date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,35.0,35.0,1
2020-02-02,32.0,32.0,1
2020-02-03,32.0,32.0,1
2020-02-04,6.0,6.0,1
2020-02-05,18.0,18.0,1
2020-02-06,0.0,0.0,1
2020-02-07,25.0,25.0,1
2020-02-08,14.0,14.0,1
2020-02-09,19.0,19.0,1
2020-02-10,11.0,11.0,1
2020-02-11,40.0,40.0,1
2020-02-12,41.0,41.0,1
2020-02-13,18.0,18.0,1
2020-02-14,25.0,25.0,1
2020-02-15,35.0,35.0,1
2020-02-16,13.0,13.0,1
2020-02-17,17.0,17.0,1
2020-02-18,28.0,28.0,1
2020-02-19,17.0,17.0,1
2020-02-20,41.0,41.0,1
2020-02-21,30.0,30.0,1
2020-02-22,34.0,34.0,1
2020-02-23,37.0,37.0,1
2020-02-24,34.0,34.0,1
2020-02-25,56.0,56.0,1
2020-02-26,40.0,40.0,1
2020-02-27,46.0,46.0,1
2020-02-28,73.0,73.0,1
2020-02-29,52.0,52.0,1
2020-03-01,50.0,50.0,1
2020-03-02,74.0,74.0,1
2020-03-03,66.0,66.0,1
2020-03-04,58.0,58.0,1
2020-03-05,24.0,24.0,1
2020-03-06,59.0,59.0,1
2020-03-07,45.0,45.0,1
2020-03-08,32.0,32.0,1
2020-03-09,55.0,55.0,1
2020-03-10,76.0,76.0,1
2020-03-11,90.0,90.0,1
2020-03-12,96.0,96.0,1
2020-03-13,67.0,67.0,1
2020-03-14,100.0,100.0,1
2020-03-15,100.0,100.0,1
2020-03-16,67.0,67.0,1
2020-03-17,65.0,65.0,1
2020-03-18,62.0,62.0,1
2020-03-19,68.0,68.0,1
2020-03-20,49.0,49.0,1
2020-03-21,52.0,52.0,1
2020-03-22,28.0,28.0,1
2020-03-23,29.0,29.0,1
2020-03-24,53.0,53.0,1
2020-03-25,16.0,16.0,1
2020-03-26,37.0,37.0,1
2020-03-27,32.0,32.0,1
2020-03-28,51.0,51.0,1
2020-03-29,40.0,40.0,1
2020-03-30,10.0,10.0,1
2020-03-31,10.0,10.0,1
2020-04-01,21.0,21.0,1
2020-04-02,43.0,43.0,1
2020-04-03,11.0,11.0,1
2020-04-04,25.0,25.0,1
2020-04-05,25.0,25.0,1
2020-04-06,10.0,10.0,1
2020-04-07,16.0,16.0,1
2020-04-08,17.0,17.0,1
2020-04-09,23.0,23.0,1
2020-04-10,25.0,25.0,1
2020-04-11,14.0,14.0,1
2020-04-12,27.0,27.0,1
2020-04-13,34.0,34.0,1
2020-04-14,20.0,20.0,1
2020-04-15,10.0,10.0,1
2020-04-16,5.0,5.0,1
2020-04-17,6.0,6.0,1
2020-04-18,20.0,20.0,1
2020-04-19,35.0,35.0,1
2020-04-20,15.0,15.0,1
2020-04-21,27.0,27.0,1
2020-04-22,11.0,11.0,1
2020-04-23,11.0,11.0,1
2020-04-24,34.0,34.0,1
2020-04-25,19.0,19.0,1
2020-04-26,12.0,12.0,1
2020-04-27,21.0,21.0,1
2020-04-28,5.0,5.0,1
2020-04-29,15.0,15.0,1
2020-04-30,27.0,27.0,1
2020-05-01,19.0,19.0,1
2020-05-02,31.0,31.0,1
2020-05-03,23.0,23.0,1
2020-05-04,36.0,36.0,1
2020-05-05,20.0,20.0,1
2020-05-06,21.0,21.0,1
2020-05-07,18.0,18.0,1
2020-05-08,28.0,28.0,1
2020-05-09,15.0,15.0,1
2020-05-10,18.0,18.0,1
2020-05-11,20.0,20.0,1
2020-05-12,32.0,32.0,1
2020-05-13,10.0,10.0,1
2020-05-14,16.0,16.0,1
2020-05-15,0.0,0.0,1
2020-05-16,22.0,22.0,1
2020-05-17,27.0,27.0,1
2020-05-18,6.0,6.0,1
2020-05-19,22.0,22.0,1
2020-05-20,27.0,27.0,1
2020-05-21,6.0,6.0,1
2020-05-22,6.0,6.0,1
2020-05-23,18.0,18.0,1
2020-05-24,6.0,6.0,1
2020-05-25,20.0,20.0,1
2020-05-26,26.0,26.0,1
2020-05-27,11.0,11.0,1
2020-05-28,26.0,26.0,1
2020-05-29,6.0,6.0,1
2020-05-30,27.0,27.0,1
2020-05-31,29.0,29.0,1
2020-06-01,0.0,0.0,1
2020-06-02,43.0,43.0,1
2020-06-03,5.0,5.0,1
2020-06-04,41.0,41.0,1
2020-06-05,37.0,37.0,1
2020-06-06,0.0,0.0,1
2020-06-07,12.0,12.0,1
2020-06-08,19.0,19.0,1
2020-06-09,5.0,5.0,1
2020-06-10,15.0,15.0,1
2020-06-11,11.0,11.0,1
2020-06-12,12.0,12.0,1
2020-06-13,22.0,22.0,1
2020-06-14,24.0,24.0,1
2020-06-15,11.0,11.0,1
2020-06-16,5.0,5.0,1
2020-06-17,0.0,0.0,1
2020-06-18,16.0,16.0,1
2020-06-19,11.0,11.0,1
2020-06-20,18.0,18.0,1
2020-06-21,18.0,18.0,1
2020-06-22,33.0,33.0,1
2020-06-23,29.0,29.0,1
2020-06-24,11.0,11.0,1
2020-06-25,24.0,24.0,1
2020-06-26,12.0,12.0,1
2020-06-27,8.0,8.0,1
2020-06-28,13.0,13.0,1
2020-06-29,0.0,0.0,1
2020-06-30,18.0,18.0,1
2020-07-01,12.0,12.0,1
2020-07-02,17.0,17.0,1
2020-07-03,19.0,19.0,1
2020-07-04,32.0,32.0,1
2020-07-05,23.0,23.0,1
2020-07-06,26.0,26.0,1
