date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,7.0,7.0,1
2020-02-02,7.0,7.0,1
2020-02-03,18.0,18.0,1
2020-02-04,7.0,7.0,1
2020-02-05,7.0,7.0,1
2020-02-06,7.0,7.0,1
2020-02-07,0.0,0.0,1
2020-02-08,7.0,7.0,1
2020-02-09,0.0,0.0,1
2020-02-10,6.0,6.0,1
2020-02-11,14.0,14.0,1
2020-02-12,0.0,0.0,1
2020-02-13,7.0,7.0,1
2020-02-14,7.0,7.0,1
2020-02-15,8.0,8.0,1
2020-02-16,0.0,0.0,1
2020-02-17,7.0,7.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,8.0,8.0,1
2020-02-23,35.0,35.0,1
2020-02-24,27.0,27.0,1
2020-02-25,39.0,39.0,1
2020-02-26,19.0,19.0,1
2020-02-27,7.0,7.0,1
2020-02-28,14.0,14.0,1
2020-02-29,20.0,20.0,1
2020-03-01,33.0,33.0,1
2020-03-02,27.0,27.0,1
2020-03-03,34.0,34.0,1
2020-03-04,20.0,20.0,1
2020-03-05,13.0,13.0,1
2020-03-06,14.0,14.0,1
2020-03-07,21.0,21.0,1
2020-03-08,13.0,13.0,1
2020-03-09,19.0,19.0,1
2020-03-10,26.0,26.0,1
2020-03-11,45.0,45.0,1
2020-03-12,46.0,46.0,1
2020-03-13,71.0,71.0,1
2020-03-14,70.0,70.0,1
2020-03-15,100.0,100.0,1
2020-03-16,75.0,75.0,1
2020-03-17,0.0,0.0,1
2020-03-18,34.0,34.0,1
2020-03-19,43.0,43.0,1
2020-03-20,24.0,24.0,1
2020-03-21,82.0,82.0,1
2020-03-22,58.0,58.0,1
2020-03-23,42.0,42.0,1
2020-03-24,22.0,22.0,1
2020-03-25,16.0,16.0,1
2020-03-26,45.0,45.0,1
2020-03-27,48.0,48.0,1
2020-03-28,32.0,32.0,1
2020-03-29,36.0,36.0,1
2020-03-30,22.0,22.0,1
2020-03-31,16.0,16.0,1
2020-04-01,44.0,44.0,1
2020-04-02,39.0,39.0,1
2020-04-03,22.0,22.0,1
2020-04-04,39.0,39.0,1
2020-04-05,13.0,13.0,1
2020-04-06,27.0,27.0,1
2020-04-07,28.0,28.0,1
2020-04-08,6.0,6.0,1
2020-04-09,6.0,6.0,1
2020-04-10,24.0,24.0,1
2020-04-11,25.0,25.0,1
2020-04-12,13.0,13.0,1
2020-04-13,6.0,6.0,1
2020-04-14,11.0,11.0,1
2020-04-15,17.0,17.0,1
2020-04-16,6.0,6.0,1
2020-04-17,6.0,6.0,1
2020-04-18,12.0,12.0,1
2020-04-19,6.0,6.0,1
2020-04-20,11.0,11.0,1
2020-04-21,6.0,6.0,1
2020-04-22,0.0,0.0,1
2020-04-23,6.0,6.0,1
2020-04-24,0.0,0.0,1
2020-04-25,6.0,6.0,1
2020-04-26,0.0,0.0,1
2020-04-27,27.0,27.0,1
2020-04-28,21.0,21.0,1
2020-04-29,16.0,16.0,1
2020-04-30,10.0,10.0,1
2020-05-01,16.0,16.0,1
2020-05-02,6.0,6.0,1
2020-05-03,6.0,6.0,1
2020-05-04,0.0,0.0,1
2020-05-05,5.0,5.0,1
2020-05-06,10.0,10.0,1
2020-05-07,16.0,16.0,1
2020-05-08,6.0,6.0,1
2020-05-09,12.0,12.0,1
2020-05-10,6.0,6.0,1
2020-05-11,15.0,15.0,1
2020-05-12,6.0,6.0,1
2020-05-13,0.0,0.0,1
2020-05-14,6.0,6.0,1
2020-05-15,0.0,0.0,1
2020-05-16,22.0,22.0,1
2020-05-17,0.0,0.0,1
2020-05-18,6.0,6.0,1
2020-05-19,0.0,0.0,1
2020-05-20,12.0,12.0,1
2020-05-21,7.0,7.0,1
2020-05-22,12.0,12.0,1
2020-05-23,6.0,6.0,1
2020-05-24,0.0,0.0,1
2020-05-25,6.0,6.0,1
2020-05-26,6.0,6.0,1
2020-05-27,0.0,0.0,1
2020-05-28,29.0,29.0,1
2020-05-29,0.0,0.0,1
2020-05-30,7.0,7.0,1
2020-05-31,0.0,0.0,1
2020-06-01,6.0,6.0,1
2020-06-02,0.0,0.0,1
2020-06-03,16.0,16.0,1
2020-06-04,5.0,5.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,7.0,7.0,1
2020-06-08,11.0,11.0,1
2020-06-09,0.0,0.0,1
2020-06-10,6.0,6.0,1
2020-06-11,0.0,0.0,1
2020-06-12,6.0,6.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,6.0,6.0,1
2020-06-18,13.0,13.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,7.0,7.0,1
2020-06-22,7.0,7.0,1
2020-06-23,14.0,14.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,0.0,0.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
2020-07-03,0.0,0.0,1
2020-07-04,7.0,7.0,1
2020-07-05,0.0,0.0,1
2020-07-06,0.0,0.0,1
2020-07-07,0.0,0.0,1
2020-07-08,14.0,14.0,1
2020-07-09,0.0,0.0,1
2020-07-10,7.0,7.0,1
2020-07-11,0.0,0.0,1
2020-07-12,24.0,24.0,1
2020-07-13,15.0,15.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,7.0,7.0,1
2020-07-17,0.0,0.0,1
2020-07-18,9.0,9.0,1
2020-07-19,0.0,0.0,1
2020-07-20,0.0,0.0,1
2020-07-21,7.0,7.0,1
2020-07-22,0.0,0.0,1
2020-07-23,7.0,7.0,1
2020-07-24,0.0,0.0,1
2020-07-25,0.0,0.0,1
2020-07-26,7.0,7.0,1
2020-07-27,0.0,0.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,14.0,14.0,1
2020-08-04,0.0,0.0,1
2020-08-05,0.0,0.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,0.0,0.0,1
2020-08-09,0.0,0.0,1
2020-08-10,0.0,0.0,1
2020-08-11,0.0,0.0,1
2020-08-12,0.0,0.0,1
2020-08-13,0.0,0.0,1
2020-08-14,0.0,0.0,1
2020-08-15,0.0,0.0,1
2020-08-16,0.0,0.0,1
2020-08-17,0.0,0.0,1
2020-08-18,0.0,0.0,1
2020-08-19,0.0,0.0,1
2020-08-20,0.0,0.0,1
2020-08-21,7.0,7.0,1
2020-08-22,16.0,16.0,1
2020-08-23,0.0,0.0,1
2020-08-24,0.0,0.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,7.0,7.0,1
2020-08-28,0.0,0.0,1
2020-08-29,0.0,0.0,1
2020-08-30,7.0,7.0,1
2020-08-31,7.0,7.0,1
2020-09-01,0.0,0.0,1
