date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,15.0,15.0,1
2020-02-02,27.0,27.0,1
2020-02-03,23.0,23.0,1
2020-02-04,11.0,11.0,1
2020-02-05,16.0,16.0,1
2020-02-06,19.0,19.0,1
2020-02-07,34.0,34.0,1
2020-02-08,13.0,13.0,1
2020-02-09,19.0,19.0,1
2020-02-10,12.0,12.0,1
2020-02-11,23.0,23.0,1
2020-02-12,27.0,27.0,1
2020-02-13,17.0,17.0,1
2020-02-14,22.0,22.0,1
2020-02-15,24.0,24.0,1
2020-02-16,19.0,19.0,1
2020-02-17,8.0,8.0,1
2020-02-18,32.0,32.0,1
2020-02-19,18.0,18.0,1
2020-02-20,14.0,14.0,1
2020-02-21,26.0,26.0,1
2020-02-22,16.0,16.0,1
2020-02-23,25.0,25.0,1
2020-02-24,14.0,14.0,1
2020-02-25,24.0,24.0,1
2020-02-26,25.0,25.0,1
2020-02-27,16.0,16.0,1
2020-02-28,19.0,19.0,1
2020-02-29,27.0,27.0,1
2020-03-01,14.0,14.0,1
2020-03-02,39.0,39.0,1
2020-03-03,20.0,20.0,1
2020-03-04,15.0,15.0,1
2020-03-05,14.0,14.0,1
2020-03-06,13.0,13.0,1
2020-03-07,16.0,16.0,1
2020-03-08,20.0,20.0,1
2020-03-09,18.0,18.0,1
2020-03-10,14.0,14.0,1
2020-03-11,13.0,13.0,1
2020-03-12,8.0,8.0,1
2020-03-13,16.0,16.0,1
2020-03-14,22.0,22.0,1
2020-03-15,46.0,46.0,1
2020-03-16,23.0,23.0,1
2020-03-17,100.0,100.0,1
2020-03-18,70.0,70.0,1
2020-03-19,61.0,61.0,1
2020-03-20,46.0,46.0,1
2020-03-21,23.0,23.0,1
2020-03-22,44.0,44.0,1
2020-03-23,43.0,43.0,1
2020-03-24,32.0,32.0,1
2020-03-25,32.0,32.0,1
2020-03-26,41.0,41.0,1
2020-03-27,29.0,29.0,1
2020-03-28,21.0,21.0,1
2020-03-29,22.0,22.0,1
2020-03-30,11.0,11.0,1
2020-03-31,17.0,17.0,1
2020-04-01,7.0,7.0,1
2020-04-02,19.0,19.0,1
2020-04-03,18.0,18.0,1
2020-04-04,27.0,27.0,1
2020-04-05,10.0,10.0,1
2020-04-06,12.0,12.0,1
2020-04-07,17.0,17.0,1
2020-04-08,11.0,11.0,1
2020-04-09,16.0,16.0,1
2020-04-10,23.0,23.0,1
2020-04-11,19.0,19.0,1
2020-04-12,17.0,17.0,1
2020-04-13,16.0,16.0,1
2020-04-14,13.0,13.0,1
2020-04-15,16.0,16.0,1
2020-04-16,13.0,13.0,1
2020-04-17,12.0,12.0,1
2020-04-18,14.0,14.0,1
2020-04-19,22.0,22.0,1
2020-04-20,7.0,7.0,1
2020-04-21,17.0,17.0,1
2020-04-22,3.0,3.0,1
2020-04-23,12.0,12.0,1
2020-04-24,11.0,11.0,1
2020-04-25,15.0,15.0,1
2020-04-26,12.0,12.0,1
2020-04-27,9.0,9.0,1
2020-04-28,12.0,12.0,1
2020-04-29,16.0,16.0,1
2020-04-30,16.0,16.0,1
2020-05-01,10.0,10.0,1
2020-05-02,10.0,10.0,1
2020-05-03,12.0,12.0,1
2020-05-04,9.0,9.0,1
2020-05-05,11.0,11.0,1
2020-05-06,7.0,7.0,1
2020-05-07,2.0,2.0,1
2020-05-08,5.0,5.0,1
2020-05-09,7.0,7.0,1
2020-05-10,7.0,7.0,1
2020-05-11,6.0,6.0,1
2020-05-12,3.0,3.0,1
2020-05-13,13.0,13.0,1
2020-05-14,4.0,4.0,1
2020-05-15,7.0,7.0,1
2020-05-16,19.0,19.0,1
2020-05-17,9.0,9.0,1
2020-05-18,14.0,14.0,1
2020-05-19,10.0,10.0,1
2020-05-20,12.0,12.0,1
2020-05-21,8.0,8.0,1
