date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,6.0,6.0,1
2020-02-03,35.0,35.0,1
2020-02-04,27.0,27.0,1
2020-02-05,33.0,33.0,1
2020-02-06,51.0,51.0,1
2020-02-07,41.0,41.0,1
2020-02-08,6.0,6.0,1
2020-02-09,0.0,0.0,1
2020-02-10,38.0,38.0,1
2020-02-11,33.0,33.0,1
2020-02-12,17.0,17.0,1
2020-02-13,17.0,17.0,1
2020-02-14,12.0,12.0,1
2020-02-15,7.0,7.0,1
2020-02-16,0.0,0.0,1
2020-02-17,28.0,28.0,1
2020-02-18,11.0,11.0,1
2020-02-19,28.0,28.0,1
2020-02-20,12.0,12.0,1
2020-02-21,6.0,6.0,1
2020-02-22,12.0,12.0,1
2020-02-23,24.0,24.0,1
2020-02-24,16.0,16.0,1
2020-02-25,42.0,42.0,1
2020-02-26,26.0,26.0,1
2020-02-27,16.0,16.0,1
2020-02-28,22.0,22.0,1
2020-02-29,12.0,12.0,1
2020-03-01,0.0,0.0,1
2020-03-02,16.0,16.0,1
2020-03-03,31.0,31.0,1
2020-03-04,10.0,10.0,1
2020-03-05,21.0,21.0,1
2020-03-06,27.0,27.0,1
2020-03-07,30.0,30.0,1
2020-03-08,57.0,57.0,1
2020-03-09,15.0,15.0,1
2020-03-10,15.0,15.0,1
2020-03-11,25.0,25.0,1
2020-03-12,20.0,20.0,1
2020-03-13,16.0,16.0,1
2020-03-14,34.0,34.0,1
2020-03-15,12.0,12.0,1
2020-03-16,36.0,36.0,1
2020-03-17,31.0,31.0,1
2020-03-18,15.0,15.0,1
2020-03-19,36.0,36.0,1
2020-03-20,35.0,35.0,1
2020-03-21,27.0,27.0,1
2020-03-22,37.0,37.0,1
2020-03-23,49.0,49.0,1
2020-03-24,29.0,29.0,1
2020-03-25,29.0,29.0,1
2020-03-26,29.0,29.0,1
2020-03-27,23.0,23.0,1
2020-03-28,27.0,27.0,1
2020-03-29,17.0,17.0,1
2020-03-30,42.0,42.0,1
2020-03-31,24.0,24.0,1
2020-04-01,14.0,14.0,1
2020-04-02,44.0,44.0,1
2020-04-03,10.0,10.0,1
2020-04-04,17.0,17.0,1
2020-04-05,29.0,29.0,1
2020-04-06,25.0,25.0,1
2020-04-07,60.0,60.0,1
2020-04-08,20.0,20.0,1
2020-04-09,27.0,27.0,1
2020-04-10,11.0,11.0,1
2020-04-11,29.0,29.0,1
2020-04-12,0.0,0.0,1
2020-04-13,17.0,17.0,1
2020-04-14,19.0,19.0,1
2020-04-15,39.0,39.0,1
2020-04-16,34.0,34.0,1
2020-04-17,15.0,15.0,1
2020-04-18,34.0,34.0,1
2020-04-19,22.0,22.0,1
2020-04-20,41.0,41.0,1
2020-04-21,47.0,47.0,1
2020-04-22,39.0,39.0,1
2020-04-23,39.0,39.0,1
2020-04-24,31.0,31.0,1
2020-04-25,28.0,28.0,1
2020-04-26,61.0,61.0,1
2020-04-27,34.0,34.0,1
2020-04-28,33.0,33.0,1
2020-04-29,15.0,15.0,1
2020-04-30,24.0,24.0,1
2020-05-01,28.0,28.0,1
2020-05-02,45.0,45.0,1
2020-05-03,22.0,22.0,1
2020-05-04,25.0,25.0,1
2020-05-05,23.0,23.0,1
2020-05-06,30.0,30.0,1
2020-05-07,47.0,47.0,1
2020-05-08,27.0,27.0,1
2020-05-09,0.0,0.0,1
2020-05-10,42.0,42.0,1
2020-05-11,5.0,5.0,1
2020-05-12,15.0,15.0,1
2020-05-13,44.0,44.0,1
2020-05-14,20.0,20.0,1
2020-05-15,30.0,30.0,1
2020-05-16,29.0,29.0,1
2020-05-17,12.0,12.0,1
2020-05-18,25.0,25.0,1
2020-05-19,15.0,15.0,1
2020-05-20,25.0,25.0,1
2020-05-21,26.0,26.0,1
2020-05-22,11.0,11.0,1
2020-05-23,25.0,25.0,1
2020-05-24,13.0,13.0,1
2020-05-25,31.0,31.0,1
2020-05-26,31.0,31.0,1
2020-05-27,31.0,31.0,1
2020-05-28,62.0,62.0,1
2020-05-29,21.0,21.0,1
2020-05-30,12.0,12.0,1
2020-05-31,19.0,19.0,1
2020-06-01,16.0,16.0,1
2020-06-02,18.0,18.0,1
2020-06-03,5.0,5.0,1
2020-06-04,18.0,18.0,1
2020-06-05,20.0,20.0,1
2020-06-06,19.0,19.0,1
2020-06-07,12.0,12.0,1
2020-06-08,9.0,9.0,1
2020-06-09,20.0,20.0,1
2020-06-10,42.0,42.0,1
2020-06-11,26.0,26.0,1
2020-06-12,34.0,34.0,1
2020-06-13,44.0,44.0,1
2020-06-14,19.0,19.0,1
2020-06-15,37.0,37.0,1
2020-06-16,36.0,36.0,1
2020-06-17,26.0,26.0,1
2020-06-18,33.0,33.0,1
2020-06-19,28.0,28.0,1
2020-06-20,20.0,20.0,1
2020-06-21,53.0,53.0,1
2020-06-22,43.0,43.0,1
2020-06-23,16.0,16.0,1
2020-06-24,11.0,11.0,1
2020-06-25,23.0,23.0,1
2020-06-26,41.0,41.0,1
2020-06-27,13.0,13.0,1
2020-06-28,20.0,20.0,1
2020-06-29,23.0,23.0,1
2020-06-30,22.0,22.0,1
2020-07-01,38.0,38.0,1
2020-07-02,22.0,22.0,1
2020-07-03,39.0,39.0,1
2020-07-04,32.0,32.0,1
2020-07-05,20.0,20.0,1
2020-07-06,22.0,22.0,1
2020-07-07,44.0,44.0,1
2020-07-08,23.0,23.0,1
2020-07-09,47.0,47.0,1
2020-07-10,54.0,54.0,1
2020-07-11,40.0,40.0,1
2020-07-12,14.0,14.0,1
2020-07-13,57.0,57.0,1
2020-07-14,40.0,40.0,1
2020-07-15,72.0,72.0,1
2020-07-16,57.0,57.0,1
2020-07-17,48.0,48.0,1
2020-07-18,27.0,27.0,1
2020-07-19,7.0,7.0,1
2020-07-20,58.0,58.0,1
2020-07-21,18.0,18.0,1
2020-07-22,40.0,40.0,1
2020-07-23,46.0,46.0,1
2020-07-24,41.0,41.0,1
2020-07-25,21.0,21.0,1
2020-07-26,14.0,14.0,1
2020-07-27,36.0,36.0,1
2020-07-28,18.0,18.0,1
2020-07-29,41.0,41.0,1
2020-07-30,36.0,36.0,1
2020-07-31,38.0,38.0,1
2020-08-01,47.0,47.0,1
2020-08-02,14.0,14.0,1
2020-08-03,40.0,40.0,1
2020-08-04,23.0,23.0,1
2020-08-05,29.0,29.0,1
2020-08-06,30.0,30.0,1
2020-08-07,18.0,18.0,1
2020-08-08,14.0,14.0,1
2020-08-09,44.0,44.0,1
2020-08-10,12.0,12.0,1
2020-08-11,25.0,25.0,1
2020-08-12,37.0,37.0,1
2020-08-13,57.0,57.0,1
2020-08-14,20.0,20.0,1
2020-08-15,31.0,31.0,1
2020-08-16,63.0,63.0,1
2020-08-17,37.0,37.0,1
2020-08-18,37.0,37.0,1
2020-08-19,57.0,57.0,1
2020-08-20,38.0,38.0,1
2020-08-21,19.0,19.0,1
2020-08-22,14.0,14.0,1
2020-08-23,20.0,20.0,1
2020-08-24,40.0,40.0,1
2020-08-25,35.0,35.0,1
2020-08-26,53.0,53.0,1
2020-08-27,53.0,53.0,1
2020-08-28,53.0,53.0,1
2020-08-29,13.0,13.0,1
2020-08-30,38.0,38.0,1
2020-08-31,27.0,27.0,1
2020-09-01,28.0,28.0,1
2020-09-02,22.0,22.0,1
2020-09-03,23.0,23.0,1
2020-09-04,41.0,41.0,1
2020-09-05,13.0,13.0,1
2020-09-06,20.0,20.0,1
2020-09-07,27.0,27.0,1
2020-09-08,27.0,27.0,1
2020-09-09,45.0,45.0,1
2020-09-10,33.0,33.0,1
2020-09-11,57.0,57.0,1
2020-09-12,13.0,13.0,1
2020-09-13,20.0,20.0,1
2020-09-14,39.0,39.0,1
2020-09-15,28.0,28.0,1
2020-09-16,39.0,39.0,1
2020-09-17,22.0,22.0,1
2020-09-18,46.0,46.0,1
2020-09-19,6.0,6.0,1
2020-09-20,43.0,43.0,1
2020-09-21,40.0,40.0,1
2020-09-22,30.0,30.0,1
2020-09-23,65.0,65.0,1
2020-09-24,32.0,32.0,1
2020-09-25,17.0,17.0,1
2020-09-26,13.0,13.0,1
2020-09-27,37.0,37.0,1
2020-09-28,51.0,51.0,1
2020-09-29,52.0,52.0,1
2020-09-30,23.0,23.0,1
2020-10-01,23.0,23.0,1
2020-10-02,17.0,17.0,1
2020-10-03,25.0,25.0,1
2020-10-04,19.0,19.0,1
2020-10-05,33.0,33.0,1
2020-10-06,40.0,40.0,1
2020-10-07,63.0,63.0,1
2020-10-08,88.0,88.0,1
2020-10-09,51.0,51.0,1
2020-10-10,70.0,70.0,1
2020-10-11,26.0,26.0,1
2020-10-12,52.0,52.0,1
2020-10-13,53.0,53.0,1
2020-10-14,30.0,30.0,1
2020-10-15,40.0,40.0,1
2020-10-16,49.0,49.0,1
2020-10-17,32.0,32.0,1
2020-10-18,47.0,47.0,1
2020-10-19,65.0,65.0,1
2020-10-20,47.0,47.0,1
2020-10-21,42.0,42.0,1
2020-10-22,78.0,78.0,1
2020-10-23,47.0,47.0,1
2020-10-24,50.0,50.0,1
2020-10-25,100.0,100.0,1
2020-10-26,50.0,50.0,1
2020-10-27,67.0,67.0,1
2020-09-28,12.0,12.0,2
2020-09-29,19.0,19.0,2
2020-09-30,22.0,22.0,2
2020-10-01,9.0,9.0,2
2020-10-02,6.0,6.0,2
2020-10-03,23.0,23.0,2
2020-10-04,17.0,17.0,2
2020-10-05,29.0,29.0,2
2020-10-06,24.0,24.0,2
2020-10-07,15.0,15.0,2
2020-10-08,25.0,25.0,2
2020-10-09,27.0,27.0,2
2020-10-10,19.0,19.0,2
2020-10-11,18.0,18.0,2
2020-10-12,28.0,28.0,2
2020-10-13,19.0,19.0,2
2020-10-14,29.0,29.0,2
2020-10-15,25.0,25.0,2
2020-10-16,36.0,36.0,2
2020-10-17,25.0,25.0,2
2020-10-18,43.0,43.0,2
2020-10-19,32.0,32.0,2
2020-10-20,22.0,22.0,2
2020-10-21,32.0,32.0,2
2020-10-22,39.0,39.0,2
2020-10-23,29.0,29.0,2
2020-10-24,17.0,17.0,2
2020-10-25,40.0,40.0,2
2020-10-26,30.0,30.0,2
2020-10-27,30.0,30.0,2
2020-10-28,86.0,86.0,2
2020-10-29,34.0,34.0,2
2020-10-30,55.0,55.0,2
2020-10-31,21.0,21.0,2
2020-11-01,10.0,10.0,2
2020-11-02,50.0,50.0,2
2020-11-03,46.0,46.0,2
2020-11-04,24.0,24.0,2
2020-11-05,37.0,37.0,2
2020-11-06,50.0,50.0,2
