date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,26.0,26.0,1
2020-02-02,19.0,19.0,1
2020-02-03,25.0,25.0,1
2020-02-04,21.0,21.0,1
2020-02-05,21.0,21.0,1
2020-02-06,18.0,18.0,1
2020-02-07,13.0,13.0,1
2020-02-08,27.0,27.0,1
2020-02-09,10.0,10.0,1
2020-02-10,21.0,21.0,1
2020-02-11,20.0,20.0,1
2020-02-12,21.0,21.0,1
2020-02-13,16.0,16.0,1
2020-02-14,14.0,14.0,1
2020-02-15,15.0,15.0,1
2020-02-16,19.0,19.0,1
2020-02-17,11.0,11.0,1
2020-02-18,18.0,18.0,1
2020-02-19,20.0,20.0,1
2020-02-20,22.0,22.0,1
2020-02-21,31.0,31.0,1
2020-02-22,25.0,25.0,1
2020-02-23,19.0,19.0,1
2020-02-24,29.0,29.0,1
2020-02-25,16.0,16.0,1
2020-02-26,11.0,11.0,1
2020-02-27,22.0,22.0,1
2020-02-28,19.0,19.0,1
2020-02-29,20.0,20.0,1
2020-03-01,12.0,12.0,1
2020-03-02,25.0,25.0,1
2020-03-03,15.0,15.0,1
2020-03-04,29.0,29.0,1
2020-03-05,21.0,21.0,1
2020-03-06,19.0,19.0,1
2020-03-07,26.0,26.0,1
2020-03-08,18.0,18.0,1
2020-03-09,22.0,22.0,1
2020-03-10,22.0,22.0,1
2020-03-11,36.0,36.0,1
2020-03-12,36.0,36.0,1
2020-03-13,53.0,53.0,1
2020-03-14,47.0,47.0,1
2020-03-15,47.0,47.0,1
2020-03-16,78.0,78.0,1
2020-03-17,80.0,80.0,1
2020-03-18,59.0,59.0,1
2020-03-19,50.0,50.0,1
2020-03-20,45.0,45.0,1
2020-03-21,31.0,31.0,1
2020-03-22,28.0,28.0,1
2020-03-23,24.0,24.0,1
2020-03-24,30.0,30.0,1
2020-03-25,33.0,33.0,1
2020-03-26,18.0,18.0,1
2020-03-27,23.0,23.0,1
2020-03-28,32.0,32.0,1
2020-03-29,18.0,18.0,1
2020-03-30,19.0,19.0,1
2020-03-31,12.0,12.0,1
2020-04-01,11.0,11.0,1
2020-04-02,19.0,19.0,1
2020-04-03,18.0,18.0,1
2020-04-04,21.0,21.0,1
2020-04-05,13.0,13.0,1
2020-04-06,19.0,19.0,1
2020-04-07,17.0,17.0,1
2020-04-08,16.0,16.0,1
2020-04-09,16.0,16.0,1
2020-04-10,13.0,13.0,1
2020-04-11,19.0,19.0,1
2020-04-12,16.0,16.0,1
2020-04-13,17.0,17.0,1
2020-04-14,9.0,9.0,1
2020-04-15,10.0,10.0,1
2020-04-16,11.0,11.0,1
2020-04-17,8.0,8.0,1
2020-04-18,14.0,14.0,1
2020-04-19,15.0,15.0,1
2020-04-20,11.0,11.0,1
2020-04-21,12.0,12.0,1
2020-04-22,12.0,12.0,1
2020-04-23,10.0,10.0,1
2020-04-24,18.0,18.0,1
