date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,27.0,27.0,1
2020-02-02,38.0,38.0,1
2020-02-03,21.0,21.0,1
2020-02-04,35.0,35.0,1
2020-02-05,54.0,54.0,1
2020-02-06,24.0,24.0,1
2020-02-07,62.0,62.0,1
2020-02-08,74.0,74.0,1
2020-02-09,24.0,24.0,1
2020-02-10,44.0,44.0,1
2020-02-11,63.0,63.0,1
2020-02-12,45.0,45.0,1
2020-02-13,69.0,69.0,1
2020-02-14,31.0,31.0,1
2020-02-15,20.0,20.0,1
2020-02-16,37.0,37.0,1
2020-02-17,28.0,28.0,1
2020-02-18,62.0,62.0,1
2020-02-19,52.0,52.0,1
2020-02-20,35.0,35.0,1
2020-02-21,25.0,25.0,1
2020-02-22,27.0,27.0,1
2020-02-23,44.0,44.0,1
2020-02-24,23.0,23.0,1
2020-02-25,58.0,58.0,1
2020-02-26,45.0,45.0,1
2020-02-27,50.0,50.0,1
2020-02-28,24.0,24.0,1
2020-02-29,19.0,19.0,1
2020-03-01,18.0,18.0,1
2020-03-02,38.0,38.0,1
2020-03-03,56.0,56.0,1
2020-03-04,62.0,62.0,1
2020-03-05,62.0,62.0,1
2020-03-06,64.0,64.0,1
2020-03-07,40.0,40.0,1
2020-03-08,61.0,61.0,1
2020-03-09,33.0,33.0,1
2020-03-10,33.0,33.0,1
2020-03-11,54.0,54.0,1
2020-03-12,47.0,47.0,1
2020-03-13,41.0,41.0,1
2020-03-14,58.0,58.0,1
2020-03-15,57.0,57.0,1
2020-03-16,32.0,32.0,1
2020-03-17,37.0,37.0,1
2020-03-18,51.0,51.0,1
2020-03-19,28.0,28.0,1
2020-03-20,37.0,37.0,1
2020-03-21,6.0,6.0,1
2020-03-22,37.0,37.0,1
2020-03-23,61.0,61.0,1
2020-03-24,50.0,50.0,1
2020-03-25,28.0,28.0,1
2020-03-26,50.0,50.0,1
2020-03-27,15.0,15.0,1
2020-03-28,61.0,61.0,1
2020-03-29,35.0,35.0,1
2020-03-30,41.0,41.0,1
2020-03-31,62.0,62.0,1
2020-04-01,74.0,74.0,1
2020-04-02,31.0,31.0,1
2020-04-03,100.0,100.0,1
2020-04-04,64.0,64.0,1
2020-04-05,86.0,86.0,1
2020-04-06,63.0,63.0,1
2020-04-07,49.0,49.0,1
2020-04-08,72.0,72.0,1
2020-04-09,44.0,44.0,1
2020-04-10,40.0,40.0,1
2020-04-11,57.0,57.0,1
2020-04-12,37.0,37.0,1
2020-04-13,28.0,28.0,1
2020-04-14,16.0,16.0,1
2020-04-15,38.0,38.0,1
2020-04-16,39.0,39.0,1
2020-04-17,55.0,55.0,1
2020-04-18,28.0,28.0,1
2020-04-19,52.0,52.0,1
2020-04-20,41.0,41.0,1
2020-04-21,46.0,46.0,1
2020-04-22,42.0,42.0,1
2020-04-23,36.0,36.0,1
2020-04-24,47.0,47.0,1
2020-04-25,30.0,30.0,1
