date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,3.0,3.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,9.0,9.0,1
2020-02-14,0.0,0.0,1
2020-02-15,7.0,7.0,1
2020-02-16,3.0,3.0,1
2020-02-17,3.0,3.0,1
2020-02-18,3.0,3.0,1
2020-02-19,0.0,0.0,1
2020-02-20,3.0,3.0,1
2020-02-21,3.0,3.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,6.0,6.0,1
2020-02-25,12.0,12.0,1
2020-02-26,6.0,6.0,1
2020-02-27,3.0,3.0,1
2020-02-28,12.0,12.0,1
2020-02-29,6.0,6.0,1
2020-03-01,3.0,3.0,1
2020-03-02,3.0,3.0,1
2020-03-03,9.0,9.0,1
2020-03-04,3.0,3.0,1
2020-03-05,6.0,6.0,1
2020-03-06,18.0,18.0,1
2020-03-07,10.0,10.0,1
2020-03-08,6.0,6.0,1
2020-03-09,27.0,27.0,1
2020-03-10,16.0,16.0,1
2020-03-11,33.0,33.0,1
2020-03-12,38.0,38.0,1
2020-03-13,49.0,49.0,1
2020-03-14,67.0,67.0,1
2020-03-15,42.0,42.0,1
2020-03-16,72.0,72.0,1
2020-03-17,39.0,39.0,1
2020-03-18,52.0,52.0,1
2020-03-19,67.0,67.0,1
2020-03-20,51.0,51.0,1
2020-03-21,63.0,63.0,1
2020-03-22,51.0,51.0,1
2020-03-23,48.0,48.0,1
2020-03-24,46.0,46.0,1
2020-03-25,48.0,48.0,1
2020-03-26,43.0,43.0,1
2020-03-27,75.0,75.0,1
2020-03-28,65.0,65.0,1
2020-03-29,43.0,43.0,1
2020-03-30,78.0,78.0,1
2020-03-31,65.0,65.0,1
2020-04-01,71.0,71.0,1
2020-04-02,74.0,74.0,1
2020-04-03,63.0,63.0,1
2020-04-04,49.0,49.0,1
2020-04-05,76.0,76.0,1
2020-04-06,55.0,55.0,1
2020-04-07,43.0,43.0,1
2020-04-08,72.0,72.0,1
2020-04-09,67.0,67.0,1
2020-04-10,56.0,56.0,1
2020-04-11,67.0,67.0,1
2020-04-12,37.0,37.0,1
2020-04-13,46.0,46.0,1
2020-04-14,38.0,38.0,1
2020-04-15,42.0,42.0,1
2020-04-16,64.0,64.0,1
2020-04-17,46.0,46.0,1
2020-04-18,67.0,67.0,1
2020-04-19,42.0,42.0,1
2020-04-20,53.0,53.0,1
2020-04-21,47.0,47.0,1
2020-04-22,48.0,48.0,1
2020-04-23,34.0,34.0,1
2020-04-24,47.0,47.0,1
2020-04-25,41.0,41.0,1
