date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,1.0,1.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,1.0,1.0,1
2020-02-13,1.0,1.0,1
2020-02-14,1.0,1.0,1
2020-02-15,1.0,1.0,1
2020-02-16,1.0,1.0,1
2020-02-17,1.0,1.0,1
2020-02-18,1.0,1.0,1
2020-02-19,1.0,1.0,1
2020-02-20,1.0,1.0,1
2020-02-21,1.0,1.0,1
2020-02-22,1.0,1.0,1
2020-02-23,1.0,1.0,1
2020-02-24,2.0,2.0,1
2020-02-25,3.0,3.0,1
2020-02-26,4.0,4.0,1
2020-02-27,3.0,3.0,1
2020-02-28,4.0,4.0,1
2020-02-29,3.0,3.0,1
2020-03-01,4.0,4.0,1
2020-03-02,6.0,6.0,1
2020-03-03,6.0,6.0,1
2020-03-04,8.0,8.0,1
2020-03-05,9.0,9.0,1
2020-03-06,8.0,8.0,1
2020-03-07,7.0,7.0,1
2020-03-08,10.0,10.0,1
2020-03-09,12.0,12.0,1
2020-03-10,14.0,14.0,1
2020-03-11,18.0,18.0,1
2020-03-12,30.0,30.0,1
2020-03-13,31.0,31.0,1
2020-03-14,31.0,31.0,1
2020-03-15,38.0,38.0,1
2020-03-16,51.0,51.0,1
2020-03-17,52.0,52.0,1
2020-03-18,52.0,52.0,1
2020-03-19,48.0,48.0,1
2020-03-20,50.0,50.0,1
2020-03-21,52.0,52.0,1
2020-03-22,60.0,60.0,1
2020-03-23,62.0,62.0,1
2020-03-24,59.0,59.0,1
2020-03-25,61.0,61.0,1
2020-03-26,58.0,58.0,1
2020-03-27,57.0,57.0,1
2020-03-28,52.0,52.0,1
2020-03-29,53.0,53.0,1
2020-03-30,49.0,49.0,1
2020-03-31,47.0,47.0,1
2020-04-01,48.0,48.0,1
2020-04-02,47.0,47.0,1
2020-04-03,47.0,47.0,1
2020-04-04,43.0,43.0,1
2020-04-05,45.0,45.0,1
2020-04-06,50.0,50.0,1
2020-04-07,44.0,44.0,1
2020-04-08,44.0,44.0,1
2020-04-09,43.0,43.0,1
2020-04-10,38.0,38.0,1
2020-04-11,36.0,36.0,1
2020-04-12,37.0,37.0,1
2020-04-13,38.0,38.0,1
2020-04-14,36.0,36.0,1
2020-04-15,36.0,36.0,1
2020-04-16,36.0,36.0,1
2020-04-17,34.0,34.0,1
2020-04-18,32.0,32.0,1
2020-04-19,31.0,31.0,1
2020-04-20,34.0,34.0,1
2020-04-21,33.0,33.0,1
2020-04-22,33.0,33.0,1
2020-04-23,34.0,34.0,1
2020-04-24,32.0,32.0,1
2020-04-25,28.0,28.0,1
2020-04-26,30.0,30.0,1
2020-04-27,33.0,33.0,1
2020-04-28,34.0,34.0,1
2020-04-29,35.0,35.0,1
2020-04-30,32.0,32.0,1
2020-05-01,31.0,31.0,1
2020-05-02,29.0,29.0,1
2020-05-03,32.0,32.0,1
2020-05-04,34.0,34.0,1
2020-05-05,34.0,34.0,1
2020-05-06,32.0,32.0,1
2020-05-07,30.0,30.0,1
2020-05-08,25.0,25.0,1
2020-05-09,27.0,27.0,1
2020-05-10,38.0,38.0,1
2020-05-11,44.0,44.0,1
2020-05-12,39.0,39.0,1
2020-05-13,37.0,37.0,1
2020-05-14,36.0,36.0,1
2020-05-15,33.0,33.0,1
2020-05-16,29.0,29.0,1
2020-05-17,32.0,32.0,1
2020-05-18,34.0,34.0,1
2020-05-19,34.0,34.0,1
2020-05-20,34.0,34.0,1
2020-05-21,34.0,34.0,1
2020-05-22,28.0,28.0,1
2020-05-23,24.0,24.0,1
2020-05-24,26.0,26.0,1
2020-05-25,29.0,29.0,1
2020-05-26,30.0,30.0,1
2020-05-27,29.0,29.0,1
2020-05-28,33.0,33.0,1
2020-05-29,30.0,30.0,1
2020-05-30,27.0,27.0,1
2020-05-31,27.0,27.0,1
2020-06-01,33.0,33.0,1
2020-06-02,32.0,32.0,1
2020-06-03,29.0,29.0,1
2020-06-04,30.0,30.0,1
2020-06-05,30.0,30.0,1
2020-06-06,27.0,27.0,1
2020-06-07,28.0,28.0,1
2020-06-08,28.0,28.0,1
2020-06-09,29.0,29.0,1
2020-06-10,31.0,31.0,1
2020-06-11,26.0,26.0,1
2020-06-12,25.0,25.0,1
2020-06-13,26.0,26.0,1
2020-06-14,26.0,26.0,1
2020-06-15,29.0,29.0,1
2020-06-16,31.0,31.0,1
2020-06-17,29.0,29.0,1
2020-06-18,29.0,29.0,1
2020-06-19,30.0,30.0,1
2020-06-20,27.0,27.0,1
2020-06-21,26.0,26.0,1
2020-06-22,29.0,29.0,1
2020-06-23,33.0,33.0,1
2020-06-24,30.0,30.0,1
2020-06-25,27.0,27.0,1
2020-06-26,25.0,25.0,1
2020-06-27,27.0,27.0,1
2020-06-28,28.0,28.0,1
2020-06-29,34.0,34.0,1
2020-06-30,33.0,33.0,1
2020-07-01,31.0,31.0,1
2020-07-02,34.0,34.0,1
2020-07-03,30.0,30.0,1
2020-07-04,26.0,26.0,1
2020-07-05,24.0,24.0,1
2020-07-06,28.0,28.0,1
2020-07-07,29.0,29.0,1
2020-07-08,29.0,29.0,1
2020-07-09,30.0,30.0,1
2020-07-10,28.0,28.0,1
2020-07-11,26.0,26.0,1
2020-07-12,28.0,28.0,1
2020-07-13,31.0,31.0,1
2020-07-14,31.0,31.0,1
2020-07-15,31.0,31.0,1
2020-07-16,30.0,30.0,1
2020-07-17,29.0,29.0,1
2020-07-18,26.0,26.0,1
2020-07-19,27.0,27.0,1
2020-07-20,30.0,30.0,1
2020-07-21,27.0,27.0,1
2020-07-22,28.0,28.0,1
2020-07-23,28.0,28.0,1
2020-07-24,27.0,27.0,1
2020-07-25,28.0,28.0,1
2020-07-26,30.0,30.0,1
2020-07-27,35.0,35.0,1
2020-07-28,34.0,34.0,1
2020-07-29,33.0,33.0,1
2020-07-30,35.0,35.0,1
2020-07-31,39.0,39.0,1
2020-08-01,29.0,29.0,1
2020-08-02,34.0,34.0,1
2020-08-03,35.0,35.0,1
2020-08-04,33.0,33.0,1
2020-08-05,77.0,77.0,1
2020-08-06,34.0,34.0,1
2020-08-07,32.0,32.0,1
2020-08-08,26.0,26.0,1
2020-08-09,28.0,28.0,1
2020-08-10,30.0,30.0,1
2020-08-11,32.0,32.0,1
2020-08-12,29.0,29.0,1
2020-08-13,33.0,33.0,1
2020-08-14,35.0,35.0,1
2020-08-15,26.0,26.0,1
2020-08-16,28.0,28.0,1
2020-08-17,33.0,33.0,1
2020-08-18,33.0,33.0,1
2020-08-19,32.0,32.0,1
2020-08-20,32.0,32.0,1
2020-08-21,31.0,31.0,1
2020-08-22,27.0,27.0,1
2020-08-23,28.0,28.0,1
2020-08-24,30.0,30.0,1
2020-08-25,31.0,31.0,1
2020-08-26,28.0,28.0,1
2020-08-27,33.0,33.0,1
2020-08-28,30.0,30.0,1
2020-08-29,26.0,26.0,1
2020-08-30,26.0,26.0,1
2020-08-31,31.0,31.0,1
2020-09-01,36.0,36.0,1
2020-09-02,33.0,33.0,1
2020-09-03,36.0,36.0,1
2020-09-04,33.0,33.0,1
2020-09-05,29.0,29.0,1
2020-09-06,36.0,36.0,1
2020-09-07,50.0,50.0,1
2020-09-08,60.0,60.0,1
2020-09-09,69.0,69.0,1
2020-09-10,61.0,61.0,1
2020-09-11,60.0,60.0,1
2020-09-12,47.0,47.0,1
2020-09-13,54.0,54.0,1
2020-09-14,69.0,69.0,1
2020-09-15,63.0,63.0,1
2020-09-16,62.0,62.0,1
