date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,1.0,1.0,1
2020-02-13,1.0,1.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,1.0,1.0,1
2020-02-23,1.0,1.0,1
2020-02-24,2.0,2.0,1
2020-02-25,1.0,1.0,1
2020-02-26,0.0,0.0,1
2020-02-27,2.0,2.0,1
2020-02-28,5.0,5.0,1
2020-02-29,4.0,4.0,1
2020-03-01,1.0,1.0,1
2020-03-02,9.0,9.0,1
2020-03-03,4.0,4.0,1
2020-03-04,3.0,3.0,1
2020-03-05,3.0,3.0,1
2020-03-06,5.0,5.0,1
2020-03-07,5.0,5.0,1
2020-03-08,3.0,3.0,1
2020-03-09,6.0,6.0,1
2020-03-10,9.0,9.0,1
2020-03-11,11.0,11.0,1
2020-03-12,18.0,18.0,1
2020-03-13,29.0,29.0,1
2020-03-14,29.0,29.0,1
2020-03-15,39.0,39.0,1
2020-03-16,42.0,42.0,1
2020-03-17,60.0,60.0,1
2020-03-18,51.0,51.0,1
2020-03-19,50.0,50.0,1
2020-03-20,55.0,55.0,1
2020-03-21,38.0,38.0,1
2020-03-22,52.0,52.0,1
2020-03-23,51.0,51.0,1
2020-03-24,39.0,39.0,1
2020-03-25,63.0,63.0,1
2020-03-26,64.0,64.0,1
2020-03-27,51.0,51.0,1
2020-03-28,40.0,40.0,1
2020-03-29,57.0,57.0,1
2020-03-30,49.0,49.0,1
2020-03-31,38.0,38.0,1
2020-04-01,53.0,53.0,1
2020-04-02,41.0,41.0,1
2020-04-03,35.0,35.0,1
2020-04-04,38.0,38.0,1
2020-04-05,41.0,41.0,1
2020-04-06,44.0,44.0,1
2020-04-07,42.0,42.0,1
2020-04-08,41.0,41.0,1
2020-04-09,32.0,32.0,1
2020-04-10,18.0,18.0,1
2020-04-11,42.0,42.0,1
2020-04-12,35.0,35.0,1
2020-04-13,31.0,31.0,1
2020-04-14,46.0,46.0,1
2020-04-15,38.0,38.0,1
2020-04-16,39.0,39.0,1
2020-04-17,41.0,41.0,1
2020-04-18,41.0,41.0,1
2020-04-19,39.0,39.0,1
2020-04-20,22.0,22.0,1
2020-04-21,35.0,35.0,1
2020-04-22,32.0,32.0,1
2020-04-23,40.0,40.0,1
2020-04-24,32.0,32.0,1
2020-04-25,25.0,25.0,1
