date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,0.0,0.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,1.0,1.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,2.0,2.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,1.0,1.0,1
2020-02-18,2.0,2.0,1
2020-02-19,1.0,1.0,1
2020-02-20,2.0,2.0,1
2020-02-21,3.0,3.0,1
2020-02-22,2.0,2.0,1
2020-02-23,2.0,2.0,1
2020-02-24,7.0,7.0,1
2020-02-25,9.0,9.0,1
2020-02-26,5.0,5.0,1
2020-02-27,2.0,2.0,1
2020-02-28,2.0,2.0,1
2020-02-29,1.0,1.0,1
2020-03-01,0.0,0.0,1
2020-03-02,2.0,2.0,1
2020-03-03,2.0,2.0,1
2020-03-04,3.0,3.0,1
2020-03-05,6.0,6.0,1
2020-03-06,5.0,5.0,1
2020-03-07,8.0,8.0,1
2020-03-08,8.0,8.0,1
2020-03-09,9.0,9.0,1
2020-03-10,13.0,13.0,1
2020-03-11,14.0,14.0,1
2020-03-12,22.0,22.0,1
2020-03-13,22.0,22.0,1
2020-03-14,24.0,24.0,1
2020-03-15,35.0,35.0,1
2020-03-16,25.0,25.0,1
2020-03-17,29.0,29.0,1
2020-03-18,21.0,21.0,1
2020-03-19,22.0,22.0,1
2020-03-20,25.0,25.0,1
2020-03-21,28.0,28.0,1
2020-03-22,20.0,20.0,1
2020-03-23,16.0,16.0,1
2020-03-24,24.0,24.0,1
2020-03-25,21.0,21.0,1
2020-03-26,35.0,35.0,1
2020-03-27,23.0,23.0,1
2020-03-28,36.0,36.0,1
2020-03-29,25.0,25.0,1
2020-03-30,27.0,27.0,1
2020-03-31,27.0,27.0,1
2020-04-01,28.0,28.0,1
2020-04-02,23.0,23.0,1
2020-04-03,24.0,24.0,1
2020-04-04,30.0,30.0,1
2020-04-05,26.0,26.0,1
2020-04-06,26.0,26.0,1
2020-04-07,29.0,29.0,1
2020-04-08,27.0,27.0,1
2020-04-09,25.0,25.0,1
2020-04-10,29.0,29.0,1
2020-04-11,26.0,26.0,1
2020-04-12,18.0,18.0,1
2020-04-13,27.0,27.0,1
2020-04-14,21.0,21.0,1
2020-04-15,31.0,31.0,1
2020-04-16,22.0,22.0,1
2020-04-17,33.0,33.0,1
2020-04-18,27.0,27.0,1
2020-04-19,21.0,21.0,1
2020-04-20,23.0,23.0,1
2020-04-21,21.0,21.0,1
2020-04-22,24.0,24.0,1
2020-04-23,12.0,12.0,1
2020-04-24,18.0,18.0,1
2020-04-25,20.0,20.0,1
