date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,19.0,19.0,1
2020-02-02,37.0,37.0,1
2020-02-03,32.0,32.0,1
2020-02-04,18.0,18.0,1
2020-02-05,52.0,52.0,1
2020-02-06,36.0,36.0,1
2020-02-07,0.0,0.0,1
2020-02-08,19.0,19.0,1
2020-02-09,65.0,65.0,1
2020-02-10,43.0,43.0,1
2020-02-11,17.0,17.0,1
2020-02-12,16.0,16.0,1
2020-02-13,17.0,17.0,1
2020-02-14,18.0,18.0,1
2020-02-15,30.0,30.0,1
2020-02-16,9.0,9.0,1
2020-02-17,17.0,17.0,1
2020-02-18,0.0,0.0,1
2020-02-19,8.0,8.0,1
2020-02-20,35.0,35.0,1
2020-02-21,9.0,9.0,1
2020-02-22,0.0,0.0,1
2020-02-23,20.0,20.0,1
2020-02-24,9.0,9.0,1
2020-02-25,17.0,17.0,1
2020-02-26,16.0,16.0,1
2020-02-27,32.0,32.0,1
2020-02-28,26.0,26.0,1
2020-02-29,52.0,52.0,1
2020-03-01,25.0,25.0,1
2020-03-02,39.0,39.0,1
2020-03-03,25.0,25.0,1
2020-03-04,16.0,16.0,1
2020-03-05,40.0,40.0,1
2020-03-06,17.0,17.0,1
2020-03-07,0.0,0.0,1
2020-03-08,27.0,27.0,1
2020-03-09,40.0,40.0,1
2020-03-10,8.0,8.0,1
2020-03-11,17.0,17.0,1
2020-03-12,24.0,24.0,1
2020-03-13,9.0,9.0,1
2020-03-14,55.0,55.0,1
2020-03-15,47.0,47.0,1
2020-03-16,44.0,44.0,1
2020-03-17,65.0,65.0,1
2020-03-18,45.0,45.0,1
2020-03-19,23.0,23.0,1
2020-03-20,53.0,53.0,1
2020-03-21,43.0,43.0,1
2020-03-22,33.0,33.0,1
2020-03-23,78.0,78.0,1
2020-03-24,63.0,63.0,1
2020-03-25,56.0,56.0,1
2020-03-26,29.0,29.0,1
2020-03-27,76.0,76.0,1
2020-03-28,75.0,75.0,1
2020-03-29,100.0,100.0,1
2020-03-30,21.0,21.0,1
2020-03-31,56.0,56.0,1
2020-04-01,28.0,28.0,1
2020-04-02,80.0,80.0,1
2020-04-03,30.0,30.0,1
2020-04-04,59.0,59.0,1
2020-04-05,50.0,50.0,1
2020-04-06,55.0,55.0,1
2020-04-07,63.0,63.0,1
2020-04-08,29.0,29.0,1
2020-04-09,66.0,66.0,1
2020-04-10,15.0,15.0,1
2020-04-11,49.0,49.0,1
2020-04-12,8.0,8.0,1
2020-04-13,23.0,23.0,1
2020-04-14,22.0,22.0,1
2020-04-15,45.0,45.0,1
2020-04-16,45.0,45.0,1
2020-04-17,30.0,30.0,1
2020-04-18,73.0,73.0,1
2020-04-19,30.0,30.0,1
2020-04-20,14.0,14.0,1
2020-04-21,28.0,28.0,1
2020-04-22,7.0,7.0,1
2020-04-23,22.0,22.0,1
2020-04-24,23.0,23.0,1
2020-04-25,32.0,32.0,1
2020-04-26,40.0,40.0,1
2020-04-27,21.0,21.0,1
2020-04-28,39.0,39.0,1
2020-04-29,43.0,43.0,1
2020-04-30,60.0,60.0,1
2020-05-01,43.0,43.0,1
2020-05-02,23.0,23.0,1
2020-05-03,32.0,32.0,1
2020-05-04,48.0,48.0,1
2020-05-05,62.0,62.0,1
2020-05-06,34.0,34.0,1
2020-05-07,21.0,21.0,1
2020-05-08,15.0,15.0,1
2020-05-09,8.0,8.0,1
2020-05-10,14.0,14.0,1
2020-05-11,40.0,40.0,1
2020-05-12,0.0,0.0,1
2020-05-13,29.0,29.0,1
2020-05-14,22.0,22.0,1
2020-05-15,31.0,31.0,1
