date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,2.0,2.0,1
2020-02-02,3.0,3.0,1
2020-02-03,2.0,2.0,1
2020-02-04,1.0,1.0,1
2020-02-05,2.0,2.0,1
2020-02-06,2.0,2.0,1
2020-02-07,1.0,1.0,1
2020-02-08,1.0,1.0,1
2020-02-09,1.0,1.0,1
2020-02-10,1.0,1.0,1
2020-02-11,0.0,0.0,1
2020-02-12,2.0,2.0,1
2020-02-13,2.0,2.0,1
2020-02-14,3.0,3.0,1
2020-02-15,3.0,3.0,1
2020-02-16,3.0,3.0,1
2020-02-17,4.0,4.0,1
2020-02-18,1.0,1.0,1
2020-02-19,3.0,3.0,1
2020-02-20,3.0,3.0,1
2020-02-21,3.0,3.0,1
2020-02-22,4.0,4.0,1
2020-02-23,7.0,7.0,1
2020-02-24,12.0,12.0,1
2020-02-25,17.0,17.0,1
2020-02-26,17.0,17.0,1
2020-02-27,25.0,25.0,1
2020-02-28,13.0,13.0,1
2020-02-29,12.0,12.0,1
2020-03-01,18.0,18.0,1
2020-03-02,21.0,21.0,1
2020-03-03,17.0,17.0,1
2020-03-04,21.0,21.0,1
2020-03-05,20.0,20.0,1
2020-03-06,33.0,33.0,1
2020-03-07,22.0,22.0,1
2020-03-08,25.0,25.0,1
2020-03-09,51.0,51.0,1
2020-03-10,56.0,56.0,1
2020-03-11,100.0,100.0,1
2020-03-12,81.0,81.0,1
2020-03-13,98.0,98.0,1
2020-03-14,95.0,95.0,1
2020-03-15,79.0,79.0,1
2020-03-16,66.0,66.0,1
2020-03-17,63.0,63.0,1
2020-03-18,75.0,75.0,1
2020-03-19,54.0,54.0,1
2020-03-20,51.0,51.0,1
2020-03-21,77.0,77.0,1
2020-03-22,69.0,69.0,1
2020-03-23,61.0,61.0,1
2020-03-24,60.0,60.0,1
2020-03-25,56.0,56.0,1
2020-03-26,63.0,63.0,1
2020-03-27,56.0,56.0,1
2020-03-28,51.0,51.0,1
2020-03-29,43.0,43.0,1
2020-03-30,48.0,48.0,1
2020-03-31,38.0,38.0,1
2020-04-01,51.0,51.0,1
2020-04-02,48.0,48.0,1
2020-04-03,41.0,41.0,1
2020-04-04,43.0,43.0,1
2020-04-05,34.0,34.0,1
2020-04-06,60.0,60.0,1
2020-04-07,53.0,53.0,1
2020-04-08,60.0,60.0,1
2020-04-09,52.0,52.0,1
2020-04-10,52.0,52.0,1
2020-04-11,47.0,47.0,1
2020-04-12,35.0,35.0,1
2020-04-13,49.0,49.0,1
2020-04-14,43.0,43.0,1
2020-04-15,41.0,41.0,1
2020-04-16,41.0,41.0,1
2020-04-17,48.0,48.0,1
2020-04-18,46.0,46.0,1
2020-04-19,41.0,41.0,1
2020-04-20,46.0,46.0,1
2020-04-21,42.0,42.0,1
2020-04-22,45.0,45.0,1
2020-04-23,37.0,37.0,1
2020-04-24,41.0,41.0,1
2020-04-25,30.0,30.0,1
2020-04-26,38.0,38.0,1
2020-04-27,43.0,43.0,1
2020-04-28,32.0,32.0,1
2020-04-29,32.0,32.0,1
2020-04-30,34.0,34.0,1
2020-05-01,21.0,21.0,1
2020-05-02,25.0,25.0,1
2020-05-03,31.0,31.0,1
2020-05-04,37.0,37.0,1
2020-05-05,24.0,24.0,1
2020-05-06,28.0,28.0,1
2020-05-07,29.0,29.0,1
2020-05-08,31.0,31.0,1
2020-05-09,30.0,30.0,1
2020-05-10,27.0,27.0,1
2020-05-11,35.0,35.0,1
2020-05-12,34.0,34.0,1
2020-05-13,33.0,33.0,1
2020-05-14,31.0,31.0,1
2020-05-15,34.0,34.0,1
2020-05-16,29.0,29.0,1
2020-05-17,21.0,21.0,1
2020-05-18,38.0,38.0,1
2020-05-19,33.0,33.0,1
2020-05-20,24.0,24.0,1
2020-05-21,29.0,29.0,1
2020-05-22,26.0,26.0,1
2020-05-23,23.0,23.0,1
2020-05-24,30.0,30.0,1
2020-05-25,38.0,38.0,1
2020-05-26,20.0,20.0,1
2020-05-27,27.0,27.0,1
2020-05-28,24.0,24.0,1
2020-05-29,29.0,29.0,1
2020-05-30,26.0,26.0,1
2020-05-31,23.0,23.0,1
2020-06-01,30.0,30.0,1
2020-06-02,33.0,33.0,1
2020-06-03,24.0,24.0,1
2020-06-04,24.0,24.0,1
2020-06-05,27.0,27.0,1
2020-06-06,16.0,16.0,1
2020-06-07,18.0,18.0,1
2020-06-08,28.0,28.0,1
2020-06-09,28.0,28.0,1
2020-06-10,31.0,31.0,1
2020-06-11,29.0,29.0,1
2020-06-12,29.0,29.0,1
2020-06-13,22.0,22.0,1
2020-06-14,25.0,25.0,1
2020-06-15,35.0,35.0,1
2020-06-16,27.0,27.0,1
2020-06-17,30.0,30.0,1
2020-06-18,48.0,48.0,1
2020-06-19,25.0,25.0,1
2020-06-20,24.0,24.0,1
2020-06-21,27.0,27.0,1
2020-06-22,25.0,25.0,1
2020-06-23,33.0,33.0,1
2020-06-24,19.0,19.0,1
2020-06-25,34.0,34.0,1
2020-06-26,35.0,35.0,1
2020-06-27,22.0,22.0,1
2020-06-28,36.0,36.0,1
2020-06-29,32.0,32.0,1
2020-06-30,23.0,23.0,1
2020-07-01,27.0,27.0,1
2020-07-02,30.0,30.0,1
2020-07-03,29.0,29.0,1
2020-07-04,29.0,29.0,1
2020-07-05,21.0,21.0,1
2020-07-06,26.0,26.0,1
2020-07-07,20.0,20.0,1
2020-07-08,36.0,36.0,1
2020-07-09,31.0,31.0,1
2020-07-10,27.0,27.0,1
2020-07-11,24.0,24.0,1
2020-07-12,26.0,26.0,1
2020-07-13,33.0,33.0,1
2020-07-14,22.0,22.0,1
2020-07-15,28.0,28.0,1
2020-07-16,14.0,14.0,1
2020-07-17,28.0,28.0,1
2020-07-18,39.0,39.0,1
2020-07-19,32.0,32.0,1
2020-07-20,28.0,28.0,1
2020-07-21,32.0,32.0,1
2020-07-22,29.0,29.0,1
2020-07-23,32.0,32.0,1
2020-07-24,35.0,35.0,1
2020-07-25,27.0,27.0,1
2020-07-26,39.0,39.0,1
2020-07-27,29.0,29.0,1
2020-07-28,29.0,29.0,1
2020-07-29,33.0,33.0,1
2020-07-30,38.0,38.0,1
2020-07-31,40.0,40.0,1
2020-08-01,30.0,30.0,1
2020-08-02,35.0,35.0,1
2020-08-03,46.0,46.0,1
2020-08-04,44.0,44.0,1
2020-08-05,42.0,42.0,1
2020-08-06,38.0,38.0,1
2020-08-07,38.0,38.0,1
2020-08-08,43.0,43.0,1
2020-08-09,31.0,31.0,1
2020-08-10,49.0,49.0,1
2020-08-11,58.0,58.0,1
2020-08-12,56.0,56.0,1
2020-08-13,55.0,55.0,1
2020-08-14,42.0,42.0,1
2020-08-15,49.0,49.0,1
2020-08-16,39.0,39.0,1
2020-08-17,54.0,54.0,1
2020-08-18,47.0,47.0,1
2020-08-19,42.0,42.0,1
2020-08-20,37.0,37.0,1
2020-08-21,31.0,31.0,1
2020-08-22,39.0,39.0,1
2020-08-23,51.0,51.0,1
2020-08-24,37.0,37.0,1
2020-08-25,45.0,45.0,1
2020-08-26,44.0,44.0,1
2020-08-27,39.0,39.0,1
2020-08-28,25.0,25.0,1
2020-08-29,32.0,32.0,1
2020-08-30,37.0,37.0,1
2020-08-31,26.0,26.0,1
2020-09-01,35.0,35.0,1
2020-09-02,35.0,35.0,1
2020-09-03,32.0,32.0,1
2020-09-04,40.0,40.0,1
2020-09-05,36.0,36.0,1
2020-09-06,37.0,37.0,1
2020-09-07,58.0,58.0,1
2020-09-08,54.0,54.0,1
2020-09-09,41.0,41.0,1
2020-09-10,44.0,44.0,1
2020-09-11,59.0,59.0,1
2020-09-12,37.0,37.0,1
2020-09-13,42.0,42.0,1
2020-09-14,49.0,49.0,1
2020-09-15,48.0,48.0,1
2020-09-16,48.0,48.0,1
2020-09-17,48.0,48.0,1
2020-09-18,61.0,61.0,1
2020-09-19,42.0,42.0,1
2020-09-20,58.0,58.0,1
2020-09-21,61.0,61.0,1
2020-09-22,60.0,60.0,1
2020-09-23,56.0,56.0,1
2020-09-24,44.0,44.0,1
2020-09-25,41.0,41.0,1
2020-09-26,54.0,54.0,1
2020-09-27,38.0,38.0,1
2020-09-28,54.0,54.0,1
2020-09-29,49.0,49.0,1
2020-09-30,31.0,31.0,1
2020-10-01,53.0,53.0,1
2020-10-02,47.0,47.0,1
2020-10-03,39.0,39.0,1
2020-10-04,43.0,43.0,1
2020-10-05,38.0,38.0,1
2020-10-06,42.0,42.0,1
2020-10-07,33.0,33.0,1
2020-10-08,32.0,32.0,1
2020-10-09,36.0,36.0,1
2020-10-10,31.0,31.0,1
2020-10-11,29.0,29.0,1
2020-10-12,25.0,25.0,1
2020-10-13,32.0,32.0,1
2020-10-14,37.0,37.0,1
2020-10-15,34.0,34.0,1
2020-10-16,42.0,42.0,1
2020-10-17,26.0,26.0,1
2020-10-18,30.0,30.0,1
2020-10-19,38.0,38.0,1
2020-10-20,32.0,32.0,1
2020-10-21,35.0,35.0,1
2020-10-22,48.0,48.0,1
2020-10-23,52.0,52.0,1
2020-10-24,50.0,50.0,1
2020-10-25,46.0,46.0,1
2020-10-26,79.0,79.0,1
2020-10-27,64.0,64.0,1
2020-09-28,48.0,48.0,2
2020-09-29,52.0,52.0,2
2020-09-30,46.0,46.0,2
2020-10-01,57.0,57.0,2
2020-10-02,58.0,58.0,2
2020-10-03,47.0,47.0,2
2020-10-04,52.0,52.0,2
2020-10-05,44.0,44.0,2
2020-10-06,49.0,49.0,2
2020-10-07,46.0,46.0,2
2020-10-08,46.0,46.0,2
2020-10-09,39.0,39.0,2
2020-10-10,36.0,36.0,2
2020-10-11,34.0,34.0,2
2020-10-12,32.0,32.0,2
2020-10-13,34.0,34.0,2
2020-10-14,40.0,40.0,2
2020-10-15,34.0,34.0,2
2020-10-16,37.0,37.0,2
2020-10-17,38.0,38.0,2
2020-10-18,40.0,40.0,2
2020-10-19,41.0,41.0,2
2020-10-20,36.0,36.0,2
2020-10-21,41.0,41.0,2
2020-10-22,47.0,47.0,2
2020-10-23,61.0,61.0,2
2020-10-24,52.0,52.0,2
2020-10-25,61.0,61.0,2
2020-10-26,79.0,79.0,2
2020-10-27,65.0,65.0,2
2020-10-28,86.0,86.0,2
2020-10-29,66.0,66.0,2
2020-10-30,52.0,52.0,2
2020-10-31,59.0,59.0,2
2020-11-01,57.0,57.0,2
2020-11-02,64.0,64.0,2
2020-11-03,45.0,45.0,2
2020-11-04,52.0,52.0,2
2020-11-05,56.0,56.0,2
2020-11-06,58.0,58.0,2
2020-11-07,49.0,49.0,2
2020-11-08,57.0,57.0,2
2020-11-09,65.0,65.0,2
2020-11-10,51.0,51.0,2
2020-11-11,55.0,55.0,2
2020-11-12,48.0,48.0,2
2020-11-13,40.0,40.0,2
2020-11-14,34.0,34.0,2
2020-11-15,48.0,48.0,2
2020-11-16,58.0,58.0,2
2020-11-17,39.0,39.0,2
2020-11-18,41.0,41.0,2
2020-11-19,43.0,43.0,2
2020-11-20,42.0,42.0,2
2020-11-21,23.0,23.0,2
2020-11-22,38.0,38.0,2
2020-11-23,44.0,44.0,2
2020-11-24,44.0,44.0,2
2020-11-25,30.0,30.0,2
2020-11-26,44.0,44.0,2
2020-11-27,30.0,30.0,2
2020-11-28,33.0,33.0,2
2020-11-29,32.0,32.0,2
2020-11-30,43.0,43.0,2
2020-12-01,49.0,49.0,2
2020-12-02,49.0,49.0,2
2020-12-03,47.0,47.0,2
2020-12-04,49.0,49.0,2
2020-12-05,45.0,45.0,2
2020-12-06,54.0,54.0,2
2020-12-07,80.0,80.0,2
2020-12-08,77.0,77.0,2
2020-12-09,69.0,69.0,2
2020-12-10,77.0,77.0,2
2020-12-11,72.0,72.0,2
2020-12-12,75.0,75.0,2
2020-12-13,72.0,72.0,2
2020-12-14,72.0,72.0,2
2020-12-15,60.0,60.0,2
2020-12-16,86.0,86.0,2
2020-12-17,74.0,74.0,2
2020-12-18,94.0,94.0,2
2020-12-19,70.0,70.0,2
2020-12-20,84.0,84.0,2
2020-12-21,100.0,100.0,2
2020-12-22,78.0,78.0,2
2020-12-23,61.0,61.0,2
2020-12-24,70.0,70.0,2
2020-12-25,50.0,50.0,2
2020-12-26,58.0,58.0,2
2020-12-27,80.0,80.0,2
2020-12-28,55.0,55.0,2
2020-12-29,74.0,74.0,2
2020-12-30,63.0,63.0,2
2020-12-31,56.0,56.0,2
2021-01-01,42.0,42.0,2
2021-01-02,53.0,53.0,2
2021-01-03,46.0,46.0,2
2021-01-04,75.0,75.0,2
2021-01-05,81.0,81.0,2
2021-01-06,71.0,71.0,2
2021-01-07,50.0,50.0,2
2021-01-08,61.0,61.0,2
2021-01-09,74.0,74.0,2
2021-01-10,48.0,48.0,2
2021-01-11,57.0,57.0,2
2021-01-12,48.0,48.0,2
2021-01-13,71.0,71.0,2
2021-01-14,93.0,93.0,2
2021-01-15,62.0,62.0,2
2021-01-16,56.0,56.0,2
2021-01-17,52.0,52.0,2
2021-01-18,53.0,53.0,2
2021-01-19,65.0,65.0,2
2021-01-20,55.0,55.0,2
2021-01-21,45.0,45.0,2
2021-01-22,38.0,38.0,2
2021-01-23,37.0,37.0,2
2021-01-24,48.0,48.0,2
