date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,39.0,39.0,1
2020-02-02,39.0,39.0,1
2020-02-03,40.0,40.0,1
2020-02-04,35.0,35.0,1
2020-02-05,46.0,46.0,1
2020-02-06,41.0,41.0,1
2020-02-07,21.0,21.0,1
2020-02-08,34.0,34.0,1
2020-02-09,25.0,25.0,1
2020-02-10,44.0,44.0,1
2020-02-11,37.0,37.0,1
2020-02-12,30.0,30.0,1
2020-02-13,34.0,34.0,1
2020-02-14,21.0,21.0,1
2020-02-15,14.0,14.0,1
2020-02-16,46.0,46.0,1
2020-02-17,20.0,20.0,1
2020-02-18,17.0,17.0,1
2020-02-19,20.0,20.0,1
2020-02-20,25.0,25.0,1
2020-02-21,26.0,26.0,1
2020-02-22,27.0,27.0,1
2020-02-23,33.0,33.0,1
2020-02-24,51.0,51.0,1
2020-02-25,27.0,27.0,1
2020-02-26,41.0,41.0,1
2020-02-27,32.0,32.0,1
2020-02-28,35.0,35.0,1
2020-02-29,40.0,40.0,1
2020-03-01,40.0,40.0,1
2020-03-02,36.0,36.0,1
2020-03-03,36.0,36.0,1
2020-03-04,29.0,29.0,1
2020-03-05,53.0,53.0,1
2020-03-06,28.0,28.0,1
2020-03-07,44.0,44.0,1
2020-03-08,29.0,29.0,1
2020-03-09,58.0,58.0,1
2020-03-10,47.0,47.0,1
2020-03-11,80.0,80.0,1
2020-03-12,72.0,72.0,1
2020-03-13,67.0,67.0,1
2020-03-14,66.0,66.0,1
2020-03-15,62.0,62.0,1
2020-03-16,60.0,60.0,1
2020-03-17,53.0,53.0,1
2020-03-18,70.0,70.0,1
2020-03-19,65.0,65.0,1
2020-03-20,65.0,65.0,1
2020-03-21,63.0,63.0,1
2020-03-22,100.0,100.0,1
2020-03-23,56.0,56.0,1
2020-03-24,64.0,64.0,1
2020-03-25,41.0,41.0,1
2020-03-26,16.0,16.0,1
2020-03-27,47.0,47.0,1
2020-03-28,65.0,65.0,1
2020-03-29,61.0,61.0,1
2020-03-30,40.0,40.0,1
2020-03-31,35.0,35.0,1
2020-04-01,42.0,42.0,1
2020-04-02,24.0,24.0,1
2020-04-03,37.0,37.0,1
2020-04-04,42.0,42.0,1
2020-04-05,55.0,55.0,1
2020-04-06,40.0,40.0,1
2020-04-07,38.0,38.0,1
2020-04-08,34.0,34.0,1
2020-04-09,27.0,27.0,1
2020-04-10,33.0,33.0,1
2020-04-11,46.0,46.0,1
2020-04-12,38.0,38.0,1
2020-04-13,37.0,37.0,1
2020-04-14,23.0,23.0,1
2020-04-15,20.0,20.0,1
2020-04-16,36.0,36.0,1
2020-04-17,24.0,24.0,1
2020-04-18,13.0,13.0,1
2020-04-19,64.0,64.0,1
2020-04-20,16.0,16.0,1
2020-04-21,28.0,28.0,1
2020-04-22,17.0,17.0,1
2020-04-23,23.0,23.0,1
2020-04-24,26.0,26.0,1
2020-04-25,31.0,31.0,1
2020-04-26,33.0,33.0,1
2020-04-27,24.0,24.0,1
2020-04-28,37.0,37.0,1
2020-04-29,53.0,53.0,1
2020-04-30,22.0,22.0,1
2020-05-01,10.0,10.0,1
2020-05-02,20.0,20.0,1
2020-05-03,41.0,41.0,1
2020-05-04,24.0,24.0,1
2020-05-05,19.0,19.0,1
2020-05-06,29.0,29.0,1
2020-05-07,7.0,7.0,1
2020-05-08,21.0,21.0,1
2020-05-09,25.0,25.0,1
2020-05-10,30.0,30.0,1
2020-05-11,22.0,22.0,1
2020-05-12,24.0,24.0,1
2020-05-13,20.0,20.0,1
2020-05-14,11.0,11.0,1
2020-05-15,30.0,30.0,1
2020-05-16,13.0,13.0,1
2020-05-17,28.0,28.0,1
2020-05-18,18.0,18.0,1
2020-05-19,36.0,36.0,1
2020-05-20,7.0,7.0,1
2020-05-21,20.0,20.0,1
2020-05-22,24.0,24.0,1
2020-05-23,23.0,23.0,1
2020-05-24,15.0,15.0,1
2020-05-25,18.0,18.0,1
2020-05-26,16.0,16.0,1
2020-05-27,13.0,13.0,1
2020-05-28,35.0,35.0,1
2020-05-29,15.0,15.0,1
2020-05-30,11.0,11.0,1
2020-05-31,31.0,31.0,1
2020-06-01,21.0,21.0,1
2020-06-02,14.0,14.0,1
2020-06-03,18.0,18.0,1
2020-06-04,25.0,25.0,1
2020-06-05,19.0,19.0,1
2020-06-06,12.0,12.0,1
2020-06-07,21.0,21.0,1
2020-06-08,27.0,27.0,1
2020-06-09,14.0,14.0,1
2020-06-10,20.0,20.0,1
2020-06-11,18.0,18.0,1
2020-06-12,29.0,29.0,1
2020-06-13,15.0,15.0,1
2020-06-14,26.0,26.0,1
2020-06-15,15.0,15.0,1
2020-06-16,19.0,19.0,1
2020-06-17,15.0,15.0,1
2020-06-18,13.0,13.0,1
2020-06-19,7.0,7.0,1
2020-06-20,32.0,32.0,1
2020-06-21,11.0,11.0,1
2020-06-22,31.0,31.0,1
2020-06-23,8.0,8.0,1
2020-06-24,13.0,13.0,1
2020-06-25,8.0,8.0,1
2020-06-26,19.0,19.0,1
2020-06-27,12.0,12.0,1
2020-06-28,16.0,16.0,1
2020-06-29,22.0,22.0,1
2020-06-30,9.0,9.0,1
2020-07-01,14.0,14.0,1
2020-07-02,7.0,7.0,1
2020-07-03,3.0,3.0,1
2020-07-04,10.0,10.0,1
2020-07-05,10.0,10.0,1
2020-07-06,16.0,16.0,1
2020-07-07,10.0,10.0,1
2020-07-08,8.0,8.0,1
2020-07-09,13.0,13.0,1
2020-07-10,13.0,13.0,1
2020-07-11,8.0,8.0,1
2020-07-12,17.0,17.0,1
2020-07-13,25.0,25.0,1
2020-07-14,15.0,15.0,1
2020-07-15,13.0,13.0,1
2020-07-16,16.0,16.0,1
2020-07-17,9.0,9.0,1
2020-07-18,9.0,9.0,1
2020-07-19,23.0,23.0,1
2020-07-20,18.0,18.0,1
2020-07-21,10.0,10.0,1
2020-07-22,16.0,16.0,1
2020-07-23,5.0,5.0,1
2020-07-24,13.0,13.0,1
2020-07-25,18.0,18.0,1
2020-07-26,11.0,11.0,1
2020-07-27,10.0,10.0,1
2020-07-28,10.0,10.0,1
2020-07-29,13.0,13.0,1
2020-07-30,18.0,18.0,1
2020-07-31,3.0,3.0,1
2020-08-01,25.0,25.0,1
2020-08-02,6.0,6.0,1
2020-08-03,10.0,10.0,1
2020-08-04,15.0,15.0,1
2020-08-05,25.0,25.0,1
2020-08-06,8.0,8.0,1
2020-08-07,12.0,12.0,1
2020-08-08,16.0,16.0,1
2020-08-09,12.0,12.0,1
2020-08-10,10.0,10.0,1
2020-08-11,15.0,15.0,1
2020-08-12,18.0,18.0,1
2020-08-13,13.0,13.0,1
2020-08-14,24.0,24.0,1
2020-08-15,6.0,6.0,1
2020-08-16,6.0,6.0,1
2020-08-17,18.0,18.0,1
2020-08-18,13.0,13.0,1
2020-08-19,23.0,23.0,1
2020-08-20,12.0,12.0,1
2020-08-21,15.0,15.0,1
2020-08-22,8.0,8.0,1
2020-08-23,19.0,19.0,1
2020-08-24,17.0,17.0,1
2020-08-25,17.0,17.0,1
2020-08-26,14.0,14.0,1
2020-08-27,12.0,12.0,1
2020-08-28,20.0,20.0,1
2020-08-29,24.0,24.0,1
2020-08-30,21.0,21.0,1
2020-08-31,19.0,19.0,1
2020-09-01,19.0,19.0,1
2020-09-02,24.0,24.0,1
2020-09-03,14.0,14.0,1
2020-09-04,29.0,29.0,1
2020-09-05,25.0,25.0,1
2020-09-06,19.0,19.0,1
2020-09-07,21.0,21.0,1
2020-09-08,25.0,25.0,1
2020-09-09,26.0,26.0,1
2020-09-10,29.0,29.0,1
2020-09-11,19.0,19.0,1
2020-09-12,19.0,19.0,1
2020-09-13,24.0,24.0,1
2020-09-14,16.0,16.0,1
2020-09-15,12.0,12.0,1
2020-09-16,17.0,17.0,1
2020-09-17,31.0,31.0,1
2020-09-18,15.0,15.0,1
2020-09-19,17.0,17.0,1
2020-09-20,16.0,16.0,1
2020-09-21,16.0,16.0,1
2020-09-22,23.0,23.0,1
2020-09-23,19.0,19.0,1
2020-09-24,23.0,23.0,1
2020-09-25,36.0,36.0,1
2020-09-26,22.0,22.0,1
2020-09-27,20.0,20.0,1
2020-09-28,12.0,12.0,1
2020-09-29,15.0,15.0,1
2020-09-30,10.0,10.0,1
2020-10-01,13.0,13.0,1
2020-10-02,21.0,21.0,1
2020-10-03,32.0,32.0,1
2020-10-04,19.0,19.0,1
2020-10-05,12.0,12.0,1
2020-10-06,25.0,25.0,1
2020-10-07,23.0,23.0,1
2020-10-08,12.0,12.0,1
2020-10-09,14.0,14.0,1
2020-10-10,18.0,18.0,1
2020-10-11,24.0,24.0,1
2020-10-12,14.0,14.0,1
2020-10-13,11.0,11.0,1
2020-10-14,14.0,14.0,1
2020-10-15,22.0,22.0,1
2020-10-16,14.0,14.0,1
2020-10-17,9.0,9.0,1
2020-10-18,6.0,6.0,1
2020-10-19,16.0,16.0,1
2020-10-20,27.0,27.0,1
2020-10-21,30.0,30.0,1
2020-10-22,8.0,8.0,1
2020-10-23,17.0,17.0,1
2020-10-24,18.0,18.0,1
2020-10-25,8.0,8.0,1
2020-10-26,11.0,11.0,1
2020-10-27,19.0,19.0,1
2020-09-28,23.0,23.0,2
2020-09-29,36.0,36.0,2
2020-09-30,20.0,20.0,2
2020-10-01,24.0,24.0,2
2020-10-02,29.0,29.0,2
2020-10-03,27.0,27.0,2
2020-10-04,30.0,30.0,2
2020-10-05,24.0,24.0,2
2020-10-06,35.0,35.0,2
2020-10-07,32.0,32.0,2
2020-10-08,24.0,24.0,2
2020-10-09,36.0,36.0,2
2020-10-10,29.0,29.0,2
2020-10-11,34.0,34.0,2
2020-10-12,13.0,13.0,2
2020-10-13,35.0,35.0,2
2020-10-14,30.0,30.0,2
2020-10-15,40.0,40.0,2
2020-10-16,32.0,32.0,2
2020-10-17,24.0,24.0,2
2020-10-18,15.0,15.0,2
2020-10-19,26.0,26.0,2
2020-10-20,26.0,26.0,2
2020-10-21,52.0,52.0,2
2020-10-22,30.0,30.0,2
2020-10-23,53.0,53.0,2
2020-10-24,28.0,28.0,2
2020-10-25,13.0,13.0,2
2020-10-26,34.0,34.0,2
2020-10-27,17.0,17.0,2
2020-10-28,21.0,21.0,2
2020-10-29,30.0,30.0,2
2020-10-30,4.0,4.0,2
2020-10-31,14.0,14.0,2
2020-11-01,51.0,51.0,2
2020-11-02,46.0,46.0,2
2020-11-03,29.0,29.0,2
2020-11-04,38.0,38.0,2
2020-11-05,27.0,27.0,2
2020-11-06,28.0,28.0,2
2020-11-07,34.0,34.0,2
2020-11-08,14.0,14.0,2
2020-11-09,58.0,58.0,2
2020-11-10,34.0,34.0,2
2020-11-11,54.0,54.0,2
2020-11-12,30.0,30.0,2
2020-11-13,21.0,21.0,2
2020-11-14,37.0,37.0,2
2020-11-15,50.0,50.0,2
2020-11-16,69.0,69.0,2
2020-11-17,62.0,62.0,2
2020-11-18,25.0,25.0,2
2020-11-19,33.0,33.0,2
2020-11-20,39.0,39.0,2
2020-11-21,26.0,26.0,2
2020-11-22,27.0,27.0,2
2020-11-23,48.0,48.0,2
2020-11-24,60.0,60.0,2
2020-11-25,44.0,44.0,2
2020-11-26,52.0,52.0,2
2020-11-27,20.0,20.0,2
2020-11-28,49.0,49.0,2
2020-11-29,31.0,31.0,2
2020-11-30,40.0,40.0,2
2020-12-01,25.0,25.0,2
2020-12-02,42.0,42.0,2
2020-12-03,21.0,21.0,2
2020-12-04,17.0,17.0,2
2020-12-05,27.0,27.0,2
2020-12-06,49.0,49.0,2
2020-12-07,61.0,61.0,2
2020-12-08,44.0,44.0,2
2020-12-09,59.0,59.0,2
2020-12-10,29.0,29.0,2
2020-12-11,43.0,43.0,2
2020-12-12,32.0,32.0,2
2020-12-13,100.0,100.0,2
2020-12-14,16.0,16.0,2
2020-12-15,25.0,25.0,2
2020-12-16,34.0,34.0,2
2020-12-17,34.0,34.0,2
2020-12-18,31.0,31.0,2
2020-12-19,61.0,61.0,2
2020-12-20,75.0,75.0,2
2020-12-21,43.0,43.0,2
2020-12-22,48.0,48.0,2
2020-12-23,54.0,54.0,2
2020-12-24,50.0,50.0,2
2020-12-25,28.0,28.0,2
2020-12-26,41.0,41.0,2
2020-12-27,34.0,34.0,2
2020-12-28,42.0,42.0,2
2020-12-29,42.0,42.0,2
2020-12-30,21.0,21.0,2
2020-12-31,25.0,25.0,2
2021-01-01,38.0,38.0,2
2021-01-02,53.0,53.0,2
2021-01-03,37.0,37.0,2
2021-01-04,50.0,50.0,2
2021-01-05,38.0,38.0,2
2021-01-06,26.0,26.0,2
2021-01-07,25.0,25.0,2
2021-01-08,51.0,51.0,2
2021-01-09,32.0,32.0,2
2021-01-10,33.0,33.0,2
2021-01-11,25.0,25.0,2
2021-01-12,34.0,34.0,2
2021-01-13,17.0,17.0,2
2021-01-14,38.0,38.0,2
2021-01-15,34.0,34.0,2
2021-01-16,14.0,14.0,2
2021-01-17,32.0,32.0,2
2021-01-18,41.0,41.0,2
2021-01-19,12.0,12.0,2
2021-01-20,41.0,41.0,2
2021-01-21,17.0,17.0,2
2021-01-22,25.0,25.0,2
2021-01-23,23.0,23.0,2
2021-01-24,46.0,46.0,2
2021-01-25,28.0,28.0,2
2021-01-26,32.0,32.0,2
2021-01-27,50.0,50.0,2
2021-01-28,34.0,34.0,2
2021-01-29,47.0,47.0,2
2021-01-30,32.0,32.0,2
2021-01-31,23.0,23.0,2
2021-02-01,37.0,37.0,2
2021-02-02,50.0,50.0,2
2021-02-03,17.0,17.0,2
2021-02-04,26.0,26.0,2
2021-02-05,22.0,22.0,2
2021-02-06,19.0,19.0,2
2021-02-07,19.0,19.0,2
2021-02-08,33.0,33.0,2
2021-02-09,21.0,21.0,2
2021-02-10,38.0,38.0,2
2021-02-11,31.0,31.0,2
2021-02-12,39.0,39.0,2
2021-02-13,19.0,19.0,2
2021-02-14,33.0,33.0,2
2021-02-15,30.0,30.0,2
2021-02-16,25.0,25.0,2
2021-02-17,43.0,43.0,2
2021-02-18,21.0,21.0,2
2021-02-19,47.0,47.0,2
2021-02-20,27.0,27.0,2
2021-02-21,28.0,28.0,2
2021-02-22,24.0,24.0,2
2021-02-23,34.0,34.0,2
2021-02-24,25.0,25.0,2
2021-02-25,17.0,17.0,2
2021-02-26,18.0,18.0,2
2021-02-27,19.0,19.0,2
2021-02-28,19.0,19.0,2
2021-03-01,25.0,25.0,2
2021-03-02,48.0,48.0,2
2021-03-03,29.0,29.0,2
