date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,22.0,22.0,1
2020-02-02,17.0,17.0,1
2020-02-03,32.0,32.0,1
2020-02-04,3.0,3.0,1
2020-02-05,10.0,10.0,1
2020-02-06,0.0,0.0,1
2020-02-07,15.0,15.0,1
2020-02-08,8.0,8.0,1
2020-02-09,15.0,15.0,1
2020-02-10,17.0,17.0,1
2020-02-11,13.0,13.0,1
2020-02-12,24.0,24.0,1
2020-02-13,13.0,13.0,1
2020-02-14,14.0,14.0,1
2020-02-15,19.0,19.0,1
2020-02-16,21.0,21.0,1
2020-02-17,16.0,16.0,1
2020-02-18,26.0,26.0,1
2020-02-19,35.0,35.0,1
2020-02-20,11.0,11.0,1
2020-02-21,25.0,25.0,1
2020-02-22,15.0,15.0,1
2020-02-23,27.0,27.0,1
2020-02-24,17.0,17.0,1
2020-02-25,10.0,10.0,1
2020-02-26,19.0,19.0,1
2020-02-27,23.0,23.0,1
2020-02-28,25.0,25.0,1
2020-02-29,18.0,18.0,1
2020-03-01,18.0,18.0,1
2020-03-02,29.0,29.0,1
2020-03-03,10.0,10.0,1
2020-03-04,10.0,10.0,1
2020-03-05,13.0,13.0,1
2020-03-06,7.0,7.0,1
2020-03-07,57.0,57.0,1
2020-03-08,15.0,15.0,1
2020-03-09,16.0,16.0,1
2020-03-10,10.0,10.0,1
2020-03-11,17.0,17.0,1
2020-03-12,19.0,19.0,1
2020-03-13,17.0,17.0,1
2020-03-14,26.0,26.0,1
2020-03-15,7.0,7.0,1
2020-03-16,15.0,15.0,1
2020-03-17,37.0,37.0,1
2020-03-18,16.0,16.0,1
2020-03-19,27.0,27.0,1
2020-03-20,49.0,49.0,1
2020-03-21,44.0,44.0,1
2020-03-22,28.0,28.0,1
2020-03-23,32.0,32.0,1
2020-03-24,19.0,19.0,1
2020-03-25,19.0,19.0,1
2020-03-26,38.0,38.0,1
2020-03-27,18.0,18.0,1
2020-03-28,29.0,29.0,1
2020-03-29,38.0,38.0,1
2020-03-30,36.0,36.0,1
2020-03-31,33.0,33.0,1
2020-04-01,16.0,16.0,1
2020-04-02,13.0,13.0,1
2020-04-03,35.0,35.0,1
2020-04-04,33.0,33.0,1
2020-04-05,36.0,36.0,1
2020-04-06,27.0,27.0,1
2020-04-07,31.0,31.0,1
2020-04-08,22.0,22.0,1
2020-04-09,16.0,16.0,1
2020-04-10,42.0,42.0,1
2020-04-11,32.0,32.0,1
2020-04-12,64.0,64.0,1
2020-04-13,30.0,30.0,1
2020-04-14,33.0,33.0,1
2020-04-15,44.0,44.0,1
2020-04-16,47.0,47.0,1
2020-04-17,47.0,47.0,1
2020-04-18,25.0,25.0,1
2020-04-19,27.0,27.0,1
2020-04-20,25.0,25.0,1
2020-04-21,16.0,16.0,1
2020-04-22,36.0,36.0,1
2020-04-23,22.0,22.0,1
2020-04-24,50.0,50.0,1
2020-04-25,21.0,21.0,1
2020-04-26,27.0,27.0,1
2020-04-27,15.0,15.0,1
2020-04-28,12.0,12.0,1
2020-04-29,22.0,22.0,1
2020-04-30,26.0,26.0,1
2020-05-01,44.0,44.0,1
2020-05-02,19.0,19.0,1
2020-05-03,20.0,20.0,1
2020-05-04,31.0,31.0,1
2020-05-05,28.0,28.0,1
2020-05-06,18.0,18.0,1
2020-05-07,40.0,40.0,1
2020-05-08,23.0,23.0,1
2020-05-09,54.0,54.0,1
2020-05-10,29.0,29.0,1
2020-05-11,18.0,18.0,1
2020-05-12,19.0,19.0,1
2020-05-13,15.0,15.0,1
2020-05-14,16.0,16.0,1
2020-05-15,19.0,19.0,1
2020-05-16,47.0,47.0,1
2020-05-17,100.0,100.0,1
2020-05-18,36.0,36.0,1
2020-05-19,69.0,69.0,1
2020-05-20,33.0,33.0,1
2020-05-21,59.0,59.0,1
2020-05-22,58.0,58.0,1
2020-05-23,70.0,70.0,1
2020-05-24,27.0,27.0,1
2020-05-25,36.0,36.0,1
2020-05-26,30.0,30.0,1
2020-05-27,23.0,23.0,1
2020-05-28,49.0,49.0,1
2020-05-29,41.0,41.0,1
2020-05-30,47.0,47.0,1
2020-05-31,40.0,40.0,1
2020-06-01,47.0,47.0,1
2020-06-02,38.0,38.0,1
2020-06-03,32.0,32.0,1
2020-06-04,17.0,17.0,1
2020-06-05,12.0,12.0,1
2020-06-06,11.0,11.0,1
2020-06-07,18.0,18.0,1
2020-06-08,26.0,26.0,1
2020-06-09,24.0,24.0,1
2020-06-10,29.0,29.0,1
2020-06-11,17.0,17.0,1
2020-06-12,30.0,30.0,1
2020-06-13,36.0,36.0,1
2020-06-14,23.0,23.0,1
