date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,20.0,20.0,1
2020-02-02,18.0,18.0,1
2020-02-03,15.0,15.0,1
2020-02-04,14.0,14.0,1
2020-02-05,13.0,13.0,1
2020-02-06,12.0,12.0,1
2020-02-07,11.0,11.0,1
2020-02-08,13.0,13.0,1
2020-02-09,16.0,16.0,1
2020-02-10,16.0,16.0,1
2020-02-11,16.0,16.0,1
2020-02-12,14.0,14.0,1
2020-02-13,13.0,13.0,1
2020-02-14,12.0,12.0,1
2020-02-15,13.0,13.0,1
2020-02-16,14.0,14.0,1
2020-02-17,13.0,13.0,1
2020-02-18,13.0,13.0,1
2020-02-19,12.0,12.0,1
2020-02-20,11.0,11.0,1
2020-02-21,12.0,12.0,1
2020-02-22,11.0,11.0,1
2020-02-23,21.0,21.0,1
2020-02-24,27.0,27.0,1
2020-02-25,48.0,48.0,1
2020-02-26,34.0,34.0,1
2020-02-27,27.0,27.0,1
2020-02-28,25.0,25.0,1
2020-02-29,21.0,21.0,1
2020-03-01,22.0,22.0,1
2020-03-02,25.0,25.0,1
2020-03-03,25.0,25.0,1
2020-03-04,27.0,27.0,1
2020-03-05,25.0,25.0,1
2020-03-06,22.0,22.0,1
2020-03-07,25.0,25.0,1
2020-03-08,29.0,29.0,1
2020-03-09,55.0,55.0,1
2020-03-10,69.0,69.0,1
2020-03-11,70.0,70.0,1
2020-03-12,100.0,100.0,1
2020-03-13,88.0,88.0,1
2020-03-14,71.0,71.0,1
2020-03-15,60.0,60.0,1
2020-03-16,55.0,55.0,1
2020-03-17,46.0,46.0,1
2020-03-18,45.0,45.0,1
2020-03-19,45.0,45.0,1
2020-03-20,42.0,42.0,1
2020-03-21,46.0,46.0,1
2020-03-22,39.0,39.0,1
2020-03-23,35.0,35.0,1
2020-03-24,33.0,33.0,1
2020-03-25,34.0,34.0,1
2020-03-26,29.0,29.0,1
2020-03-27,27.0,27.0,1
2020-03-28,27.0,27.0,1
2020-03-29,21.0,21.0,1
2020-03-30,21.0,21.0,1
2020-03-31,20.0,20.0,1
2020-04-01,18.0,18.0,1
2020-04-02,19.0,19.0,1
2020-04-03,16.0,16.0,1
2020-04-04,18.0,18.0,1
2020-04-05,16.0,16.0,1
2020-04-06,16.0,16.0,1
2020-04-07,15.0,15.0,1
2020-04-08,14.0,14.0,1
2020-04-09,15.0,15.0,1
2020-04-10,17.0,17.0,1
2020-04-11,15.0,15.0,1
2020-04-12,16.0,16.0,1
2020-04-13,17.0,17.0,1
2020-04-14,15.0,15.0,1
2020-04-15,14.0,14.0,1
2020-04-16,13.0,13.0,1
2020-04-17,15.0,15.0,1
2020-04-18,14.0,14.0,1
2020-04-19,14.0,14.0,1
2020-04-20,12.0,12.0,1
2020-04-21,12.0,12.0,1
2020-04-22,12.0,12.0,1
2020-04-23,11.0,11.0,1
2020-04-24,12.0,12.0,1
2020-04-25,15.0,15.0,1
2020-04-26,14.0,14.0,1
2020-04-27,14.0,14.0,1
2020-04-28,14.0,14.0,1
2020-04-29,13.0,13.0,1
2020-04-30,11.0,11.0,1
2020-05-01,12.0,12.0,1
2020-05-02,15.0,15.0,1
2020-05-03,13.0,13.0,1
2020-05-04,13.0,13.0,1
2020-05-05,11.0,11.0,1
2020-05-06,12.0,12.0,1
2020-05-07,13.0,13.0,1
2020-05-08,13.0,13.0,1
2020-05-09,14.0,14.0,1
2020-05-10,14.0,14.0,1
2020-05-11,13.0,13.0,1
2020-05-12,13.0,13.0,1
2020-05-13,14.0,14.0,1
2020-05-14,14.0,14.0,1
2020-05-15,12.0,12.0,1
2020-05-16,15.0,15.0,1
2020-05-17,15.0,15.0,1
2020-05-18,10.0,10.0,1
2020-05-19,14.0,14.0,1
2020-05-20,11.0,11.0,1
2020-05-21,13.0,13.0,1
2020-05-22,11.0,11.0,1
2020-05-23,13.0,13.0,1
2020-05-24,14.0,14.0,1
2020-05-25,13.0,13.0,1
2020-05-26,12.0,12.0,1
2020-05-27,13.0,13.0,1
2020-05-28,12.0,12.0,1
2020-05-29,12.0,12.0,1
2020-05-30,13.0,13.0,1
2020-05-31,13.0,13.0,1
2020-06-01,12.0,12.0,1
2020-06-02,11.0,11.0,1
2020-06-03,12.0,12.0,1
2020-06-04,11.0,11.0,1
2020-06-05,10.0,10.0,1
2020-06-06,14.0,14.0,1
2020-06-07,11.0,11.0,1
2020-06-08,10.0,10.0,1
2020-06-09,12.0,12.0,1
2020-06-10,13.0,13.0,1
2020-06-11,12.0,12.0,1
2020-06-12,10.0,10.0,1
2020-06-13,11.0,11.0,1
2020-06-14,12.0,12.0,1
2020-06-15,12.0,12.0,1
2020-06-16,13.0,13.0,1
2020-06-17,13.0,13.0,1
2020-06-18,17.0,17.0,1
2020-06-19,11.0,11.0,1
2020-06-20,12.0,12.0,1
2020-06-21,13.0,13.0,1
2020-06-22,13.0,13.0,1
2020-06-23,14.0,14.0,1
2020-06-24,14.0,14.0,1
2020-06-25,14.0,14.0,1
2020-06-26,12.0,12.0,1
2020-06-27,15.0,15.0,1
2020-06-28,13.0,13.0,1
2020-06-29,12.0,12.0,1
2020-06-30,12.0,12.0,1
2020-07-01,10.0,10.0,1
2020-07-02,10.0,10.0,1
2020-07-03,12.0,12.0,1
2020-07-04,13.0,13.0,1
2020-07-05,15.0,15.0,1
2020-07-06,15.0,15.0,1
2020-07-07,14.0,14.0,1
2020-07-08,12.0,12.0,1
2020-07-09,12.0,12.0,1
2020-07-10,14.0,14.0,1
2020-07-11,12.0,12.0,1
2020-07-12,14.0,14.0,1
2020-07-13,13.0,13.0,1
2020-07-14,12.0,12.0,1
2020-07-15,13.0,13.0,1
2020-07-16,13.0,13.0,1
2020-07-17,13.0,13.0,1
2020-07-18,12.0,12.0,1
2020-07-19,17.0,17.0,1
2020-07-20,15.0,15.0,1
2020-07-21,14.0,14.0,1
2020-07-22,14.0,14.0,1
2020-07-23,16.0,16.0,1
2020-07-24,15.0,15.0,1
2020-07-25,16.0,16.0,1
2020-07-26,19.0,19.0,1
2020-07-27,16.0,16.0,1
2020-07-28,15.0,15.0,1
2020-07-29,15.0,15.0,1
2020-07-30,17.0,17.0,1
2020-07-31,14.0,14.0,1
2020-08-01,16.0,16.0,1
2020-08-02,17.0,17.0,1
2020-08-03,17.0,17.0,1
2020-08-04,17.0,17.0,1
2020-08-05,16.0,16.0,1
2020-08-06,16.0,16.0,1
2020-08-07,15.0,15.0,1
2020-08-08,15.0,15.0,1
2020-08-09,17.0,17.0,1
2020-08-10,19.0,19.0,1
2020-08-11,16.0,16.0,1
2020-08-12,18.0,18.0,1
2020-08-13,19.0,19.0,1
2020-08-14,19.0,19.0,1
2020-08-15,18.0,18.0,1
2020-08-16,19.0,19.0,1
2020-08-17,20.0,20.0,1
2020-08-18,19.0,19.0,1
2020-08-19,20.0,20.0,1
2020-08-20,19.0,19.0,1
2020-08-21,20.0,20.0,1
2020-08-22,21.0,21.0,1
2020-08-23,19.0,19.0,1
2020-08-24,19.0,19.0,1
2020-08-25,21.0,21.0,1
2020-08-26,21.0,21.0,1
2020-08-27,19.0,19.0,1
2020-08-28,18.0,18.0,1
2020-08-29,19.0,19.0,1
2020-08-30,20.0,20.0,1
2020-08-31,18.0,18.0,1
2020-09-01,20.0,20.0,1
2020-09-02,18.0,18.0,1
2020-09-03,18.0,18.0,1
2020-09-04,16.0,16.0,1
2020-09-05,17.0,17.0,1
2020-09-06,19.0,19.0,1
2020-09-07,18.0,18.0,1
2020-09-08,16.0,16.0,1
2020-09-09,17.0,17.0,1
2020-09-10,18.0,18.0,1
2020-09-11,17.0,17.0,1
2020-09-12,19.0,19.0,1
2020-09-13,18.0,18.0,1
2020-09-14,18.0,18.0,1
2020-09-15,18.0,18.0,1
2020-09-16,17.0,17.0,1
2020-09-17,16.0,16.0,1
2020-09-18,16.0,16.0,1
2020-09-19,16.0,16.0,1
2020-09-20,20.0,20.0,1
2020-09-21,17.0,17.0,1
2020-09-22,19.0,19.0,1
2020-09-23,19.0,19.0,1
2020-09-24,17.0,17.0,1
2020-09-25,15.0,15.0,1
2020-09-26,15.0,15.0,1
2020-09-27,17.0,17.0,1
2020-09-28,16.0,16.0,1
2020-09-29,14.0,14.0,1
2020-09-30,16.0,16.0,1
2020-10-01,16.0,16.0,1
2020-10-02,14.0,14.0,1
2020-10-03,17.0,17.0,1
2020-10-04,15.0,15.0,1
2020-10-05,14.0,14.0,1
2020-10-06,16.0,16.0,1
2020-10-07,16.0,16.0,1
2020-10-08,15.0,15.0,1
2020-10-09,14.0,14.0,1
2020-10-10,15.0,15.0,1
2020-10-11,16.0,16.0,1
2020-10-12,16.0,16.0,1
2020-10-13,18.0,18.0,1
2020-10-14,17.0,17.0,1
2020-10-15,17.0,17.0,1
2020-10-16,17.0,17.0,1
2020-10-17,16.0,16.0,1
2020-10-18,17.0,17.0,1
2020-10-19,20.0,20.0,1
2020-10-20,15.0,15.0,1
2020-10-21,15.0,15.0,1
2020-10-22,16.0,16.0,1
2020-10-23,16.0,16.0,1
2020-10-24,18.0,18.0,1
2020-10-25,16.0,16.0,1
2020-10-26,17.0,17.0,1
2020-10-27,18.0,18.0,1
