date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,1.0,1.0,1
2020-02-02,0.0,0.0,1
2020-02-03,1.0,1.0,1
2020-02-04,0.0,0.0,1
2020-02-05,1.0,1.0,1
2020-02-06,2.0,2.0,1
2020-02-07,0.0,0.0,1
2020-02-08,1.0,1.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,1.0,1.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,2.0,2.0,1
2020-02-16,1.0,1.0,1
2020-02-17,1.0,1.0,1
2020-02-18,1.0,1.0,1
2020-02-19,1.0,1.0,1
2020-02-20,0.0,0.0,1
2020-02-21,2.0,2.0,1
2020-02-22,0.0,0.0,1
2020-02-23,4.0,4.0,1
2020-02-24,4.0,4.0,1
2020-02-25,5.0,5.0,1
2020-02-26,15.0,15.0,1
2020-02-27,10.0,10.0,1
2020-02-28,6.0,6.0,1
2020-02-29,7.0,7.0,1
2020-03-01,4.0,4.0,1
2020-03-02,8.0,8.0,1
2020-03-03,5.0,5.0,1
2020-03-04,12.0,12.0,1
2020-03-05,13.0,13.0,1
2020-03-06,15.0,15.0,1
2020-03-07,12.0,12.0,1
2020-03-08,11.0,11.0,1
2020-03-09,19.0,19.0,1
2020-03-10,28.0,28.0,1
2020-03-11,36.0,36.0,1
2020-03-12,36.0,36.0,1
2020-03-13,41.0,41.0,1
2020-03-14,38.0,38.0,1
2020-03-15,58.0,58.0,1
2020-03-16,66.0,66.0,1
2020-03-17,58.0,58.0,1
2020-03-18,53.0,53.0,1
2020-03-19,47.0,47.0,1
2020-03-20,48.0,48.0,1
2020-03-21,71.0,71.0,1
2020-03-22,56.0,56.0,1
2020-03-23,53.0,53.0,1
2020-03-24,51.0,51.0,1
2020-03-25,51.0,51.0,1
2020-03-26,61.0,61.0,1
2020-03-27,60.0,60.0,1
2020-03-28,49.0,49.0,1
2020-03-29,43.0,43.0,1
2020-03-30,55.0,55.0,1
2020-03-31,46.0,46.0,1
2020-04-01,44.0,44.0,1
2020-04-02,40.0,40.0,1
2020-04-03,48.0,48.0,1
2020-04-04,74.0,74.0,1
2020-04-05,39.0,39.0,1
2020-04-06,60.0,60.0,1
2020-04-07,54.0,54.0,1
2020-04-08,51.0,51.0,1
2020-04-09,67.0,67.0,1
2020-04-10,76.0,76.0,1
2020-04-11,49.0,49.0,1
2020-04-12,69.0,69.0,1
2020-04-13,51.0,51.0,1
2020-04-14,42.0,42.0,1
2020-04-15,36.0,36.0,1
2020-04-16,50.0,50.0,1
2020-04-17,42.0,42.0,1
2020-04-18,38.0,38.0,1
2020-04-19,41.0,41.0,1
2020-04-20,30.0,30.0,1
2020-04-21,32.0,32.0,1
2020-04-22,29.0,29.0,1
2020-04-23,36.0,36.0,1
2020-04-24,39.0,39.0,1
2020-04-25,31.0,31.0,1
2020-04-26,35.0,35.0,1
2020-04-27,42.0,42.0,1
2020-04-28,43.0,43.0,1
2020-04-29,30.0,30.0,1
2020-04-30,27.0,27.0,1
2020-05-01,35.0,35.0,1
2020-05-02,27.0,27.0,1
2020-05-03,41.0,41.0,1
2020-05-04,43.0,43.0,1
2020-05-05,27.0,27.0,1
2020-05-06,38.0,38.0,1
2020-05-07,34.0,34.0,1
2020-05-08,32.0,32.0,1
2020-05-09,43.0,43.0,1
2020-05-10,31.0,31.0,1
2020-05-11,30.0,30.0,1
2020-05-12,31.0,31.0,1
2020-05-13,26.0,26.0,1
2020-05-14,28.0,28.0,1
2020-05-15,27.0,27.0,1
2020-05-16,24.0,24.0,1
2020-05-17,39.0,39.0,1
2020-05-18,40.0,40.0,1
2020-05-19,18.0,18.0,1
2020-05-20,30.0,30.0,1
2020-05-21,34.0,34.0,1
2020-05-22,19.0,19.0,1
2020-05-23,12.0,12.0,1
2020-05-24,18.0,18.0,1
2020-05-25,21.0,21.0,1
2020-05-26,22.0,22.0,1
2020-05-27,21.0,21.0,1
2020-05-28,20.0,20.0,1
2020-05-29,20.0,20.0,1
2020-05-30,22.0,22.0,1
2020-05-31,22.0,22.0,1
2020-06-01,19.0,19.0,1
2020-06-02,19.0,19.0,1
2020-06-03,16.0,16.0,1
2020-06-04,26.0,26.0,1
2020-06-05,25.0,25.0,1
2020-06-06,20.0,20.0,1
2020-06-07,14.0,14.0,1
2020-06-08,23.0,23.0,1
2020-06-09,18.0,18.0,1
2020-06-10,24.0,24.0,1
2020-06-11,22.0,22.0,1
2020-06-12,29.0,29.0,1
2020-06-13,15.0,15.0,1
2020-06-14,20.0,20.0,1
2020-06-15,26.0,26.0,1
2020-06-16,26.0,26.0,1
2020-06-17,34.0,34.0,1
2020-06-18,21.0,21.0,1
2020-06-19,14.0,14.0,1
2020-06-20,19.0,19.0,1
2020-06-21,13.0,13.0,1
2020-06-22,20.0,20.0,1
2020-06-23,27.0,27.0,1
2020-06-24,17.0,17.0,1
2020-06-25,18.0,18.0,1
2020-06-26,17.0,17.0,1
2020-06-27,22.0,22.0,1
2020-06-28,17.0,17.0,1
2020-06-29,32.0,32.0,1
2020-06-30,29.0,29.0,1
2020-07-01,28.0,28.0,1
2020-07-02,25.0,25.0,1
2020-07-03,21.0,21.0,1
2020-07-04,30.0,30.0,1
2020-07-05,20.0,20.0,1
2020-07-06,17.0,17.0,1
2020-07-07,24.0,24.0,1
2020-07-08,27.0,27.0,1
2020-07-09,24.0,24.0,1
2020-07-10,30.0,30.0,1
2020-07-11,22.0,22.0,1
2020-07-12,49.0,49.0,1
2020-07-13,47.0,47.0,1
2020-07-14,45.0,45.0,1
2020-07-15,41.0,41.0,1
2020-07-16,44.0,44.0,1
2020-07-17,42.0,42.0,1
2020-07-18,44.0,44.0,1
2020-07-19,32.0,32.0,1
2020-07-20,34.0,34.0,1
2020-07-21,43.0,43.0,1
2020-07-22,37.0,37.0,1
2020-07-23,36.0,36.0,1
2020-07-24,39.0,39.0,1
2020-07-25,49.0,49.0,1
2020-07-26,31.0,31.0,1
2020-07-27,39.0,39.0,1
2020-07-28,37.0,37.0,1
2020-07-29,50.0,50.0,1
2020-07-30,39.0,39.0,1
2020-07-31,38.0,38.0,1
2020-08-01,32.0,32.0,1
2020-08-02,40.0,40.0,1
2020-08-03,44.0,44.0,1
2020-08-04,38.0,38.0,1
2020-08-05,41.0,41.0,1
2020-08-06,55.0,55.0,1
2020-08-07,44.0,44.0,1
2020-08-08,40.0,40.0,1
2020-08-09,45.0,45.0,1
2020-08-10,49.0,49.0,1
2020-08-11,59.0,59.0,1
2020-08-12,46.0,46.0,1
2020-08-13,58.0,58.0,1
2020-08-14,48.0,48.0,1
2020-08-15,42.0,42.0,1
2020-08-16,50.0,50.0,1
2020-08-17,59.0,59.0,1
2020-08-18,48.0,48.0,1
2020-08-19,59.0,59.0,1
2020-08-20,54.0,54.0,1
2020-08-21,56.0,56.0,1
2020-08-22,44.0,44.0,1
2020-08-23,39.0,39.0,1
2020-08-24,52.0,52.0,1
2020-08-25,40.0,40.0,1
2020-08-26,52.0,52.0,1
2020-08-27,64.0,64.0,1
2020-08-28,78.0,78.0,1
2020-08-29,71.0,71.0,1
2020-08-30,87.0,87.0,1
2020-08-31,86.0,86.0,1
2020-09-01,75.0,75.0,1
2020-09-02,82.0,82.0,1
2020-09-03,92.0,92.0,1
2020-09-04,90.0,90.0,1
2020-09-05,77.0,77.0,1
2020-09-06,76.0,76.0,1
2020-09-07,83.0,83.0,1
2020-09-08,87.0,87.0,1
2020-09-09,70.0,70.0,1
2020-09-10,70.0,70.0,1
2020-09-11,80.0,80.0,1
2020-09-12,73.0,73.0,1
2020-09-13,61.0,61.0,1
2020-09-14,88.0,88.0,1
2020-09-15,78.0,78.0,1
2020-09-16,100.0,100.0,1
