date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,20.0,20.0,1
2020-02-02,0.0,0.0,1
2020-02-03,33.0,33.0,1
2020-02-04,19.0,19.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,20.0,20.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,22.0,22.0,1
2020-02-23,20.0,20.0,1
2020-02-24,19.0,19.0,1
2020-02-25,18.0,18.0,1
2020-02-26,0.0,0.0,1
2020-02-27,0.0,0.0,1
2020-02-28,37.0,37.0,1
2020-02-29,38.0,38.0,1
2020-03-01,18.0,18.0,1
2020-03-02,0.0,0.0,1
2020-03-03,18.0,18.0,1
2020-03-04,0.0,0.0,1
2020-03-05,0.0,0.0,1
2020-03-06,36.0,36.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,17.0,17.0,1
2020-03-10,0.0,0.0,1
2020-03-11,0.0,0.0,1
2020-03-12,52.0,52.0,1
2020-03-13,0.0,0.0,1
2020-03-14,38.0,38.0,1
2020-03-15,0.0,0.0,1
2020-03-16,15.0,15.0,1
2020-03-17,30.0,30.0,1
2020-03-18,47.0,47.0,1
2020-03-19,82.0,82.0,1
2020-03-20,0.0,0.0,1
2020-03-21,51.0,51.0,1
2020-03-22,100.0,100.0,1
2020-03-23,0.0,0.0,1
2020-03-24,0.0,0.0,1
2020-03-25,0.0,0.0,1
2020-03-26,15.0,15.0,1
2020-03-27,0.0,0.0,1
2020-03-28,52.0,52.0,1
2020-03-29,33.0,33.0,1
2020-03-30,14.0,14.0,1
2020-03-31,14.0,14.0,1
2020-04-01,15.0,15.0,1
2020-04-02,15.0,15.0,1
2020-04-03,0.0,0.0,1
2020-04-04,18.0,18.0,1
2020-04-05,35.0,35.0,1
2020-04-06,0.0,0.0,1
2020-04-07,0.0,0.0,1
2020-04-08,15.0,15.0,1
2020-04-09,15.0,15.0,1
2020-04-10,16.0,16.0,1
2020-04-11,34.0,34.0,1
2020-04-12,0.0,0.0,1
2020-04-13,16.0,16.0,1
2020-04-14,15.0,15.0,1
2020-04-15,16.0,16.0,1
2020-04-16,16.0,16.0,1
2020-04-17,0.0,0.0,1
2020-04-18,0.0,0.0,1
2020-04-19,0.0,0.0,1
2020-04-20,0.0,0.0,1
2020-04-21,0.0,0.0,1
2020-04-22,16.0,16.0,1
2020-04-23,15.0,15.0,1
2020-04-24,32.0,32.0,1
2020-04-25,17.0,17.0,1
2020-04-26,17.0,17.0,1
2020-04-27,28.0,28.0,1
2020-04-28,14.0,14.0,1
2020-04-29,14.0,14.0,1
2020-04-30,53.0,53.0,1
2020-05-01,0.0,0.0,1
2020-05-02,30.0,30.0,1
2020-05-03,0.0,0.0,1
2020-05-04,0.0,0.0,1
2020-05-05,13.0,13.0,1
2020-05-06,0.0,0.0,1
2020-05-07,30.0,30.0,1
2020-05-08,15.0,15.0,1
2020-05-09,31.0,31.0,1
2020-05-10,31.0,31.0,1
2020-05-11,0.0,0.0,1
2020-05-12,31.0,31.0,1
2020-05-13,31.0,31.0,1
2020-05-14,48.0,48.0,1
2020-05-15,0.0,0.0,1
2020-05-16,21.0,21.0,1
2020-05-17,20.0,20.0,1
2020-05-18,16.0,16.0,1
2020-05-19,0.0,0.0,1
2020-05-20,0.0,0.0,1
2020-05-21,38.0,38.0,1
2020-05-22,0.0,0.0,1
2020-05-23,19.0,19.0,1
2020-05-24,0.0,0.0,1
2020-05-25,16.0,16.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,0.0,0.0,1
2020-05-29,0.0,0.0,1
2020-05-30,19.0,19.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,0.0,0.0,1
2020-06-03,0.0,0.0,1
2020-06-04,14.0,14.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,15.0,15.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,0.0,0.0,1
2020-06-13,18.0,18.0,1
2020-06-14,51.0,51.0,1
2020-06-15,15.0,15.0,1
2020-06-16,30.0,30.0,1
2020-06-17,0.0,0.0,1
2020-06-18,0.0,0.0,1
2020-06-19,17.0,17.0,1
2020-06-20,0.0,0.0,1
2020-06-21,37.0,37.0,1
2020-06-22,0.0,0.0,1
2020-06-23,0.0,0.0,1
2020-06-24,17.0,17.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,0.0,0.0,1
2020-06-30,33.0,33.0,1
2020-07-01,0.0,0.0,1
2020-07-02,17.0,17.0,1
2020-07-03,36.0,36.0,1
2020-07-04,0.0,0.0,1
2020-07-05,19.0,19.0,1
2020-07-06,0.0,0.0,1
2020-07-07,35.0,35.0,1
2020-07-08,0.0,0.0,1
2020-07-09,18.0,18.0,1
2020-07-10,0.0,0.0,1
2020-07-11,23.0,23.0,1
2020-07-12,23.0,23.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,17.0,17.0,1
2020-07-16,54.0,54.0,1
2020-07-17,78.0,78.0,1
2020-07-18,22.0,22.0,1
2020-07-19,44.0,44.0,1
2020-07-20,0.0,0.0,1
2020-07-21,37.0,37.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,0.0,0.0,1
2020-07-26,0.0,0.0,1
2020-07-27,0.0,0.0,1
2020-07-28,18.0,18.0,1
2020-07-29,0.0,0.0,1
2020-07-30,77.0,77.0,1
2020-07-31,19.0,19.0,1
2020-08-01,43.0,43.0,1
2020-08-02,64.0,64.0,1
2020-08-03,18.0,18.0,1
2020-08-04,0.0,0.0,1
2020-08-05,39.0,39.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,0.0,0.0,1
2020-08-09,65.0,65.0,1
2020-08-10,18.0,18.0,1
2020-08-11,19.0,19.0,1
2020-08-12,52.0,52.0,1
2020-08-13,18.0,18.0,1
2020-08-14,0.0,0.0,1
2020-08-15,41.0,41.0,1
2020-08-16,20.0,20.0,1
2020-08-17,36.0,36.0,1
2020-08-18,0.0,0.0,1
2020-08-19,0.0,0.0,1
2020-08-20,39.0,39.0,1
2020-08-21,19.0,19.0,1
2020-08-22,0.0,0.0,1
2020-08-23,20.0,20.0,1
2020-08-24,0.0,0.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,0.0,0.0,1
2020-08-28,0.0,0.0,1
2020-08-29,20.0,20.0,1
2020-08-30,38.0,38.0,1
2020-08-31,0.0,0.0,1
2020-09-01,0.0,0.0,1
2020-09-02,0.0,0.0,1
2020-09-03,19.0,19.0,1
2020-09-04,0.0,0.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,18.0,18.0,1
2020-09-08,18.0,18.0,1
2020-09-09,35.0,35.0,1
2020-09-10,0.0,0.0,1
2020-09-11,74.0,74.0,1
2020-09-12,0.0,0.0,1
2020-09-13,40.0,40.0,1
2020-09-14,71.0,71.0,1
2020-09-15,0.0,0.0,1
2020-09-16,18.0,18.0,1
2020-09-17,0.0,0.0,1
2020-09-18,18.0,18.0,1
2020-09-19,19.0,19.0,1
2020-09-20,18.0,18.0,1
2020-09-21,0.0,0.0,1
2020-09-22,53.0,53.0,1
2020-09-23,17.0,17.0,1
2020-09-24,18.0,18.0,1
2020-09-25,19.0,19.0,1
2020-09-26,0.0,0.0,1
2020-09-27,60.0,60.0,1
2020-09-28,18.0,18.0,1
2020-09-29,0.0,0.0,1
2020-09-30,0.0,0.0,1
2020-10-01,36.0,36.0,1
2020-10-02,19.0,19.0,1
2020-10-03,57.0,57.0,1
2020-10-04,0.0,0.0,1
2020-10-05,18.0,18.0,1
2020-10-06,0.0,0.0,1
2020-10-07,0.0,0.0,1
2020-10-08,57.0,57.0,1
2020-10-09,20.0,20.0,1
2020-10-10,44.0,44.0,1
2020-10-11,0.0,0.0,1
2020-10-12,0.0,0.0,1
2020-10-13,19.0,19.0,1
2020-10-14,38.0,38.0,1
2020-10-15,0.0,0.0,1
2020-10-16,62.0,62.0,1
2020-10-17,0.0,0.0,1
2020-10-18,21.0,21.0,1
2020-10-19,38.0,38.0,1
2020-10-20,0.0,0.0,1
2020-10-21,0.0,0.0,1
2020-10-22,0.0,0.0,1
2020-10-23,39.0,39.0,1
2020-10-24,0.0,0.0,1
2020-10-25,38.0,38.0,1
2020-10-26,74.0,74.0,1
2020-10-27,0.0,0.0,1
2020-09-28,3.0,3.0,2
2020-09-29,0.0,0.0,2
2020-09-30,0.0,0.0,2
2020-10-01,6.0,6.0,2
2020-10-02,5.0,5.0,2
2020-10-03,2.0,2.0,2
2020-10-04,0.0,0.0,2
2020-10-05,5.0,5.0,2
2020-10-06,2.0,2.0,2
2020-10-07,0.0,0.0,2
2020-10-08,2.0,2.0,2
2020-10-09,3.0,3.0,2
2020-10-10,0.0,0.0,2
2020-10-11,0.0,0.0,2
2020-10-12,0.0,0.0,2
2020-10-13,5.0,5.0,2
2020-10-14,3.0,3.0,2
2020-10-15,2.0,2.0,2
2020-10-16,4.0,4.0,2
2020-10-17,0.0,0.0,2
2020-10-18,0.0,0.0,2
2020-10-19,3.0,3.0,2
2020-10-20,0.0,0.0,2
2020-10-21,2.0,2.0,2
2020-10-22,0.0,0.0,2
2020-10-23,2.0,2.0,2
2020-10-24,5.0,5.0,2
2020-10-25,2.0,2.0,2
2020-10-26,3.0,3.0,2
2020-10-27,2.0,2.0,2
2020-10-28,3.0,3.0,2
2020-10-29,5.0,5.0,2
2020-10-30,4.0,4.0,2
2020-10-31,3.0,3.0,2
2020-11-01,3.0,3.0,2
2020-11-02,0.0,0.0,2
2020-11-03,0.0,0.0,2
2020-11-04,3.0,3.0,2
2020-11-05,3.0,3.0,2
2020-11-06,3.0,3.0,2
2020-11-07,1.0,1.0,2
2020-11-08,3.0,3.0,2
2020-11-09,26.0,26.0,2
2020-11-10,16.0,16.0,2
2020-11-11,11.0,11.0,2
2020-11-12,4.0,4.0,2
2020-11-13,3.0,3.0,2
2020-11-14,7.0,7.0,2
2020-11-15,7.0,7.0,2
2020-11-16,4.0,4.0,2
2020-11-17,7.0,7.0,2
2020-11-18,3.0,3.0,2
2020-11-19,3.0,3.0,2
2020-11-20,0.0,0.0,2
2020-11-21,4.0,4.0,2
2020-11-22,0.0,0.0,2
2020-11-23,7.0,7.0,2
2020-11-24,1.0,1.0,2
2020-11-25,7.0,7.0,2
2020-11-26,3.0,3.0,2
2020-11-27,4.0,4.0,2
2020-11-28,4.0,4.0,2
2020-11-29,0.0,0.0,2
2020-11-30,7.0,7.0,2
2020-12-01,4.0,4.0,2
2020-12-02,4.0,4.0,2
2020-12-03,4.0,4.0,2
2020-12-04,4.0,4.0,2
2020-12-05,4.0,4.0,2
2020-12-06,9.0,9.0,2
2020-12-07,3.0,3.0,2
2020-12-08,3.0,3.0,2
2020-12-09,4.0,4.0,2
2020-12-10,6.0,6.0,2
2020-12-11,8.0,8.0,2
2020-12-12,3.0,3.0,2
2020-12-13,3.0,3.0,2
2020-12-14,1.0,1.0,2
2020-12-15,3.0,3.0,2
2020-12-16,2.0,2.0,2
2020-12-17,3.0,3.0,2
2020-12-18,2.0,2.0,2
2020-12-19,2.0,2.0,2
2020-12-20,0.0,0.0,2
2020-12-21,5.0,5.0,2
2020-12-22,8.0,8.0,2
2020-12-23,7.0,7.0,2
2020-12-24,8.0,8.0,2
2020-12-25,0.0,0.0,2
2020-12-26,11.0,11.0,2
2020-12-27,15.0,15.0,2
2020-12-28,6.0,6.0,2
2020-12-29,10.0,10.0,2
2020-12-30,12.0,12.0,2
2020-12-31,13.0,13.0,2
2021-01-01,8.0,8.0,2
2021-01-02,11.0,11.0,2
2021-01-03,13.0,13.0,2
2021-01-04,12.0,12.0,2
2021-01-05,28.0,28.0,2
2021-01-06,12.0,12.0,2
2021-01-07,11.0,11.0,2
2021-01-08,18.0,18.0,2
2021-01-09,9.0,9.0,2
2021-01-10,10.0,10.0,2
2021-01-11,23.0,23.0,2
2021-01-12,41.0,41.0,2
2021-01-13,39.0,39.0,2
2021-01-14,74.0,74.0,2
2021-01-15,81.0,81.0,2
2021-01-16,50.0,50.0,2
2021-01-17,29.0,29.0,2
2021-01-18,71.0,71.0,2
2021-01-19,66.0,66.0,2
2021-01-20,26.0,26.0,2
2021-01-21,29.0,29.0,2
2021-01-22,20.0,20.0,2
2021-01-23,20.0,20.0,2
2021-01-24,23.0,23.0,2
2021-01-25,34.0,34.0,2
2021-01-26,34.0,34.0,2
2021-01-27,27.0,27.0,2
2021-01-28,22.0,22.0,2
2021-01-29,17.0,17.0,2
2021-01-30,15.0,15.0,2
