date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,32.0,32.0,1
2020-02-02,16.0,16.0,1
2020-02-03,0.0,0.0,1
2020-02-04,14.0,14.0,1
2020-02-05,28.0,28.0,1
2020-02-06,0.0,0.0,1
2020-02-07,44.0,44.0,1
2020-02-08,33.0,33.0,1
2020-02-09,31.0,31.0,1
2020-02-10,40.0,40.0,1
2020-02-11,27.0,27.0,1
2020-02-12,14.0,14.0,1
2020-02-13,0.0,0.0,1
2020-02-14,15.0,15.0,1
2020-02-15,16.0,16.0,1
2020-02-16,16.0,16.0,1
2020-02-17,14.0,14.0,1
2020-02-18,28.0,28.0,1
2020-02-19,14.0,14.0,1
2020-02-20,28.0,28.0,1
2020-02-21,44.0,44.0,1
2020-02-22,32.0,32.0,1
2020-02-23,0.0,0.0,1
2020-02-24,0.0,0.0,1
2020-02-25,27.0,27.0,1
2020-02-26,0.0,0.0,1
2020-02-27,14.0,14.0,1
2020-02-28,29.0,29.0,1
2020-02-29,31.0,31.0,1
2020-03-01,46.0,46.0,1
2020-03-02,13.0,13.0,1
2020-03-03,26.0,26.0,1
2020-03-04,13.0,13.0,1
2020-03-05,27.0,27.0,1
2020-03-06,28.0,28.0,1
2020-03-07,16.0,16.0,1
2020-03-08,15.0,15.0,1
2020-03-09,13.0,13.0,1
2020-03-10,75.0,75.0,1
2020-03-11,100.0,100.0,1
2020-03-12,37.0,37.0,1
2020-03-13,39.0,39.0,1
2020-03-14,15.0,15.0,1
2020-03-15,72.0,72.0,1
2020-03-16,98.0,98.0,1
2020-03-17,61.0,61.0,1
2020-03-18,49.0,49.0,1
2020-03-19,86.0,86.0,1
2020-03-20,49.0,49.0,1
2020-03-21,47.0,47.0,1
2020-03-22,14.0,14.0,1
2020-03-23,22.0,22.0,1
2020-03-24,12.0,12.0,1
2020-03-25,35.0,35.0,1
2020-03-26,37.0,37.0,1
2020-03-27,12.0,12.0,1
2020-03-28,44.0,44.0,1
2020-03-29,58.0,58.0,1
2020-03-30,35.0,35.0,1
2020-03-31,23.0,23.0,1
2020-04-01,36.0,36.0,1
2020-04-02,24.0,24.0,1
2020-04-03,12.0,12.0,1
2020-04-04,15.0,15.0,1
2020-04-05,15.0,15.0,1
2020-04-06,14.0,14.0,1
2020-04-07,0.0,0.0,1
2020-04-08,40.0,40.0,1
2020-04-09,0.0,0.0,1
2020-04-10,30.0,30.0,1
2020-04-11,27.0,27.0,1
2020-04-12,29.0,29.0,1
2020-04-13,14.0,14.0,1
2020-04-14,47.0,47.0,1
2020-04-15,12.0,12.0,1
2020-04-16,36.0,36.0,1
2020-04-17,50.0,50.0,1
2020-04-18,0.0,0.0,1
2020-04-19,16.0,16.0,1
2020-04-20,13.0,13.0,1
2020-04-21,52.0,52.0,1
2020-04-22,27.0,27.0,1
2020-04-23,25.0,25.0,1
2020-04-24,0.0,0.0,1
2020-04-25,16.0,16.0,1
2020-04-26,0.0,0.0,1
2020-04-27,24.0,24.0,1
2020-04-28,24.0,24.0,1
2020-04-29,12.0,12.0,1
2020-04-30,24.0,24.0,1
2020-05-01,0.0,0.0,1
2020-05-02,15.0,15.0,1
2020-05-03,0.0,0.0,1
2020-05-04,48.0,48.0,1
2020-05-05,24.0,24.0,1
2020-05-06,24.0,24.0,1
2020-05-07,0.0,0.0,1
2020-05-08,13.0,13.0,1
2020-05-09,0.0,0.0,1
2020-05-10,28.0,28.0,1
2020-05-11,24.0,24.0,1
2020-05-12,36.0,36.0,1
2020-05-13,13.0,13.0,1
2020-05-14,0.0,0.0,1
2020-05-15,0.0,0.0,1
2020-05-16,15.0,15.0,1
2020-05-17,0.0,0.0,1
2020-05-18,51.0,51.0,1
2020-05-19,0.0,0.0,1
2020-05-20,0.0,0.0,1
2020-05-21,15.0,15.0,1
2020-05-22,14.0,14.0,1
2020-05-23,0.0,0.0,1
2020-05-24,14.0,14.0,1
2020-05-25,0.0,0.0,1
2020-05-26,0.0,0.0,1
2020-05-27,64.0,64.0,1
2020-05-28,26.0,26.0,1
2020-05-29,28.0,28.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,39.0,39.0,1
2020-06-03,12.0,12.0,1
2020-06-04,12.0,12.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,56.0,56.0,1
2020-06-08,12.0,12.0,1
2020-06-09,25.0,25.0,1
2020-06-10,0.0,0.0,1
2020-06-11,14.0,14.0,1
2020-06-12,14.0,14.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,27.0,27.0,1
2020-06-17,43.0,43.0,1
2020-06-18,29.0,29.0,1
2020-06-19,45.0,45.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,40.0,40.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,60.0,60.0,1
2020-06-26,31.0,31.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,13.0,13.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,14.0,14.0,1
2020-07-03,28.0,28.0,1
2020-07-04,33.0,33.0,1
2020-07-05,0.0,0.0,1
2020-07-06,27.0,27.0,1
2020-07-07,14.0,14.0,1
2020-07-08,29.0,29.0,1
2020-07-09,44.0,44.0,1
2020-07-10,30.0,30.0,1
2020-07-11,16.0,16.0,1
2020-07-12,63.0,63.0,1
2020-07-13,44.0,44.0,1
2020-07-14,14.0,14.0,1
2020-07-15,15.0,15.0,1
2020-07-16,16.0,16.0,1
2020-07-17,15.0,15.0,1
2020-07-18,16.0,16.0,1
2020-07-19,46.0,46.0,1
2020-07-20,15.0,15.0,1
2020-07-21,0.0,0.0,1
2020-07-22,31.0,31.0,1
2020-07-23,16.0,16.0,1
2020-07-24,16.0,16.0,1
2020-07-25,36.0,36.0,1
2020-07-26,0.0,0.0,1
2020-07-27,73.0,73.0,1
2020-07-28,14.0,14.0,1
2020-07-29,14.0,14.0,1
2020-07-30,15.0,15.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,28.0,28.0,1
2020-08-04,28.0,28.0,1
2020-08-05,0.0,0.0,1
2020-08-06,0.0,0.0,1
2020-08-07,15.0,15.0,1
2020-08-08,0.0,0.0,1
2020-08-09,0.0,0.0,1
2020-08-10,14.0,14.0,1
2020-08-11,14.0,14.0,1
2020-08-12,29.0,29.0,1
2020-08-13,0.0,0.0,1
2020-08-14,0.0,0.0,1
2020-08-15,16.0,16.0,1
2020-08-16,16.0,16.0,1
2020-08-17,28.0,28.0,1
2020-08-18,28.0,28.0,1
2020-08-19,27.0,27.0,1
2020-08-20,13.0,13.0,1
2020-08-21,13.0,13.0,1
2020-08-22,0.0,0.0,1
2020-08-23,29.0,29.0,1
2020-08-24,13.0,13.0,1
2020-08-25,40.0,40.0,1
2020-08-26,13.0,13.0,1
2020-08-27,13.0,13.0,1
2020-08-28,14.0,14.0,1
2020-08-29,16.0,16.0,1
2020-08-30,0.0,0.0,1
2020-08-31,0.0,0.0,1
2020-09-01,0.0,0.0,1
2020-09-02,40.0,40.0,1
2020-09-03,0.0,0.0,1
2020-09-04,40.0,40.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,13.0,13.0,1
2020-09-08,13.0,13.0,1
2020-09-09,0.0,0.0,1
2020-09-10,0.0,0.0,1
2020-09-11,13.0,13.0,1
2020-09-12,31.0,31.0,1
2020-09-13,15.0,15.0,1
2020-09-14,13.0,13.0,1
2020-09-15,13.0,13.0,1
2020-09-16,13.0,13.0,1
2020-09-17,0.0,0.0,1
2020-09-18,14.0,14.0,1
2020-09-19,16.0,16.0,1
2020-09-20,15.0,15.0,1
2020-09-21,37.0,37.0,1
2020-09-22,13.0,13.0,1
2020-09-23,0.0,0.0,1
2020-09-24,26.0,26.0,1
2020-09-25,15.0,15.0,1
2020-09-26,49.0,49.0,1
2020-09-27,0.0,0.0,1
2020-09-28,14.0,14.0,1
2020-09-29,55.0,55.0,1
2020-09-30,14.0,14.0,1
2020-10-01,0.0,0.0,1
2020-10-02,15.0,15.0,1
2020-10-03,33.0,33.0,1
2020-10-04,46.0,46.0,1
2020-10-05,0.0,0.0,1
2020-10-06,42.0,42.0,1
2020-10-07,28.0,28.0,1
2020-10-08,14.0,14.0,1
2020-10-09,15.0,15.0,1
2020-10-10,17.0,17.0,1
2020-10-11,0.0,0.0,1
2020-10-12,15.0,15.0,1
2020-10-13,15.0,15.0,1
2020-10-14,0.0,0.0,1
2020-10-15,0.0,0.0,1
2020-10-16,16.0,16.0,1
2020-10-17,17.0,17.0,1
2020-10-18,85.0,85.0,1
2020-10-19,0.0,0.0,1
2020-10-20,0.0,0.0,1
2020-10-21,14.0,14.0,1
2020-10-22,0.0,0.0,1
2020-10-23,15.0,15.0,1
2020-10-24,66.0,66.0,1
2020-10-25,16.0,16.0,1
2020-10-26,42.0,42.0,1
2020-10-27,0.0,0.0,1
2020-09-28,36.0,36.0,2
2020-09-29,88.0,88.0,2
2020-09-30,18.0,18.0,2
2020-10-01,0.0,0.0,2
2020-10-02,19.0,19.0,2
2020-10-03,41.0,41.0,2
2020-10-04,20.0,20.0,2
2020-10-05,36.0,36.0,2
2020-10-06,0.0,0.0,2
2020-10-07,0.0,0.0,2
2020-10-08,0.0,0.0,2
2020-10-09,0.0,0.0,2
2020-10-10,0.0,0.0,2
2020-10-11,0.0,0.0,2
2020-10-12,37.0,37.0,2
2020-10-13,19.0,19.0,2
2020-10-14,55.0,55.0,2
2020-10-15,38.0,38.0,2
2020-10-16,39.0,39.0,2
2020-10-17,22.0,22.0,2
2020-10-18,65.0,65.0,2
2020-10-19,0.0,0.0,2
2020-10-20,18.0,18.0,2
2020-10-21,18.0,18.0,2
2020-10-22,0.0,0.0,2
2020-10-23,0.0,0.0,2
2020-10-24,21.0,21.0,2
2020-10-25,20.0,20.0,2
2020-10-26,36.0,36.0,2
2020-10-27,18.0,18.0,2
2020-10-28,54.0,54.0,2
2020-10-29,56.0,56.0,2
2020-10-30,0.0,0.0,2
2020-10-31,21.0,21.0,2
2020-11-01,40.0,40.0,2
2020-11-02,18.0,18.0,2
2020-11-03,0.0,0.0,2
2020-11-04,33.0,33.0,2
2020-11-05,0.0,0.0,2
2020-11-06,17.0,17.0,2
