date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,23.0,23.0,1
2020-02-02,48.0,48.0,1
2020-02-03,0.0,0.0,1
2020-02-04,32.0,32.0,1
2020-02-05,33.0,33.0,1
2020-02-06,11.0,11.0,1
2020-02-07,46.0,46.0,1
2020-02-08,0.0,0.0,1
2020-02-09,12.0,12.0,1
2020-02-10,22.0,22.0,1
2020-02-11,21.0,21.0,1
2020-02-12,0.0,0.0,1
2020-02-13,22.0,22.0,1
2020-02-14,23.0,23.0,1
2020-02-15,0.0,0.0,1
2020-02-16,37.0,37.0,1
2020-02-17,32.0,32.0,1
2020-02-18,21.0,21.0,1
2020-02-19,32.0,32.0,1
2020-02-20,11.0,11.0,1
2020-02-21,22.0,22.0,1
2020-02-22,12.0,12.0,1
2020-02-23,36.0,36.0,1
2020-02-24,11.0,11.0,1
2020-02-25,10.0,10.0,1
2020-02-26,0.0,0.0,1
2020-02-27,19.0,19.0,1
2020-02-28,10.0,10.0,1
2020-02-29,0.0,0.0,1
2020-03-01,0.0,0.0,1
2020-03-02,10.0,10.0,1
2020-03-03,19.0,19.0,1
2020-03-04,29.0,29.0,1
2020-03-05,10.0,10.0,1
2020-03-06,30.0,30.0,1
2020-03-07,11.0,11.0,1
2020-03-08,11.0,11.0,1
2020-03-09,49.0,49.0,1
2020-03-10,10.0,10.0,1
2020-03-11,0.0,0.0,1
2020-03-12,30.0,30.0,1
2020-03-13,11.0,11.0,1
2020-03-14,79.0,79.0,1
2020-03-15,30.0,30.0,1
2020-03-16,62.0,62.0,1
2020-03-17,73.0,73.0,1
2020-03-18,20.0,20.0,1
2020-03-19,60.0,60.0,1
2020-03-20,67.0,67.0,1
2020-03-21,67.0,67.0,1
2020-03-22,43.0,43.0,1
2020-03-23,52.0,52.0,1
2020-03-24,66.0,66.0,1
2020-03-25,28.0,28.0,1
2020-03-26,28.0,28.0,1
2020-03-27,100.0,100.0,1
2020-03-28,21.0,21.0,1
2020-03-29,53.0,53.0,1
2020-03-30,72.0,72.0,1
2020-03-31,37.0,37.0,1
2020-04-01,18.0,18.0,1
2020-04-02,73.0,73.0,1
2020-04-03,29.0,29.0,1
2020-04-04,56.0,56.0,1
2020-04-05,43.0,43.0,1
2020-04-06,36.0,36.0,1
2020-04-07,65.0,65.0,1
2020-04-08,19.0,19.0,1
2020-04-09,19.0,19.0,1
2020-04-10,39.0,39.0,1
2020-04-11,21.0,21.0,1
2020-04-12,41.0,41.0,1
2020-04-13,19.0,19.0,1
2020-04-14,48.0,48.0,1
2020-04-15,56.0,56.0,1
2020-04-16,28.0,28.0,1
2020-04-17,28.0,28.0,1
2020-04-18,72.0,72.0,1
2020-04-19,40.0,40.0,1
2020-04-20,17.0,17.0,1
2020-04-21,26.0,26.0,1
2020-04-22,27.0,27.0,1
2020-04-23,9.0,9.0,1
2020-04-24,38.0,38.0,1
2020-04-25,21.0,21.0,1
2020-04-26,31.0,31.0,1
2020-04-27,17.0,17.0,1
2020-04-28,26.0,26.0,1
2020-04-29,18.0,18.0,1
2020-04-30,8.0,8.0,1
2020-05-01,18.0,18.0,1
2020-05-02,28.0,28.0,1
2020-05-03,10.0,10.0,1
2020-05-04,0.0,0.0,1
2020-05-05,0.0,0.0,1
2020-05-06,9.0,9.0,1
2020-05-07,18.0,18.0,1
2020-05-08,19.0,19.0,1
2020-05-09,10.0,10.0,1
2020-05-10,37.0,37.0,1
2020-05-11,35.0,35.0,1
2020-05-12,47.0,47.0,1
2020-05-13,28.0,28.0,1
2020-05-14,19.0,19.0,1
2020-05-15,19.0,19.0,1
2020-05-16,33.0,33.0,1
2020-05-17,47.0,47.0,1
2020-05-18,10.0,10.0,1
2020-05-19,20.0,20.0,1
2020-05-20,30.0,30.0,1
2020-05-21,11.0,11.0,1
2020-05-22,11.0,11.0,1
2020-05-23,11.0,11.0,1
2020-05-24,0.0,0.0,1
2020-05-25,29.0,29.0,1
2020-05-26,20.0,20.0,1
2020-05-27,30.0,30.0,1
2020-05-28,38.0,38.0,1
2020-05-29,30.0,30.0,1
2020-05-30,11.0,11.0,1
2020-05-31,23.0,23.0,1
2020-06-01,29.0,29.0,1
2020-06-02,27.0,27.0,1
2020-06-03,9.0,9.0,1
2020-06-04,9.0,9.0,1
2020-06-05,27.0,27.0,1
2020-06-06,33.0,33.0,1
2020-06-07,33.0,33.0,1
2020-06-08,34.0,34.0,1
2020-06-09,9.0,9.0,1
2020-06-10,10.0,10.0,1
2020-06-11,19.0,19.0,1
2020-06-12,10.0,10.0,1
2020-06-13,0.0,0.0,1
2020-06-14,12.0,12.0,1
2020-06-15,29.0,29.0,1
2020-06-16,19.0,19.0,1
2020-06-17,10.0,10.0,1
2020-06-18,10.0,10.0,1
2020-06-19,12.0,12.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,11.0,11.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,12.0,12.0,1
2020-06-26,12.0,12.0,1
2020-06-27,56.0,56.0,1
2020-06-28,24.0,24.0,1
2020-06-29,22.0,22.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,22.0,22.0,1
2020-07-03,37.0,37.0,1
2020-07-04,29.0,29.0,1
2020-07-05,0.0,0.0,1
2020-07-06,0.0,0.0,1
2020-07-07,23.0,23.0,1
2020-07-08,12.0,12.0,1
2020-07-09,0.0,0.0,1
2020-07-10,13.0,13.0,1
2020-07-11,15.0,15.0,1
2020-07-12,15.0,15.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,12.0,12.0,1
2020-07-16,49.0,49.0,1
2020-07-17,13.0,13.0,1
2020-07-18,15.0,15.0,1
2020-07-19,0.0,0.0,1
2020-07-20,0.0,0.0,1
2020-07-21,12.0,12.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,13.0,13.0,1
2020-07-25,15.0,15.0,1
2020-07-26,44.0,44.0,1
2020-07-27,24.0,24.0,1
2020-07-28,12.0,12.0,1
2020-07-29,0.0,0.0,1
2020-07-30,13.0,13.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,12.0,12.0,1
2020-08-04,12.0,12.0,1
2020-08-05,0.0,0.0,1
2020-08-06,13.0,13.0,1
2020-08-07,0.0,0.0,1
2020-08-08,29.0,29.0,1
2020-08-09,28.0,28.0,1
2020-08-10,0.0,0.0,1
2020-08-11,0.0,0.0,1
2020-08-12,23.0,23.0,1
2020-08-13,0.0,0.0,1
2020-08-14,0.0,0.0,1
2020-08-15,27.0,27.0,1
2020-08-16,0.0,0.0,1
2020-08-17,12.0,12.0,1
2020-08-18,12.0,12.0,1
2020-08-19,0.0,0.0,1
2020-08-20,0.0,0.0,1
2020-08-21,0.0,0.0,1
2020-08-22,0.0,0.0,1
2020-08-23,41.0,41.0,1
2020-08-24,12.0,12.0,1
2020-08-25,12.0,12.0,1
2020-08-26,12.0,12.0,1
2020-08-27,12.0,12.0,1
2020-08-28,12.0,12.0,1
2020-08-29,0.0,0.0,1
2020-08-30,26.0,26.0,1
2020-08-31,23.0,23.0,1
2020-09-01,12.0,12.0,1
2020-09-02,12.0,12.0,1
2020-09-03,12.0,12.0,1
2020-09-04,25.0,25.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,12.0,12.0,1
2020-09-08,24.0,24.0,1
2020-09-09,58.0,58.0,1
2020-09-10,12.0,12.0,1
2020-09-11,24.0,24.0,1
2020-09-12,14.0,14.0,1
2020-09-13,0.0,0.0,1
2020-09-14,23.0,23.0,1
2020-09-15,23.0,23.0,1
2020-09-16,23.0,23.0,1
2020-09-17,24.0,24.0,1
2020-09-18,0.0,0.0,1
2020-09-19,25.0,25.0,1
2020-09-20,25.0,25.0,1
2020-09-21,0.0,0.0,1
2020-09-22,23.0,23.0,1
2020-09-23,23.0,23.0,1
2020-09-24,35.0,35.0,1
2020-09-25,24.0,24.0,1
2020-09-26,26.0,26.0,1
2020-09-27,0.0,0.0,1
2020-09-28,0.0,0.0,1
2020-09-29,25.0,25.0,1
2020-09-30,12.0,12.0,1
2020-10-01,24.0,24.0,1
2020-10-02,12.0,12.0,1
2020-10-03,13.0,13.0,1
2020-10-04,0.0,0.0,1
2020-10-05,35.0,35.0,1
2020-10-06,23.0,23.0,1
2020-10-07,58.0,58.0,1
2020-10-08,25.0,25.0,1
2020-10-09,13.0,13.0,1
2020-10-10,0.0,0.0,1
2020-10-11,0.0,0.0,1
2020-10-12,13.0,13.0,1
2020-10-13,12.0,12.0,1
2020-10-14,0.0,0.0,1
2020-10-15,25.0,25.0,1
2020-10-16,13.0,13.0,1
2020-10-17,30.0,30.0,1
2020-10-18,0.0,0.0,1
2020-10-19,13.0,13.0,1
2020-10-20,37.0,37.0,1
2020-10-21,26.0,26.0,1
2020-10-22,37.0,37.0,1
2020-10-23,26.0,26.0,1
2020-10-24,44.0,44.0,1
2020-10-25,0.0,0.0,1
2020-10-26,12.0,12.0,1
2020-10-27,0.0,0.0,1
2020-09-28,0.0,0.0,2
2020-09-29,60.0,60.0,2
2020-09-30,20.0,20.0,2
2020-10-01,0.0,0.0,2
2020-10-02,19.0,19.0,2
2020-10-03,0.0,0.0,2
2020-10-04,19.0,19.0,2
2020-10-05,75.0,75.0,2
2020-10-06,57.0,57.0,2
2020-10-07,38.0,38.0,2
2020-10-08,0.0,0.0,2
2020-10-09,43.0,43.0,2
2020-10-10,0.0,0.0,2
2020-10-11,41.0,41.0,2
2020-10-12,41.0,41.0,2
2020-10-13,20.0,20.0,2
2020-10-14,38.0,38.0,2
2020-10-15,62.0,62.0,2
2020-10-16,21.0,21.0,2
2020-10-17,72.0,72.0,2
2020-10-18,48.0,48.0,2
2020-10-19,41.0,41.0,2
2020-10-20,39.0,39.0,2
2020-10-21,41.0,41.0,2
2020-10-22,60.0,60.0,2
2020-10-23,21.0,21.0,2
2020-10-24,47.0,47.0,2
2020-10-25,0.0,0.0,2
2020-10-26,19.0,19.0,2
2020-10-27,0.0,0.0,2
2020-10-28,40.0,40.0,2
2020-10-29,20.0,20.0,2
2020-10-30,35.0,35.0,2
2020-10-31,58.0,58.0,2
2020-11-01,20.0,20.0,2
2020-11-02,37.0,37.0,2
2020-11-03,18.0,18.0,2
2020-11-04,0.0,0.0,2
2020-11-05,17.0,17.0,2
2020-11-06,0.0,0.0,2
2020-11-07,50.0,50.0,2
2020-11-08,19.0,19.0,2
2020-11-09,91.0,91.0,2
2020-11-10,0.0,0.0,2
2020-11-11,18.0,18.0,2
2020-11-12,19.0,19.0,2
2020-11-13,55.0,55.0,2
2020-11-14,0.0,0.0,2
2020-11-15,19.0,19.0,2
2020-11-16,18.0,18.0,2
2020-11-17,0.0,0.0,2
2020-11-18,18.0,18.0,2
2020-11-19,36.0,36.0,2
2020-11-20,18.0,18.0,2
2020-11-21,0.0,0.0,2
2020-11-22,19.0,19.0,2
2020-11-23,56.0,56.0,2
2020-11-24,18.0,18.0,2
2020-11-25,0.0,0.0,2
2020-11-26,55.0,55.0,2
2020-11-27,0.0,0.0,2
2020-11-28,0.0,0.0,2
2020-11-29,0.0,0.0,2
2020-11-30,36.0,36.0,2
2020-12-01,0.0,0.0,2
2020-12-02,18.0,18.0,2
2020-12-03,18.0,18.0,2
2020-12-04,36.0,36.0,2
2020-12-05,0.0,0.0,2
2020-12-06,55.0,55.0,2
2020-12-07,35.0,35.0,2
2020-12-08,0.0,0.0,2
2020-12-09,37.0,37.0,2
2020-12-10,37.0,37.0,2
2020-12-11,19.0,19.0,2
2020-12-12,0.0,0.0,2
2020-12-13,20.0,20.0,2
2020-12-14,0.0,0.0,2
2020-12-15,0.0,0.0,2
2020-12-16,0.0,0.0,2
2020-12-17,21.0,21.0,2
2020-12-18,42.0,42.0,2
2020-12-19,0.0,0.0,2
2020-12-20,22.0,22.0,2
