date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-02-01,16.0,16.0,1
2020-02-02,0.0,0.0,1
2020-02-03,13.0,13.0,1
2020-02-04,0.0,0.0,1
2020-02-05,44.0,44.0,1
2020-02-06,0.0,0.0,1
2020-02-07,16.0,16.0,1
2020-02-08,17.0,17.0,1
2020-02-09,30.0,30.0,1
2020-02-10,0.0,0.0,1
2020-02-11,14.0,14.0,1
2020-02-12,0.0,0.0,1
2020-02-13,29.0,29.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,15.0,15.0,1
2020-02-17,14.0,14.0,1
2020-02-18,14.0,14.0,1
2020-02-19,0.0,0.0,1
2020-02-20,29.0,29.0,1
2020-02-21,0.0,0.0,1
2020-02-22,16.0,16.0,1
2020-02-23,16.0,16.0,1
2020-02-24,28.0,28.0,1
2020-02-25,14.0,14.0,1
2020-02-26,42.0,42.0,1
2020-02-27,14.0,14.0,1
2020-02-28,45.0,45.0,1
2020-02-29,16.0,16.0,1
2020-03-01,93.0,93.0,1
2020-03-02,27.0,27.0,1
2020-03-03,28.0,28.0,1
2020-03-04,0.0,0.0,1
2020-03-05,28.0,28.0,1
2020-03-06,0.0,0.0,1
2020-03-07,33.0,33.0,1
2020-03-08,15.0,15.0,1
2020-03-09,41.0,41.0,1
2020-03-10,13.0,13.0,1
2020-03-11,27.0,27.0,1
2020-03-12,26.0,26.0,1
2020-03-13,29.0,29.0,1
2020-03-14,80.0,80.0,1
2020-03-15,95.0,95.0,1
2020-03-16,79.0,79.0,1
2020-03-17,54.0,54.0,1
2020-03-18,84.0,84.0,1
2020-03-19,28.0,28.0,1
2020-03-20,92.0,92.0,1
2020-03-21,47.0,47.0,1
2020-03-22,94.0,94.0,1
2020-03-23,50.0,50.0,1
2020-03-24,41.0,41.0,1
2020-03-25,28.0,28.0,1
2020-03-26,27.0,27.0,1
2020-03-27,38.0,38.0,1
2020-03-28,46.0,46.0,1
2020-03-29,100.0,100.0,1
2020-03-30,13.0,13.0,1
2020-03-31,51.0,51.0,1
2020-04-01,26.0,26.0,1
2020-04-02,26.0,26.0,1
2020-04-03,0.0,0.0,1
2020-04-04,47.0,47.0,1
2020-04-05,0.0,0.0,1
2020-04-06,39.0,39.0,1
2020-04-07,41.0,41.0,1
2020-04-08,42.0,42.0,1
2020-04-09,0.0,0.0,1
2020-04-10,14.0,14.0,1
2020-04-11,32.0,32.0,1
2020-04-12,91.0,91.0,1
2020-04-13,28.0,28.0,1
2020-04-14,39.0,39.0,1
2020-04-15,27.0,27.0,1
2020-04-16,28.0,28.0,1
2020-04-17,27.0,27.0,1
2020-04-18,14.0,14.0,1
2020-04-19,0.0,0.0,1
2020-04-20,0.0,0.0,1
2020-04-21,26.0,26.0,1
2020-04-22,13.0,13.0,1
2020-04-23,64.0,64.0,1
2020-04-24,0.0,0.0,1
2020-04-25,15.0,15.0,1
2020-04-26,15.0,15.0,1
2020-04-27,13.0,13.0,1
2020-04-28,61.0,61.0,1
2020-04-29,37.0,37.0,1
2020-04-30,24.0,24.0,1
2020-05-01,13.0,13.0,1
2020-05-02,14.0,14.0,1
2020-05-03,29.0,29.0,1
2020-05-04,12.0,12.0,1
2020-05-05,24.0,24.0,1
2020-05-06,26.0,26.0,1
2020-05-07,0.0,0.0,1
2020-05-08,14.0,14.0,1
2020-05-09,16.0,16.0,1
2020-05-10,14.0,14.0,1
2020-05-11,36.0,36.0,1
2020-05-12,0.0,0.0,1
2020-05-13,13.0,13.0,1
2020-05-14,13.0,13.0,1
2020-05-15,0.0,0.0,1
2020-05-16,46.0,46.0,1
2020-05-17,31.0,31.0,1
2020-05-18,0.0,0.0,1
2020-05-19,13.0,13.0,1
2020-05-20,14.0,14.0,1
2020-05-21,15.0,15.0,1
2020-05-22,13.0,13.0,1
2020-05-23,14.0,14.0,1
2020-05-24,14.0,14.0,1
2020-05-25,37.0,37.0,1
2020-05-26,26.0,26.0,1
2020-05-27,13.0,13.0,1
2020-05-28,0.0,0.0,1
2020-05-29,0.0,0.0,1
2020-05-30,31.0,31.0,1
2020-05-31,16.0,16.0,1
2020-06-01,29.0,29.0,1
2020-06-02,12.0,12.0,1
2020-06-03,0.0,0.0,1
2020-06-04,11.0,11.0,1
2020-06-05,23.0,23.0,1
2020-06-06,14.0,14.0,1
2020-06-07,14.0,14.0,1
2020-06-08,33.0,33.0,1
2020-06-09,24.0,24.0,1
2020-06-10,0.0,0.0,1
2020-06-11,25.0,25.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,15.0,15.0,1
2020-06-15,12.0,12.0,1
2020-06-16,48.0,48.0,1
2020-06-17,48.0,48.0,1
2020-06-18,13.0,13.0,1
2020-06-19,0.0,0.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,13.0,13.0,1
2020-06-23,0.0,0.0,1
2020-06-24,14.0,14.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,30.0,30.0,1
2020-06-28,0.0,0.0,1
2020-06-29,0.0,0.0,1
2020-06-30,39.0,39.0,1
2020-07-01,0.0,0.0,1
2020-07-02,26.0,26.0,1
2020-07-03,14.0,14.0,1
2020-07-04,15.0,15.0,1
2020-07-05,15.0,15.0,1
2020-07-06,27.0,27.0,1
2020-07-07,14.0,14.0,1
2020-07-08,13.0,13.0,1
2020-07-09,0.0,0.0,1
2020-07-10,15.0,15.0,1
2020-07-11,0.0,0.0,1
2020-07-12,35.0,35.0,1
2020-07-13,15.0,15.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,14.0,14.0,1
2020-07-17,0.0,0.0,1
2020-07-18,18.0,18.0,1
2020-07-19,18.0,18.0,1
2020-07-20,16.0,16.0,1
2020-07-21,34.0,34.0,1
2020-07-22,15.0,15.0,1
2020-07-23,0.0,0.0,1
2020-07-24,31.0,31.0,1
2020-07-25,16.0,16.0,1
2020-07-26,16.0,16.0,1
2020-07-27,14.0,14.0,1
2020-07-28,44.0,44.0,1
2020-07-29,15.0,15.0,1
2020-07-30,16.0,16.0,1
2020-07-31,15.0,15.0,1
2020-08-01,16.0,16.0,1
2020-08-02,0.0,0.0,1
2020-08-03,28.0,28.0,1
2020-08-04,0.0,0.0,1
2020-08-05,15.0,15.0,1
2020-08-06,0.0,0.0,1
2020-08-07,15.0,15.0,1
2020-08-08,0.0,0.0,1
2020-08-09,16.0,16.0,1
2020-08-10,41.0,41.0,1
2020-08-11,41.0,41.0,1
2020-08-12,0.0,0.0,1
2020-08-13,27.0,27.0,1
2020-08-14,0.0,0.0,1
2020-08-15,15.0,15.0,1
2020-08-16,15.0,15.0,1
2020-08-17,0.0,0.0,1
2020-08-18,42.0,42.0,1
2020-08-19,14.0,14.0,1
2020-08-20,0.0,0.0,1
2020-08-21,14.0,14.0,1
2020-08-22,0.0,0.0,1
2020-08-23,29.0,29.0,1
2020-08-24,0.0,0.0,1
2020-08-25,0.0,0.0,1
2020-08-26,28.0,28.0,1
2020-08-27,14.0,14.0,1
2020-08-28,0.0,0.0,1
2020-08-29,0.0,0.0,1
2020-08-30,15.0,15.0,1
2020-08-31,14.0,14.0,1
2020-09-01,14.0,14.0,1
2020-09-02,28.0,28.0,1
2020-09-03,0.0,0.0,1
2020-09-04,14.0,14.0,1
2020-09-05,16.0,16.0,1
2020-09-06,32.0,32.0,1
2020-09-07,28.0,28.0,1
2020-09-08,14.0,14.0,1
2020-09-09,28.0,28.0,1
2020-09-10,0.0,0.0,1
2020-09-11,15.0,15.0,1
2020-09-12,0.0,0.0,1
2020-09-13,33.0,33.0,1
2020-09-14,14.0,14.0,1
2020-09-15,14.0,14.0,1
2020-09-16,42.0,42.0,1
2020-09-17,14.0,14.0,1
2020-09-18,29.0,29.0,1
2020-09-19,0.0,0.0,1
2020-09-20,64.0,64.0,1
2020-09-21,53.0,53.0,1
2020-09-22,0.0,0.0,1
2020-09-23,13.0,13.0,1
2020-09-24,14.0,14.0,1
2020-09-25,14.0,14.0,1
2020-09-26,31.0,31.0,1
2020-09-27,15.0,15.0,1
2020-09-28,14.0,14.0,1
2020-09-29,28.0,28.0,1
2020-09-30,14.0,14.0,1
2020-10-01,14.0,14.0,1
2020-10-02,28.0,28.0,1
2020-10-03,0.0,0.0,1
2020-10-04,15.0,15.0,1
2020-10-05,27.0,27.0,1
2020-10-06,14.0,14.0,1
2020-10-07,14.0,14.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,17.0,17.0,1
2020-10-11,16.0,16.0,1
2020-10-12,0.0,0.0,1
2020-10-13,15.0,15.0,1
2020-10-14,73.0,73.0,1
2020-10-15,0.0,0.0,1
2020-10-16,0.0,0.0,1
2020-10-17,0.0,0.0,1
2020-10-18,16.0,16.0,1
2020-10-19,15.0,15.0,1
2020-10-20,0.0,0.0,1
2020-10-21,43.0,43.0,1
2020-10-22,0.0,0.0,1
2020-10-23,59.0,59.0,1
2020-10-24,16.0,16.0,1
2020-10-25,15.0,15.0,1
2020-10-26,14.0,14.0,1
2020-10-27,57.0,57.0,1
2020-09-28,16.0,16.0,2
2020-09-29,33.0,33.0,2
2020-09-30,0.0,0.0,2
2020-10-01,0.0,0.0,2
2020-10-02,34.0,34.0,2
2020-10-03,18.0,18.0,2
2020-10-04,18.0,18.0,2
2020-10-05,16.0,16.0,2
2020-10-06,0.0,0.0,2
2020-10-07,0.0,0.0,2
2020-10-08,16.0,16.0,2
2020-10-09,0.0,0.0,2
2020-10-10,80.0,80.0,2
2020-10-11,19.0,19.0,2
2020-10-12,17.0,17.0,2
2020-10-13,70.0,70.0,2
2020-10-14,86.0,86.0,2
2020-10-15,0.0,0.0,2
2020-10-16,0.0,0.0,2
2020-10-17,0.0,0.0,2
2020-10-18,19.0,19.0,2
2020-10-19,0.0,0.0,2
2020-10-20,35.0,35.0,2
2020-10-21,69.0,69.0,2
2020-10-22,35.0,35.0,2
2020-10-23,35.0,35.0,2
2020-10-24,0.0,0.0,2
2020-10-25,0.0,0.0,2
2020-10-26,17.0,17.0,2
2020-10-27,33.0,33.0,2
2020-10-28,0.0,0.0,2
2020-10-29,17.0,17.0,2
2020-10-30,16.0,16.0,2
2020-10-31,19.0,19.0,2
2020-11-01,18.0,18.0,2
2020-11-02,33.0,33.0,2
2020-11-03,0.0,0.0,2
2020-11-04,15.0,15.0,2
2020-11-05,15.0,15.0,2
2020-11-06,16.0,16.0,2
2020-11-07,36.0,36.0,2
2020-11-08,37.0,37.0,2
2020-11-09,49.0,49.0,2
2020-11-10,33.0,33.0,2
2020-11-11,0.0,0.0,2
2020-11-12,16.0,16.0,2
2020-11-13,0.0,0.0,2
2020-11-14,19.0,19.0,2
2020-11-15,0.0,0.0,2
2020-11-16,16.0,16.0,2
2020-11-17,0.0,0.0,2
2020-11-18,33.0,33.0,2
2020-11-19,17.0,17.0,2
2020-11-20,0.0,0.0,2
2020-11-21,18.0,18.0,2
2020-11-22,17.0,17.0,2
2020-11-23,98.0,98.0,2
2020-11-24,16.0,16.0,2
2020-11-25,16.0,16.0,2
2020-11-26,49.0,49.0,2
2020-11-27,48.0,48.0,2
2020-11-28,0.0,0.0,2
2020-11-29,18.0,18.0,2
2020-11-30,0.0,0.0,2
2020-12-01,16.0,16.0,2
2020-12-02,16.0,16.0,2
2020-12-03,17.0,17.0,2
2020-12-04,34.0,34.0,2
2020-12-05,56.0,56.0,2
2020-12-06,19.0,19.0,2
2020-12-07,17.0,17.0,2
2020-12-08,0.0,0.0,2
2020-12-09,17.0,17.0,2
2020-12-10,0.0,0.0,2
2020-12-11,52.0,52.0,2
2020-12-12,0.0,0.0,2
2020-12-13,0.0,0.0,2
2020-12-14,16.0,16.0,2
2020-12-15,0.0,0.0,2
2020-12-16,51.0,51.0,2
2020-12-17,17.0,17.0,2
2020-12-18,18.0,18.0,2
2020-12-19,0.0,0.0,2
2020-12-20,0.0,0.0,2
2020-12-21,17.0,17.0,2
2020-12-22,17.0,17.0,2
2020-12-23,18.0,18.0,2
2020-12-24,20.0,20.0,2
2020-12-25,0.0,0.0,2
2020-12-26,0.0,0.0,2
2020-12-27,35.0,35.0,2
2020-12-28,17.0,17.0,2
2020-12-29,0.0,0.0,2
2020-12-30,18.0,18.0,2
2020-12-31,20.0,20.0,2
2021-01-01,0.0,0.0,2
2021-01-02,0.0,0.0,2
2021-01-03,37.0,37.0,2
2021-01-04,16.0,16.0,2
2021-01-05,50.0,50.0,2
2021-01-06,17.0,17.0,2
2021-01-07,0.0,0.0,2
2021-01-08,17.0,17.0,2
2021-01-09,0.0,0.0,2
2021-01-10,55.0,55.0,2
2021-01-11,49.0,49.0,2
2021-01-12,0.0,0.0,2
2021-01-13,0.0,0.0,2
2021-01-14,17.0,17.0,2
2021-01-15,35.0,35.0,2
2021-01-16,0.0,0.0,2
2021-01-17,18.0,18.0,2
2021-01-18,100.0,100.0,2
2021-01-19,32.0,32.0,2
2021-01-20,16.0,16.0,2
2021-01-21,17.0,17.0,2
2021-01-22,52.0,52.0,2
2021-01-23,36.0,36.0,2
2021-01-24,18.0,18.0,2
2021-01-25,16.0,16.0,2
2021-01-26,17.0,17.0,2
2021-01-27,0.0,0.0,2
2021-01-28,0.0,0.0,2
2021-01-29,17.0,17.0,2
2021-01-30,18.0,18.0,2
2021-01-31,37.0,37.0,2
2021-02-01,0.0,0.0,2
2021-02-02,33.0,33.0,2
2021-02-03,16.0,16.0,2
2021-02-04,17.0,17.0,2
2021-02-05,0.0,0.0,2
2021-02-06,0.0,0.0,2
2021-02-07,18.0,18.0,2
2021-02-08,0.0,0.0,2
2021-02-09,34.0,34.0,2
2021-02-10,17.0,17.0,2
2021-02-11,33.0,33.0,2
2021-02-12,34.0,34.0,2
2021-02-13,19.0,19.0,2
2021-02-14,0.0,0.0,2
2021-02-15,33.0,33.0,2
2021-02-16,17.0,17.0,2
2021-02-17,0.0,0.0,2
2021-02-18,17.0,17.0,2
2021-02-19,18.0,18.0,2
2021-02-20,41.0,41.0,2
2021-02-21,0.0,0.0,2
2021-02-22,0.0,0.0,2
2021-02-23,17.0,17.0,2
2021-02-24,0.0,0.0,2
2021-02-25,0.0,0.0,2
2021-02-26,0.0,0.0,2
2021-02-27,58.0,58.0,2
2021-02-28,19.0,19.0,2
2021-03-01,17.0,17.0,2
2021-03-02,0.0,0.0,2
2021-03-03,17.0,17.0,2
2021-03-04,0.0,0.0,2
2021-03-05,0.0,0.0,2
2021-03-06,0.0,0.0,2
2021-03-07,19.0,19.0,2
2021-03-08,17.0,17.0,2
2021-03-09,0.0,0.0,2
2021-03-10,0.0,0.0,2
2021-03-11,17.0,17.0,2
2021-03-12,0.0,0.0,2
2021-03-13,0.0,0.0,2
2021-03-14,0.0,0.0,2
2021-03-15,26.0,26.0,2
2021-03-16,15.0,15.0,2
2021-03-17,34.0,34.0,2
2021-03-18,0.0,0.0,2
2021-03-19,0.0,0.0,2
2021-03-20,20.0,20.0,2
2021-03-21,37.0,37.0,2
2021-03-22,34.0,34.0,2
2021-03-23,0.0,0.0,2
2021-03-24,17.0,17.0,2
2021-03-25,0.0,0.0,2
2021-03-26,0.0,0.0,2
2021-03-27,0.0,0.0,2
2021-03-28,40.0,40.0,2
2021-03-29,18.0,18.0,2
2021-03-30,18.0,18.0,2
2021-03-31,19.0,19.0,2
2021-04-01,18.0,18.0,2
2021-04-02,0.0,0.0,2
2021-04-03,39.0,39.0,2
2021-04-04,40.0,40.0,2
2021-04-05,18.0,18.0,2
2021-04-06,16.0,16.0,2
2021-04-07,0.0,0.0,2
2021-04-08,17.0,17.0,2
2021-04-09,0.0,0.0,2
2021-04-10,18.0,18.0,2
2021-04-11,0.0,0.0,2
2021-04-12,0.0,0.0,2
2021-04-13,0.0,0.0,2
2021-04-14,0.0,0.0,2
2021-04-15,0.0,0.0,2
2021-04-16,0.0,0.0,2
2021-04-17,0.0,0.0,2
2021-04-18,0.0,0.0,2
2021-04-19,99.0,99.0,2
2021-04-20,17.0,17.0,2
2021-04-21,0.0,0.0,2
2021-04-22,18.0,18.0,2
2021-04-23,18.0,18.0,2
2021-04-24,20.0,20.0,2
2021-04-25,0.0,0.0,2
