date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,32.0,32.0,1
2020-02-02,40.0,40.0,1
2020-02-03,45.0,45.0,1
2020-02-04,51.0,51.0,1
2020-02-05,10.0,10.0,1
2020-02-06,22.0,22.0,1
2020-02-07,0.0,0.0,1
2020-02-08,11.0,11.0,1
2020-02-09,19.0,19.0,1
2020-02-10,29.0,29.0,1
2020-02-11,29.0,29.0,1
2020-02-12,20.0,20.0,1
2020-02-13,20.0,20.0,1
2020-02-14,21.0,21.0,1
2020-02-15,31.0,31.0,1
2020-02-16,29.0,29.0,1
2020-02-17,50.0,50.0,1
2020-02-18,58.0,58.0,1
2020-02-19,10.0,10.0,1
2020-02-20,10.0,10.0,1
2020-02-21,32.0,32.0,1
2020-02-22,11.0,11.0,1
2020-02-23,53.0,53.0,1
2020-02-24,39.0,39.0,1
2020-02-25,29.0,29.0,1
2020-02-26,10.0,10.0,1
2020-02-27,0.0,0.0,1
2020-02-28,20.0,20.0,1
2020-02-29,20.0,20.0,1
2020-03-01,29.0,29.0,1
2020-03-02,65.0,65.0,1
2020-03-03,56.0,56.0,1
2020-03-04,27.0,27.0,1
2020-03-05,28.0,28.0,1
2020-03-06,48.0,48.0,1
2020-03-07,0.0,0.0,1
2020-03-08,19.0,19.0,1
2020-03-09,27.0,27.0,1
2020-03-10,37.0,37.0,1
2020-03-11,27.0,27.0,1
2020-03-12,95.0,95.0,1
2020-03-13,50.0,50.0,1
2020-03-14,61.0,61.0,1
2020-03-15,69.0,69.0,1
2020-03-16,100.0,100.0,1
2020-03-17,91.0,91.0,1
2020-03-18,68.0,68.0,1
2020-03-19,43.0,43.0,1
2020-03-20,49.0,49.0,1
2020-03-21,74.0,74.0,1
2020-03-22,71.0,71.0,1
2020-03-23,68.0,68.0,1
2020-03-24,50.0,50.0,1
2020-03-25,83.0,83.0,1
2020-03-26,16.0,16.0,1
2020-03-27,39.0,39.0,1
2020-03-28,51.0,51.0,1
2020-03-29,79.0,79.0,1
2020-03-30,46.0,46.0,1
2020-03-31,46.0,46.0,1
2020-04-01,40.0,40.0,1
2020-04-02,39.0,39.0,1
2020-04-03,8.0,8.0,1
2020-04-04,10.0,10.0,1
2020-04-05,18.0,18.0,1
2020-04-06,44.0,44.0,1
2020-04-07,22.0,22.0,1
2020-04-08,8.0,8.0,1
2020-04-09,16.0,16.0,1
2020-04-10,17.0,17.0,1
2020-04-11,19.0,19.0,1
2020-04-12,28.0,28.0,1
2020-04-13,8.0,8.0,1
2020-04-14,42.0,42.0,1
2020-04-15,42.0,42.0,1
2020-04-16,25.0,25.0,1
2020-04-17,24.0,24.0,1
2020-04-18,36.0,36.0,1
2020-04-19,18.0,18.0,1
2020-04-20,15.0,15.0,1
2020-04-21,17.0,17.0,1
2020-04-22,0.0,0.0,1
2020-04-23,42.0,42.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
2020-04-26,18.0,18.0,1
2020-04-27,23.0,23.0,1
2020-04-28,7.0,7.0,1
2020-04-29,22.0,22.0,1
2020-04-30,29.0,29.0,1
2020-05-01,8.0,8.0,1
2020-05-02,33.0,33.0,1
2020-05-03,9.0,9.0,1
2020-05-04,60.0,60.0,1
2020-05-05,27.0,27.0,1
2020-05-06,15.0,15.0,1
2020-05-07,16.0,16.0,1
2020-05-08,9.0,9.0,1
2020-05-09,26.0,26.0,1
2020-05-10,0.0,0.0,1
2020-05-11,24.0,24.0,1
2020-05-12,17.0,17.0,1
2020-05-13,34.0,34.0,1
2020-05-14,8.0,8.0,1
2020-05-15,18.0,18.0,1
2020-05-16,43.0,43.0,1
2020-05-17,0.0,0.0,1
2020-05-18,27.0,27.0,1
2020-05-19,9.0,9.0,1
2020-05-20,37.0,37.0,1
2020-05-21,41.0,41.0,1
2020-05-22,18.0,18.0,1
2020-05-23,0.0,0.0,1
2020-05-24,10.0,10.0,1
2020-05-25,17.0,17.0,1
2020-05-26,17.0,17.0,1
2020-05-27,9.0,9.0,1
2020-05-28,34.0,34.0,1
2020-05-29,18.0,18.0,1
2020-05-30,11.0,11.0,1
