date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,30.0,30.0,1
2020-02-02,24.0,24.0,1
2020-02-03,19.0,19.0,1
2020-02-04,30.0,30.0,1
2020-02-05,18.0,18.0,1
2020-02-06,19.0,19.0,1
2020-02-07,18.0,18.0,1
2020-02-08,18.0,18.0,1
2020-02-09,22.0,22.0,1
2020-02-10,26.0,26.0,1
2020-02-11,13.0,13.0,1
2020-02-12,21.0,21.0,1
2020-02-13,17.0,17.0,1
2020-02-14,13.0,13.0,1
2020-02-15,16.0,16.0,1
2020-02-16,28.0,28.0,1
2020-02-17,32.0,32.0,1
2020-02-18,14.0,14.0,1
2020-02-19,15.0,15.0,1
2020-02-20,17.0,17.0,1
2020-02-21,8.0,8.0,1
2020-02-22,26.0,26.0,1
2020-02-23,19.0,19.0,1
2020-02-24,32.0,32.0,1
2020-02-25,47.0,47.0,1
2020-02-26,36.0,36.0,1
2020-02-27,48.0,48.0,1
2020-02-28,25.0,25.0,1
2020-02-29,27.0,27.0,1
2020-03-01,14.0,14.0,1
2020-03-02,25.0,25.0,1
2020-03-03,23.0,23.0,1
2020-03-04,22.0,22.0,1
2020-03-05,28.0,28.0,1
2020-03-06,21.0,21.0,1
2020-03-07,43.0,43.0,1
2020-03-08,58.0,58.0,1
2020-03-09,43.0,43.0,1
2020-03-10,45.0,45.0,1
2020-03-11,59.0,59.0,1
2020-03-12,83.0,83.0,1
2020-03-13,92.0,92.0,1
2020-03-14,100.0,100.0,1
2020-03-15,86.0,86.0,1
2020-03-16,49.0,49.0,1
2020-03-17,52.0,52.0,1
2020-03-18,51.0,51.0,1
2020-03-19,42.0,42.0,1
2020-03-20,43.0,43.0,1
2020-03-21,39.0,39.0,1
2020-03-22,43.0,43.0,1
2020-03-23,42.0,42.0,1
2020-03-24,30.0,30.0,1
2020-03-25,31.0,31.0,1
2020-03-26,28.0,28.0,1
2020-03-27,30.0,30.0,1
2020-03-28,30.0,30.0,1
2020-03-29,50.0,50.0,1
2020-03-30,33.0,33.0,1
2020-03-31,32.0,32.0,1
2020-04-01,37.0,37.0,1
2020-04-02,20.0,20.0,1
2020-04-03,35.0,35.0,1
2020-04-04,30.0,30.0,1
2020-04-05,27.0,27.0,1
2020-04-06,24.0,24.0,1
2020-04-07,17.0,17.0,1
2020-04-08,24.0,24.0,1
2020-04-09,18.0,18.0,1
2020-04-10,25.0,25.0,1
2020-04-11,19.0,19.0,1
2020-04-12,27.0,27.0,1
2020-04-13,18.0,18.0,1
2020-04-14,16.0,16.0,1
2020-04-15,25.0,25.0,1
2020-04-16,22.0,22.0,1
2020-04-17,13.0,13.0,1
2020-04-18,20.0,20.0,1
2020-04-19,19.0,19.0,1
2020-04-20,20.0,20.0,1
2020-04-21,16.0,16.0,1
2020-04-22,27.0,27.0,1
2020-04-23,25.0,25.0,1
2020-04-24,24.0,24.0,1
2020-04-25,25.0,25.0,1
2020-04-26,25.0,25.0,1
2020-04-27,16.0,16.0,1
2020-04-28,23.0,23.0,1
2020-04-29,23.0,23.0,1
2020-04-30,9.0,9.0,1
2020-05-01,26.0,26.0,1
2020-05-02,18.0,18.0,1
2020-05-03,17.0,17.0,1
2020-05-04,19.0,19.0,1
2020-05-05,16.0,16.0,1
2020-05-06,18.0,18.0,1
2020-05-07,16.0,16.0,1
2020-05-08,16.0,16.0,1
2020-05-09,21.0,21.0,1
2020-05-10,23.0,23.0,1
2020-05-11,28.0,28.0,1
2020-05-12,17.0,17.0,1
2020-05-13,14.0,14.0,1
2020-05-14,18.0,18.0,1
2020-05-15,19.0,19.0,1
2020-05-16,19.0,19.0,1
2020-05-17,14.0,14.0,1
2020-05-18,14.0,14.0,1
2020-05-19,23.0,23.0,1
2020-05-20,21.0,21.0,1
2020-05-21,16.0,16.0,1
2020-05-22,24.0,24.0,1
2020-05-23,20.0,20.0,1
2020-05-24,10.0,10.0,1
2020-05-25,11.0,11.0,1
2020-05-26,18.0,18.0,1
2020-05-27,21.0,21.0,1
2020-05-28,10.0,10.0,1
2020-05-29,12.0,12.0,1
2020-05-30,21.0,21.0,1
2020-05-31,16.0,16.0,1
2020-06-01,17.0,17.0,1
2020-06-02,9.0,9.0,1
2020-06-03,23.0,23.0,1
2020-06-04,20.0,20.0,1
2020-06-05,16.0,16.0,1
2020-06-06,21.0,21.0,1
2020-06-07,12.0,12.0,1
2020-06-08,22.0,22.0,1
2020-06-09,21.0,21.0,1
2020-06-10,12.0,12.0,1
2020-06-11,13.0,13.0,1
2020-06-12,22.0,22.0,1
2020-06-13,15.0,15.0,1
2020-06-14,9.0,9.0,1
2020-06-15,18.0,18.0,1
2020-06-16,10.0,10.0,1
2020-06-17,12.0,12.0,1
2020-06-18,17.0,17.0,1
2020-06-19,8.0,8.0,1
2020-06-20,25.0,25.0,1
2020-06-21,19.0,19.0,1
2020-06-22,12.0,12.0,1
2020-06-23,15.0,15.0,1
2020-06-24,16.0,16.0,1
2020-06-25,17.0,17.0,1
2020-06-26,27.0,27.0,1
2020-06-27,27.0,27.0,1
2020-06-28,21.0,21.0,1
2020-06-29,22.0,22.0,1
2020-06-30,27.0,27.0,1
2020-07-01,18.0,18.0,1
2020-07-02,15.0,15.0,1
2020-07-03,15.0,15.0,1
2020-07-04,23.0,23.0,1
2020-07-05,20.0,20.0,1
2020-07-06,21.0,21.0,1
2020-07-07,22.0,22.0,1
