date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,27.0,27.0,1
2020-02-03,0.0,0.0,1
2020-02-04,0.0,0.0,1
2020-02-05,37.0,37.0,1
2020-02-06,12.0,12.0,1
2020-02-07,13.0,13.0,1
2020-02-08,30.0,30.0,1
2020-02-09,27.0,27.0,1
2020-02-10,25.0,25.0,1
2020-02-11,13.0,13.0,1
2020-02-12,13.0,13.0,1
2020-02-13,13.0,13.0,1
2020-02-14,13.0,13.0,1
2020-02-15,0.0,0.0,1
2020-02-16,13.0,13.0,1
2020-02-17,12.0,12.0,1
2020-02-18,12.0,12.0,1
2020-02-19,12.0,12.0,1
2020-02-20,36.0,36.0,1
2020-02-21,13.0,13.0,1
2020-02-22,69.0,69.0,1
2020-02-23,27.0,27.0,1
2020-02-24,12.0,12.0,1
2020-02-25,12.0,12.0,1
2020-02-26,12.0,12.0,1
2020-02-27,46.0,46.0,1
2020-02-28,0.0,0.0,1
2020-02-29,0.0,0.0,1
2020-03-01,13.0,13.0,1
2020-03-02,0.0,0.0,1
2020-03-03,35.0,35.0,1
2020-03-04,12.0,12.0,1
2020-03-05,36.0,36.0,1
2020-03-06,0.0,0.0,1
2020-03-07,41.0,41.0,1
2020-03-08,0.0,0.0,1
2020-03-09,0.0,0.0,1
2020-03-10,22.0,22.0,1
2020-03-11,32.0,32.0,1
2020-03-12,35.0,35.0,1
2020-03-13,35.0,35.0,1
2020-03-14,98.0,98.0,1
2020-03-15,0.0,0.0,1
2020-03-16,22.0,22.0,1
2020-03-17,44.0,44.0,1
2020-03-18,100.0,100.0,1
2020-03-19,23.0,23.0,1
2020-03-20,23.0,23.0,1
2020-03-21,0.0,0.0,1
2020-03-22,39.0,39.0,1
2020-03-23,10.0,10.0,1
2020-03-24,22.0,22.0,1
2020-03-25,23.0,23.0,1
2020-03-26,34.0,34.0,1
2020-03-27,11.0,11.0,1
2020-03-28,0.0,0.0,1
2020-03-29,13.0,13.0,1
2020-03-30,0.0,0.0,1
2020-03-31,0.0,0.0,1
2020-04-01,21.0,21.0,1
2020-04-02,11.0,11.0,1
2020-04-03,0.0,0.0,1
2020-04-04,13.0,13.0,1
2020-04-05,27.0,27.0,1
2020-04-06,0.0,0.0,1
2020-04-07,12.0,12.0,1
2020-04-08,12.0,12.0,1
2020-04-09,13.0,13.0,1
2020-04-10,0.0,0.0,1
2020-04-11,13.0,13.0,1
2020-04-12,13.0,13.0,1
2020-04-13,12.0,12.0,1
2020-04-14,11.0,11.0,1
2020-04-15,0.0,0.0,1
2020-04-16,0.0,0.0,1
2020-04-17,11.0,11.0,1
2020-04-18,27.0,27.0,1
2020-04-19,13.0,13.0,1
2020-04-20,22.0,22.0,1
2020-04-21,11.0,11.0,1
2020-04-22,23.0,23.0,1
2020-04-23,23.0,23.0,1
2020-04-24,0.0,0.0,1
2020-04-25,0.0,0.0,1
2020-04-26,0.0,0.0,1
2020-04-27,0.0,0.0,1
2020-04-28,22.0,22.0,1
2020-04-29,11.0,11.0,1
2020-04-30,10.0,10.0,1
2020-05-01,11.0,11.0,1
2020-05-02,24.0,24.0,1
2020-05-03,13.0,13.0,1
2020-05-04,0.0,0.0,1
2020-05-05,0.0,0.0,1
2020-05-06,11.0,11.0,1
2020-05-07,11.0,11.0,1
2020-05-08,26.0,26.0,1
2020-05-09,28.0,28.0,1
2020-05-10,0.0,0.0,1
2020-05-11,11.0,11.0,1
2020-05-12,11.0,11.0,1
2020-05-13,0.0,0.0,1
2020-05-14,11.0,11.0,1
2020-05-15,11.0,11.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,11.0,11.0,1
2020-05-19,11.0,11.0,1
2020-05-20,12.0,12.0,1
2020-05-21,0.0,0.0,1
2020-05-22,24.0,24.0,1
2020-05-23,0.0,0.0,1
2020-05-24,37.0,37.0,1
2020-05-25,11.0,11.0,1
2020-05-26,23.0,23.0,1
2020-05-27,22.0,22.0,1
2020-05-28,0.0,0.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,11.0,11.0,1
2020-06-03,11.0,11.0,1
