date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,95.0,95.0,1
2020-02-02,22.0,22.0,1
2020-02-03,20.0,20.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,22.0,22.0,1
2020-02-10,0.0,0.0,1
2020-02-11,0.0,0.0,1
2020-02-12,22.0,22.0,1
2020-02-13,0.0,0.0,1
2020-02-14,24.0,24.0,1
2020-02-15,0.0,0.0,1
2020-02-16,23.0,23.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,23.0,23.0,1
2020-02-24,23.0,23.0,1
2020-02-25,0.0,0.0,1
2020-02-26,45.0,45.0,1
2020-02-27,0.0,0.0,1
2020-02-28,0.0,0.0,1
2020-02-29,0.0,0.0,1
2020-03-01,0.0,0.0,1
2020-03-02,0.0,0.0,1
2020-03-03,0.0,0.0,1
2020-03-04,63.0,63.0,1
2020-03-05,66.0,66.0,1
2020-03-06,0.0,0.0,1
2020-03-07,0.0,0.0,1
2020-03-08,0.0,0.0,1
2020-03-09,21.0,21.0,1
2020-03-10,21.0,21.0,1
2020-03-11,21.0,21.0,1
2020-03-12,0.0,0.0,1
2020-03-13,0.0,0.0,1
2020-03-14,45.0,45.0,1
2020-03-15,20.0,20.0,1
2020-03-16,0.0,0.0,1
2020-03-17,96.0,96.0,1
2020-03-18,59.0,59.0,1
2020-03-19,60.0,60.0,1
2020-03-20,19.0,19.0,1
2020-03-21,21.0,21.0,1
2020-03-22,44.0,44.0,1
2020-03-23,17.0,17.0,1
2020-03-24,56.0,56.0,1
2020-03-25,37.0,37.0,1
2020-03-26,77.0,77.0,1
2020-03-27,73.0,73.0,1
2020-03-28,0.0,0.0,1
2020-03-29,41.0,41.0,1
2020-03-30,91.0,91.0,1
2020-03-31,0.0,0.0,1
2020-04-01,56.0,56.0,1
2020-04-02,17.0,17.0,1
2020-04-03,93.0,93.0,1
2020-04-04,22.0,22.0,1
2020-04-05,44.0,44.0,1
2020-04-06,17.0,17.0,1
2020-04-07,0.0,0.0,1
2020-04-08,76.0,76.0,1
2020-04-09,38.0,38.0,1
2020-04-10,38.0,38.0,1
2020-04-11,43.0,43.0,1
2020-04-12,43.0,43.0,1
2020-04-13,58.0,58.0,1
2020-04-14,56.0,56.0,1
2020-04-15,39.0,39.0,1
2020-04-16,100.0,100.0,1
2020-04-17,40.0,40.0,1
2020-04-18,60.0,60.0,1
2020-04-19,22.0,22.0,1
2020-04-20,57.0,57.0,1
2020-04-21,20.0,20.0,1
2020-04-22,61.0,61.0,1
2020-04-23,58.0,58.0,1
2020-04-24,20.0,20.0,1
2020-04-25,0.0,0.0,1
2020-04-26,0.0,0.0,1
2020-04-27,18.0,18.0,1
2020-04-28,51.0,51.0,1
