date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,10.0,10.0,1.0
2020-02-02,11.0,11.0,1.0
2020-02-03,9.0,9.0,1.0
2020-02-04,0.0,0.0,1.0
2020-02-05,0.0,0.0,1.0
2020-02-06,10.0,10.0,1.0
2020-02-07,0.0,0.0,1.0
2020-02-08,0.0,0.0,1.0
2020-02-09,0.0,0.0,1.0
2020-02-10,10.0,10.0,1.0
2020-02-11,0.0,0.0,1.0
2020-02-12,0.0,0.0,1.0
2020-02-13,0.0,0.0,1.0
2020-02-14,0.0,0.0,1.0
2020-02-15,0.0,0.0,1.0
2020-02-16,0.0,0.0,1.0
2020-02-17,0.0,0.0,1.0
2020-02-18,10.0,10.0,1.0
2020-02-19,0.0,0.0,1.0
2020-02-20,0.0,0.0,1.0
2020-02-21,0.0,0.0,1.0
2020-02-22,0.0,0.0,1.0
2020-02-23,0.0,0.0,1.0
2020-02-24,0.0,0.0,1.0
2020-02-25,0.0,0.0,1.0
2020-02-26,8.0,8.0,1.0
2020-02-27,9.0,9.0,1.0
2020-02-28,0.0,0.0,1.0
2020-02-29,0.0,0.0,1.0
2020-03-01,0.0,0.0,1.0
2020-03-02,0.0,0.0,1.0
2020-03-03,17.0,17.0,1.0
2020-03-04,0.0,0.0,1.0
2020-03-05,0.0,0.0,1.0
2020-03-06,0.0,0.0,1.0
2020-03-07,0.0,0.0,1.0
2020-03-08,10.0,10.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,9.0,9.0,1.0
2020-03-11,9.0,9.0,1.0
2020-03-12,0.0,0.0,1.0
2020-03-13,0.0,0.0,1.0
2020-03-14,0.0,0.0,1.0
2020-03-15,0.0,0.0,1.0
2020-03-16,16.0,16.0,1.0
2020-03-17,0.0,0.0,1.0
2020-03-18,0.0,0.0,1.0
2020-03-19,9.0,9.0,1.0
2020-03-20,0.0,0.0,1.0
2020-03-21,10.0,10.0,1.0
2020-03-22,0.0,0.0,1.0
2020-03-23,8.0,8.0,1.0
2020-03-24,0.0,0.0,1.0
2020-03-25,8.0,8.0,1.0
2020-03-26,8.0,8.0,1.0
2020-03-27,0.0,0.0,1.0
2020-03-28,28.0,28.0,1.0
2020-03-29,19.0,19.0,1.0
2020-03-30,0.0,0.0,1.0
2020-03-31,16.0,16.0,1.0
2020-04-01,16.0,16.0,1.0
2020-04-02,0.0,0.0,1.0
2020-04-03,0.0,0.0,1.0
2020-04-04,0.0,0.0,1.0
2020-04-05,10.0,10.0,1.0
2020-04-06,16.0,16.0,1.0
2020-04-07,25.0,25.0,1.0
2020-04-08,8.0,8.0,1.0
2020-04-09,0.0,0.0,1.0
2020-04-10,0.0,0.0,1.0
2020-04-11,0.0,0.0,1.0
2020-04-12,0.0,0.0,1.0
2020-04-13,9.0,9.0,1.0
2020-04-14,9.0,9.0,1.0
2020-04-15,0.0,0.0,1.0
2020-04-16,0.0,0.0,1.0
2020-04-17,8.0,8.0,1.0
2020-04-18,0.0,0.0,1.0
2020-04-19,0.0,0.0,1.0
2020-04-20,0.0,0.0,1.0
2020-04-21,0.0,0.0,1.0
2020-04-22,24.0,24.0,1.0
2020-04-23,8.0,8.0,1.0
2020-04-24,0.0,0.0,1.0
2020-04-25,0.0,0.0,1.0
2020-04-26,9.0,9.0,1.0
2020-04-27,8.0,8.0,1.0
2020-04-28,8.0,8.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,0.0,0.0,1.0
2020-05-01,0.0,0.0,1.0
2020-05-02,0.0,0.0,1.0
2020-05-03,0.0,0.0,1.0
2020-05-04,16.0,16.0,1.0
2020-05-05,7.0,7.0,1.0
2020-05-06,8.0,8.0,1.0
2020-05-07,8.0,8.0,1.0
2020-05-08,0.0,0.0,1.0
2020-05-09,9.0,9.0,1.0
2020-05-10,0.0,0.0,1.0
2020-05-11,0.0,0.0,1.0
2020-05-12,8.0,8.0,1.0
2020-05-13,8.0,8.0,1.0
2020-05-14,25.0,25.0,1.0
2020-05-15,0.0,0.0,1.0
2020-05-16,10.0,10.0,1.0
2020-05-17,0.0,0.0,1.0
2020-05-18,0.0,0.0,1.0
2020-05-19,9.0,9.0,1.0
2020-05-20,9.0,9.0,1.0
2020-05-21,0.0,0.0,1.0
2020-05-22,0.0,0.0,1.0
2020-05-23,0.0,0.0,1.0
2020-05-24,0.0,0.0,1.0
2020-05-25,0.0,0.0,1.0
2020-05-26,18.0,18.0,1.0
2020-05-27,9.0,9.0,1.0
2020-05-28,0.0,0.0,1.0
2020-05-29,0.0,0.0,1.0
2020-05-30,0.0,0.0,1.0
2020-05-31,21.0,21.0,1.0
2020-06-01,0.0,0.0,1.0
2020-06-02,0.0,0.0,1.0
2020-06-03,0.0,0.0,1.0
2020-06-04,15.0,15.0,1.0
2020-06-05,8.0,8.0,1.0
2020-06-06,0.0,0.0,1.0
2020-06-07,0.0,0.0,1.0
2020-06-08,0.0,0.0,1.0
2020-06-09,0.0,0.0,1.0
2020-06-10,0.0,0.0,1.0
2020-06-11,0.0,0.0,1.0
2020-06-12,9.0,9.0,1.0
2020-06-13,0.0,0.0,1.0
2020-06-14,10.0,10.0,1.0
2020-06-15,9.0,9.0,1.0
2020-06-16,0.0,0.0,1.0
2020-06-17,9.0,9.0,1.0
2020-06-18,0.0,0.0,1.0
2020-06-19,0.0,0.0,1.0
2020-06-20,26.0,26.0,1.0
2020-06-21,0.0,0.0,1.0
2020-06-22,0.0,0.0,1.0
2020-06-23,10.0,10.0,1.0
2020-06-24,31.0,31.0,1.0
2020-06-25,11.0,11.0,1.0
2020-06-26,22.0,22.0,1.0
2020-06-27,25.0,25.0,1.0
2020-06-28,21.0,21.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,10.0,10.0,1.0
2020-07-01,10.0,10.0,1.0
2020-07-02,40.0,40.0,1.0
2020-07-03,0.0,0.0,1.0
2020-07-04,0.0,0.0,1.0
2020-07-05,0.0,0.0,1.0
2020-07-06,0.0,0.0,1.0
2020-07-07,0.0,0.0,1.0
2020-07-08,0.0,0.0,1.0
2020-07-09,22.0,22.0,1.0
2020-07-10,46.0,46.0,1.0
2020-07-11,0.0,0.0,1.0
2020-07-12,13.0,13.0,1.0
2020-07-13,0.0,0.0,1.0
2020-07-14,12.0,12.0,1.0
2020-07-15,0.0,0.0,1.0
2020-07-16,11.0,11.0,1.0
2020-07-17,0.0,0.0,1.0
2020-07-18,13.0,13.0,1.0
2020-07-19,13.0,13.0,1.0
2020-07-20,11.0,11.0,1.0
2020-07-21,22.0,22.0,1.0
2020-07-22,33.0,33.0,1.0
2020-07-23,0.0,0.0,1.0
2020-07-24,46.0,46.0,1.0
2020-07-25,14.0,14.0,1.0
2020-07-26,13.0,13.0,1.0
2020-07-27,22.0,22.0,1.0
2020-07-28,43.0,43.0,1.0
2020-07-29,0.0,0.0,1.0
2020-07-30,11.0,11.0,1.0
2020-07-31,23.0,23.0,1.0
2020-08-01,13.0,13.0,1.0
2020-08-02,25.0,25.0,1.0
2020-08-03,22.0,22.0,1.0
2020-08-04,0.0,0.0,1.0
2020-08-05,0.0,0.0,1.0
2020-08-06,69.0,69.0,1.0
2020-08-07,11.0,11.0,1.0
2020-08-08,13.0,13.0,1.0
2020-08-09,25.0,25.0,1.0
2020-08-10,22.0,22.0,1.0
2020-08-11,0.0,0.0,1.0
2020-08-12,11.0,11.0,1.0
2020-08-13,44.0,44.0,1.0
2020-08-14,36.0,36.0,1.0
2020-08-15,36.0,36.0,1.0
2020-08-16,12.0,12.0,1.0
2020-08-17,45.0,45.0,1.0
2020-08-18,22.0,22.0,1.0
2020-08-19,34.0,34.0,1.0
2020-08-20,46.0,46.0,1.0
2020-08-21,34.0,34.0,1.0
2020-08-22,0.0,0.0,1.0
2020-08-23,0.0,0.0,1.0
2020-08-24,64.0,64.0,1.0
2020-08-25,56.0,56.0,1.0
2020-08-26,32.0,32.0,1.0
2020-08-27,53.0,53.0,1.0
2020-08-28,63.0,63.0,1.0
2020-08-29,12.0,12.0,1.0
2020-08-30,12.0,12.0,1.0
2020-08-31,63.0,63.0,1.0
2020-09-01,32.0,32.0,1.0
2020-09-02,64.0,64.0,1.0
2020-09-03,11.0,11.0,1.0
2020-09-04,45.0,45.0,1.0
2020-09-05,50.0,50.0,1.0
2020-09-06,0.0,0.0,1.0
2020-09-07,72.0,72.0,1.0
2020-09-08,32.0,32.0,1.0
2020-09-09,10.0,10.0,1.0
2020-09-10,87.0,87.0,1.0
2020-09-11,0.0,0.0,1.0
2020-09-12,24.0,24.0,1.0
2020-09-13,11.0,11.0,1.0
2020-09-14,62.0,62.0,1.0
2020-09-15,84.0,84.0,1.0
2020-09-16,31.0,31.0,1.0
2020-09-17,53.0,53.0,1.0
2020-09-18,65.0,65.0,1.0
2020-09-19,45.0,45.0,1.0
2020-09-20,34.0,34.0,1.0
2020-09-21,30.0,30.0,1.0
2020-09-22,10.0,10.0,1.0
2020-09-23,30.0,30.0,1.0
2020-09-24,21.0,21.0,1.0
2020-09-25,0.0,0.0,1.0
2020-09-26,0.0,0.0,1.0
2020-09-27,0.0,0.0,1.0
2020-09-28,21.0,21.0,1.0
2020-09-29,45.0,45.0,1.0
2020-09-30,33.0,33.0,1.0
2020-10-01,11.0,11.0,1.0
2020-10-02,32.0,32.0,1.0
2020-10-03,23.0,23.0,1.0
2020-10-04,11.0,11.0,1.0
2020-10-05,42.0,42.0,1.0
2020-10-06,63.0,63.0,1.0
2020-10-07,10.0,10.0,1.0
2020-10-08,57.0,57.0,1.0
2020-10-09,36.0,36.0,1.0
2020-10-10,62.0,62.0,1.0
2020-10-11,0.0,0.0,1.0
2020-10-12,45.0,45.0,1.0
2020-10-13,56.0,56.0,1.0
2020-10-14,11.0,11.0,1.0
2020-10-15,34.0,34.0,1.0
2020-10-16,59.0,59.0,1.0
2020-10-17,14.0,14.0,1.0
2020-10-18,0.0,0.0,1.0
