date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,14.0,14.0,1
2020-02-02,14.0,14.0,1
2020-02-03,6.0,6.0,1
2020-02-04,6.0,6.0,1
2020-02-05,0.0,0.0,1
2020-02-06,6.0,6.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,13.0,13.0,1
2020-02-10,6.0,6.0,1
2020-02-11,6.0,6.0,1
2020-02-12,6.0,6.0,1
2020-02-13,0.0,0.0,1
2020-02-14,7.0,7.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,6.0,6.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,7.0,7.0,1
2020-02-22,7.0,7.0,1
2020-02-23,13.0,13.0,1
2020-02-24,24.0,24.0,1
2020-02-25,24.0,24.0,1
2020-02-26,12.0,12.0,1
2020-02-27,18.0,18.0,1
2020-02-28,13.0,13.0,1
2020-02-29,7.0,7.0,1
2020-03-01,33.0,33.0,1
2020-03-02,41.0,41.0,1
2020-03-03,6.0,6.0,1
2020-03-04,6.0,6.0,1
2020-03-05,12.0,12.0,1
2020-03-06,25.0,25.0,1
2020-03-07,14.0,14.0,1
2020-03-08,46.0,46.0,1
2020-03-09,28.0,28.0,1
2020-03-10,29.0,29.0,1
2020-03-11,34.0,34.0,1
2020-03-12,11.0,11.0,1
2020-03-13,42.0,42.0,1
2020-03-14,13.0,13.0,1
2020-03-15,34.0,34.0,1
2020-03-16,23.0,23.0,1
2020-03-17,35.0,35.0,1
2020-03-18,29.0,29.0,1
2020-03-19,12.0,12.0,1
2020-03-20,51.0,51.0,1
2020-03-21,13.0,13.0,1
2020-03-22,24.0,24.0,1
2020-03-23,50.0,50.0,1
2020-03-24,44.0,44.0,1
2020-03-25,22.0,22.0,1
2020-03-26,22.0,22.0,1
2020-03-27,21.0,21.0,1
2020-03-28,12.0,12.0,1
2020-03-29,19.0,19.0,1
2020-03-30,16.0,16.0,1
2020-03-31,5.0,5.0,1
2020-04-01,5.0,5.0,1
2020-04-02,11.0,11.0,1
2020-04-03,29.0,29.0,1
2020-04-04,19.0,19.0,1
2020-04-05,13.0,13.0,1
2020-04-06,11.0,11.0,1
2020-04-07,6.0,6.0,1
2020-04-08,23.0,23.0,1
2020-04-09,18.0,18.0,1
2020-04-10,37.0,37.0,1
2020-04-11,41.0,41.0,1
2020-04-12,66.0,66.0,1
2020-04-13,33.0,33.0,1
2020-04-14,22.0,22.0,1
2020-04-15,0.0,0.0,1
2020-04-16,17.0,17.0,1
2020-04-17,6.0,6.0,1
2020-04-18,13.0,13.0,1
2020-04-19,32.0,32.0,1
2020-04-20,26.0,26.0,1
2020-04-21,21.0,21.0,1
2020-04-22,22.0,22.0,1
2020-04-23,11.0,11.0,1
2020-04-24,6.0,6.0,1
2020-04-25,13.0,13.0,1
2020-04-26,13.0,13.0,1
2020-04-27,6.0,6.0,1
2020-04-28,11.0,11.0,1
2020-04-29,28.0,28.0,1
2020-04-30,17.0,17.0,1
2020-05-01,19.0,19.0,1
2020-05-02,6.0,6.0,1
2020-05-03,19.0,19.0,1
2020-05-04,35.0,35.0,1
2020-05-05,21.0,21.0,1
2020-05-06,11.0,11.0,1
2020-05-07,6.0,6.0,1
2020-05-08,30.0,30.0,1
2020-05-09,28.0,28.0,1
2020-05-10,0.0,0.0,1
2020-05-11,11.0,11.0,1
2020-05-12,0.0,0.0,1
2020-05-13,22.0,22.0,1
2020-05-14,0.0,0.0,1
2020-05-15,17.0,17.0,1
2020-05-16,6.0,6.0,1
2020-05-17,21.0,21.0,1
2020-05-18,11.0,11.0,1
2020-05-19,17.0,17.0,1
2020-05-20,11.0,11.0,1
2020-05-21,18.0,18.0,1
2020-05-22,43.0,43.0,1
2020-05-23,14.0,14.0,1
2020-05-24,30.0,30.0,1
2020-05-25,0.0,0.0,1
2020-05-26,0.0,0.0,1
2020-05-27,0.0,0.0,1
2020-05-28,23.0,23.0,1
2020-05-29,0.0,0.0,1
2020-05-30,21.0,21.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,7.0,7.0,1
2020-06-03,11.0,11.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,7.0,7.0,1
2020-06-07,21.0,21.0,1
2020-06-08,16.0,16.0,1
2020-06-09,6.0,6.0,1
2020-06-10,23.0,23.0,1
2020-06-11,6.0,6.0,1
2020-06-12,0.0,0.0,1
2020-06-13,7.0,7.0,1
2020-06-14,7.0,7.0,1
2020-06-15,6.0,6.0,1
2020-06-16,12.0,12.0,1
2020-06-17,12.0,12.0,1
2020-06-18,19.0,19.0,1
2020-06-19,6.0,6.0,1
2020-06-20,8.0,8.0,1
2020-06-21,8.0,8.0,1
2020-06-22,6.0,6.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,13.0,13.0,1
2020-06-27,8.0,8.0,1
2020-06-28,7.0,7.0,1
2020-06-29,6.0,6.0,1
2020-06-30,25.0,25.0,1
2020-07-01,12.0,12.0,1
2020-07-02,13.0,13.0,1
2020-07-03,0.0,0.0,1
2020-07-04,7.0,7.0,1
2020-07-05,0.0,0.0,1
2020-07-06,6.0,6.0,1
2020-07-07,13.0,13.0,1
2020-07-08,13.0,13.0,1
2020-07-09,13.0,13.0,1
2020-07-10,14.0,14.0,1
2020-07-11,8.0,8.0,1
2020-07-12,16.0,16.0,1
2020-07-13,13.0,13.0,1
2020-07-14,39.0,39.0,1
2020-07-15,19.0,19.0,1
2020-07-16,7.0,7.0,1
2020-07-17,7.0,7.0,1
2020-07-18,15.0,15.0,1
2020-07-19,40.0,40.0,1
2020-07-20,46.0,46.0,1
2020-07-21,20.0,20.0,1
2020-07-22,7.0,7.0,1
2020-07-23,13.0,13.0,1
2020-07-24,7.0,7.0,1
2020-07-25,16.0,16.0,1
2020-07-26,8.0,8.0,1
2020-07-27,27.0,27.0,1
2020-07-28,7.0,7.0,1
2020-07-29,20.0,20.0,1
2020-07-30,21.0,21.0,1
2020-07-31,7.0,7.0,1
2020-08-01,8.0,8.0,1
2020-08-02,0.0,0.0,1
2020-08-03,19.0,19.0,1
2020-08-04,6.0,6.0,1
2020-08-05,7.0,7.0,1
2020-08-06,0.0,0.0,1
2020-08-07,14.0,14.0,1
2020-08-08,16.0,16.0,1
2020-08-09,17.0,17.0,1
2020-08-10,14.0,14.0,1
2020-08-11,100.0,100.0,1
2020-08-12,36.0,36.0,1
2020-08-13,51.0,51.0,1
2020-08-14,30.0,30.0,1
2020-08-15,52.0,52.0,1
2020-08-16,40.0,40.0,1
2020-08-17,84.0,84.0,1
2020-08-18,36.0,36.0,1
2020-08-19,14.0,14.0,1
2020-08-20,29.0,29.0,1
2020-08-21,44.0,44.0,1
2020-08-22,0.0,0.0,1
2020-08-23,23.0,23.0,1
2020-08-24,20.0,20.0,1
2020-08-25,27.0,27.0,1
2020-08-26,0.0,0.0,1
2020-08-27,7.0,7.0,1
2020-08-28,13.0,13.0,1
2020-08-29,22.0,22.0,1
2020-08-30,15.0,15.0,1
2020-08-31,12.0,12.0,1
2020-09-01,13.0,13.0,1
2020-09-02,19.0,19.0,1
2020-09-03,19.0,19.0,1
2020-09-04,13.0,13.0,1
2020-09-05,7.0,7.0,1
2020-09-06,15.0,15.0,1
2020-09-07,12.0,12.0,1
2020-09-08,6.0,6.0,1
2020-09-09,19.0,19.0,1
2020-09-10,25.0,25.0,1
2020-09-11,19.0,19.0,1
2020-09-12,37.0,37.0,1
2020-09-13,8.0,8.0,1
2020-09-14,32.0,32.0,1
2020-09-15,0.0,0.0,1
2020-09-16,6.0,6.0,1
2020-09-17,6.0,6.0,1
2020-09-18,52.0,52.0,1
2020-09-19,0.0,0.0,1
2020-09-20,7.0,7.0,1
2020-09-21,12.0,12.0,1
2020-09-22,17.0,17.0,1
2020-09-23,6.0,6.0,1
2020-09-24,12.0,12.0,1
2020-09-25,6.0,6.0,1
2020-09-26,0.0,0.0,1
2020-09-27,7.0,7.0,1
2020-09-28,19.0,19.0,1
2020-09-29,26.0,26.0,1
2020-09-30,13.0,13.0,1
