date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,2.0,2.0,1
2020-02-02,0.0,0.0,1
2020-02-03,9.0,9.0,1
2020-02-04,2.0,2.0,1
2020-02-05,3.0,3.0,1
2020-02-06,3.0,3.0,1
2020-02-07,5.0,5.0,1
2020-02-08,2.0,2.0,1
2020-02-09,0.0,0.0,1
2020-02-10,3.0,3.0,1
2020-02-11,3.0,3.0,1
2020-02-12,3.0,3.0,1
2020-02-13,1.0,1.0,1
2020-02-14,0.0,0.0,1
2020-02-15,1.0,1.0,1
2020-02-16,1.0,1.0,1
2020-02-17,2.0,2.0,1
2020-02-18,3.0,3.0,1
2020-02-19,5.0,5.0,1
2020-02-20,3.0,3.0,1
2020-02-21,3.0,3.0,1
2020-02-22,0.0,0.0,1
2020-02-23,1.0,1.0,1
2020-02-24,3.0,3.0,1
2020-02-25,5.0,5.0,1
2020-02-26,3.0,3.0,1
2020-02-27,8.0,8.0,1
2020-02-28,5.0,5.0,1
2020-02-29,1.0,1.0,1
2020-03-01,1.0,1.0,1
2020-03-02,5.0,5.0,1
2020-03-03,3.0,3.0,1
2020-03-04,1.0,1.0,1
2020-03-05,6.0,6.0,1
2020-03-06,3.0,3.0,1
2020-03-07,4.0,4.0,1
2020-03-08,4.0,4.0,1
2020-03-09,5.0,5.0,1
2020-03-10,5.0,5.0,1
2020-03-11,7.0,7.0,1
2020-03-12,3.0,3.0,1
2020-03-13,3.0,3.0,1
2020-03-14,8.0,8.0,1
2020-03-15,3.0,3.0,1
2020-03-16,5.0,5.0,1
2020-03-17,7.0,7.0,1
2020-03-18,5.0,5.0,1
2020-03-19,14.0,14.0,1
2020-03-20,9.0,9.0,1
2020-03-21,6.0,6.0,1
2020-03-22,12.0,12.0,1
2020-03-23,9.0,9.0,1
2020-03-24,13.0,13.0,1
2020-03-25,8.0,8.0,1
2020-03-26,8.0,8.0,1
2020-03-27,10.0,10.0,1
2020-03-28,28.0,28.0,1
2020-03-29,16.0,16.0,1
2020-03-30,9.0,9.0,1
2020-03-31,10.0,10.0,1
2020-04-01,8.0,8.0,1
2020-04-02,10.0,10.0,1
2020-04-03,7.0,7.0,1
2020-04-04,4.0,4.0,1
2020-04-05,6.0,6.0,1
2020-04-06,15.0,15.0,1
2020-04-07,8.0,8.0,1
2020-04-08,7.0,7.0,1
2020-04-09,5.0,5.0,1
2020-04-10,7.0,7.0,1
2020-04-11,11.0,11.0,1
2020-04-12,7.0,7.0,1
2020-04-13,8.0,8.0,1
2020-04-14,12.0,12.0,1
2020-04-15,9.0,9.0,1
2020-04-16,7.0,7.0,1
2020-04-17,8.0,8.0,1
2020-04-18,7.0,7.0,1
2020-04-19,14.0,14.0,1
2020-04-20,14.0,14.0,1
2020-04-21,11.0,11.0,1
2020-04-22,15.0,15.0,1
2020-04-23,7.0,7.0,1
2020-04-24,7.0,7.0,1
2020-04-25,9.0,9.0,1
2020-04-26,5.0,5.0,1
2020-04-27,14.0,14.0,1
2020-04-28,11.0,11.0,1
2020-04-29,10.0,10.0,1
2020-04-30,12.0,12.0,1
2020-05-01,5.0,5.0,1
2020-05-02,11.0,11.0,1
2020-05-03,8.0,8.0,1
2020-05-04,13.0,13.0,1
2020-05-05,17.0,17.0,1
2020-05-06,15.0,15.0,1
2020-05-07,20.0,20.0,1
2020-05-08,8.0,8.0,1
2020-05-09,16.0,16.0,1
2020-05-10,8.0,8.0,1
2020-05-11,15.0,15.0,1
2020-05-12,17.0,17.0,1
2020-05-13,21.0,21.0,1
2020-05-14,17.0,17.0,1
2020-05-15,22.0,22.0,1
2020-05-16,13.0,13.0,1
2020-05-17,12.0,12.0,1
2020-05-18,18.0,18.0,1
2020-05-19,16.0,16.0,1
2020-05-20,22.0,22.0,1
2020-05-21,9.0,9.0,1
2020-05-22,15.0,15.0,1
2020-05-23,7.0,7.0,1
2020-05-24,6.0,6.0,1
2020-05-25,17.0,17.0,1
2020-05-26,11.0,11.0,1
2020-05-27,14.0,14.0,1
2020-05-28,15.0,15.0,1
2020-05-29,16.0,16.0,1
2020-05-30,6.0,6.0,1
2020-05-31,6.0,6.0,1
2020-06-01,8.0,8.0,1
