date,/g/11j2cc_qll_0,/g/11j2cc_qll,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,1.0,1.0,1
2020-02-03,1.0,1.0,1
2020-02-04,0.0,0.0,1
2020-02-05,0.0,0.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,0.0,0.0,1
2020-02-09,1.0,1.0,1
2020-02-10,0.0,0.0,1
2020-02-11,1.0,1.0,1
2020-02-12,2.0,2.0,1
2020-02-13,2.0,2.0,1
2020-02-14,1.0,1.0,1
2020-02-15,2.0,2.0,1
2020-02-16,1.0,1.0,1
2020-02-17,0.0,0.0,1
2020-02-18,1.0,1.0,1
2020-02-19,0.0,0.0,1
2020-02-20,0.0,0.0,1
2020-02-21,0.0,0.0,1
2020-02-22,0.0,0.0,1
2020-02-23,7.0,7.0,1
2020-02-24,8.0,8.0,1
2020-02-25,10.0,10.0,1
2020-02-26,13.0,13.0,1
2020-02-27,13.0,13.0,1
2020-02-28,12.0,12.0,1
2020-02-29,10.0,10.0,1
2020-03-01,5.0,5.0,1
2020-03-02,7.0,7.0,1
2020-03-03,4.0,4.0,1
2020-03-04,6.0,6.0,1
2020-03-05,10.0,10.0,1
2020-03-06,9.0,9.0,1
2020-03-07,14.0,14.0,1
2020-03-08,20.0,20.0,1
2020-03-09,16.0,16.0,1
2020-03-10,39.0,39.0,1
2020-03-11,46.0,46.0,1
2020-03-12,48.0,48.0,1
2020-03-13,71.0,71.0,1
2020-03-14,66.0,66.0,1
2020-03-15,66.0,66.0,1
2020-03-16,63.0,63.0,1
2020-03-17,65.0,65.0,1
2020-03-18,61.0,61.0,1
2020-03-19,48.0,48.0,1
2020-03-20,62.0,62.0,1
2020-03-21,62.0,62.0,1
2020-03-22,67.0,67.0,1
2020-03-23,66.0,66.0,1
2020-03-24,58.0,58.0,1
2020-03-25,62.0,62.0,1
2020-03-26,66.0,66.0,1
2020-03-27,69.0,69.0,1
2020-03-28,54.0,54.0,1
2020-03-29,66.0,66.0,1
2020-03-30,59.0,59.0,1
2020-03-31,47.0,47.0,1
2020-04-01,59.0,59.0,1
2020-04-02,60.0,60.0,1
2020-04-03,64.0,64.0,1
2020-04-04,61.0,61.0,1
2020-04-05,49.0,49.0,1
2020-04-06,50.0,50.0,1
2020-04-07,66.0,66.0,1
2020-04-08,57.0,57.0,1
2020-04-09,68.0,68.0,1
2020-04-10,46.0,46.0,1
2020-04-11,50.0,50.0,1
2020-04-12,58.0,58.0,1
2020-04-13,44.0,44.0,1
2020-04-14,48.0,48.0,1
2020-04-15,39.0,39.0,1
2020-04-16,58.0,58.0,1
2020-04-17,42.0,42.0,1
2020-04-18,44.0,44.0,1
2020-04-19,44.0,44.0,1
2020-04-20,39.0,39.0,1
2020-04-21,39.0,39.0,1
2020-04-22,47.0,47.0,1
2020-04-23,55.0,55.0,1
2020-04-24,43.0,43.0,1
2020-04-25,37.0,37.0,1
2020-04-26,39.0,39.0,1
2020-04-27,42.0,42.0,1
2020-04-28,47.0,47.0,1
2020-04-29,42.0,42.0,1
2020-04-30,43.0,43.0,1
2020-05-01,35.0,35.0,1
2020-05-02,45.0,45.0,1
2020-05-03,35.0,35.0,1
2020-05-04,35.0,35.0,1
2020-05-05,39.0,39.0,1
2020-05-06,31.0,31.0,1
2020-05-07,40.0,40.0,1
2020-05-08,44.0,44.0,1
2020-05-09,25.0,25.0,1
2020-05-10,33.0,33.0,1
2020-05-11,43.0,43.0,1
2020-05-12,35.0,35.0,1
2020-05-13,28.0,28.0,1
2020-05-14,26.0,26.0,1
2020-05-15,31.0,31.0,1
2020-05-16,18.0,18.0,1
2020-05-17,35.0,35.0,1
2020-05-18,36.0,36.0,1
2020-05-19,28.0,28.0,1
2020-05-20,37.0,37.0,1
2020-05-21,39.0,39.0,1
2020-05-22,30.0,30.0,1
2020-05-23,25.0,25.0,1
2020-05-24,30.0,30.0,1
2020-05-25,30.0,30.0,1
2020-05-26,31.0,31.0,1
2020-05-27,35.0,35.0,1
2020-05-28,21.0,21.0,1
2020-05-29,38.0,38.0,1
2020-05-30,22.0,22.0,1
2020-05-31,23.0,23.0,1
2020-06-01,38.0,38.0,1
2020-06-02,30.0,30.0,1
2020-06-03,35.0,35.0,1
2020-06-04,25.0,25.0,1
2020-06-05,32.0,32.0,1
2020-06-06,32.0,32.0,1
2020-06-07,31.0,31.0,1
2020-06-08,40.0,40.0,1
2020-06-09,32.0,32.0,1
2020-06-10,29.0,29.0,1
2020-06-11,32.0,32.0,1
2020-06-12,35.0,35.0,1
2020-06-13,33.0,33.0,1
2020-06-14,34.0,34.0,1
2020-06-15,38.0,38.0,1
2020-06-16,32.0,32.0,1
2020-06-17,34.0,34.0,1
2020-06-18,40.0,40.0,1
2020-06-19,45.0,45.0,1
2020-06-20,37.0,37.0,1
2020-06-21,32.0,32.0,1
2020-06-22,34.0,34.0,1
2020-06-23,32.0,32.0,1
2020-06-24,28.0,28.0,1
2020-06-25,35.0,35.0,1
2020-06-26,46.0,46.0,1
2020-06-27,50.0,50.0,1
2020-06-28,35.0,35.0,1
2020-06-29,39.0,39.0,1
2020-06-30,36.0,36.0,1
2020-07-01,36.0,36.0,1
2020-07-02,27.0,27.0,1
2020-07-03,38.0,38.0,1
2020-07-04,25.0,25.0,1
2020-07-05,34.0,34.0,1
2020-07-06,41.0,41.0,1
2020-07-07,33.0,33.0,1
2020-07-08,37.0,37.0,1
2020-07-09,43.0,43.0,1
2020-07-10,46.0,46.0,1
2020-07-11,39.0,39.0,1
2020-07-12,43.0,43.0,1
2020-07-13,38.0,38.0,1
2020-07-14,41.0,41.0,1
2020-07-15,41.0,41.0,1
2020-07-16,35.0,35.0,1
2020-07-17,37.0,37.0,1
2020-07-18,51.0,51.0,1
2020-07-19,40.0,40.0,1
2020-07-20,32.0,32.0,1
2020-07-21,27.0,27.0,1
2020-07-22,41.0,41.0,1
2020-07-23,34.0,34.0,1
2020-07-24,44.0,44.0,1
2020-07-25,41.0,41.0,1
2020-07-26,43.0,43.0,1
2020-07-27,41.0,41.0,1
2020-07-28,38.0,38.0,1
2020-07-29,45.0,45.0,1
2020-07-30,57.0,57.0,1
2020-07-31,52.0,52.0,1
2020-08-01,62.0,62.0,1
2020-08-02,45.0,45.0,1
2020-08-03,49.0,49.0,1
2020-08-04,57.0,57.0,1
2020-08-05,62.0,62.0,1
2020-08-06,54.0,54.0,1
2020-08-07,62.0,62.0,1
2020-08-08,62.0,62.0,1
2020-08-09,68.0,68.0,1
2020-08-10,72.0,72.0,1
2020-08-11,67.0,67.0,1
2020-08-12,79.0,79.0,1
2020-08-13,86.0,86.0,1
2020-08-14,97.0,97.0,1
2020-08-15,87.0,87.0,1
2020-08-16,68.0,68.0,1
2020-08-17,92.0,92.0,1
2020-08-18,81.0,81.0,1
2020-08-19,81.0,81.0,1
2020-08-20,68.0,68.0,1
2020-08-21,70.0,70.0,1
2020-08-22,62.0,62.0,1
2020-08-23,63.0,63.0,1
2020-08-24,63.0,63.0,1
2020-08-25,51.0,51.0,1
2020-08-26,49.0,49.0,1
2020-08-27,74.0,74.0,1
2020-08-28,53.0,53.0,1
2020-08-29,59.0,59.0,1
2020-08-30,49.0,49.0,1
2020-08-31,63.0,63.0,1
2020-09-01,39.0,39.0,1
2020-09-02,48.0,48.0,1
2020-09-03,58.0,58.0,1
2020-09-04,40.0,40.0,1
2020-09-05,39.0,39.0,1
2020-09-06,37.0,37.0,1
2020-09-07,45.0,45.0,1
2020-09-08,56.0,56.0,1
2020-09-09,53.0,53.0,1
2020-09-10,49.0,49.0,1
2020-09-11,51.0,51.0,1
2020-09-12,50.0,50.0,1
2020-09-13,42.0,42.0,1
2020-09-14,50.0,50.0,1
2020-09-15,45.0,45.0,1
2020-09-16,44.0,44.0,1
2020-09-17,45.0,45.0,1
2020-09-18,56.0,56.0,1
2020-09-19,43.0,43.0,1
2020-09-20,42.0,42.0,1
2020-09-21,64.0,64.0,1
2020-09-22,59.0,59.0,1
2020-09-23,49.0,49.0,1
2020-09-24,49.0,49.0,1
2020-09-25,54.0,54.0,1
2020-09-26,54.0,54.0,1
2020-09-27,44.0,44.0,1
2020-09-28,56.0,56.0,1
2020-09-29,54.0,54.0,1
2020-09-30,48.0,48.0,1
2020-10-01,52.0,52.0,1
2020-10-02,45.0,45.0,1
2020-10-03,42.0,42.0,1
2020-10-04,40.0,40.0,1
2020-10-05,37.0,37.0,1
2020-10-06,55.0,55.0,1
2020-10-07,45.0,45.0,1
2020-10-08,38.0,38.0,1
2020-10-09,91.0,91.0,1
2020-10-10,77.0,77.0,1
2020-10-11,48.0,48.0,1
2020-10-12,71.0,71.0,1
2020-10-13,53.0,53.0,1
2020-10-14,51.0,51.0,1
2020-10-15,60.0,60.0,1
2020-10-16,45.0,45.0,1
2020-10-17,31.0,31.0,1
2020-10-18,50.0,50.0,1
2020-10-19,61.0,61.0,1
2020-10-20,64.0,64.0,1
2020-10-21,89.0,89.0,1
2020-10-22,100.0,100.0,1
2020-10-23,93.0,93.0,1
2020-10-24,74.0,74.0,1
2020-10-25,61.0,61.0,1
2020-10-26,68.0,68.0,1
2020-10-27,75.0,75.0,1
2020-09-28,17.0,17.0,2
2020-09-29,19.0,19.0,2
2020-09-30,15.0,15.0,2
2020-10-01,22.0,22.0,2
2020-10-02,27.0,27.0,2
2020-10-03,14.0,14.0,2
2020-10-04,18.0,18.0,2
2020-10-05,16.0,16.0,2
2020-10-06,21.0,21.0,2
2020-10-07,14.0,14.0,2
2020-10-08,16.0,16.0,2
2020-10-09,31.0,31.0,2
2020-10-10,35.0,35.0,2
2020-10-11,13.0,13.0,2
2020-10-12,26.0,26.0,2
2020-10-13,20.0,20.0,2
2020-10-14,18.0,18.0,2
2020-10-15,20.0,20.0,2
2020-10-16,18.0,18.0,2
2020-10-17,13.0,13.0,2
2020-10-18,13.0,13.0,2
2020-10-19,20.0,20.0,2
2020-10-20,25.0,25.0,2
2020-10-21,32.0,32.0,2
2020-10-22,30.0,30.0,2
2020-10-23,40.0,40.0,2
2020-10-24,28.0,28.0,2
2020-10-25,26.0,26.0,2
2020-10-26,26.0,26.0,2
2020-10-27,29.0,29.0,2
2020-10-28,30.0,30.0,2
2020-10-29,38.0,38.0,2
2020-10-30,35.0,35.0,2
2020-10-31,49.0,49.0,2
2020-11-01,32.0,32.0,2
2020-11-02,37.0,37.0,2
2020-11-03,31.0,31.0,2
2020-11-04,29.0,29.0,2
2020-11-05,36.0,36.0,2
2020-11-06,32.0,32.0,2
2020-11-07,28.0,28.0,2
2020-11-08,23.0,23.0,2
2020-11-09,30.0,30.0,2
2020-11-10,20.0,20.0,2
2020-11-11,25.0,25.0,2
2020-11-12,31.0,31.0,2
2020-11-13,23.0,23.0,2
2020-11-14,24.0,24.0,2
2020-11-15,21.0,21.0,2
2020-11-16,26.0,26.0,2
2020-11-17,24.0,24.0,2
2020-11-18,22.0,22.0,2
2020-11-19,20.0,20.0,2
2020-11-20,19.0,19.0,2
2020-11-21,20.0,20.0,2
2020-11-22,16.0,16.0,2
2020-11-23,20.0,20.0,2
2020-11-24,15.0,15.0,2
2020-11-25,13.0,13.0,2
2020-11-26,17.0,17.0,2
2020-11-27,18.0,18.0,2
2020-11-28,10.0,10.0,2
2020-11-29,20.0,20.0,2
2020-11-30,16.0,16.0,2
2020-12-01,15.0,15.0,2
2020-12-02,17.0,17.0,2
2020-12-03,19.0,19.0,2
2020-12-04,18.0,18.0,2
2020-12-05,16.0,16.0,2
2020-12-06,15.0,15.0,2
2020-12-07,22.0,22.0,2
2020-12-08,17.0,17.0,2
2020-12-09,15.0,15.0,2
2020-12-10,18.0,18.0,2
2020-12-11,17.0,17.0,2
2020-12-12,11.0,11.0,2
2020-12-13,12.0,12.0,2
2020-12-14,16.0,16.0,2
2020-12-15,18.0,18.0,2
2020-12-16,15.0,15.0,2
2020-12-17,17.0,17.0,2
2020-12-18,16.0,16.0,2
2020-12-19,16.0,16.0,2
2020-12-20,15.0,15.0,2
2020-12-21,22.0,22.0,2
2020-12-22,15.0,15.0,2
2020-12-23,13.0,13.0,2
2020-12-24,17.0,17.0,2
2020-12-25,18.0,18.0,2
2020-12-26,17.0,17.0,2
2020-12-27,15.0,15.0,2
2020-12-28,17.0,17.0,2
2020-12-29,20.0,20.0,2
2020-12-30,14.0,14.0,2
2020-12-31,14.0,14.0,2
2021-01-01,13.0,13.0,2
2021-01-02,21.0,21.0,2
2021-01-03,15.0,15.0,2
2021-01-04,15.0,15.0,2
2021-01-05,18.0,18.0,2
2021-01-06,14.0,14.0,2
2021-01-07,11.0,11.0,2
2021-01-08,16.0,16.0,2
2021-01-09,15.0,15.0,2
2021-01-10,14.0,14.0,2
2021-01-11,18.0,18.0,2
2021-01-12,16.0,16.0,2
2021-01-13,17.0,17.0,2
2021-01-14,16.0,16.0,2
2021-01-15,15.0,15.0,2
2021-01-16,15.0,15.0,2
2021-01-17,12.0,12.0,2
2021-01-18,15.0,15.0,2
2021-01-19,16.0,16.0,2
2021-01-20,14.0,14.0,2
2021-01-21,16.0,16.0,2
2021-01-22,15.0,15.0,2
2021-01-23,16.0,16.0,2
2021-01-24,16.0,16.0,2
2021-01-25,19.0,19.0,2
2021-01-26,12.0,12.0,2
2021-01-27,15.0,15.0,2
2021-01-28,16.0,16.0,2
2021-01-29,21.0,21.0,2
2021-01-30,13.0,13.0,2
2021-01-31,16.0,16.0,2
2021-02-01,17.0,17.0,2
2021-02-02,17.0,17.0,2
2021-02-03,20.0,20.0,2
2021-02-04,23.0,23.0,2
2021-02-05,23.0,23.0,2
2021-02-06,19.0,19.0,2
2021-02-07,15.0,15.0,2
2021-02-08,21.0,21.0,2
2021-02-09,18.0,18.0,2
2021-02-10,27.0,27.0,2
2021-02-11,25.0,25.0,2
2021-02-12,21.0,21.0,2
2021-02-13,16.0,16.0,2
2021-02-14,14.0,14.0,2
2021-02-15,16.0,16.0,2
2021-02-16,10.0,10.0,2
2021-02-17,13.0,13.0,2
2021-02-18,15.0,15.0,2
2021-02-19,19.0,19.0,2
2021-02-20,16.0,16.0,2
2021-02-21,12.0,12.0,2
2021-02-22,14.0,14.0,2
2021-02-23,15.0,15.0,2
2021-02-24,17.0,17.0,2
2021-02-25,13.0,13.0,2
2021-02-26,22.0,22.0,2
2021-02-27,17.0,17.0,2
2021-02-28,17.0,17.0,2
2021-03-01,18.0,18.0,2
2021-03-02,21.0,21.0,2
2021-03-03,30.0,30.0,2
2021-03-04,23.0,23.0,2
2021-03-05,22.0,22.0,2
2021-03-06,19.0,19.0,2
2021-03-07,16.0,16.0,2
2021-03-08,20.0,20.0,2
2021-03-09,21.0,21.0,2
2021-03-10,20.0,20.0,2
2021-03-11,15.0,15.0,2
2021-03-12,24.0,24.0,2
2021-03-13,18.0,18.0,2
2021-03-14,15.0,15.0,2
2021-03-15,15.0,15.0,2
2021-03-16,16.0,16.0,2
2021-03-17,22.0,22.0,2
2021-03-18,15.0,15.0,2
2021-03-19,26.0,26.0,2
2021-03-20,17.0,17.0,2
2021-03-21,15.0,15.0,2
2021-03-22,23.0,23.0,2
2021-03-23,21.0,21.0,2
2021-03-24,20.0,20.0,2
2021-03-25,16.0,16.0,2
2021-03-26,23.0,23.0,2
2021-03-27,19.0,19.0,2
2021-03-28,18.0,18.0,2
2021-03-29,25.0,25.0,2
2021-03-30,23.0,23.0,2
2021-03-31,21.0,21.0,2
2021-04-01,21.0,21.0,2
2021-04-02,23.0,23.0,2
2021-04-03,25.0,25.0,2
2021-04-04,24.0,24.0,2
2021-04-05,30.0,30.0,2
2021-04-06,100.0,100.0,2
2021-04-07,24.0,24.0,2
2021-04-08,25.0,25.0,2
2021-04-09,22.0,22.0,2
2021-04-10,23.0,23.0,2
2021-04-11,31.0,31.0,2
2021-04-12,26.0,26.0,2
2021-04-13,25.0,25.0,2
2021-04-14,26.0,26.0,2
2021-04-15,21.0,21.0,2
2021-04-16,24.0,24.0,2
2021-04-17,18.0,18.0,2
2021-04-18,22.0,22.0,2
2021-04-19,23.0,23.0,2
2021-04-20,23.0,23.0,2
2021-04-21,29.0,29.0,2
2021-04-22,29.0,29.0,2
2021-04-23,23.0,23.0,2
2021-04-24,25.0,25.0,2
2021-04-25,28.0,28.0,2
2021-04-26,31.0,31.0,2
2021-04-27,33.0,33.0,2
2021-04-28,35.0,35.0,2
2021-04-29,25.0,25.0,2
2021-04-30,23.0,23.0,2
2021-05-01,29.0,29.0,2
2021-05-02,31.0,31.0,2
2021-05-03,36.0,36.0,2
2021-05-04,38.0,38.0,2
2021-05-05,36.0,36.0,2
2021-05-06,32.0,32.0,2
2021-05-07,32.0,32.0,2
2021-05-08,32.0,32.0,2
2021-05-09,63.0,63.0,2
2021-05-10,39.0,39.0,2
2021-05-11,28.0,28.0,2
2021-05-12,41.0,41.0,2
2021-05-13,39.0,39.0,2
2021-05-14,33.0,33.0,2
2021-05-15,27.0,27.0,2
2021-05-16,44.0,44.0,2
2021-05-17,31.0,31.0,2
2021-05-18,27.0,27.0,2
2021-05-19,31.0,31.0,2
2021-05-20,31.0,31.0,2
2021-05-21,31.0,31.0,2
