date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-02-01,9.0,9.0,1
2020-02-02,5.0,5.0,1
2020-02-03,3.0,3.0,1
2020-02-04,3.0,3.0,1
2020-02-05,1.0,1.0,1
2020-02-06,3.0,3.0,1
2020-02-07,6.0,6.0,1
2020-02-08,3.0,3.0,1
2020-02-09,7.0,7.0,1
2020-02-10,6.0,6.0,1
2020-02-11,5.0,5.0,1
2020-02-12,3.0,3.0,1
2020-02-13,5.0,5.0,1
2020-02-14,1.0,1.0,1
2020-02-15,5.0,5.0,1
2020-02-16,5.0,5.0,1
2020-02-17,1.0,1.0,1
2020-02-18,4.0,4.0,1
2020-02-19,1.0,1.0,1
2020-02-20,0.0,0.0,1
2020-02-21,3.0,3.0,1
2020-02-22,4.0,4.0,1
2020-02-23,12.0,12.0,1
2020-02-24,18.0,18.0,1
2020-02-25,24.0,24.0,1
2020-02-26,20.0,20.0,1
2020-02-27,16.0,16.0,1
2020-02-28,29.0,29.0,1
2020-02-29,36.0,36.0,1
2020-03-01,26.0,26.0,1
2020-03-02,33.0,33.0,1
2020-03-03,23.0,23.0,1
2020-03-04,25.0,25.0,1
2020-03-05,29.0,29.0,1
2020-03-06,21.0,21.0,1
2020-03-07,19.0,19.0,1
2020-03-08,17.0,17.0,1
2020-03-09,22.0,22.0,1
2020-03-10,22.0,22.0,1
2020-03-11,23.0,23.0,1
2020-03-12,35.0,35.0,1
2020-03-13,35.0,35.0,1
2020-03-14,63.0,63.0,1
2020-03-15,51.0,51.0,1
2020-03-16,64.0,64.0,1
2020-03-17,70.0,70.0,1
2020-03-18,75.0,75.0,1
2020-03-19,86.0,86.0,1
2020-03-20,49.0,49.0,1
2020-03-21,51.0,51.0,1
2020-03-22,52.0,52.0,1
2020-03-23,24.0,24.0,1
2020-03-24,25.0,25.0,1
2020-03-25,27.0,27.0,1
2020-03-26,19.0,19.0,1
2020-03-27,27.0,27.0,1
2020-03-28,37.0,37.0,1
2020-03-29,37.0,37.0,1
2020-03-30,18.0,18.0,1
2020-03-31,21.0,21.0,1
2020-04-01,33.0,33.0,1
2020-04-02,19.0,19.0,1
2020-04-03,32.0,32.0,1
2020-04-04,50.0,50.0,1
2020-04-05,19.0,19.0,1
2020-04-06,27.0,27.0,1
2020-04-07,20.0,20.0,1
2020-04-08,20.0,20.0,1
2020-04-09,22.0,22.0,1
2020-04-10,21.0,21.0,1
2020-04-11,20.0,20.0,1
2020-04-12,20.0,20.0,1
2020-04-13,24.0,24.0,1
2020-04-14,23.0,23.0,1
2020-04-15,27.0,27.0,1
2020-04-16,28.0,28.0,1
2020-04-17,25.0,25.0,1
2020-04-18,18.0,18.0,1
2020-04-19,20.0,20.0,1
2020-04-20,24.0,24.0,1
2020-04-21,14.0,14.0,1
2020-04-22,24.0,24.0,1
2020-04-23,24.0,24.0,1
2020-04-24,17.0,17.0,1
2020-04-25,15.0,15.0,1
2020-04-26,16.0,16.0,1
2020-04-27,18.0,18.0,1
2020-04-28,10.0,10.0,1
2020-04-29,22.0,22.0,1
2020-04-30,36.0,36.0,1
2020-05-01,22.0,22.0,1
2020-05-02,17.0,17.0,1
2020-05-03,24.0,24.0,1
2020-05-04,22.0,22.0,1
2020-05-05,18.0,18.0,1
2020-05-06,15.0,15.0,1
2020-05-07,20.0,20.0,1
2020-05-08,16.0,16.0,1
2020-05-09,17.0,17.0,1
2020-05-10,21.0,21.0,1
2020-05-11,20.0,20.0,1
2020-05-12,17.0,17.0,1
2020-05-13,15.0,15.0,1
2020-05-14,49.0,49.0,1
2020-05-15,26.0,26.0,1
2020-05-16,22.0,22.0,1
2020-05-17,19.0,19.0,1
2020-05-18,19.0,19.0,1
2020-05-19,26.0,26.0,1
2020-05-20,17.0,17.0,1
2020-05-21,11.0,11.0,1
2020-05-22,16.0,16.0,1
2020-05-23,19.0,19.0,1
2020-05-24,15.0,15.0,1
2020-05-25,16.0,16.0,1
2020-05-26,14.0,14.0,1
2020-05-27,11.0,11.0,1
2020-05-28,7.0,7.0,1
2020-05-29,10.0,10.0,1
2020-05-30,6.0,6.0,1
2020-05-31,7.0,7.0,1
2020-06-01,8.0,8.0,1
2020-06-02,5.0,5.0,1
2020-06-03,6.0,6.0,1
2020-06-04,6.0,6.0,1
2020-06-05,8.0,8.0,1
2020-06-06,6.0,6.0,1
2020-06-07,6.0,6.0,1
2020-06-08,8.0,8.0,1
2020-06-09,9.0,9.0,1
2020-06-10,7.0,7.0,1
2020-06-11,6.0,6.0,1
2020-06-12,6.0,6.0,1
2020-06-13,15.0,15.0,1
2020-06-14,51.0,51.0,1
2020-06-15,17.0,17.0,1
2020-06-16,19.0,19.0,1
2020-06-17,11.0,11.0,1
2020-06-18,9.0,9.0,1
2020-06-19,9.0,9.0,1
2020-06-20,14.0,14.0,1
2020-06-21,16.0,16.0,1
2020-06-22,6.0,6.0,1
2020-06-23,14.0,14.0,1
2020-06-24,23.0,23.0,1
