date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6430868167202572,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5359056806002144,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0718113612004287,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2.0364415862808145,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,4.0,0.0,0.0,5.0,4.0,3.0,9.0,4.0,0.0,4.0,3.536977491961415,0
2020-01-15,9.0,7.0,4.0,5.0,4.0,0.0,5.0,5.0,16.0,5.0,6.430868167202573,0
2020-01-16,5.0,4.0,8.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,3.2154340836012865,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0718113612004287,0
2020-01-19,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0718113612004287,0
2020-01-20,0.0,4.0,8.0,6.0,0.0,0.0,5.0,5.0,0.0,10.0,4.072883172561629,0
2020-01-21,9.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,11.0,5.0,3.8585209003215435,0
2020-01-22,9.0,0.0,0.0,0.0,9.0,3.0,16.0,15.0,11.0,10.0,7.82422293676313,0
