date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl,batch_id
2020-01-01,0.0,0.0,29.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,7.742782152230972,0.0
2020-01-02,0.0,19.0,0.0,0.0,32.0,28.0,25.0,25.0,29.0,28.0,24.409448818897637,0.0
2020-01-03,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,9.448818897637793,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,30.0,36.0,0.0,20.0,29.0,26.0,0.0,0.0,0.0,0.0,18.50393700787401,0.0
2020-01-08,0.0,18.0,23.0,20.0,29.0,26.0,0.0,0.0,0.0,0.0,15.223097112860891,0.0
2020-01-09,0.0,0.0,23.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,9.448818897637793,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,34.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,11.942257217847766,0.0
2020-01-12,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6246719160104988,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,30.0,0.0,0.0,20.0,30.0,26.0,0.0,24.0,0.0,0.0,17.060367454068242,0.0
2020-01-16,0.0,19.0,0.0,20.0,30.0,0.0,24.0,24.0,0.0,26.0,18.766404199475065,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,32.0,39.0,24.0,63.0,63.0,0.0,25.0,25.0,0.0,0.0,35.56430446194226,0.0
2020-01-20,0.0,0.0,22.0,20.0,0.0,25.0,24.0,23.0,0.0,26.0,18.372703412073488,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,0.0,26.0,9.973753280839896,0.0
2020-01-22,30.0,0.0,23.0,20.0,0.0,26.0,0.0,24.0,27.0,52.0,26.509186351706038,0.0
2020-01-23,61.0,19.0,23.0,20.0,0.0,27.0,24.0,50.0,56.0,54.0,43.832020997375324,0.0
2020-01-24,0.0,19.0,0.0,0.0,30.0,27.0,0.0,25.0,28.0,0.0,16.929133858267715,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,28.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,25.0,9.973753280839896,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,18.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,11.15485564304462,0.0
2020-01-30,0.0,0.0,0.0,20.0,0.0,27.0,0.0,24.0,0.0,0.0,9.31758530183727,0.0
2020-01-31,31.0,0.0,24.0,0.0,31.0,27.0,0.0,25.0,0.0,0.0,18.11023622047244,0.0
2020-02-01,33.0,0.0,0.0,22.0,33.0,0.0,0.0,27.0,0.0,0.0,15.091863517060366,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,38.0,0.0,0.0,30.0,27.0,0.0,49.0,56.0,27.0,29.79002624671916,0.0
