,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,38.0,26.0,32.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,0.0,0.0,0.0,15.077605321507757
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143385070214338
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,26.0,0.0,28.0,34.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,28.0,0.0,15.96452328159645
2020-03-03,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0694752402069474
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,22.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,30.0,24.0,31.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,0.0,13.968957871396892
2020-03-06,0.0,0.0,28.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.529933481152993
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,20.0,0.0,0.0,27.0,0.0,32.0,24.0,0.0,0.0,21.0,28.0,29.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,16.777531411677753
2020-03-18,31.0,43.0,0.0,60.0,57.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,31.0,27.0,0.0,0.0,0.0,0.0,28.0,23.0,27.79009608277901
2020-03-19,0.0,0.0,27.0,0.0,0.0,35.0,35.0,26.0,0.0,0.0,0.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,23.0,15.15151515151515
2020-03-20,31.0,0.0,0.0,30.0,28.0,33.0,34.0,0.0,0.0,28.0,0.0,30.0,30.0,26.0,26.0,0.0,0.0,37.0,28.0,0.0,26.681448632668143
2020-03-21,72.0,0.0,60.0,34.0,80.0,77.0,40.0,88.0,43.0,33.0,26.0,0.0,70.0,61.0,30.0,30.0,66.0,86.0,0.0,51.0,69.99260901699925
2020-03-22,70.0,23.0,30.0,100.0,32.0,37.0,76.0,28.0,84.0,32.0,51.0,100.0,100.0,58.0,58.0,59.0,64.0,83.0,31.0,76.0,88.10051736881005
2020-03-23,27.0,56.0,70.0,26.0,100.0,30.0,61.0,91.0,100.0,100.0,100.0,26.0,27.0,47.0,45.0,47.0,100.0,100.0,100.0,100.0,100.0
2020-03-24,61.0,21.0,52.0,0.0,55.0,100.0,100.0,100.0,0.0,28.0,22.0,29.0,30.0,52.0,52.0,51.0,28.0,37.0,28.0,22.0,64.15373244641536
2020-03-25,30.0,21.0,25.0,0.0,41.0,0.0,32.0,0.0,36.0,27.0,22.0,29.0,59.0,25.0,25.0,25.0,0.0,72.0,27.0,22.0,38.285291943828526
2020-03-26,0.0,21.0,25.0,29.0,27.0,65.0,0.0,0.0,36.0,27.0,22.0,29.0,29.0,51.0,0.0,25.0,0.0,0.0,27.0,0.0,30.524759793052475
2020-03-27,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9216555801921653
2020-03-28,35.0,0.0,0.0,33.0,31.0,38.0,0.0,28.0,0.0,31.0,25.0,33.0,0.0,0.0,29.0,29.0,31.0,0.0,31.0,0.0,27.642276422764226
2020-03-29,100.0,0.0,57.0,64.0,31.0,36.0,37.0,27.0,41.0,30.0,48.0,64.0,33.0,0.0,28.0,56.0,61.0,81.0,30.0,0.0,60.90169992609017
2020-03-30,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,6.430155210643014
2020-03-31,89.0,100.0,100.0,57.0,40.0,96.0,33.0,95.0,36.0,54.0,22.0,28.0,57.0,100.0,100.0,100.0,54.0,35.0,26.0,64.0,95.0480413895048
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,50.0,57.0,27.0,32.0,0.0,24.0,71.0,81.0,43.0,28.0,59.0,25.0,25.0,25.0,54.0,0.0,0.0,0.0,44.419807834441976
2020-04-03,0.0,42.0,26.0,30.0,0.0,33.0,34.0,25.0,0.0,28.0,0.0,30.0,30.0,26.0,51.0,26.0,0.0,0.0,28.0,0.0,30.22912047302291
2020-04-04,35.0,0.0,0.0,0.0,0.0,38.0,39.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,30.0,0.0,0.0,43.0,0.0,25.0,20.177383592017737
2020-04-05,0.0,0.0,29.0,0.0,0.0,38.0,38.0,0.0,0.0,32.0,0.0,34.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,16.70362158167036
2020-04-06,0.0,20.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.538802660753879
2020-04-07,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955654101995564
2020-04-08,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955654101995564
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,0.0,28.0,0.0,0.0,31.0,0.0,27.0,0.0,0.0,0.0,28.0,0.0,12.786400591278639
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,23.0,28.0,0.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,41.0,30.0,0.0,15.96452328159645
2020-04-12,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2172949002217295
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955654101995564
2020-04-16,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955654101995564
2020-04-17,30.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,0.0,0.0,13.008130081300813
2020-04-18,33.0,0.0,28.0,0.0,30.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,0.0,30.0,40.0,0.0,0.0,21.581670362158164
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
