,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223
2020-02-10,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,11.0,0.0,3.388888888888889
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.6111111111111112
2020-02-16,0.0,0.0,0.0,10.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,3.611111111111111
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,8.0,0.0,13.0,0.0,9.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.111111111111111
2020-02-20,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.388888888888889
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.7777777777777777
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0555555555555554
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.5555555555555556
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5
2020-03-11,0.0,0.0,0.0,9.0,9.0,13.0,7.0,11.0,0.0,0.0,7.0,10.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.833333333333333
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.1666666666666667
2020-03-14,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,13.0,13.0,10.0,17.0,0.0,0.0,6.444444444444445
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,9.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,10.0,11.0,11.0,0.0,0.0,14.0,10.0,8.0,5.722222222222222
2020-03-17,8.0,0.0,12.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,13.0,10.0,0.0,11.0,11.0,11.0,9.0,14.0,10.0,0.0,7.611111111111111
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,2.3333333333333335
2020-03-19,8.0,9.0,12.0,9.0,0.0,13.0,14.0,12.0,11.0,0.0,7.0,0.0,20.0,11.0,11.0,11.0,9.0,0.0,20.0,18.0,10.833333333333334
2020-03-20,46.0,17.0,23.0,59.0,25.0,38.0,20.0,22.0,21.0,49.0,7.0,48.0,37.0,75.0,53.0,11.0,76.0,85.0,47.0,8.0,42.611111111111114
2020-03-21,100.0,100.0,95.0,100.0,70.0,88.0,77.0,78.0,100.0,100.0,100.0,78.0,89.0,100.0,100.0,89.0,69.0,100.0,67.0,100.0,100.0
2020-03-22,64.0,50.0,96.0,90.0,100.0,73.0,100.0,52.0,63.0,42.0,62.0,100.0,100.0,76.0,75.0,26.0,100.0,84.0,91.0,50.0,83.0
2020-03-23,37.0,8.0,100.0,57.0,33.0,60.0,44.0,85.0,10.0,55.0,25.0,73.0,46.0,41.0,41.0,73.0,81.0,54.0,100.0,8.0,57.27777777777778
2020-03-24,32.0,9.0,24.0,44.0,27.0,39.0,20.0,46.0,56.0,37.0,21.0,30.0,68.0,34.0,55.0,23.0,18.0,74.0,10.0,26.0,38.5
2020-03-25,33.0,27.0,61.0,36.0,27.0,66.0,48.0,47.0,11.0,23.0,21.0,49.0,30.0,11.0,45.0,46.0,27.0,45.0,40.0,9.0,39.0
2020-03-26,40.0,53.0,36.0,26.0,44.0,26.0,20.0,0.0,34.0,15.0,27.0,20.0,49.0,33.0,44.0,22.0,26.0,29.0,29.0,9.0,32.333333333333336
2020-03-27,8.0,0.0,11.0,16.0,8.0,12.0,0.0,0.0,20.0,0.0,6.0,0.0,9.0,21.0,10.0,0.0,8.0,27.0,9.0,25.0,10.555555555555555
2020-03-28,35.0,88.0,80.0,57.0,39.0,100.0,75.0,89.0,86.0,40.0,45.0,54.0,54.0,73.0,84.0,100.0,87.0,82.0,54.0,68.0,77.22222222222223
2020-03-29,17.0,28.0,13.0,27.0,19.0,54.0,36.0,36.0,12.0,8.0,22.0,21.0,51.0,12.0,46.0,47.0,18.0,78.0,10.0,28.0,32.388888888888886
2020-03-30,0.0,8.0,33.0,8.0,8.0,24.0,6.0,11.0,0.0,0.0,19.0,18.0,18.0,10.0,20.0,10.0,8.0,14.0,27.0,16.0,14.333333333333334
2020-03-31,0.0,16.0,11.0,0.0,0.0,0.0,13.0,22.0,31.0,14.0,6.0,9.0,9.0,21.0,31.0,11.0,8.0,14.0,19.0,25.0,14.444444444444445
2020-04-01,23.0,42.0,57.0,34.0,60.0,99.0,46.0,100.0,75.0,14.0,33.0,77.0,57.0,96.0,95.0,98.0,59.0,98.0,85.0,43.0,71.72222222222223
2020-04-02,15.0,8.0,45.0,32.0,25.0,36.0,19.0,32.0,41.0,34.0,32.0,73.0,18.0,21.0,51.0,42.0,33.0,82.0,46.0,49.0,40.777777777777786
2020-04-03,8.0,8.0,34.0,0.0,8.0,25.0,13.0,22.0,21.0,0.0,13.0,19.0,9.0,42.0,21.0,11.0,8.0,28.0,19.0,0.0,17.166666666666668
2020-04-04,28.0,41.0,28.0,30.0,31.0,45.0,24.0,13.0,51.0,8.0,16.0,34.0,22.0,13.0,0.0,53.0,20.0,34.0,34.0,10.0,29.72222222222222
2020-04-05,19.0,0.0,29.0,31.0,11.0,31.0,24.0,27.0,27.0,0.0,8.0,24.0,0.0,40.0,40.0,14.0,11.0,0.0,24.0,11.0,20.61111111111111
2020-04-06,8.0,0.0,0.0,0.0,9.0,0.0,13.0,11.0,21.0,0.0,7.0,9.0,9.0,0.0,11.0,11.0,8.0,28.0,0.0,0.0,8.055555555555555
2020-04-07,0.0,0.0,12.0,9.0,0.0,13.0,7.0,0.0,22.0,0.0,14.0,10.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,6.611111111111111
2020-04-08,8.0,18.0,12.0,9.0,9.0,13.0,7.0,23.0,11.0,22.0,7.0,0.0,0.0,11.0,11.0,0.0,18.0,0.0,10.0,18.0,11.5
2020-04-09,24.0,18.0,0.0,18.0,0.0,40.0,0.0,11.0,22.0,15.0,14.0,20.0,0.0,11.0,11.0,11.0,18.0,30.0,10.0,9.0,15.666666666666666
2020-04-10,8.0,9.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.2222222222222223
2020-04-11,19.0,10.0,14.0,20.0,21.0,44.0,31.0,26.0,0.0,26.0,16.0,0.0,11.0,0.0,25.0,0.0,30.0,34.0,11.0,10.0,19.333333333333332
2020-04-12,0.0,0.0,0.0,19.0,20.0,15.0,0.0,0.0,12.0,8.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,19.0,7.388888888888889
2020-04-13,0.0,0.0,12.0,0.0,9.0,13.0,7.0,0.0,0.0,7.0,0.0,10.0,10.0,11.0,11.0,11.0,0.0,15.0,10.0,0.0,7.0
2020-04-14,8.0,0.0,35.0,0.0,17.0,12.0,25.0,11.0,10.0,7.0,0.0,28.0,19.0,21.0,10.0,43.0,0.0,0.0,28.0,0.0,15.222222222222221
2020-04-15,8.0,0.0,0.0,0.0,9.0,13.0,7.0,0.0,11.0,0.0,0.0,10.0,0.0,11.0,0.0,11.0,9.0,0.0,0.0,0.0,4.944444444444445
2020-04-16,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112
2020-04-17,0.0,18.0,12.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,0.0,10.0,10.0,11.0,0.0,11.0,18.0,15.0,10.0,0.0,8.222222222222221
2020-04-18,16.0,0.0,0.0,9.0,27.0,0.0,7.0,12.0,11.0,15.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,9.0,7.111111111111111
2020-04-19,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,12.0,0.0,12.0,9.0,0.0,10.0,0.0,4.333333333333333
