date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9_,batch_id
2020-01-01,51.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,18.037518037518037,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,41.0,29.0,0.0,0.0,0.0,34.0,0.0,29.0,0.0,0.0,19.191919191919194,0
2020-01-04,45.0,0.0,29.0,0.0,0.0,38.0,0.0,0.0,0.0,39.0,21.78932178932179,0
2020-01-05,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,25.0,0.0,0.0,0.0,35.0,0.0,25.0,0.0,12.265512265512266,0
2020-01-09,0.0,0.0,25.0,21.0,38.0,33.0,35.0,0.0,0.0,34.0,26.839826839826845,0
2020-01-10,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916305916305916,0
2020-01-11,0.0,35.0,0.0,0.0,46.0,40.0,42.0,34.0,0.0,0.0,28.427128427128427,0
2020-01-12,0.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.285714285714286,0
2020-01-13,0.0,26.0,46.0,19.0,35.0,30.0,63.0,26.0,0.0,31.0,39.82683982683983,0
2020-01-14,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751803751803752,0
2020-01-15,80.0,0.0,51.0,43.0,38.0,0.0,35.0,28.0,25.0,34.0,48.1962481962482,0
2020-01-16,0.0,0.0,26.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.658008658008658,0
2020-01-17,84.0,30.0,0.0,23.0,40.0,35.0,37.0,0.0,0.0,36.0,41.125541125541126,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,0.0,0.0,31.0,25.0,46.0,40.0,0.0,34.0,30.0,41.0,35.64213564213564,0
2020-01-20,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.513708513708513,0
2020-01-21,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,5.483405483405484,0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.473304473304474,0
2020-01-26,46.0,0.0,30.0,0.0,45.0,39.0,0.0,0.0,59.0,40.0,37.37373737373738,0
2020-01-27,0.0,0.0,0.0,21.0,0.0,33.0,35.0,0.0,0.0,0.0,12.842712842712844,0
2020-01-28,0.0,0.0,25.0,21.0,75.0,33.0,35.0,0.0,25.0,34.0,35.78643578643579,0
2020-01-29,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,35.0,8.225108225108226,0
2020-01-30,0.0,0.0,0.0,22.0,0.0,0.0,36.0,29.0,0.0,0.0,12.554112554112553,0
2020-01-31,42.0,0.0,0.0,22.0,39.0,0.0,73.0,0.0,27.0,0.0,29.292929292929294,0
