date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-01-01,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,2.436194895591647,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,12.0,11.0,10.0,0.0,0.0,12.0,0.0,7.0,8.0,6.960556844547564,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6682134570765657,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,0.0,11.0,0.0,10.0,9.0,11.0,11.0,7.0,0.0,0.0,6.844547563805104,0
2020-01-24,0.0,0.0,0.0,19.0,9.0,23.0,11.0,15.0,0.0,24.0,11.7169373549884,0
2020-01-25,0.0,13.0,11.0,11.0,0.0,13.0,0.0,8.0,0.0,9.0,7.540603248259861,0
2020-01-26,0.0,0.0,22.0,10.0,9.0,12.0,0.0,8.0,7.0,17.0,9.860788863109049,0
2020-01-27,10.0,22.0,20.0,27.0,17.0,44.0,11.0,14.0,7.0,23.0,22.621809744779583,0
2020-01-28,20.0,33.0,20.0,28.0,8.0,34.0,22.0,14.0,7.0,0.0,21.57772621809745,0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-30,10.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,6.496519721577726,0
2020-01-31,11.0,0.0,31.0,10.0,18.0,0.0,0.0,0.0,14.0,17.0,11.7169373549884,0
2020-02-01,36.0,13.0,12.0,11.0,20.0,13.0,13.0,0.0,16.0,0.0,15.54524361948956,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,9.0,3.480278422273782,0
2020-02-03,9.0,20.0,9.0,9.0,8.0,0.0,10.0,7.0,6.0,0.0,9.048723897911833,0
