date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,0.0,49.0,0.0,0.0,0.0,37.0,43.0,0.0,0.0,0.0,15.19434628975265,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,42.0,0.0,0.0,23.0,33.0,37.0,31.0,30.0,0.0,23.08598351001178,0
2020-01-05,0.0,0.0,31.0,27.0,0.0,33.0,0.0,32.0,0.0,0.0,14.487632508833922,0
2020-01-06,0.0,36.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,10.365135453474677,0
2020-01-07,59.0,36.0,52.0,44.0,19.0,56.0,63.0,0.0,26.0,53.0,48.05653710247349,0
2020-01-08,19.0,0.0,0.0,22.0,0.0,28.0,32.0,27.0,51.0,27.0,24.26383981154299,0
2020-01-09,39.0,72.0,53.0,0.0,0.0,55.0,32.0,26.0,52.0,0.0,38.75147232037691,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,33.0,24.0,20.0,18.0,0.0,0.0,24.0,23.0,25.0,19.670200235571258,0
2020-01-14,18.0,0.0,0.0,20.0,0.0,25.0,0.0,24.0,0.0,24.0,13.074204946996465,0
2020-01-15,0.0,70.0,0.0,22.0,20.0,28.0,0.0,0.0,26.0,0.0,19.55241460541814,0
2020-01-16,0.0,37.0,0.0,23.0,0.0,28.0,0.0,0.0,26.0,0.0,13.42756183745583,0
2020-01-17,0.0,39.0,0.0,0.0,21.0,30.0,34.0,0.0,27.0,29.0,21.201413427561835,0
2020-01-18,0.0,45.0,0.0,28.0,0.0,0.0,0.0,0.0,32.0,0.0,12.367491166077738,0
2020-01-19,47.0,0.0,32.0,27.0,24.0,100.0,76.0,32.0,31.0,33.0,47.34982332155477,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,36.0,0.0,23.0,0.0,0.0,64.0,54.0,51.0,27.0,30.035335689045933,0
2020-01-22,0.0,0.0,27.0,23.0,40.0,57.0,97.0,27.0,53.0,28.0,41.46054181389871,0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
