date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,20.0,18.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,8.9058524173028,0
2020-01-02,0.0,14.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,7.12468193384224,0
2020-01-03,0.0,14.0,15.0,14.0,10.0,11.0,16.0,30.0,17.0,0.0,16.157760814249365,0
2020-01-04,0.0,0.0,17.0,16.0,24.0,25.0,0.0,0.0,0.0,34.0,14.758269720101783,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,29.0,0.0,0.0,0.0,30.0,0.0,15.0,14.0,34.0,14.0,17.302798982188296,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,15.0,14.0,15.0,0.0,10.0,0.0,16.0,0.0,34.0,14.0,15.012722646310433,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,18.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,18.0,8.396946564885496,0
2020-01-12,17.0,33.0,17.0,16.0,0.0,12.0,0.0,0.0,40.0,17.0,19.338422391857506,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0,0.0,3.053435114503817,0
2020-01-15,28.0,13.0,14.0,26.0,0.0,0.0,15.0,29.0,0.0,14.0,17.684478371501275,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,18.0,0.0,18.0,17.0,13.0,0.0,0.0,18.0,42.0,18.0,18.320610687022903,0
2020-01-19,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.035623409669211,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,14.0,27.0,58.0,40.0,10.0,0.0,31.0,14.0,0.0,29.0,28.371501272264634,0
2020-01-22,15.0,0.0,0.0,0.0,10.0,11.0,16.0,15.0,0.0,15.0,10.432569974554706,0
