date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.38871473354232,0.0
2020-01-02,0.0,0.0,27.0,0.0,0.0,28.0,0.0,26.0,0.0,0.0,12.695924764890282,0.0
2020-01-03,0.0,0.0,0.0,27.0,23.0,0.0,28.0,0.0,28.0,28.0,21.003134796238246,0.0
2020-01-04,0.0,0.0,30.0,0.0,0.0,31.0,30.0,28.0,0.0,0.0,18.65203761755486,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,27.0,0.0,25.0,27.0,27.0,16.614420062695924,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,28.0,12.225705329153605,0.0
2020-01-11,26.0,24.0,31.0,30.0,0.0,0.0,32.0,0.0,31.0,31.0,32.13166144200627,0.0
2020-01-12,24.0,23.0,59.0,29.0,25.0,30.0,0.0,0.0,60.0,30.0,43.8871473354232,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,19.0,0.0,0.0,39.0,24.0,48.0,0.0,24.0,0.0,24.13793103448276,0.0
2020-01-15,22.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.523510971786834,0.0
2020-01-16,0.0,0.0,0.0,26.0,0.0,0.0,27.0,0.0,0.0,0.0,8.307210031347962,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,47.0,30.0,30.0,25.0,31.0,31.0,29.0,31.0,0.0,39.81191222570533,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,0.0,9.090909090909092,0.0
2020-01-20,0.0,20.0,51.0,51.0,22.0,54.0,53.0,49.0,26.0,79.0,63.479623824451416,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,22.0,20.0,26.0,51.0,0.0,27.0,0.0,0.0,27.0,26.0,31.191222570532915,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,22.0,0.0,0.0,27.0,23.0,28.0,55.0,26.0,28.0,55.0,41.379310344827594,0.0
2020-01-25,26.0,0.0,0.0,30.0,26.0,32.0,0.0,0.0,31.0,32.0,27.74294670846395,0.0
2020-01-26,0.0,0.0,0.0,30.0,26.0,0.0,31.0,0.0,0.0,31.0,18.495297805642632,0.0
2020-01-27,21.0,20.0,0.0,25.0,21.0,26.0,0.0,24.0,26.0,25.0,29.467084639498434,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,44.0,0.0,0.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,23.66771159874608,0.0
2020-01-31,0.0,0.0,27.0,0.0,23.0,28.0,28.0,26.0,0.0,0.0,20.689655172413797,0.0
2020-02-01,53.0,25.0,0.0,0.0,53.0,0.0,32.0,30.0,32.0,0.0,35.26645768025079,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,20.0,0.0,25.0,25.0,0.0,0.0,0.0,23.0,25.0,0.0,18.495297805642632,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,27.0,12.225705329153605,0.0
2020-02-07,22.0,21.0,54.0,26.0,45.0,55.0,54.0,51.0,0.0,79.0,63.79310344827587,0.0
2020-02-08,25.0,24.0,0.0,0.0,0.0,0.0,31.0,29.0,61.0,31.0,31.50470219435737,0.0
2020-02-09,25.0,0.0,30.0,29.0,0.0,0.0,0.0,0.0,60.0,31.0,27.429467084639498,0.0
2020-02-10,0.0,0.0,26.0,51.0,21.0,26.0,52.0,25.0,0.0,26.0,35.579937304075244,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,26.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,11.442006269592474,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,26.0,24.0,31.0,60.0,0.0,32.0,0.0,29.0,32.0,31.0,41.53605015673981,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,22.0,21.0,26.0,0.0,43.0,53.0,53.0,25.0,27.0,0.0,42.319749216300934,0.0
2020-02-19,42.0,0.0,25.0,25.0,21.0,53.0,53.0,72.0,52.0,26.0,57.83699059561128,0.0
2020-02-20,20.0,0.0,0.0,24.0,41.0,0.0,50.0,23.0,25.0,0.0,28.683385579937305,0.0
2020-02-21,22.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,7.680250783699062,0.0
2020-02-22,24.0,23.0,29.0,0.0,0.0,0.0,59.0,0.0,0.0,29.0,25.705329153605014,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,20.0,25.0,24.0,0.0,51.0,0.0,23.0,0.0,0.0,22.41379310344828,0.0
