,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022922636103151
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,15.0,10.0,16.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,14.0,11.0,11.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,7.793696275071634
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,17.0,14.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,5.214899713467049
2020-02-17,0.0,0.0,0.0,0.0,16.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,4.527220630372493
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,15.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,15.0,0.0,13.0,0.0,0.0,13.0,0.0,10.0,15.0,12.0,12.0,29.0,10.08595988538682
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022922636103151
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,14.0,2.865329512893983
2020-03-13,15.0,9.0,0.0,12.0,16.0,13.0,14.0,0.0,30.0,0.0,13.0,0.0,22.0,13.0,0.0,10.0,15.0,12.0,12.0,0.0,11.805157593123209
2020-03-14,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169054441260746
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,8.0,0.0,10.0,0.0,11.0,24.0,13.0,13.0,0.0,11.0,0.0,9.0,11.0,0.0,8.0,0.0,0.0,10.0,12.0,8.022922636103152
2020-03-17,0.0,8.0,12.0,0.0,0.0,11.0,12.0,13.0,0.0,10.0,0.0,0.0,0.0,11.0,9.0,8.0,0.0,0.0,0.0,0.0,5.386819484240688
2020-03-18,13.0,8.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,12.0,9.0,10.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,6.64756446991404
2020-03-19,13.0,0.0,13.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,12.0,19.0,10.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,7.4498567335243555
2020-03-20,38.0,57.0,52.0,30.0,100.0,57.0,38.0,39.0,66.0,64.0,93.0,45.0,58.0,23.0,29.0,25.0,90.0,31.0,42.0,76.0,60.343839541547275
2020-03-21,88.0,37.0,30.0,58.0,82.0,78.0,100.0,75.0,60.0,100.0,67.0,21.0,100.0,67.0,78.0,77.0,73.0,59.0,61.0,44.0,77.65042979942693
2020-03-22,84.0,100.0,100.0,100.0,94.0,100.0,55.0,100.0,100.0,60.0,52.0,100.0,95.0,89.0,96.0,100.0,42.0,100.0,80.0,98.0,100.0
2020-03-23,100.0,85.0,67.0,60.0,99.0,89.0,86.0,90.0,90.0,75.0,100.0,86.0,33.0,100.0,100.0,71.0,100.0,79.0,100.0,100.0,97.99426934097421
2020-03-24,35.0,15.0,48.0,37.0,39.0,31.0,34.0,48.0,48.0,50.0,54.0,42.0,63.0,21.0,35.0,15.0,59.0,38.0,19.0,59.0,45.27220630372493
2020-03-25,12.0,0.0,24.0,19.0,0.0,11.0,0.0,12.0,37.0,10.0,22.0,17.0,0.0,0.0,9.0,16.0,0.0,19.0,20.0,36.0,15.12893982808023
2020-03-26,13.0,8.0,64.0,20.0,28.0,11.0,25.0,13.0,13.0,10.0,11.0,18.0,9.0,23.0,9.0,8.0,0.0,20.0,10.0,13.0,18.681948424068768
2020-03-27,12.0,8.0,12.0,9.0,26.0,11.0,23.0,24.0,36.0,30.0,21.0,8.0,9.0,0.0,0.0,0.0,12.0,9.0,19.0,0.0,15.415472779369628
2020-03-28,42.0,18.0,29.0,22.0,0.0,24.0,14.0,29.0,0.0,12.0,25.0,30.0,11.0,0.0,0.0,0.0,0.0,22.0,23.0,14.0,18.05157593123209
2020-03-29,14.0,9.0,14.0,22.0,47.0,12.0,27.0,14.0,29.0,24.0,13.0,20.0,10.0,25.0,21.0,9.0,14.0,22.0,0.0,14.0,20.630372492836678
2020-03-30,24.0,8.0,12.0,19.0,13.0,0.0,12.0,12.0,12.0,10.0,11.0,0.0,18.0,22.0,9.0,8.0,0.0,0.0,10.0,12.0,12.148997134670488
2020-03-31,35.0,22.0,12.0,9.0,13.0,21.0,34.0,36.0,24.0,30.0,22.0,25.0,18.0,31.0,9.0,15.0,12.0,37.0,29.0,35.0,26.87679083094556
2020-04-01,24.0,8.0,12.0,28.0,13.0,0.0,35.0,37.0,12.0,20.0,0.0,34.0,18.0,11.0,9.0,23.0,12.0,19.0,10.0,12.0,19.312320916905446
2020-04-02,24.0,15.0,0.0,10.0,0.0,22.0,24.0,0.0,25.0,20.0,33.0,8.0,27.0,11.0,0.0,8.0,12.0,39.0,10.0,36.0,18.567335243553007
2020-04-03,25.0,8.0,26.0,0.0,14.0,23.0,25.0,26.0,13.0,0.0,12.0,18.0,10.0,11.0,0.0,17.0,26.0,10.0,0.0,25.0,16.56160458452722
2020-04-04,28.0,9.0,0.0,0.0,16.0,13.0,28.0,29.0,15.0,12.0,0.0,10.0,11.0,0.0,0.0,0.0,14.0,23.0,24.0,14.0,14.097421203438396
2020-04-05,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,14.0,4.92836676217765
2020-04-06,0.0,0.0,12.0,9.0,13.0,0.0,0.0,0.0,12.0,20.0,0.0,16.0,0.0,21.0,26.0,15.0,24.0,0.0,10.0,0.0,10.200573065902578
2020-04-07,12.0,8.0,0.0,0.0,13.0,0.0,12.0,0.0,12.0,0.0,0.0,8.0,0.0,11.0,9.0,8.0,0.0,10.0,0.0,0.0,5.902578796561604
2020-04-08,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4326647564469914
2020-04-09,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,17.0,9.0,11.0,9.0,8.0,12.0,20.0,0.0,25.0,8.30945558739255
2020-04-10,13.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,13.0,11.0,0.0,0.0,0.0,11.0,10.0,8.0,13.0,20.0,10.0,0.0,8.538681948424069
2020-04-11,28.0,18.0,0.0,11.0,15.0,12.0,27.0,0.0,14.0,12.0,25.0,0.0,10.0,25.0,10.0,9.0,0.0,0.0,11.0,0.0,13.008595988538682
2020-04-12,28.0,9.0,0.0,0.0,16.0,13.0,0.0,15.0,0.0,12.0,13.0,20.0,22.0,0.0,11.0,0.0,14.0,11.0,23.0,14.0,12.664756446991404
2020-04-13,0.0,0.0,0.0,10.0,14.0,0.0,0.0,27.0,13.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,13.0,7.048710601719198
2020-04-14,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7449856733524355
2020-04-15,25.0,8.0,0.0,10.0,0.0,11.0,12.0,13.0,0.0,0.0,11.0,18.0,0.0,0.0,9.0,8.0,13.0,10.0,10.0,13.0,9.799426934097422
2020-04-16,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,13.0,3.667621776504298
2020-04-17,13.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,13.0,0.0,11.0,9.0,9.0,11.0,9.0,0.0,25.0,10.0,0.0,13.0,8.997134670487107
2020-04-18,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6045845272206303
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
