date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,0.0,0.0,67.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,24.853228962818005,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,0.0,48.0,55.0,0.0,0.0,0.0,0.0,0.0,20.15655577299413,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,0.0,0.0,0.0,43.0,0.0,0.0,58.0,0.0,0.0,0.0,19.765166340508806,0
2020-01-06,0.0,52.0,0.0,0.0,56.0,60.0,0.0,0.0,0.0,0.0,32.87671232876712,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,44.0,49.0,0.0,47.0,48.0,50.0,0.0,0.0,40.0,54.40313111545988,0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,0.0,53.0,64.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,32.681017612524464,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.589041095890412,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,65.0,0.0,23.28767123287671,0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,58.0,0.0,100.0,0.0,0.0,30.919765166340508,0
2020-01-25,48.0,48.0,0.0,44.0,0.0,53.0,0.0,48.0,65.0,45.0,68.68884540117416,0
2020-01-26,45.0,92.0,59.0,0.0,99.0,51.0,54.0,0.0,62.0,43.0,98.82583170254402,0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-28,46.0,50.0,59.0,42.0,0.0,54.0,55.0,0.0,66.0,0.0,72.79843444227006,0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-31,0.0,0.0,0.0,49.0,61.0,0.0,0.0,52.0,0.0,50.0,41.48727984344423,0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,21.330724070450096,0
2020-02-04,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,70.0,48.0,31.898238747553815,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,0.0,0.0,0.0,45.0,0.0,0.0,61.0,0.0,69.0,0.0,34.24657534246575,0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-13,51.0,0.0,64.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,34.05088062622308,0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-15,53.0,54.0,66.0,0.0,59.0,0.0,0.0,53.0,72.0,0.0,69.86301369863014,0
2020-02-16,0.0,0.0,0.0,46.0,0.0,55.0,0.0,0.0,0.0,0.0,19.765166340508806,0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-18,0.0,49.0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,0.0,32.28962818003914,0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,47.0,48.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,27.592954990215265,0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-24,93.0,96.0,0.0,0.0,51.0,0.0,58.0,44.0,64.0,87.0,96.4774951076321,0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-27,47.0,0.0,53.0,43.0,0.0,52.0,56.0,0.0,0.0,0.0,49.11937377690802,0
