date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2,batch_id
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-26,12.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,14.0,0.0,5.614406779661016,0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-28,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,13.0,0.0,3.1779661016949152,0
2020-01-29,0.0,0.0,0.0,11.0,10.0,0.0,0.0,11.0,0.0,0.0,3.389830508474576,0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-08,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,15.0,17.0,6.25,0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,0.0,0.0,14.0,22.0,0.0,33.0,14.0,11.0,0.0,14.0,11.440677966101694,0
2020-02-11,11.0,0.0,0.0,11.0,10.0,17.0,14.0,11.0,0.0,14.0,9.322033898305085,0
2020-02-12,11.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,3.813559322033898,0
2020-02-13,0.0,15.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,6.038135593220338,0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-17,11.0,0.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,4.4491525423728815,0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-24,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,13.0,14.0,4.025423728813559,0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-02,0.0,0.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,0.0,4.766949152542373,0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-05,11.0,15.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,5.932203389830508,0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-09,11.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,13.0,4.978813559322034,0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-13,0.0,29.0,0.0,11.0,10.0,49.0,14.0,0.0,12.0,0.0,13.241525423728813,0
2020-03-14,24.0,32.0,31.0,12.0,11.0,0.0,0.0,12.0,0.0,0.0,12.923728813559322,0
2020-03-15,0.0,0.0,15.0,12.0,22.0,0.0,0.0,0.0,13.0,15.0,8.156779661016948,0
2020-03-16,10.0,13.0,13.0,10.0,0.0,0.0,13.0,0.0,11.0,13.0,8.792372881355933,0
2020-03-17,10.0,14.0,26.0,10.0,19.0,46.0,13.0,20.0,23.0,13.0,20.550847457627114,0
2020-03-18,11.0,28.0,53.0,11.0,19.0,32.0,13.0,31.0,35.0,27.0,27.54237288135593,0
2020-03-19,22.0,58.0,27.0,22.0,30.0,97.0,55.0,32.0,36.0,40.0,44.38559322033898,0
2020-03-20,21.0,13.0,13.0,10.0,19.0,30.0,26.0,20.0,11.0,38.0,21.292372881355934,0
2020-03-21,48.0,78.0,59.0,24.0,43.0,88.0,73.0,58.0,26.0,29.0,55.720338983050844,0
2020-03-22,46.0,60.0,85.0,57.0,42.0,68.0,57.0,100.0,51.0,100.0,70.5508474576271,0
2020-03-23,19.0,48.0,69.0,18.0,17.0,53.0,57.0,27.0,20.0,45.0,39.512711864406775,0
2020-03-24,0.0,40.0,25.0,40.0,28.0,45.0,38.0,50.0,23.0,50.0,35.91101694915254,0
2020-03-25,20.0,26.0,50.0,10.0,28.0,0.0,50.0,10.0,34.0,25.0,26.800847457627118,0
2020-03-26,21.0,41.0,52.0,21.0,57.0,46.0,13.0,30.0,35.0,39.0,37.60593220338983,0
2020-03-27,19.0,13.0,24.0,38.0,18.0,28.0,60.0,28.0,22.0,36.0,30.296610169491522,0
2020-03-28,46.0,91.0,57.0,46.0,21.0,17.0,43.0,22.0,52.0,43.0,46.39830508474576,0
2020-03-29,11.0,30.0,0.0,11.0,10.0,17.0,0.0,0.0,37.0,14.0,13.771186440677965,0
2020-03-30,29.0,25.0,36.0,19.0,9.0,28.0,61.0,28.0,21.0,36.0,30.932203389830505,0
2020-03-31,29.0,63.0,24.0,28.0,17.0,14.0,48.0,18.0,32.0,24.0,31.46186440677966,0
2020-04-01,19.0,26.0,24.0,0.0,18.0,14.0,36.0,28.0,21.0,12.0,20.97457627118644,0
2020-04-02,20.0,39.0,12.0,19.0,27.0,29.0,12.0,9.0,11.0,37.0,22.775423728813557,0
2020-04-03,0.0,42.0,26.0,31.0,19.0,31.0,40.0,31.0,12.0,13.0,25.953389830508474,0
2020-04-04,0.0,16.0,15.0,23.0,11.0,17.0,0.0,11.0,26.0,15.0,14.194915254237287,0
2020-04-05,23.0,0.0,29.0,23.0,11.0,17.0,29.0,0.0,0.0,29.0,17.055084745762713,0
2020-04-06,30.0,39.0,25.0,30.0,18.0,15.0,25.0,10.0,11.0,13.0,22.881355932203387,0
2020-04-07,11.0,28.0,13.0,10.0,9.0,0.0,0.0,0.0,35.0,26.0,13.983050847457626,0
2020-04-08,0.0,14.0,0.0,21.0,10.0,32.0,0.0,11.0,12.0,0.0,10.59322033898305,0
2020-04-09,11.0,43.0,14.0,0.0,30.0,16.0,14.0,11.0,24.0,27.0,20.127118644067796,0
2020-04-10,11.0,29.0,14.0,11.0,10.0,0.0,0.0,33.0,37.0,28.0,18.326271186440678,0
2020-04-11,12.0,0.0,28.0,11.0,0.0,17.0,14.0,11.0,13.0,0.0,11.228813559322033,0
2020-04-12,23.0,30.0,14.0,23.0,10.0,33.0,0.0,11.0,26.0,28.0,20.97457627118644,0
2020-04-13,31.0,14.0,26.0,31.0,19.0,30.0,65.0,20.0,35.0,26.0,31.46186440677966,0
2020-04-14,0.0,26.0,0.0,10.0,0.0,15.0,25.0,10.0,0.0,0.0,9.110169491525424,0
2020-04-15,39.0,38.0,25.0,29.0,18.0,14.0,25.0,0.0,11.0,37.0,25.0,0
2020-04-16,20.0,26.0,12.0,10.0,18.0,15.0,12.0,19.0,11.0,12.0,16.419491525423727,0
2020-04-17,0.0,13.0,13.0,10.0,9.0,0.0,13.0,0.0,0.0,13.0,7.521186440677965,0
2020-04-18,11.0,30.0,14.0,22.0,0.0,0.0,0.0,11.0,13.0,28.0,13.665254237288135,0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-20,29.0,25.0,47.0,37.0,61.0,27.0,47.0,9.0,32.0,47.0,38.24152542372881,0
2020-04-21,0.0,12.0,12.0,0.0,17.0,28.0,0.0,0.0,11.0,12.0,9.745762711864405,0
2020-04-22,0.0,13.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,3.813559322033898,0
2020-04-23,19.0,25.0,12.0,9.0,9.0,0.0,0.0,19.0,21.0,12.0,13.347457627118644,0
2020-04-24,0.0,0.0,0.0,10.0,9.0,15.0,0.0,0.0,11.0,25.0,7.415254237288135,0
2020-04-25,11.0,29.0,14.0,11.0,10.0,33.0,14.0,0.0,12.0,28.0,17.16101694915254,0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-27,30.0,13.0,12.0,0.0,0.0,14.0,24.0,10.0,0.0,0.0,10.911016949152541,0
2020-04-28,10.0,0.0,12.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,5.084745762711864,0
2020-04-29,0.0,13.0,12.0,0.0,0.0,29.0,0.0,0.0,11.0,0.0,6.885593220338983,0
2020-04-30,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.601694915254237,0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-02,0.0,15.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,29.0,8.050847457627118,0
2020-05-03,12.0,0.0,15.0,0.0,0.0,0.0,15.0,23.0,0.0,0.0,6.885593220338983,0
2020-05-04,10.0,25.0,36.0,10.0,9.0,14.0,0.0,9.0,0.0,36.0,15.783898305084746,0
2020-05-05,18.0,23.0,22.0,0.0,8.0,0.0,11.0,9.0,10.0,11.0,11.864406779661016,0
2020-05-06,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,3.2838983050847457,0
2020-05-07,100.0,92.0,100.0,100.0,100.0,74.0,100.0,78.0,100.0,100.0,100.0,0
2020-05-08,40.0,65.0,61.0,30.0,27.0,72.0,99.0,48.0,55.0,73.0,60.381355932203384,0
2020-05-09,34.0,15.0,69.0,78.0,61.0,100.0,28.0,43.0,63.0,84.0,60.91101694915254,0
2020-05-10,33.0,100.0,67.0,32.0,19.0,95.0,81.0,31.0,48.0,27.0,56.46186440677966,0
2020-05-11,29.0,38.0,36.0,10.0,18.0,43.0,24.0,19.0,33.0,84.0,35.38135593220339,0
2020-05-12,48.0,38.0,36.0,10.0,35.0,70.0,36.0,19.0,54.0,48.0,41.73728813559322,0
2020-05-13,39.0,51.0,49.0,19.0,36.0,29.0,37.0,19.0,21.0,12.0,33.050847457627114,0
2020-05-14,19.0,13.0,24.0,9.0,9.0,28.0,24.0,19.0,0.0,36.0,19.173728813559322,0
2020-05-15,0.0,26.0,38.0,10.0,9.0,59.0,38.0,20.0,22.0,25.0,26.165254237288135,0
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-17,12.0,16.0,15.0,0.0,11.0,35.0,15.0,12.0,0.0,0.0,12.288135593220339,0
2020-05-18,20.0,26.0,13.0,20.0,0.0,0.0,25.0,10.0,22.0,13.0,15.783898305084746,0
2020-05-19,51.0,40.0,25.0,61.0,19.0,15.0,38.0,30.0,45.0,13.0,35.699152542372886,0
2020-05-20,20.0,13.0,13.0,0.0,18.0,30.0,26.0,0.0,11.0,38.0,17.902542372881353,0
2020-05-21,42.0,0.0,13.0,10.0,19.0,31.0,13.0,20.0,0.0,13.0,17.055084745762713,0
2020-05-22,21.0,27.0,26.0,21.0,10.0,31.0,0.0,0.0,12.0,13.0,17.055084745762713,0
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-24,24.0,32.0,30.0,12.0,0.0,0.0,0.0,0.0,13.0,15.0,13.347457627118644,0
2020-05-25,10.0,26.0,25.0,0.0,18.0,15.0,0.0,10.0,11.0,25.0,14.83050847457627,0
2020-05-26,0.0,14.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,3.9194915254237284,0
2020-05-27,0.0,0.0,0.0,0.0,0.0,15.0,13.0,20.0,11.0,0.0,6.25,0
2020-05-28,10.0,0.0,26.0,20.0,0.0,0.0,26.0,30.0,11.0,26.0,15.783898305084746,0
2020-05-29,0.0,0.0,14.0,0.0,20.0,0.0,14.0,11.0,12.0,13.0,8.898305084745763,0
2020-05-30,13.0,0.0,16.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,7.3093220338983045,0
2020-05-31,12.0,0.0,15.0,12.0,11.0,18.0,15.0,12.0,0.0,0.0,10.063559322033898,0
2020-06-01,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.330508474576271,0
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-03,9.0,12.0,12.0,9.0,17.0,0.0,12.0,9.0,10.0,0.0,9.533898305084746,0
2020-06-04,9.0,0.0,0.0,0.0,8.0,13.0,0.0,9.0,0.0,0.0,4.131355932203389,0
2020-06-05,21.0,14.0,0.0,0.0,0.0,0.0,13.0,10.0,11.0,13.0,8.6864406779661,0
2020-06-06,13.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555084745762712,0
2020-06-07,0.0,15.0,15.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,5.720338983050847,0
2020-06-08,9.0,0.0,11.0,9.0,0.0,14.0,0.0,9.0,0.0,0.0,5.508474576271186,0
2020-06-09,19.0,0.0,0.0,9.0,0.0,14.0,12.0,9.0,11.0,0.0,7.838983050847457,0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-11,20.0,13.0,25.0,10.0,9.0,0.0,0.0,20.0,0.0,0.0,10.275423728813557,0
2020-06-12,0.0,0.0,14.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,5.720338983050847,0
2020-06-13,26.0,35.0,0.0,13.0,24.0,0.0,33.0,13.0,15.0,33.0,20.338983050847457,0
2020-06-14,13.0,16.0,0.0,0.0,0.0,18.0,16.0,12.0,0.0,15.0,9.533898305084746,0
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-16,10.0,0.0,0.0,0.0,9.0,15.0,12.0,0.0,0.0,12.0,6.1440677966101696,0
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-18,0.0,14.0,0.0,11.0,0.0,0.0,0.0,10.0,12.0,13.0,6.3559322033898304,0
2020-06-19,0.0,15.0,14.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,6.038135593220338,0
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-21,0.0,17.0,0.0,0.0,0.0,19.0,16.0,25.0,29.0,0.0,11.228813559322033,0
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-23,0.0,0.0,0.0,11.0,10.0,0.0,0.0,22.0,13.0,0.0,5.932203389830508,0
2020-06-24,12.0,15.0,14.0,0.0,21.0,0.0,0.0,11.0,25.0,14.0,11.864406779661016,0
2020-06-25,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,12.0,0.0,3.601694915254237,0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-27,0.0,18.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1906779661016955,0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-29,0.0,15.0,0.0,0.0,0.0,33.0,0.0,11.0,25.0,0.0,8.898305084745763,0
2020-06-30,11.0,0.0,28.0,0.0,20.0,16.0,14.0,0.0,12.0,14.0,12.182203389830507,0
2020-07-01,11.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,4.025423728813559,0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-03,12.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.661016949152542,0
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-05,26.0,35.0,16.0,13.0,12.0,19.0,0.0,0.0,15.0,16.0,16.101694915254235,0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-07,12.0,0.0,29.0,12.0,0.0,34.0,29.0,11.0,13.0,29.0,17.902542372881353,0
2020-07-08,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.436440677966101,0
2020-07-09,12.0,0.0,0.0,12.0,0.0,18.0,30.0,12.0,13.0,0.0,10.275423728813557,0
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-11,15.0,0.0,18.0,14.0,0.0,21.0,18.0,14.0,0.0,0.0,10.59322033898305,0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-13,12.0,0.0,14.0,0.0,11.0,17.0,15.0,11.0,13.0,0.0,9.851694915254237,0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-15,0.0,0.0,30.0,12.0,23.0,36.0,15.0,24.0,0.0,0.0,14.83050847457627,0
2020-07-16,24.0,16.0,15.0,12.0,0.0,35.0,15.0,12.0,0.0,0.0,13.665254237288135,0
2020-07-17,26.0,34.0,32.0,25.0,12.0,0.0,48.0,25.0,14.0,48.0,27.966101694915253,0
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-21,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,15.0,6.038135593220338,0
2020-07-22,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.2838983050847457,0
2020-07-23,12.0,33.0,0.0,12.0,11.0,37.0,0.0,12.0,14.0,0.0,13.877118644067796,0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-25,15.0,0.0,38.0,15.0,0.0,22.0,19.0,0.0,0.0,0.0,11.546610169491524,0
2020-07-26,0.0,19.0,18.0,14.0,13.0,21.0,36.0,14.0,16.0,18.0,17.902542372881353,0
2020-07-27,12.0,16.0,0.0,0.0,0.0,0.0,15.0,12.0,13.0,0.0,7.203389830508474,0
2020-07-28,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.754237288135593,0
2020-07-29,0.0,16.0,15.0,0.0,11.0,0.0,0.0,12.0,14.0,45.0,11.970338983050846,0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-31,39.0,51.0,48.0,25.0,47.0,38.0,0.0,0.0,43.0,48.0,35.91101694915254,0
2020-08-01,15.0,39.0,0.0,14.0,13.0,21.0,37.0,43.0,0.0,36.0,23.09322033898305,0
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-04,25.0,0.0,31.0,12.0,11.0,0.0,15.0,0.0,0.0,0.0,9.957627118644067,0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-06,25.0,0.0,16.0,13.0,0.0,0.0,32.0,25.0,28.0,0.0,14.72457627118644,0
2020-08-07,0.0,17.0,32.0,0.0,0.0,19.0,0.0,25.0,0.0,0.0,9.851694915254237,0
2020-08-08,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,5.296610169491525,0
2020-08-09,14.0,19.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,18.0,8.368644067796609,0
2020-08-10,49.0,32.0,15.0,36.0,33.0,36.0,62.0,24.0,27.0,0.0,33.262711864406775,0
2020-08-11,0.0,63.0,30.0,47.0,44.0,18.0,15.0,23.0,27.0,59.0,34.53389830508474,0
2020-08-12,25.0,48.0,0.0,12.0,22.0,18.0,15.0,12.0,0.0,15.0,17.690677966101696,0
2020-08-13,13.0,16.0,16.0,12.0,0.0,0.0,0.0,12.0,14.0,0.0,8.792372881355933,0
2020-08-14,0.0,17.0,0.0,0.0,12.0,19.0,32.0,0.0,28.0,16.0,13.135593220338983,0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-16,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,4.025423728813559,0
2020-08-17,0.0,33.0,31.0,37.0,11.0,55.0,31.0,12.0,14.0,15.0,25.31779661016949,0
2020-08-18,0.0,0.0,15.0,12.0,11.0,0.0,0.0,12.0,28.0,0.0,8.262711864406779,0
2020-08-19,0.0,17.0,16.0,0.0,0.0,37.0,0.0,0.0,0.0,16.0,9.110169491525424,0
2020-08-20,25.0,17.0,32.0,13.0,12.0,19.0,48.0,25.0,14.0,16.0,23.41101694915254,0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-22,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.389830508474576,0
2020-08-23,27.0,53.0,0.0,27.0,25.0,40.0,17.0,13.0,0.0,51.0,26.800847457627118,0
2020-08-24,0.0,0.0,15.0,12.0,0.0,18.0,0.0,24.0,13.0,30.0,11.864406779661016,0
2020-08-25,0.0,0.0,15.0,12.0,0.0,18.0,15.0,12.0,0.0,15.0,9.216101694915253,0
2020-08-26,12.0,16.0,0.0,0.0,0.0,18.0,15.0,12.0,0.0,0.0,7.733050847457626,0
2020-08-27,12.0,0.0,0.0,12.0,0.0,0.0,31.0,12.0,0.0,15.0,8.6864406779661,0
2020-08-28,25.0,16.0,16.0,25.0,34.0,37.0,31.0,0.0,42.0,31.0,27.22457627118644,0
2020-08-29,0.0,0.0,16.0,0.0,12.0,0.0,17.0,13.0,0.0,0.0,6.1440677966101696,0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-31,24.0,78.0,15.0,12.0,32.0,35.0,30.0,35.0,13.0,45.0,33.79237288135593,0
2020-09-01,23.0,31.0,44.0,23.0,21.0,34.0,29.0,34.0,26.0,29.0,31.144067796610166,0
2020-09-02,12.0,31.0,15.0,24.0,0.0,0.0,15.0,23.0,0.0,0.0,12.711864406779661,0
2020-09-03,36.0,31.0,15.0,35.0,22.0,17.0,0.0,12.0,13.0,0.0,19.173728813559322,0
