date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,0.0,0.0,14.0,0.0,0.0,11.0,0.0,25.0,11.0,0.0,6.1,0
2020-01-02,24.0,8.0,0.0,9.0,9.0,0.0,0.0,0.0,20.0,10.0,8.0,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,16.0,47.0,18.0,0.0,10.0,22.0,0.0,10.0,10.0,13.3,0
2020-01-05,0.0,7.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.9,0
2020-01-06,0.0,13.0,10.0,7.0,7.0,8.0,6.0,9.0,16.0,8.0,8.4,0
2020-01-07,10.0,6.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,3.9,0
2020-01-08,10.0,0.0,20.0,8.0,0.0,16.0,6.0,9.0,16.0,8.0,9.3,0
2020-01-09,10.0,13.0,0.0,15.0,0.0,8.0,6.0,0.0,8.0,8.0,6.8,0
2020-01-10,0.0,7.0,11.0,8.0,0.0,9.0,13.0,19.0,0.0,0.0,6.7,0
2020-01-11,12.0,0.0,12.0,9.0,9.0,10.0,0.0,10.0,10.0,0.0,7.2,0
2020-01-12,12.0,0.0,12.0,0.0,0.0,9.0,7.0,0.0,9.0,10.0,5.9,0
2020-01-13,9.0,12.0,0.0,0.0,0.0,7.0,11.0,15.0,7.0,7.0,6.8,0
2020-01-14,9.0,17.0,0.0,13.0,13.0,0.0,5.0,15.0,7.0,7.0,8.6,0
2020-01-15,10.0,13.0,10.0,15.0,15.0,8.0,6.0,9.0,8.0,16.0,11.0,0
2020-01-16,10.0,0.0,10.0,8.0,8.0,0.0,12.0,9.0,8.0,8.0,7.3,0
2020-01-17,0.0,14.0,0.0,16.0,8.0,8.0,6.0,0.0,0.0,9.0,6.1,0
2020-01-18,11.0,7.0,22.0,17.0,16.0,9.0,7.0,0.0,18.0,0.0,10.7,0
2020-01-19,0.0,29.0,23.0,17.0,9.0,9.0,14.0,30.0,0.0,19.0,15.0,0
2020-01-20,19.0,6.0,9.0,0.0,0.0,15.0,12.0,25.0,8.0,8.0,10.2,0
2020-01-21,10.0,19.0,10.0,15.0,7.0,16.0,12.0,17.0,8.0,8.0,12.2,0
2020-01-22,0.0,0.0,0.0,7.0,0.0,0.0,6.0,9.0,0.0,8.0,3.0,0
2020-01-23,0.0,6.0,0.0,15.0,8.0,8.0,6.0,18.0,16.0,0.0,7.7,0
2020-01-24,0.0,0.0,10.0,8.0,0.0,8.0,6.0,18.0,0.0,0.0,5.0,0
2020-01-25,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,10.0,2.8,0
2020-01-26,11.0,0.0,11.0,8.0,0.0,0.0,13.0,0.0,9.0,9.0,6.1,0
2020-01-27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.5,0
2020-01-28,0.0,0.0,0.0,14.0,0.0,0.0,6.0,8.0,8.0,0.0,3.6,0
2020-01-29,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0
2020-01-30,10.0,26.0,20.0,15.0,8.0,25.0,12.0,44.0,16.0,25.0,20.1,0
2020-01-31,10.0,20.0,20.0,8.0,16.0,34.0,19.0,18.0,8.0,17.0,17.0,0
2020-02-01,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,2.7,0
2020-02-02,0.0,29.0,23.0,17.0,17.0,27.0,27.0,10.0,28.0,19.0,19.7,0
2020-02-03,17.0,11.0,0.0,13.0,20.0,7.0,5.0,15.0,21.0,7.0,11.6,0
2020-02-04,19.0,12.0,0.0,0.0,7.0,15.0,6.0,8.0,15.0,0.0,8.2,0
2020-02-05,9.0,0.0,29.0,0.0,7.0,8.0,12.0,17.0,0.0,0.0,8.2,0
2020-02-06,0.0,0.0,10.0,8.0,0.0,17.0,13.0,9.0,17.0,0.0,7.4,0
2020-02-07,21.0,14.0,0.0,0.0,8.0,18.0,7.0,9.0,0.0,9.0,8.6,0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-09,0.0,7.0,23.0,9.0,9.0,9.0,14.0,0.0,9.0,0.0,8.0,0
2020-02-10,9.0,12.0,28.0,7.0,0.0,0.0,6.0,16.0,15.0,23.0,11.6,0
2020-02-11,0.0,0.0,10.0,0.0,7.0,8.0,6.0,0.0,8.0,8.0,4.7,0
2020-02-12,0.0,7.0,0.0,8.0,15.0,8.0,6.0,18.0,16.0,25.0,10.3,0
2020-02-13,10.0,7.0,10.0,0.0,8.0,8.0,0.0,9.0,8.0,17.0,7.7,0
2020-02-14,10.0,7.0,11.0,0.0,8.0,9.0,6.0,19.0,9.0,0.0,7.9,0
2020-02-15,12.0,17.0,0.0,10.0,0.0,10.0,8.0,11.0,11.0,21.0,10.0,0
2020-02-16,0.0,24.0,25.0,9.0,9.0,10.0,0.0,11.0,20.0,10.0,11.8,0
2020-02-17,10.0,7.0,0.0,15.0,7.0,8.0,6.0,0.0,0.0,0.0,5.3,0
2020-02-18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,2.7,0
2020-02-19,0.0,0.0,20.0,15.0,23.0,8.0,6.0,0.0,8.0,26.0,10.6,0
2020-02-20,10.0,7.0,10.0,24.0,8.0,8.0,6.0,0.0,0.0,9.0,8.2,0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,34.0,8.0,0.0,9.0,9.0,19.0,0.0,10.0,10.0,0.0,9.9,0
2020-02-24,28.0,0.0,10.0,7.0,0.0,8.0,0.0,17.0,15.0,8.0,9.3,0
2020-02-25,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.7,0
2020-02-26,9.0,6.0,0.0,7.0,7.0,7.0,0.0,8.0,15.0,15.0,7.4,0
2020-02-27,19.0,19.0,29.0,15.0,15.0,16.0,12.0,9.0,24.0,16.0,17.4,0
2020-02-28,0.0,7.0,0.0,8.0,0.0,8.0,0.0,9.0,9.0,9.0,5.0,0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-01,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,2.6,0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-03,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,8.0,8.0,3.0,0
2020-03-04,0.0,13.0,10.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,3.7,0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-06,0.0,19.0,10.0,15.0,14.0,8.0,17.0,17.0,8.0,8.0,11.6,0
2020-03-07,11.0,0.0,11.0,9.0,9.0,0.0,0.0,10.0,9.0,10.0,6.9,0
2020-03-08,11.0,7.0,11.0,0.0,8.0,9.0,7.0,10.0,0.0,9.0,7.2,0
2020-03-09,18.0,12.0,9.0,0.0,14.0,15.0,5.0,0.0,14.0,0.0,8.7,0
2020-03-10,18.0,0.0,9.0,7.0,0.0,0.0,11.0,8.0,7.0,0.0,6.0,0
2020-03-11,27.0,6.0,28.0,21.0,21.0,7.0,0.0,8.0,8.0,15.0,14.1,0
2020-03-12,17.0,0.0,9.0,7.0,0.0,7.0,11.0,16.0,7.0,15.0,8.9,0
2020-03-13,27.0,36.0,55.0,20.0,21.0,52.0,28.0,32.0,22.0,15.0,30.8,0
2020-03-14,32.0,0.0,0.0,16.0,16.0,17.0,26.0,9.0,9.0,17.0,14.2,0
2020-03-15,20.0,14.0,31.0,16.0,8.0,34.0,13.0,9.0,17.0,17.0,17.9,0
2020-03-16,0.0,12.0,18.0,0.0,20.0,14.0,0.0,24.0,7.0,29.0,12.4,0
2020-03-17,9.0,0.0,0.0,7.0,7.0,24.0,6.0,8.0,8.0,0.0,6.9,0
2020-03-18,38.0,6.0,10.0,0.0,15.0,0.0,6.0,9.0,31.0,16.0,13.1,0
2020-03-19,9.0,6.0,0.0,0.0,7.0,8.0,12.0,17.0,8.0,8.0,7.5,0
2020-03-20,28.0,12.0,10.0,15.0,7.0,0.0,6.0,0.0,15.0,8.0,10.1,0
2020-03-21,11.0,0.0,10.0,8.0,0.0,0.0,6.0,0.0,9.0,9.0,5.3,0
2020-03-22,18.0,0.0,9.0,7.0,7.0,7.0,6.0,8.0,0.0,7.0,6.9,0
2020-03-23,45.0,40.0,23.0,17.0,29.0,26.0,28.0,48.0,6.0,25.0,28.7,0
2020-03-24,16.0,11.0,17.0,19.0,13.0,13.0,0.0,30.0,20.0,27.0,16.6,0
2020-03-25,25.0,16.0,42.0,6.0,25.0,7.0,10.0,15.0,20.0,28.0,19.4,0
2020-03-26,17.0,11.0,25.0,19.0,19.0,7.0,15.0,0.0,21.0,21.0,15.5,0
2020-03-27,0.0,0.0,17.0,7.0,6.0,0.0,0.0,0.0,14.0,0.0,4.4,0
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-29,38.0,6.0,20.0,15.0,7.0,0.0,6.0,9.0,16.0,8.0,12.5,0
2020-03-30,8.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,2.5,0
2020-03-31,8.0,6.0,17.0,6.0,13.0,7.0,10.0,15.0,14.0,21.0,11.7,0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-02,9.0,6.0,0.0,0.0,0.0,0.0,5.0,8.0,15.0,7.0,5.0,0
2020-04-03,9.0,6.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,15.0,4.5,0
2020-04-04,11.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,4.1,0
