date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,41.0,0.0,0.0,40.0,0.0,0.0,37.0,0.0,40.0,37.0,26.67578659370725,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5567715458276337,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,36.0,0.0,26.0,34.0,0.0,26.0,32.0,0.0,0.0,0.0,21.067031463748293,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,0.0,9.30232558139535,0
2020-01-08,32.0,25.0,24.0,0.0,24.0,0.0,0.0,0.0,33.0,30.0,22.982216142270865,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,35.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,35.0,31.0,18.194254445964432,0
2020-01-11,0.0,0.0,26.0,0.0,0.0,27.0,32.0,37.0,0.0,65.0,25.581395348837212,0
2020-01-12,0.0,26.0,25.0,33.0,0.0,0.0,0.0,35.0,35.0,31.0,25.307797537619702,0
2020-01-13,0.0,23.0,22.0,30.0,23.0,23.0,56.0,32.0,61.0,28.0,40.766073871409034,0
2020-01-14,31.0,23.0,22.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,14.6374829001368,0
2020-01-15,34.0,0.0,0.0,0.0,25.0,0.0,31.0,34.0,33.0,0.0,21.477428180574556,0
2020-01-16,36.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,36.0,34.0,19.015047879616965,0
