date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,59.0,28.0,34.0,18.0,28.0,41.0,0.0,18.0,27.0,56.0,36.01398601398601,0
2020-01-02,47.0,44.0,54.0,84.0,11.0,97.0,30.0,70.0,64.0,33.0,62.23776223776224,0
2020-01-03,48.0,23.0,14.0,43.0,56.0,33.0,30.0,43.0,11.0,11.0,36.36363636363637,0
2020-01-04,34.0,24.0,29.0,15.0,12.0,53.0,11.0,61.0,46.0,24.0,36.01398601398601,0
2020-01-05,16.0,11.0,26.0,0.0,22.0,0.0,20.0,28.0,11.0,0.0,15.617715617715618,0
2020-01-06,32.0,34.0,28.0,15.0,34.0,50.0,51.0,14.0,22.0,46.0,37.995337995338,0
2020-01-07,16.0,11.0,0.0,14.0,11.0,0.0,0.0,14.0,0.0,0.0,7.6923076923076925,0
2020-01-08,0.0,11.0,26.0,14.0,11.0,32.0,10.0,14.0,11.0,0.0,15.034965034965035,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,11.0,0.0,0.0,11.0,17.0,0.0,0.0,11.0,11.0,7.10955710955711,0
2020-01-11,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,12.0,6.0606060606060606,0
2020-01-12,0.0,23.0,0.0,15.0,23.0,17.0,10.0,0.0,22.0,0.0,12.820512820512821,0
2020-01-13,0.0,10.0,12.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,5.244755244755245,0
2020-01-14,14.0,29.0,47.0,12.0,9.0,14.0,17.0,36.0,18.0,19.0,25.058275058275058,0
2020-01-15,60.0,11.0,26.0,13.0,21.0,46.0,9.0,0.0,20.0,0.0,24.00932400932401,0
2020-01-16,31.0,0.0,13.0,28.0,0.0,16.0,19.0,14.0,21.0,0.0,16.550116550116552,0
2020-01-17,0.0,11.0,14.0,0.0,11.0,17.0,0.0,14.0,11.0,0.0,9.090909090909092,0
2020-01-18,17.0,24.0,0.0,46.0,24.0,53.0,21.0,31.0,23.0,24.0,30.652680652680655,0
2020-01-19,16.0,0.0,14.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,5.944055944055943,0
2020-01-20,15.0,43.0,52.0,27.0,11.0,47.0,19.0,0.0,21.0,32.0,31.11888111888112,0
2020-01-21,62.0,11.0,0.0,14.0,11.0,0.0,10.0,28.0,10.0,22.0,19.58041958041958,0
2020-01-22,31.0,0.0,13.0,14.0,22.0,32.0,29.0,14.0,10.0,11.0,20.512820512820515,0
2020-01-23,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6317016317016317,0
2020-01-24,16.0,34.0,41.0,29.0,11.0,33.0,0.0,58.0,33.0,23.0,32.400932400932405,0
2020-01-25,0.0,37.0,0.0,31.0,12.0,36.0,0.0,15.0,12.0,24.0,19.463869463869464,0
2020-01-26,48.0,23.0,55.0,14.0,34.0,17.0,20.0,29.0,54.0,22.0,36.82983682983683,0
2020-01-27,29.0,41.0,13.0,67.0,21.0,45.0,18.0,66.0,30.0,20.0,40.79254079254079,0
