date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,16.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,15.0,15.656565656565656,0.0
2020-01-02,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,18.383838383838384,0.0
2020-01-03,19.0,18.0,18.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,18.484848484848484,0.0
2020-01-04,15.0,15.0,16.0,15.0,17.0,15.0,17.0,16.0,15.0,15.0,15.757575757575758,0.0
2020-01-05,17.0,18.0,19.0,18.0,18.0,17.0,19.0,18.0,17.0,17.0,17.97979797979798,0.0
2020-01-06,20.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,18.08080808080808,0.0
2020-01-07,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.29292929292929,0.0
2020-01-08,19.0,19.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,19.0,18.68686868686869,0.0
2020-01-09,21.0,19.0,20.0,22.0,19.0,20.0,20.0,20.0,19.0,19.0,20.1010101010101,0.0
2020-01-10,17.0,16.0,16.0,17.0,16.0,16.0,16.0,17.0,15.0,17.0,16.464646464646464,0.0
2020-01-11,16.0,16.0,16.0,14.0,15.0,16.0,16.0,16.0,15.0,15.0,15.656565656565656,0.0
2020-01-12,17.0,17.0,17.0,18.0,16.0,16.0,16.0,18.0,16.0,17.0,16.96969696969697,0.0
2020-01-13,20.0,17.0,18.0,18.0,18.0,18.0,19.0,18.0,17.0,19.0,18.383838383838384,0.0
2020-01-14,18.0,19.0,19.0,18.0,17.0,17.0,19.0,18.0,18.0,18.0,18.282828282828284,0.0
2020-01-15,18.0,19.0,19.0,18.0,20.0,19.0,19.0,18.0,19.0,18.0,18.88888888888889,0.0
2020-01-16,19.0,19.0,17.0,19.0,21.0,20.0,19.0,20.0,18.0,18.0,19.19191919191919,0.0
2020-01-17,18.0,17.0,17.0,17.0,19.0,18.0,17.0,18.0,17.0,16.0,17.575757575757574,0.0
2020-01-18,14.0,15.0,14.0,14.0,15.0,15.0,14.0,14.0,14.0,14.0,14.444444444444445,0.0
2020-01-19,17.0,16.0,16.0,17.0,17.0,17.0,15.0,17.0,16.0,16.0,16.565656565656564,0.0
2020-01-20,19.0,17.0,18.0,18.0,18.0,17.0,17.0,18.0,17.0,18.0,17.87878787878788,0.0
2020-01-21,20.0,19.0,19.0,20.0,21.0,19.0,20.0,19.0,19.0,19.0,19.69696969696969,0.0
2020-01-22,20.0,21.0,22.0,21.0,21.0,20.0,20.0,21.0,19.0,20.0,20.707070707070702,0.0
2020-01-23,24.0,23.0,24.0,24.0,25.0,26.0,24.0,22.0,24.0,24.0,24.24242424242424,0.0
2020-01-24,24.0,22.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,21.0,23.232323232323232,0.0
2020-01-25,23.0,22.0,22.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,22.727272727272727,0.0
2020-01-26,24.0,24.0,25.0,25.0,24.0,26.0,24.0,24.0,23.0,22.0,24.343434343434343,0.0
2020-01-27,25.0,27.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.85858585858585,0.0
2020-01-28,26.0,27.0,27.0,25.0,27.0,27.0,26.0,25.0,26.0,25.0,26.363636363636363,0.0
2020-01-29,27.0,25.0,25.0,27.0,28.0,25.0,25.0,24.0,24.0,26.0,25.85858585858585,0.0
2020-01-30,30.0,31.0,30.0,32.0,33.0,30.0,31.0,30.0,30.0,30.0,31.01010101010101,0.0
2020-01-31,39.0,35.0,37.0,37.0,39.0,38.0,38.0,36.0,35.0,36.0,37.37373737373738,0.0
2020-02-01,27.0,26.0,27.0,26.0,26.0,24.0,26.0,26.0,24.0,24.0,25.85858585858585,0.0
2020-02-02,25.0,26.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,22.0,25.05050505050505,0.0
2020-02-03,26.0,26.0,25.0,26.0,26.0,26.0,26.0,23.0,25.0,26.0,25.75757575757576,0.0
2020-02-04,25.0,25.0,25.0,26.0,24.0,25.0,24.0,23.0,24.0,24.0,24.747474747474747,0.0
2020-02-05,27.0,25.0,25.0,25.0,27.0,25.0,26.0,25.0,23.0,24.0,25.454545454545453,0.0
2020-02-06,25.0,27.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,25.0,25.656565656565657,0.0
2020-02-07,25.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,23.0,24.0,24.747474747474747,0.0
2020-02-08,26.0,24.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.35353535353536,0.0
2020-02-09,24.0,24.0,23.0,24.0,25.0,25.0,23.0,24.0,24.0,22.0,24.04040404040404,0.0
2020-02-10,34.0,34.0,33.0,35.0,35.0,33.0,35.0,34.0,34.0,33.0,34.343434343434346,0.0
2020-02-11,30.0,30.0,29.0,30.0,32.0,29.0,31.0,31.0,31.0,29.0,30.505050505050505,0.0
2020-02-12,32.0,31.0,29.0,29.0,31.0,29.0,29.0,29.0,29.0,30.0,30.1010101010101,0.0
2020-02-13,31.0,30.0,31.0,31.0,32.0,30.0,30.0,30.0,30.0,30.0,30.80808080808081,0.0
2020-02-14,25.0,24.0,23.0,26.0,27.0,24.0,24.0,27.0,23.0,24.0,24.949494949494948,0.0
2020-02-15,22.0,20.0,20.0,20.0,20.0,21.0,21.0,19.0,19.0,20.0,20.404040404040405,0.0
2020-02-16,22.0,22.0,21.0,20.0,21.0,22.0,21.0,20.0,20.0,20.0,21.11111111111111,0.0
2020-02-17,24.0,23.0,24.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,23.232323232323232,0.0
2020-02-18,24.0,22.0,23.0,22.0,23.0,24.0,22.0,23.0,22.0,23.0,23.03030303030303,0.0
2020-02-19,22.0,21.0,21.0,20.0,23.0,21.0,21.0,20.0,19.0,21.0,21.11111111111111,0.0
