date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9_,batch_id
2020-01-01,31.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37696335078534,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,29.0,0.0,10.340314136125654,0.0
2020-01-06,0.0,29.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.554973821989527,0.0
2020-01-07,0.0,29.0,44.0,0.0,0.0,26.0,53.0,22.0,52.0,63.0,37.82722513089004,0.0
2020-01-08,0.0,0.0,22.0,0.0,0.0,26.0,0.0,22.0,0.0,0.0,9.162303664921463,0.0
2020-01-09,0.0,0.0,0.0,28.0,21.0,26.0,0.0,0.0,26.0,0.0,13.219895287958114,0.0
2020-01-10,0.0,0.0,23.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,10.078534031413614,0.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,16.0,0.0,0.0,23.0,28.0,0.0,24.0,29.0,23.0,18.717277486910998,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,26.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,26.0,21.0,15.837696335078533,0.0
2020-01-16,27.0,15.0,0.0,0.0,21.0,27.0,27.0,0.0,27.0,0.0,18.84816753926701,0.0
2020-01-17,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,9.685863874345547,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,25.0,0.0,22.0,27.0,0.0,25.0,0.0,0.0,0.0,0.0,12.958115183246072,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,27.0,15.0,23.0,0.0,0.0,0.0,27.0,0.0,0.0,21.0,14.790575916230367,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,10.602094240837696,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.8795811518324608,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,26.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.806282722513089,0.0
2020-01-30,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.413612565445026,0.0
2020-01-31,28.0,16.0,0.0,59.0,0.0,55.0,0.0,0.0,55.0,0.0,27.87958115183245,0.0
2020-02-01,31.0,0.0,26.0,33.0,0.0,0.0,0.0,53.0,0.0,25.0,21.98952879581152,0.0
2020-02-02,29.0,0.0,0.0,0.0,23.0,0.0,28.0,24.0,0.0,23.0,16.623036649214658,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,26.0,15.0,0.0,86.0,21.0,0.0,26.0,23.0,26.0,21.0,31.937172774869108,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,30.0,22.0,0.0,0.0,24.0,28.0,0.0,13.612565445026178,0.0
2020-02-08,0.0,0.0,0.0,0.0,25.0,0.0,0.0,27.0,31.0,0.0,10.86387434554974,0.0
2020-02-09,0.0,16.0,0.0,31.0,0.0,0.0,29.0,25.0,29.0,0.0,17.015706806282722,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,20.0,25.0,0.0,22.0,0.0,0.0,8.769633507853403,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,28.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,6.675392670157068,0.0
2020-02-17,25.0,14.0,22.0,0.0,0.0,25.0,0.0,21.0,0.0,0.0,14.00523560209424,0.0
2020-02-18,25.0,14.0,22.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,14.528795811518323,0.0
2020-02-19,0.0,15.0,0.0,0.0,20.0,0.0,25.0,22.0,0.0,0.0,10.732984293193716,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,27.0,0.0,23.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,13.612565445026178,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,24.0,0.0,21.0,0.0,0.0,0.0,24.0,21.0,25.0,0.0,15.052356020942408,0.0
2020-02-26,0.0,0.0,21.0,0.0,0.0,0.0,25.0,21.0,0.0,0.0,8.769633507853403,0.0
2020-02-27,51.0,0.0,22.0,0.0,61.0,50.0,51.0,44.0,76.0,20.0,49.08376963350785,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1413612565445024,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.6178010471204187,0.0
2020-03-03,24.0,0.0,0.0,52.0,40.0,24.0,24.0,21.0,73.0,20.0,36.38743455497382,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.272251308900523,0.0
2020-03-05,0.0,15.0,22.0,28.0,0.0,0.0,26.0,0.0,26.0,21.0,18.062827225130892,0.0
