date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,0.0,0.0,35.0,30.0,0.0,0.0,55.0,0.0,0.0,0.0,15.424164524421595,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,24.0,0.0,0.0,0.0,39.0,0.0,41.0,0.0,13.367609254498715,0
2020-01-04,0.0,55.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,38.0,15.681233933161954,0
2020-01-05,28.0,51.0,0.0,0.0,37.0,0.0,46.0,35.0,0.0,76.0,35.08997429305913,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,19.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,34.0,26.0,14.910025706940875,0
2020-01-08,0.0,0.0,0.0,0.0,24.0,18.0,31.0,23.0,34.0,26.0,20.051413881748072,0
2020-01-09,0.0,72.0,20.0,0.0,48.0,18.0,65.0,0.0,0.0,25.0,31.876606683804628,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,52.0,0.0,0.0,36.0,0.0,0.0,34.0,0.0,36.0,20.308483290488432,0
2020-01-12,51.0,0.0,27.0,23.0,0.0,25.0,87.0,0.0,0.0,35.0,31.876606683804628,0
2020-01-13,0.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,0.0,0.0,4.755784061696659,0
2020-01-14,17.0,0.0,18.0,15.0,0.0,16.0,28.0,43.0,61.0,22.0,28.27763496143959,0
2020-01-15,0.0,0.0,19.0,0.0,0.0,18.0,32.0,0.0,0.0,25.0,12.082262210796916,0
2020-01-16,0.0,73.0,0.0,0.0,0.0,18.0,33.0,25.0,33.0,0.0,23.39331619537275,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,0.0,0.0,28.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,10.154241645244216,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,23.0,0.0,31.0,23.0,0.0,24.0,12.982005141388175,0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-22,0.0,0.0,20.0,17.0,25.0,0.0,32.0,0.0,34.0,0.0,16.452442159383033,0
