date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.9,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,8.0,6.0,7.0,0.0,8.0,10.0,0.0,4.0,0.0,4.3,0
2020-01-05,6.0,8.0,6.0,7.0,0.0,8.0,0.0,0.0,4.0,5.0,4.4,0
2020-01-06,0.0,7.0,11.0,0.0,5.0,0.0,4.0,6.0,4.0,12.0,4.9,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,6.0,12.0,0.0,0.0,4.0,6.0,4.0,0.0,3.2,0
2020-01-09,5.0,21.0,5.0,12.0,5.0,0.0,0.0,24.0,0.0,12.0,8.4,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.8,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,4.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0
2020-01-14,0.0,25.0,0.0,0.0,8.0,13.0,8.0,6.0,7.0,7.0,7.4,0
2020-01-15,10.0,7.0,5.0,6.0,0.0,7.0,0.0,12.0,0.0,0.0,4.7,0
2020-01-16,0.0,14.0,0.0,6.0,5.0,0.0,4.0,0.0,4.0,0.0,3.3,0
2020-01-17,5.0,7.0,0.0,6.0,0.0,7.0,9.0,13.0,0.0,9.0,5.6,0
2020-01-18,0.0,16.0,7.0,7.0,6.0,8.0,5.0,7.0,4.0,5.0,6.5,0
2020-01-19,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0
2020-01-20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.1,0
2020-01-21,10.0,20.0,16.0,29.0,14.0,14.0,9.0,6.0,11.0,8.0,13.7,0
2020-01-22,5.0,7.0,6.0,6.0,9.0,7.0,4.0,12.0,0.0,4.0,6.0,0
2020-01-23,10.0,14.0,11.0,6.0,14.0,7.0,4.0,0.0,4.0,4.0,7.4,0
2020-01-24,10.0,0.0,6.0,0.0,10.0,7.0,0.0,6.0,4.0,4.0,4.7,0
2020-01-25,12.0,8.0,0.0,0.0,0.0,8.0,5.0,7.0,0.0,5.0,4.5,0
2020-01-26,17.0,8.0,19.0,14.0,11.0,16.0,5.0,7.0,13.0,10.0,12.0,0
2020-01-27,5.0,20.0,5.0,23.0,13.0,20.0,17.0,18.0,11.0,8.0,14.0,0
2020-01-28,14.0,27.0,16.0,6.0,23.0,7.0,13.0,0.0,11.0,16.0,13.3,0
2020-01-29,15.0,21.0,11.0,12.0,9.0,7.0,17.0,18.0,4.0,8.0,12.2,0
2020-01-30,5.0,14.0,0.0,6.0,5.0,21.0,4.0,6.0,8.0,8.0,7.7,0
2020-01-31,10.0,7.0,11.0,6.0,5.0,7.0,9.0,6.0,4.0,13.0,7.8,0
2020-02-01,0.0,8.0,13.0,0.0,6.0,8.0,5.0,0.0,0.0,5.0,4.5,0
2020-02-02,11.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,9.0,5.0,5.6,0
2020-02-03,4.0,19.0,15.0,16.0,9.0,6.0,8.0,17.0,14.0,8.0,11.6,0
2020-02-04,5.0,21.0,11.0,18.0,0.0,14.0,4.0,12.0,11.0,4.0,10.0,0
2020-02-05,10.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,13.0,5.9,0
2020-02-06,10.0,7.0,0.0,18.0,5.0,14.0,9.0,6.0,8.0,13.0,9.0,0
2020-02-07,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.3,0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-09,6.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,2.8,0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-11,5.0,15.0,6.0,12.0,5.0,7.0,9.0,13.0,8.0,4.0,8.4,0
2020-02-12,5.0,7.0,0.0,6.0,0.0,8.0,5.0,7.0,0.0,0.0,3.8,0
2020-02-13,11.0,8.0,0.0,6.0,20.0,15.0,5.0,20.0,12.0,9.0,10.6,0
2020-02-14,0.0,0.0,6.0,0.0,5.0,8.0,0.0,0.0,4.0,0.0,2.3,0
2020-02-15,12.0,8.0,20.0,0.0,17.0,34.0,5.0,15.0,14.0,10.0,13.5,0
2020-02-16,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.3,0
