,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-30,23.0,31.0,14.0,27.0,19.0,0.0,6.0,40.0,34.0,30.337078651685392,59.0,37.0,55.0,37.0,34.0,7.0,27.0,18.0,42.0,12.0,33.01964735516373
2020-12-01,23.0,0.0,14.0,17.0,19.0,20.0,13.0,31.0,9.0,10.112359550561798,43.0,19.0,28.0,19.0,34.0,13.0,9.0,6.0,17.0,6.0,20.930310663308145
2020-12-02,17.0,23.0,28.0,43.0,28.0,20.0,6.0,51.0,51.0,70.78651685393258,34.0,28.0,46.0,24.0,34.0,34.0,18.0,24.0,17.0,31.0,37.53014273719563
2020-12-03,23.0,23.0,15.0,18.0,0.0,31.0,20.0,31.0,26.0,20.224719101123597,43.0,10.0,47.0,25.0,43.0,0.0,27.0,30.0,26.0,31.0,29.24668345927791
2020-12-04,17.0,7.0,21.0,34.0,28.0,0.0,19.0,10.0,8.0,10.112359550561798,16.0,0.0,27.0,12.0,41.0,26.0,17.0,6.0,32.0,12.0,20.511838790931986
2020-12-05,17.0,23.0,14.0,26.0,37.0,20.0,19.0,40.0,51.0,39.325842696629216,43.0,56.0,18.0,31.0,67.0,13.0,35.0,12.0,17.0,25.0,36.067842149454236
2020-12-06,18.0,8.0,7.0,18.0,29.0,31.0,13.0,63.0,44.0,40.449438202247194,43.0,39.0,47.0,32.0,43.0,7.0,18.0,12.0,9.0,38.0,33.4448362720403
2020-12-07,17.0,38.0,28.0,35.0,28.0,39.0,13.0,30.0,42.0,29.213483146067414,8.0,46.0,27.0,24.0,17.0,13.0,44.0,18.0,33.0,24.0,33.072040302267
2020-12-08,41.0,38.0,14.0,26.0,28.0,40.0,19.0,62.0,60.0,40.449438202247194,26.0,85.0,37.0,18.0,34.0,26.0,44.0,18.0,34.0,38.0,43.547942905121744
2020-12-09,12.0,0.0,22.0,35.0,28.0,10.0,26.0,40.0,34.0,30.337078651685392,17.0,19.0,47.0,18.0,17.0,7.0,9.0,6.0,50.0,43.0,28.117548278757344
2020-12-10,6.0,46.0,29.0,62.0,38.0,61.0,19.0,31.0,26.0,70.78651685393258,43.0,29.0,38.0,19.0,34.0,20.0,62.0,42.0,25.0,19.0,43.03005877413938
2020-12-11,12.0,31.0,29.0,54.0,39.0,10.0,33.0,10.0,9.0,61.79775280898876,9.0,29.0,10.0,6.0,9.0,34.0,55.0,37.0,9.0,19.0,30.237447523089838
2020-12-12,37.0,16.0,22.0,9.0,0.0,31.0,13.0,64.0,26.0,10.112359550561798,35.0,29.0,19.0,19.0,35.0,7.0,9.0,12.0,26.0,26.0,26.609571788413096
2020-12-13,25.0,8.0,15.0,9.0,20.0,32.0,41.0,11.0,9.0,21.348314606741575,36.0,10.0,20.0,33.0,27.0,21.0,0.0,13.0,0.0,7.0,21.422670025188918
2020-12-14,17.0,16.0,51.0,35.0,38.0,41.0,20.0,21.0,26.0,70.78651685393258,17.0,28.0,19.0,12.0,34.0,54.0,45.0,12.0,8.0,19.0,34.89974811083124
2020-12-15,30.0,56.0,30.0,27.0,59.0,31.0,14.0,43.0,45.0,41.57303370786517,45.0,49.0,20.0,38.0,36.0,28.0,46.0,31.0,53.0,26.0,44.750965575146935
2020-12-16,18.0,32.0,45.0,56.0,50.0,54.0,35.0,11.0,54.0,84.26966292134831,36.0,50.0,49.0,32.0,62.0,14.0,37.0,38.0,18.0,39.0,48.678421494542405
2020-12-17,31.0,8.0,8.0,10.0,10.0,22.0,14.0,56.0,37.0,0.0,18.0,60.0,61.0,20.0,46.0,0.0,19.0,7.0,18.0,54.0,29.83106633081444
2020-12-18,27.0,26.0,24.0,79.0,32.0,46.0,37.0,35.0,10.0,11.235955056179776,19.0,32.0,21.0,14.0,29.0,38.0,30.0,41.0,29.0,22.0,36.00268681780017
2020-12-19,13.0,9.0,40.0,89.0,64.0,68.0,36.0,0.0,47.0,68.53932584269663,28.0,32.0,32.0,35.0,48.0,45.0,100.0,41.0,29.0,14.0,50.129303106633074
2020-12-20,41.0,100.0,59.0,72.0,68.0,83.0,100.0,72.0,100.0,94.38202247191012,79.0,77.0,65.0,58.0,100.0,86.0,84.0,100.0,78.0,57.0,94.05944584382871
2020-12-21,100.0,42.0,100.0,57.0,60.0,64.0,76.0,100.0,100.0,97.75280898876404,100.0,91.0,100.0,100.0,81.0,100.0,68.0,64.0,72.0,100.0,100.0
2020-12-22,7.0,85.0,48.0,49.0,52.0,100.0,58.0,34.0,38.0,100.0,38.0,32.0,52.0,7.0,48.0,52.0,90.0,20.0,57.0,28.0,59.48278757346767
2020-12-23,19.0,9.0,40.0,39.0,32.0,67.0,51.0,35.0,19.0,67.41573033707866,38.0,11.0,10.0,41.0,38.0,37.0,71.0,27.0,57.0,28.0,44.02418136020151
2020-12-24,8.0,40.0,46.0,57.0,73.0,26.0,51.0,13.0,33.0,65.1685393258427,54.0,0.0,24.0,16.0,44.0,69.0,58.0,23.0,44.0,16.0,45.444164567590256
2020-12-25,53.0,31.0,38.0,58.0,38.0,27.0,0.0,54.0,34.0,66.29213483146067,67.0,86.0,37.0,8.0,45.0,18.0,0.0,24.0,0.0,33.0,42.88094038623006
2020-12-26,65.0,38.0,27.0,22.0,47.0,50.0,32.0,77.0,84.0,50.561797752808985,42.0,81.0,58.0,38.0,73.0,16.0,56.0,30.0,52.0,39.0,58.44030226700252
2020-12-27,13.0,43.0,65.0,59.0,74.0,57.0,29.0,45.0,19.0,56.17977528089887,28.0,42.0,42.0,21.0,47.0,84.0,81.0,27.0,28.0,35.0,53.5153652392947
2020-12-28,12.0,32.0,38.0,74.0,30.0,32.0,34.0,11.0,9.0,65.1685393258427,0.0,30.0,30.0,20.0,9.0,14.0,37.0,25.0,18.0,7.0,31.51502938706968
2020-12-29,50.0,58.0,62.0,57.0,61.0,65.0,49.0,77.0,73.0,65.1685393258427,83.0,50.0,40.0,13.0,45.0,21.0,58.0,46.0,100.0,33.0,66.12863140218303
2020-12-30,20.0,52.0,32.0,39.0,53.0,34.0,29.0,36.0,29.0,78.65168539325843,48.0,21.0,64.0,7.0,19.0,52.0,40.0,47.0,19.0,7.0,43.44047019311503
2020-12-31,14.0,46.0,34.0,11.0,45.0,24.0,16.0,37.0,31.0,35.95505617977528,20.0,34.0,57.0,22.0,10.0,8.0,11.0,22.0,20.0,15.0,30.665323257766577
2021-01-01,37.0,29.0,54.0,56.0,48.0,26.0,16.0,65.0,66.0,65.1685393258427,44.0,48.0,59.0,31.0,43.0,34.0,45.0,23.0,53.0,47.0,53.156003358522234
2021-01-02,27.0,55.0,42.0,52.0,79.0,59.0,61.0,60.0,50.0,83.14606741573034,30.0,45.0,68.0,29.0,41.0,39.0,63.0,28.0,20.0,22.0,56.980688497061294
2021-01-03,47.0,17.0,8.0,20.0,55.0,34.0,15.0,60.0,49.0,69.66292134831461,29.0,43.0,65.0,43.0,49.0,15.0,52.0,27.0,29.0,29.0,45.17481108312342
2021-01-04,24.0,24.0,30.0,28.0,30.0,63.0,14.0,11.0,35.0,42.69662921348315,18.0,20.0,39.0,19.0,27.0,14.0,46.0,25.0,35.0,20.0,33.758522250209914
2021-01-05,25.0,16.0,23.0,19.0,40.0,42.0,28.0,32.0,27.0,32.58426966292135,18.0,20.0,30.0,26.0,27.0,28.0,28.0,6.0,35.0,20.0,31.240973971452558
2021-01-06,31.0,32.0,38.0,56.0,40.0,53.0,28.0,65.0,80.0,42.69662921348315,81.0,50.0,59.0,58.0,45.0,28.0,57.0,26.0,62.0,26.0,57.2527287993283
2021-01-07,38.0,33.0,16.0,38.0,41.0,55.0,21.0,78.0,46.0,43.82022471910113,65.0,100.0,90.0,40.0,73.0,15.0,59.0,20.0,64.0,27.0,57.559026028547436
2021-01-08,13.0,50.0,31.0,66.0,10.0,33.0,21.0,56.0,27.0,32.58426966292135,27.0,62.0,50.0,60.0,45.0,36.0,29.0,13.0,54.0,47.0,45.58858102434928
2021-01-09,33.0,61.0,16.0,29.0,75.0,46.0,59.0,71.0,59.0,68.53932584269663,49.0,76.0,42.0,35.0,39.0,53.0,51.0,41.0,48.0,35.0,58.976994122586056
2021-01-10,34.0,36.0,59.0,31.0,44.0,24.0,45.0,48.0,50.0,34.831460674157306,59.0,44.0,65.0,29.0,30.0,23.0,31.0,7.0,49.0,29.0,46.141393786733836
2021-01-11,44.0,16.0,8.0,28.0,50.0,32.0,35.0,76.0,36.0,42.69662921348315,72.0,60.0,79.0,39.0,72.0,42.0,38.0,26.0,45.0,53.0,53.426700251889166
2021-01-12,37.0,58.0,38.0,56.0,30.0,65.0,28.0,99.0,82.0,53.93258426966292,54.0,30.0,61.0,59.0,82.0,29.0,47.0,38.0,81.0,60.0,65.03845507976492
2021-01-13,12.0,65.0,38.0,55.0,69.0,74.0,27.0,32.0,36.0,74.15730337078652,81.0,80.0,68.0,39.0,72.0,28.0,57.0,32.0,71.0,53.0,63.557346767422324
2021-01-14,31.0,73.0,38.0,37.0,100.0,74.0,48.0,44.0,36.0,74.15730337078652,62.0,39.0,30.0,32.0,72.0,21.0,94.0,52.0,45.0,33.0,61.8834592779177
2021-01-15,32.0,25.0,64.0,29.0,83.0,56.0,22.0,67.0,37.0,55.056179775280896,56.0,41.0,61.0,33.0,47.0,66.0,29.0,53.0,56.0,55.0,57.81225860621326
2021-01-16,40.0,35.0,16.0,41.0,54.0,59.0,15.0,59.0,49.0,46.06741573033708,49.0,86.0,43.0,21.0,30.0,23.0,20.0,14.0,19.0,21.0,44.24248530646515
2021-01-17,13.0,43.0,8.0,59.0,21.0,33.0,58.0,68.0,66.0,33.70786516853933,47.0,43.0,42.0,28.0,28.0,29.0,49.0,27.0,66.0,28.0,47.210075566750625
2021-01-18,12.0,32.0,8.0,28.0,70.0,64.0,14.0,21.0,27.0,31.46067415730337,18.0,39.0,39.0,6.0,53.0,14.0,28.0,19.0,36.0,13.0,34.22267002518892
2021-01-19,25.0,24.0,8.0,38.0,10.0,33.0,14.0,22.0,45.0,21.348314606741575,18.0,51.0,50.0,26.0,45.0,0.0,38.0,6.0,36.0,34.0,32.54206549118388
2021-01-20,29.0,8.0,14.0,9.0,19.0,50.0,19.0,21.0,43.0,20.224719101123597,17.0,38.0,28.0,31.0,42.0,20.0,9.0,12.0,67.0,19.0,30.801007556675064
2021-01-21,30.0,40.0,37.0,100.0,29.0,31.0,60.0,32.0,27.0,73.03370786516854,53.0,48.0,58.0,25.0,44.0,27.0,46.0,37.0,35.0,19.0,50.87623845507976
