,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,25.0,0.0,25.0,22.0,0.0,20.0,14.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.598887202832575
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,24.0,16.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,0.0,5.209914011127972
2020-03-16,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,13.0,15.0,0.0,0.0,4.09711684370258
2020-03-17,23.0,23.0,0.0,0.0,0.0,15.0,18.0,13.0,0.0,0.0,31.0,0.0,15.0,0.0,37.0,18.0,0.0,31.0,18.0,12.0,12.847749114820436
2020-03-18,0.0,47.0,31.0,23.0,41.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,46.0,0.0,19.0,13.0,15.0,0.0,24.0,15.528578654527061
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,0.0,22.0,15.0,43.0,20.0,45.0,53.0,13.0,22.0,45.0,30.0,44.0,29.0,0.0,36.0,36.0,25.0,45.0,18.0,34.0,29.084471421345473
2020-03-21,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-22,76.0,26.0,17.0,0.0,90.0,35.0,40.0,29.0,26.0,34.0,17.0,17.0,17.0,0.0,61.0,20.0,15.0,69.0,41.0,13.0,32.524026302478504
2020-03-23,20.0,21.0,14.0,20.0,18.0,28.0,33.0,23.0,20.0,0.0,41.0,14.0,27.0,42.0,17.0,16.0,24.0,27.0,16.0,0.0,21.29489124936773
2020-03-24,22.0,0.0,0.0,66.0,20.0,15.0,0.0,25.0,0.0,15.0,15.0,29.0,45.0,45.0,36.0,18.0,38.0,30.0,18.0,11.0,22.660596863935258
2020-03-25,0.0,0.0,15.0,22.0,20.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,18.0,0.0,7.132018209408194
2020-03-26,87.0,23.0,30.0,0.0,100.0,15.0,35.0,26.0,45.0,15.0,15.0,15.0,15.0,90.0,35.0,36.0,39.0,15.0,18.0,23.0,34.24380374304502
2020-03-27,43.0,43.0,0.0,43.0,19.0,29.0,17.0,24.0,0.0,29.0,28.0,43.0,0.0,43.0,0.0,35.0,12.0,43.0,17.0,11.0,24.22862923621649
2020-03-28,50.0,0.0,33.0,25.0,22.0,17.0,20.0,14.0,49.0,17.0,0.0,33.0,17.0,25.0,0.0,0.0,29.0,17.0,0.0,13.0,19.271623672230653
2020-03-29,47.0,24.0,0.0,0.0,0.0,0.0,19.0,13.0,24.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,0.0,0.0,20.0,12.0,9.81284774911482
2020-03-30,21.0,21.0,14.0,21.0,0.0,0.0,17.0,0.0,21.0,0.0,14.0,14.0,14.0,0.0,0.0,17.0,0.0,14.0,17.0,0.0,10.369246332827517
2020-03-31,21.0,0.0,0.0,42.0,37.0,14.0,17.0,12.0,0.0,0.0,43.0,14.0,43.0,0.0,34.0,51.0,12.0,14.0,34.0,22.0,20.738492665655034
2020-04-01,0.0,22.0,0.0,43.0,40.0,30.0,18.0,25.0,0.0,30.0,29.0,15.0,15.0,0.0,36.0,17.0,13.0,59.0,18.0,43.0,22.91350531107739
2020-04-02,0.0,21.0,0.0,21.0,38.0,29.0,0.0,12.0,21.0,0.0,14.0,0.0,0.0,0.0,17.0,34.0,12.0,0.0,0.0,0.0,11.077389984825494
2020-04-03,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0116337885685383
2020-04-04,0.0,26.0,18.0,51.0,23.0,17.0,41.0,15.0,0.0,0.0,0.0,0.0,34.0,0.0,21.0,21.0,0.0,17.0,42.0,13.0,17.147192716236724
2020-04-05,0.0,0.0,0.0,26.0,23.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,21.0,15.0,0.0,0.0,13.0,6.727364693980779
2020-04-06,20.0,0.0,0.0,0.0,18.0,14.0,0.0,11.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.9686393525543755
2020-04-07,21.0,0.0,0.0,21.0,0.0,14.0,0.0,12.0,0.0,28.0,28.0,14.0,14.0,42.0,34.0,0.0,12.0,0.0,17.0,0.0,12.999494183105716
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,22.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,5.816894284269095
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,50.0,25.0,0.0,25.0,0.0,0.0,0.0,14.0,25.0,34.0,34.0,17.0,33.0,26.0,0.0,0.0,0.0,17.0,41.0,25.0,18.51289833080425
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,23.0,0.0,0.0,20.0,0.0,18.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,6.019221041982803
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
