date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,20.0,67.0,54.0,0.0,0.0,0.0,25.0,0.0,17.0,0.0,18.730808597748208,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,15.0,0.0,21.0,15.0,9.0,18.0,0.0,13.0,13.0,10.0,11.668372569089048,0
2020-01-04,17.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,5.629477993858751,0
2020-01-05,0.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,15.0,0.0,5.015353121801433,0
2020-01-06,14.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,12.0,0.0,7.36949846468782,0
2020-01-07,29.0,25.0,0.0,0.0,18.0,17.0,19.0,25.0,12.0,0.0,14.841351074718526,0
2020-01-08,14.0,73.0,40.0,28.0,9.0,33.0,0.0,37.0,24.0,18.0,28.24974411463664,0
2020-01-09,15.0,26.0,0.0,29.0,9.0,17.0,58.0,26.0,26.0,10.0,22.10849539406346,0
2020-01-10,0.0,0.0,0.0,15.0,9.0,18.0,0.0,13.0,0.0,0.0,5.629477993858751,0
2020-01-11,0.0,0.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,3.991811668372569,0
2020-01-12,18.0,0.0,24.0,0.0,22.0,20.0,22.0,15.0,0.0,11.0,13.510747185261003,0
2020-01-13,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.629477993858751,0
2020-01-14,13.0,0.0,19.0,13.0,0.0,16.0,0.0,11.0,11.0,0.0,8.495394063459571,0
2020-01-15,14.0,25.0,40.0,28.0,18.0,17.0,19.0,12.0,37.0,18.0,23.336745138178095,0
2020-01-16,15.0,0.0,0.0,15.0,0.0,18.0,20.0,0.0,13.0,0.0,8.290685772773797,0
2020-01-17,0.0,55.0,0.0,15.0,0.0,19.0,0.0,0.0,14.0,20.0,12.589559877175025,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,3.275332650972364,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,15.0,25.0,20.0,14.0,9.0,34.0,58.0,25.0,26.0,9.0,24.0532241555783,0
2020-01-22,30.0,25.0,21.0,29.0,28.0,71.0,77.0,13.0,39.0,28.0,36.949846468781985,0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.330603889457523,0
2020-01-24,16.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,13.0,10.0,7.36949846468782,0
2020-01-25,38.0,0.0,0.0,36.0,0.0,22.0,24.0,33.0,0.0,12.0,16.888433981576252,0
2020-01-26,17.0,89.0,24.0,34.0,0.0,20.0,23.0,15.0,29.0,32.0,28.96622313203685,0
2020-01-27,29.0,0.0,20.0,0.0,0.0,17.0,19.0,0.0,0.0,9.0,9.62128966223132,0
2020-01-28,29.0,76.0,20.0,0.0,0.0,17.0,19.0,25.0,13.0,18.0,22.210849539406347,0
2020-01-29,0.0,27.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0,10.0,6.6530194472876145,0
2020-01-30,0.0,0.0,22.0,15.0,10.0,18.0,20.0,14.0,0.0,0.0,10.133060388945752,0
2020-01-31,0.0,28.0,22.0,0.0,10.0,0.0,0.0,14.0,14.0,10.0,10.030706243602866,0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-02,18.0,0.0,26.0,17.0,0.0,0.0,23.0,0.0,16.0,11.0,11.361310133060389,0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,29.0,27.0,21.0,29.0,0.0,0.0,20.0,13.0,13.0,10.0,16.581371545547594,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,3.8894575230296824,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,16.0,0.0,43.0,15.0,0.0,37.0,21.0,13.0,14.0,20.0,18.32139201637666,0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-09,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.275332650972364,0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-11,29.0,25.0,40.0,28.0,0.0,33.0,0.0,25.0,38.0,9.0,23.23439099283521,0
2020-02-12,15.0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,6.345957011258956,0
2020-02-13,15.0,0.0,41.0,14.0,18.0,35.0,20.0,13.0,13.0,0.0,17.297850562947797,0
2020-02-14,0.0,27.0,0.0,15.0,0.0,0.0,20.0,13.0,0.0,0.0,7.676560900716479,0
2020-02-15,0.0,0.0,25.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,4.708290685772773,0
2020-02-16,18.0,30.0,24.0,0.0,0.0,20.0,0.0,0.0,0.0,11.0,10.542476970317297,0
2020-02-17,14.0,24.0,0.0,14.0,0.0,0.0,18.0,0.0,12.0,0.0,8.393039918116683,0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,15.0,0.0,20.0,0.0,9.0,17.0,0.0,13.0,0.0,0.0,7.574206755373592,0
2020-02-21,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,1.9447287615148412,0
2020-02-22,35.0,0.0,24.0,34.0,0.0,20.0,23.0,15.0,0.0,0.0,15.455475946775843,0
2020-02-23,17.0,29.0,0.0,33.0,10.0,40.0,22.0,0.0,15.0,11.0,18.11668372569089,0
2020-02-24,14.0,0.0,20.0,14.0,18.0,17.0,0.0,0.0,0.0,0.0,8.495394063459571,0
2020-02-25,0.0,0.0,0.0,0.0,9.0,34.0,19.0,0.0,0.0,0.0,6.345957011258956,0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9447287615148412,0
