date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9_,batch_id
2020-01-01,23.0,16.0,22.0,19.0,26.0,15.0,0.0,33.0,24.0,21.0,29.3943870014771,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,18.0,16.0,22.0,0.0,43.0,55.0,20.0,0.0,25.701624815361885,0
2020-01-04,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,6.203840472673559,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,40.0,0.0,0.0,16.0,45.0,0.0,22.0,58.0,0.0,18.0,29.3943870014771,0
2020-01-07,18.0,0.0,17.0,0.0,21.0,24.0,20.0,0.0,19.0,16.0,19.940915805022154,0
2020-01-08,0.0,0.0,0.0,15.0,20.0,23.0,20.0,26.0,0.0,32.0,20.088626292466763,0
2020-01-09,18.0,36.0,17.0,15.0,20.0,23.0,0.0,26.0,0.0,32.0,27.6218611521418,0
2020-01-10,0.0,13.0,0.0,0.0,0.0,24.0,42.0,27.0,39.0,17.0,23.929098966026586,0
2020-01-11,0.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,19.0,12.555391432791728,0
2020-01-12,57.0,26.0,74.0,32.0,44.0,38.0,22.0,57.0,41.0,35.0,62.92466765140325,0
2020-01-13,0.0,11.0,0.0,27.0,0.0,0.0,18.0,0.0,0.0,15.0,10.487444608567207,0
2020-01-14,15.0,21.0,14.0,38.0,0.0,30.0,0.0,0.0,16.0,42.0,25.99704579025111,0
2020-01-15,0.0,24.0,0.0,29.0,40.0,23.0,20.0,51.0,38.0,16.0,35.59822747415066,0
2020-01-16,17.0,24.0,17.0,15.0,40.0,23.0,0.0,0.0,38.0,32.0,30.428360413589363,0
2020-01-17,0.0,37.0,0.0,0.0,21.0,24.0,21.0,27.0,40.0,34.0,30.13293943870014,0
2020-01-18,19.0,27.0,18.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,15.952732644017724,0
2020-01-19,18.0,49.0,34.0,46.0,21.0,12.0,0.0,26.0,38.0,49.0,43.27917282127031,0
2020-01-20,17.0,11.0,0.0,14.0,19.0,22.0,19.0,24.0,18.0,15.0,23.485967503692763,0
2020-01-21,49.0,23.0,0.0,14.0,19.0,0.0,19.0,49.0,53.0,0.0,33.382570162481535,0
2020-01-22,0.0,11.0,0.0,14.0,0.0,11.0,0.0,24.0,35.0,15.0,16.24815361890694,0
2020-01-23,0.0,0.0,0.0,14.0,19.0,0.0,19.0,0.0,0.0,16.0,10.044313146233382,0
2020-01-24,0.0,0.0,34.0,30.0,0.0,12.0,0.0,0.0,19.0,0.0,14.032496307237814,0
2020-01-25,19.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,21.0,17.0,10.782865583456426,0
2020-01-26,18.0,0.0,35.0,15.0,0.0,0.0,42.0,27.0,40.0,0.0,26.144756277695716,0
2020-01-27,17.0,12.0,16.0,14.0,39.0,22.0,19.0,0.0,18.0,0.0,23.190546528803544,0
2020-01-28,17.0,24.0,33.0,29.0,40.0,34.0,20.0,50.0,19.0,16.0,41.65435745937961,0
2020-01-29,51.0,35.0,16.0,14.0,78.0,11.0,39.0,25.0,37.0,47.0,52.14180206794681,0
2020-01-30,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,5.317577548005908,0
2020-01-31,37.0,13.0,17.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,16.54357459379616,0
2020-02-01,40.0,28.0,38.0,34.0,0.0,13.0,23.0,30.0,22.0,19.0,36.484490398818316,0
2020-02-02,0.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283604135893648,0
2020-02-03,31.0,11.0,15.0,26.0,36.0,0.0,18.0,46.0,0.0,14.0,29.098966026587888,0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.363367799113737,0
