,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,22.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,5.74712643678161
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,26.0,0.0,0.0,23.0,0.0,18.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,7.443897099069513
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.4882320744389705
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,29.0,0.0,0.0,25.0,0.0,20.0,29.0,19.0,17.0,0.0,23.0,23.0,23.0,80.0,0.0,25.0,39.0,0.0,0.0,19.0,20.30651340996169
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,17.0,13.0,0.0,17.0,7.608100711548988
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,14.0,0.0,18.0,18.0,27.0,18.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,9.195402298850576
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.528188286808977
2020-03-16,0.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,22.0,0.0,5.254515599343186
2020-03-17,0.0,43.0,11.0,19.0,0.0,14.0,21.0,0.0,12.0,0.0,17.0,0.0,17.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,10.782703886152163
2020-03-18,23.0,0.0,11.0,40.0,31.0,15.0,0.0,0.0,0.0,23.0,37.0,18.0,0.0,31.0,19.0,40.0,15.0,12.0,23.0,15.0,19.321291735084838
2020-03-19,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,24.0,19.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,24.0,16.0,8.48385331143952
2020-03-20,92.0,69.0,45.0,100.0,77.0,76.0,91.0,30.0,65.0,92.0,54.0,74.0,37.0,63.0,57.0,100.0,77.0,12.0,69.0,76.0,74.2200328407225
2020-03-21,100.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35.0,62.0,65.0,100.0,78.0,100.0,100.0,100.0
2020-03-22,24.0,48.0,48.0,63.0,49.0,98.0,72.0,96.0,55.0,24.0,0.0,57.0,0.0,100.0,100.0,0.0,16.0,100.0,24.0,0.0,53.31143951833607
2020-03-23,20.0,0.0,40.0,71.0,28.0,14.0,82.0,14.0,23.0,61.0,33.0,16.0,49.0,84.0,17.0,54.0,27.0,32.0,61.0,0.0,39.73727422003284
2020-03-24,88.0,67.0,11.0,0.0,30.0,45.0,22.0,45.0,38.0,22.0,71.0,35.0,35.0,61.0,55.0,19.0,15.0,23.0,22.0,29.0,40.12041598248495
2020-03-25,65.0,22.0,22.0,77.0,30.0,15.0,43.0,59.0,12.0,22.0,18.0,34.0,18.0,92.0,36.0,0.0,15.0,34.0,22.0,43.0,37.164750957854416
2020-03-26,0.0,22.0,0.0,39.0,44.0,15.0,22.0,30.0,13.0,22.0,18.0,35.0,0.0,31.0,55.0,38.0,45.0,11.0,22.0,15.0,26.108374384236456
2020-03-27,0.0,21.0,21.0,37.0,43.0,28.0,43.0,0.0,0.0,43.0,34.0,34.0,17.0,59.0,52.0,19.0,14.0,11.0,0.0,28.0,27.586206896551726
2020-03-28,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0,69.0,0.0,43.0,0.0,13.0,25.0,0.0,11.877394636015326
2020-03-29,24.0,24.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,19.0,19.0,34.0,20.0,21.0,16.0,0.0,0.0,0.0,11.713191023535853
2020-03-30,21.0,21.0,21.0,0.0,14.0,14.0,21.0,28.0,12.0,0.0,17.0,16.0,0.0,0.0,0.0,36.0,28.0,32.0,21.0,14.0,17.296113847837987
2020-03-31,41.0,42.0,31.0,54.0,14.0,28.0,62.0,14.0,12.0,63.0,50.0,49.0,33.0,57.0,34.0,0.0,41.0,21.0,21.0,28.0,38.04050355774494
2020-04-01,43.0,22.0,11.0,0.0,0.0,15.0,43.0,14.0,12.0,22.0,35.0,34.0,17.0,30.0,18.0,18.0,29.0,11.0,0.0,0.0,20.47071702244116
2020-04-02,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,11.0,22.0,0.0,6.458675424192666
2020-04-03,44.0,0.0,11.0,0.0,15.0,15.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15544608648057
2020-04-04,0.0,26.0,13.0,23.0,18.0,35.0,52.0,17.0,0.0,26.0,0.0,21.0,42.0,72.0,43.0,23.0,0.0,0.0,0.0,0.0,22.495894909688015
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,3.9408866995073892
2020-04-07,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,20.0,0.0,5.473453749315818
2020-04-08,21.0,43.0,32.0,38.0,58.0,43.0,21.0,14.0,12.0,44.0,17.0,34.0,17.0,29.0,18.0,56.0,14.0,22.0,22.0,43.0,32.731253420908594
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,0.0,17.0,0.0,25.0,17.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,13.0,74.0,0.0,10.180623973727425
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,4.707170224411604
2020-04-14,22.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,4.980842911877395
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.258894362342638
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.258894362342638
2020-04-18,25.0,25.0,0.0,22.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.991242474001095
2020-04-19,0.0,23.0,11.0,20.0,0.0,0.0,45.0,15.0,13.0,0.0,37.0,18.0,37.0,32.0,0.0,20.0,0.0,0.0,0.0,15.0,15.65407772304324
