date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9_,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,8.70253164556962,0
2020-01-02,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,11.075949367088606,0
2020-01-03,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,13.291139240506329,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.60759493670886,0
2020-01-09,43.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,19.93670886075949,0
2020-01-10,0.0,0.0,0.0,33.0,0.0,41.0,0.0,0.0,0.0,44.0,18.670886075949365,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,50.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,0.0,50.0,27.848101265822788,0
2020-01-13,38.0,34.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.0,21.993670886075947,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,0.0,0.0,41.0,31.0,39.0,39.0,0.0,0.0,0.0,41.0,30.221518987341774,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,49.0,89.0,0.0,0.0,46.0,0.0,69.0,79.0,46.0,48.0,67.40506329113924,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,0.0,83.0,31.0,39.0,0.0,30.0,68.0,39.0,42.0,52.53164556962026,0
2020-01-22,41.0,37.0,82.0,62.0,0.0,0.0,58.0,100.0,39.0,82.0,79.27215189873418,0
2020-01-23,42.0,0.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,42.0,24.841772151898734,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,51.0,47.0,0.0,38.0,49.0,0.0,36.0,41.0,48.0,0.0,49.050632911392405,0
2020-01-26,48.0,44.0,48.0,36.0,0.0,0.0,0.0,39.0,0.0,48.0,41.61392405063291,0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-28,0.0,37.0,0.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,16.772151898734176,0
2020-01-29,42.0,38.0,83.0,31.0,39.0,79.0,29.0,0.0,0.0,41.0,60.44303797468355,0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-31,0.0,38.0,0.0,31.0,0.0,0.0,29.0,33.0,0.0,0.0,20.72784810126582,0
2020-02-01,48.0,0.0,0.0,0.0,45.0,0.0,34.0,0.0,46.0,48.0,34.96835443037975,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,41.0,75.0,41.0,30.0,0.0,0.0,29.0,33.0,39.0,0.0,45.56962025316456,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,40.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,38.0,0.0,17.088607594936708,0
2020-02-11,80.0,0.0,40.0,0.0,75.0,76.0,0.0,0.0,38.0,40.0,55.22151898734177,0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-13,41.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,12.658227848101266,0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-16,0.0,41.0,45.0,0.0,0.0,43.0,0.0,36.0,43.0,45.0,40.03164556962025,0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-18,40.0,73.0,40.0,60.0,38.0,0.0,0.0,32.0,0.0,40.0,51.10759493670885,0
2020-02-19,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,38.0,0.0,10.759493670886075,0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,14.873417721518987,0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-25,43.0,0.0,0.0,32.0,41.0,41.0,31.0,0.0,0.0,43.0,36.550632911392405,0
2020-02-26,38.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,11.550632911392405,0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-28,0.0,37.0,41.0,30.0,38.0,76.0,57.0,0.0,0.0,0.0,44.14556962025316,0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,0.0,12.658227848101266,0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-04,38.0,34.0,38.0,0.0,0.0,36.0,54.0,30.0,0.0,75.0,48.25949367088607,0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-11,37.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,35.0,0.0,15.822784810126581,0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-13,0.0,0.0,40.0,0.0,38.0,0.0,0.0,33.0,38.0,0.0,23.575949367088608,0
2020-03-14,48.0,0.0,0.0,36.0,0.0,0.0,34.0,0.0,46.0,0.0,25.94936708860759,0
2020-03-15,0.0,41.0,0.0,34.0,43.0,0.0,0.0,37.0,0.0,45.0,31.645569620253163,0
2020-03-16,37.0,68.0,37.0,28.0,35.0,0.0,26.0,0.0,35.0,37.0,47.94303797468354,0
2020-03-17,0.0,34.0,37.0,0.0,35.0,36.0,26.0,30.0,0.0,0.0,31.32911392405063,0
2020-03-18,0.0,0.0,0.0,28.0,35.0,0.0,26.0,30.0,71.0,0.0,30.063291139240505,0
2020-03-19,0.0,67.0,37.0,28.0,0.0,35.0,26.0,30.0,35.0,37.0,46.677215189873415,0
2020-03-20,35.0,0.0,71.0,0.0,100.0,100.0,0.0,28.0,100.0,70.0,79.74683544303797,0
2020-03-21,0.0,0.0,0.0,0.0,41.0,0.0,31.0,0.0,0.0,44.0,18.354430379746834,0
