date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,12.0,14.0,11.0,12.0,14.0,0.0,0.0,0.0,12.0,9.090909090909092,0.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,12.0,10.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.575757575757575,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,11.0,13.0,0.0,11.0,13.0,11.0,0.0,0.0,0.0,7.151515151515151,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0909090909090908,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,2.5454545454545454,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,21.0,13.0,0.0,11.0,25.0,0.0,0.0,19.0,10.0,12.0,0.0
2020-01-28,14.0,11.0,0.0,10.0,11.0,27.0,0.0,9.0,20.0,11.0,13.696969696969695,0.0
2020-01-29,13.0,0.0,0.0,10.0,11.0,13.0,22.0,0.0,0.0,11.0,9.696969696969695,0.0
2020-01-30,0.0,0.0,14.0,30.0,11.0,13.0,22.0,0.0,10.0,11.0,13.454545454545455,0.0
2020-01-31,14.0,0.0,14.0,0.0,11.0,14.0,11.0,0.0,0.0,0.0,7.757575757575758,0.0
2020-02-01,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.878787878787879,0.0
2020-02-02,0.0,13.0,32.0,0.0,13.0,16.0,26.0,0.0,0.0,0.0,12.12121212121212,0.0
2020-02-03,12.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,5.090909090909091,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,14.0,11.0,0.0,20.0,22.0,27.0,0.0,0.0,10.0,0.0,12.606060606060606,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,2.4242424242424243,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,11.0,12.0,6.424242424242424,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,10.0,11.0,4.969696969696969,0.0
2020-02-22,15.0,0.0,15.0,0.0,12.0,30.0,24.0,20.0,11.0,12.0,16.848484848484848,0.0
2020-02-23,0.0,12.0,30.0,0.0,12.0,0.0,25.0,10.0,22.0,0.0,13.454545454545455,0.0
2020-02-24,0.0,0.0,0.0,19.0,10.0,0.0,10.0,8.0,19.0,0.0,8.0,0.0
2020-02-25,13.0,11.0,40.0,20.0,32.0,26.0,22.0,9.0,10.0,21.0,24.727272727272727,0.0
2020-02-26,26.0,11.0,13.0,19.0,0.0,13.0,0.0,18.0,10.0,11.0,14.666666666666664,0.0
2020-02-27,12.0,10.0,50.0,9.0,10.0,12.0,20.0,17.0,9.0,20.0,20.48484848484848,0.0
2020-02-28,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,4.121212121212121,0.0
2020-02-29,0.0,0.0,0.0,22.0,12.0,15.0,12.0,0.0,0.0,0.0,7.393939393939394,0.0
2020-03-01,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0
2020-03-02,0.0,11.0,14.0,0.0,11.0,0.0,0.0,9.0,0.0,11.0,6.787878787878787,0.0
2020-03-03,15.0,0.0,0.0,11.0,12.0,15.0,0.0,0.0,0.0,0.0,6.424242424242424,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,9.0,10.0,0.0,10.0,8.0,9.0,0.0,5.575757575757575,0.0
2020-03-06,14.0,11.0,0.0,10.0,0.0,0.0,11.0,9.0,0.0,0.0,6.666666666666668,0.0
2020-03-07,15.0,0.0,30.0,11.0,37.0,0.0,0.0,0.0,22.0,13.0,15.515151515151516,0.0
2020-03-08,0.0,12.0,14.0,11.0,23.0,14.0,0.0,10.0,0.0,0.0,10.181818181818182,0.0
2020-03-09,38.0,31.0,13.0,19.0,10.0,12.0,0.0,8.0,18.0,31.0,21.818181818181817,0.0
2020-03-10,25.0,20.0,37.0,9.0,10.0,24.0,20.0,16.0,9.0,10.0,21.818181818181817,0.0
2020-03-11,79.0,22.0,39.0,39.0,75.0,39.0,43.0,35.0,58.0,65.0,59.87878787878788,0.0
2020-03-12,80.0,45.0,81.0,100.0,100.0,80.0,100.0,100.0,39.0,100.0,100.0,0.0
2020-03-13,54.0,100.0,68.0,69.0,44.0,65.0,67.0,45.0,48.0,76.0,77.0909090909091,0.0
2020-03-14,61.0,38.0,77.0,56.0,37.0,89.0,49.0,61.0,33.0,75.0,69.81818181818181,0.0
2020-03-15,13.0,11.0,67.0,20.0,43.0,53.0,22.0,27.0,20.0,22.0,36.12121212121213,0.0
2020-03-16,35.0,68.0,70.0,52.0,29.0,58.0,38.0,46.0,17.0,58.0,57.09090909090909,0.0
