date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,0.0,4.0,11.0,14.0,11.0,9.0,13.0,7.0,7.0,4.0,8.565310492505352,0.0
2020-01-02,7.0,14.0,6.0,8.0,3.0,15.0,4.0,3.0,3.0,10.0,7.8158458244111335,0.0
2020-01-03,3.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.3918629550321198,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,4.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,3.0,3.0,2.248394004282655,0.0
2020-01-06,10.0,6.0,0.0,0.0,6.0,14.0,10.0,3.0,3.0,6.0,6.209850107066381,0.0
2020-01-07,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.6059957173447537,0.0
2020-01-08,3.0,0.0,3.0,0.0,3.0,4.0,7.0,0.0,5.0,6.0,3.3190578158458237,0.0
2020-01-09,0.0,7.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,6.0,2.7837259100642395,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,4.0,4.0,3.0,4.0,3.0,8.0,4.0,7.0,3.0,4.0,4.7109207708779435,0.0
2020-01-12,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.070663811563169,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,12.0,6.0,3.0,7.0,3.0,3.0,3.0,5.0,5.0,6.0,5.674518201284796,0.0
2020-01-15,0.0,3.0,11.0,11.0,6.0,18.0,17.0,6.0,8.0,9.0,9.528907922912207,0.0
2020-01-16,7.0,10.0,9.0,11.0,6.0,21.0,10.0,9.0,8.0,3.0,10.06423982869379,0.0
2020-01-17,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.3918629550321198,0.0
2020-01-18,4.0,8.0,3.0,4.0,3.0,8.0,12.0,3.0,6.0,0.0,5.460385438972162,0.0
2020-01-19,4.0,11.0,10.0,0.0,10.0,21.0,15.0,10.0,6.0,3.0,9.635974304068524,0.0
2020-01-20,13.0,16.0,11.0,33.0,12.0,32.0,10.0,11.0,11.0,9.0,16.91648822269807,0.0
2020-01-21,62.0,27.0,40.0,33.0,30.0,32.0,41.0,38.0,27.0,31.0,38.650963597430405,0.0
2020-01-22,52.0,47.0,36.0,37.0,42.0,57.0,54.0,46.0,35.0,28.0,46.46680942184154,0.0
2020-01-23,26.0,40.0,34.0,57.0,30.0,53.0,27.0,55.0,29.0,35.0,41.32762312633832,0.0
2020-01-24,84.0,100.0,100.0,91.0,79.0,100.0,91.0,78.0,89.0,100.0,97.64453961456104,0.0
2020-01-25,23.0,16.0,13.0,18.0,7.0,17.0,20.0,24.0,12.0,19.0,18.094218415417554,0.0
2020-01-26,34.0,27.0,27.0,44.0,42.0,54.0,16.0,30.0,28.0,25.0,35.01070663811564,0.0
2020-01-27,72.0,61.0,72.0,97.0,56.0,72.0,42.0,59.0,65.0,63.0,70.55674518201285,0.0
2020-01-28,30.0,27.0,23.0,31.0,25.0,18.0,28.0,30.0,14.0,23.0,26.659528907922912,0.0
2020-01-29,29.0,43.0,37.0,41.0,15.0,42.0,40.0,23.0,34.0,22.0,34.903640256959314,0.0
2020-01-30,30.0,30.0,32.0,19.0,18.0,25.0,31.0,23.0,24.0,22.0,27.19486081370449,0.0
2020-01-31,14.0,24.0,18.0,23.0,25.0,19.0,14.0,15.0,19.0,13.0,19.70021413276231,0.0
2020-02-01,8.0,12.0,3.0,9.0,4.0,17.0,16.0,4.0,0.0,11.0,8.99357601713062,0.0
2020-02-02,8.0,8.0,7.0,0.0,4.0,13.0,12.0,10.0,3.0,0.0,6.959314775160599,0.0
2020-02-03,9.0,9.0,8.0,7.0,17.0,20.0,10.0,5.0,15.0,3.0,11.02783725910064,0.0
2020-02-04,20.0,10.0,11.0,15.0,24.0,11.0,17.0,6.0,13.0,16.0,15.310492505353317,0.0
2020-02-05,16.0,10.0,11.0,18.0,17.0,17.0,19.0,11.0,10.0,21.0,16.059957173447536,0.0
2020-02-06,0.0,3.0,6.0,4.0,3.0,7.0,7.0,6.0,8.0,3.0,5.032119914346895,0.0
2020-02-07,3.0,3.0,6.0,15.0,9.0,18.0,3.0,3.0,5.0,9.0,7.922912205567452,0.0
2020-02-08,11.0,4.0,3.0,13.0,7.0,4.0,12.0,14.0,6.0,7.0,8.672376873661669,0.0
2020-02-09,4.0,4.0,10.0,8.0,10.0,8.0,4.0,3.0,6.0,4.0,6.531049250535332,0.0
2020-02-10,7.0,7.0,6.0,7.0,0.0,7.0,7.0,6.0,5.0,9.0,6.531049250535332,0.0
2020-02-11,10.0,10.0,3.0,7.0,6.0,4.0,7.0,6.0,8.0,12.0,7.8158458244111335,0.0
2020-02-12,3.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,1.7130620985010705,0.0
2020-02-13,7.0,3.0,6.0,8.0,3.0,0.0,14.0,6.0,3.0,10.0,6.423982869379015,0.0
2020-02-14,7.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4989293361884368,0.0
2020-02-15,0.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,1.9271948608137044,0.0
2020-02-16,8.0,8.0,13.0,9.0,7.0,13.0,4.0,3.0,3.0,4.0,7.708779443254818,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,1.3918629550321198,0.0
2020-02-19,3.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,2.569593147751606,0.0
2020-02-20,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,1.6059957173447537,0.0
2020-02-21,3.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.3918629550321198,0.0
2020-02-22,11.0,11.0,6.0,4.0,7.0,0.0,8.0,3.0,6.0,7.0,6.745182012847965,0.0
2020-02-23,4.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.9271948608137044,0.0
2020-02-24,9.0,0.0,5.0,14.0,3.0,14.0,10.0,3.0,3.0,6.0,7.1734475374732325,0.0
2020-02-25,3.0,6.0,8.0,7.0,6.0,7.0,3.0,3.0,5.0,6.0,5.781584582441112,0.0
2020-02-26,3.0,16.0,8.0,11.0,12.0,7.0,13.0,14.0,3.0,9.0,10.278372591006423,0.0
2020-02-27,12.0,9.0,19.0,21.0,11.0,13.0,25.0,8.0,12.0,9.0,14.882226980728051,0.0
2020-02-28,16.0,16.0,6.0,7.0,9.0,25.0,13.0,11.0,8.0,3.0,12.205567451820128,0.0
2020-02-29,7.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,2.569593147751606,0.0
2020-03-01,8.0,12.0,3.0,13.0,11.0,8.0,8.0,14.0,9.0,4.0,9.635974304068524,0.0
2020-03-02,17.0,27.0,17.0,4.0,9.0,18.0,10.0,12.0,14.0,16.0,15.417558886509635,0.0
2020-03-03,14.0,11.0,9.0,20.0,16.0,12.0,7.0,16.0,9.0,10.0,13.276231263383295,0.0
2020-03-04,16.0,22.0,22.0,32.0,23.0,24.0,19.0,25.0,20.0,24.0,24.304068522483934,0.0
2020-03-05,100.0,98.0,77.0,100.0,100.0,70.0,100.0,100.0,100.0,89.0,100.0,0.0
2020-03-06,30.0,24.0,26.0,31.0,31.0,37.0,31.0,18.0,16.0,25.0,28.800856531049252,0.0
2020-03-07,11.0,19.0,0.0,4.0,3.0,8.0,12.0,7.0,9.0,18.0,9.74304068522484,0.0
2020-03-08,28.0,32.0,27.0,40.0,41.0,46.0,47.0,28.0,43.0,44.0,40.25695931477516,0.0
2020-03-09,28.0,28.0,30.0,39.0,44.0,27.0,47.0,25.0,22.0,32.0,34.47537473233405,0.0
2020-03-10,12.0,15.0,16.0,31.0,14.0,23.0,22.0,16.0,10.0,12.0,18.308351177730195,0.0
2020-03-11,35.0,23.0,36.0,47.0,38.0,35.0,43.0,25.0,23.0,25.0,35.33190578158458,0.0
2020-03-12,16.0,20.0,6.0,11.0,9.0,11.0,17.0,12.0,8.0,16.0,13.49036402569593,0.0
2020-03-13,49.0,57.0,57.0,74.0,39.0,74.0,41.0,46.0,39.0,52.0,56.531049250535325,0.0
2020-03-14,15.0,26.0,20.0,38.0,30.0,24.0,26.0,33.0,27.0,21.0,27.837259100642395,0.0
2020-03-15,32.0,24.0,23.0,15.0,33.0,43.0,58.0,26.0,27.0,37.0,34.047109207708786,0.0
2020-03-16,17.0,17.0,17.0,16.0,8.0,43.0,9.0,15.0,14.0,3.0,17.023554603854393,0.0
2020-03-17,27.0,30.0,21.0,41.0,22.0,26.0,19.0,32.0,29.0,26.0,29.22912205567452,0.0
2020-03-18,18.0,18.0,8.0,28.0,11.0,16.0,31.0,19.0,27.0,17.0,20.66381156316916,0.0
2020-03-19,25.0,41.0,27.0,31.0,14.0,37.0,32.0,27.0,17.0,18.0,28.800856531049252,0.0
2020-03-20,18.0,28.0,13.0,31.0,19.0,23.0,25.0,13.0,10.0,26.0,22.055674518201286,0.0
2020-03-21,26.0,42.0,19.0,34.0,17.0,24.0,23.0,7.0,21.0,17.0,24.625267665952894,0.0
2020-03-22,23.0,10.0,14.0,8.0,18.0,25.0,20.0,17.0,24.0,13.0,18.41541755888651,0.0
2020-03-23,23.0,21.0,22.0,23.0,9.0,19.0,10.0,25.0,18.0,15.0,19.807280513918627,0.0
2020-03-24,20.0,8.0,20.0,22.0,10.0,21.0,29.0,17.0,20.0,11.0,19.05781584582441,0.0
2020-03-25,23.0,20.0,17.0,29.0,13.0,21.0,20.0,10.0,9.0,24.0,19.91434689507495,0.0
2020-03-26,14.0,3.0,15.0,20.0,19.0,19.0,0.0,10.0,21.0,17.0,14.775160599571734,0.0
2020-03-27,20.0,14.0,23.0,23.0,11.0,16.0,12.0,5.0,14.0,16.0,16.488222698072807,0.0
2020-03-28,14.0,21.0,18.0,4.0,16.0,19.0,14.0,21.0,14.0,29.0,18.20128479657388,0.0
2020-03-29,14.0,14.0,15.0,24.0,26.0,8.0,25.0,12.0,14.0,17.0,18.094218415417554,0.0
2020-03-30,15.0,6.0,8.0,13.0,11.0,13.0,9.0,8.0,10.0,6.0,10.599571734475372,0.0
2020-03-31,14.0,9.0,7.0,20.0,5.0,13.0,15.0,8.0,5.0,8.0,11.134903640256958,0.0
2020-04-01,8.0,11.0,0.0,10.0,8.0,12.0,9.0,10.0,5.0,16.0,9.528907922912207,0.0
2020-04-02,6.0,9.0,12.0,22.0,16.0,12.0,6.0,20.0,5.0,11.0,12.740899357601712,0.0
2020-04-03,6.0,9.0,0.0,14.0,6.0,3.0,12.0,11.0,2.0,9.0,7.708779443254818,0.0
2020-04-04,7.0,10.0,6.0,19.0,12.0,14.0,17.0,12.0,13.0,3.0,12.098501070663811,0.0
2020-04-05,10.0,7.0,11.0,8.0,6.0,4.0,0.0,3.0,11.0,6.0,7.066381156316916,0.0
2020-04-06,11.0,9.0,7.0,3.0,3.0,6.0,15.0,15.0,9.0,3.0,8.672376873661669,0.0
2020-04-07,6.0,9.0,0.0,17.0,11.0,0.0,12.0,5.0,0.0,3.0,6.745182012847965,0.0
2020-04-08,12.0,9.0,8.0,14.0,17.0,16.0,13.0,11.0,12.0,9.0,12.955032119914346,0.0
2020-04-09,12.0,6.0,3.0,11.0,8.0,10.0,10.0,3.0,3.0,0.0,7.066381156316916,0.0
2020-04-10,10.0,20.0,6.0,19.0,9.0,11.0,7.0,9.0,5.0,9.0,11.241970021413277,0.0
