date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,16.0,0.0,0.0,0.0,36.0,14.0,12.0,15.0,34.0,11.0,16.953316953316953,0
2020-01-02,14.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.668304668304668,0
2020-01-03,14.0,0.0,0.0,16.0,0.0,0.0,22.0,14.0,15.0,0.0,9.95085995085995,0
2020-01-04,46.0,0.0,27.0,51.0,35.0,40.0,24.0,60.0,34.0,32.0,42.87469287469287,0
2020-01-05,15.0,17.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,7.248157248157248,0
2020-01-06,14.0,31.0,23.0,15.0,31.0,36.0,21.0,40.0,44.0,0.0,31.326781326781326,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,12.0,15.0,0.0,0.0,10.0,13.0,0.0,0.0,6.142506142506142,0
2020-01-09,0.0,0.0,24.0,15.0,0.0,12.0,11.0,14.0,0.0,10.0,10.565110565110565,0
2020-01-10,14.0,16.0,0.0,16.0,16.0,0.0,22.0,0.0,0.0,10.0,11.547911547911546,0
2020-01-11,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,16.0,0.0,6.142506142506142,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,10.0,13.0,13.0,10.0,18.0,23.0,25.0,8.0,14.74201474201474,0
2020-01-14,23.0,13.0,0.0,13.0,27.0,0.0,9.0,12.0,0.0,8.0,12.899262899262899,0
2020-01-15,14.0,16.0,12.0,0.0,0.0,24.0,10.0,13.0,0.0,9.0,12.03931203931204,0
2020-01-16,0.0,0.0,0.0,0.0,16.0,0.0,10.0,13.0,0.0,0.0,4.791154791154791,0
2020-01-17,14.0,16.0,0.0,31.0,32.0,12.0,11.0,0.0,15.0,20.0,18.55036855036855,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,14.0,16.0,12.0,30.0,0.0,24.0,11.0,0.0,15.0,19.0,17.32186732186732,0
2020-01-21,0.0,0.0,0.0,15.0,0.0,0.0,21.0,0.0,29.0,0.0,7.985257985257984,0
2020-01-22,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3169533169533167,0
2020-01-23,14.0,16.0,0.0,0.0,0.0,12.0,0.0,13.0,15.0,0.0,8.5995085995086,0
2020-01-24,28.0,0.0,25.0,47.0,48.0,0.0,33.0,14.0,46.0,20.0,32.06388206388206,0
2020-01-25,15.0,18.0,13.0,17.0,35.0,0.0,12.0,15.0,0.0,0.0,15.356265356265355,0
2020-01-26,57.0,0.0,12.0,16.0,50.0,25.0,22.0,14.0,16.0,0.0,26.044226044226043,0
2020-01-27,0.0,0.0,0.0,14.0,0.0,0.0,10.0,0.0,14.0,0.0,4.668304668304668,0
2020-01-28,53.0,46.0,12.0,29.0,15.0,12.0,10.0,26.0,15.0,18.0,28.99262899262899,0
2020-01-29,0.0,0.0,12.0,15.0,0.0,0.0,10.0,13.0,15.0,0.0,7.985257985257984,0
2020-01-30,14.0,0.0,24.0,15.0,16.0,0.0,0.0,40.0,0.0,10.0,14.619164619164618,0
2020-01-31,0.0,0.0,12.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,4.914004914004914,0
2020-02-01,0.0,52.0,13.0,0.0,17.0,13.0,0.0,15.0,16.0,21.0,18.05896805896806,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,24.0,28.0,21.0,14.0,28.0,11.0,0.0,12.0,13.0,17.0,20.638820638820636,0
2020-02-04,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,3.808353808353808,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
