,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970513900589722
2020-02-10,35.0,55.0,0.0,0.0,0.0,57.0,85.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.46419545071609
2020-02-11,0.0,0.0,54.0,0.0,0.0,56.0,84.0,91.0,76.0,0.0,0.0,100.0,0.0,49.0,0.0,88.0,46.0,0.0,0.0,0.0,54.25442291491155
2020-02-12,36.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,19.376579612468408
2020-02-13,0.0,0.0,0.0,39.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,50.0,0.0,93.0,0.0,0.0,0.0,49.0,26.95871946082561
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,38.0,0.0,59.0,41.0,0.0,63.0,0.0,0.0,43.0,0.0,55.0,55.0,41.0,0.0,39.0,93.0,0.0,0.0,0.0,0.0,44.397641112047175
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,55.0,0.0,0.0,0.0,57.0,81.0,90.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,32.097725358045494
2020-02-20,0.0,62.0,0.0,39.0,100.0,0.0,0.0,0.0,0.0,39.0,53.0,52.0,39.0,0.0,37.0,0.0,100.0,0.0,0.0,100.0,52.3167649536647
2020-02-21,39.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,43.0,54.0,0.0,0.0,54.0,39.0,0.0,54.0,0.0,41.0,0.0,35.720303285593936
2020-02-22,0.0,69.0,0.0,44.0,58.0,0.0,100.0,0.0,0.0,0.0,0.0,58.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,58.0,45.745577085088456
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,55.0,52.0,73.0,45.0,54.0,0.0,89.0,36.0,0.0,47.0,0.0,36.0,0.0,0.0,0.0,44.0,82.0,0.0,89.0,59.14069081718618
2020-03-03,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,39.0,37.0,0.0,0.0,38.0,50.0,0.0,0.0,0.0,0.0,38.0,0.0,21.061499578770007
2020-03-04,0.0,0.0,0.0,0.0,49.0,0.0,0.0,92.0,40.0,0.0,0.0,51.0,0.0,50.0,36.0,89.0,49.0,0.0,38.0,49.0,45.745577085088456
2020-03-05,35.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,38.0,49.0,0.0,0.0,0.0,0.0,37.0,0.0,30.66554338668913
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,41.0,0.0,62.0,0.0,55.0,0.0,99.0,0.0,44.0,0.0,57.0,56.0,0.0,57.0,40.0,100.0,0.0,0.0,0.0,0.0,51.4743049705139
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,36.0,0.0,46.0,0.0,0.0,0.0,82.0,0.0,0.0,36.0,45.0,27.211457455770848
2020-03-10,0.0,0.0,50.0,0.0,46.0,58.0,0.0,90.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,31.676495366470093
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,51.0,0.0,0.0,0.0,0.0,88.0,37.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,22.577927548441448
2020-03-13,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,42.0,0.0,54.0,0.0,40.0,0.0,0.0,0.0,0.0,87.0,40.0,0.0,26.53748946925021
2020-03-14,0.0,63.0,0.0,0.0,53.0,61.0,93.0,100.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.1010951979781
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,50.0,44.0,33.0,0.0,0.0,71.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,72.0,0.0,40.0,35.04633529907329
2020-03-17,0.0,0.0,45.0,0.0,41.0,0.0,0.0,0.0,0.0,32.0,0.0,42.0,0.0,0.0,30.0,73.0,0.0,72.0,0.0,39.0,31.508003369839933
2020-03-18,32.0,0.0,0.0,0.0,0.0,53.0,0.0,85.0,35.0,34.0,0.0,45.0,35.0,43.0,32.0,77.0,0.0,74.0,34.0,43.0,52.40101095197978
2020-03-19,100.0,55.0,100.0,36.0,47.0,55.0,78.0,87.0,72.0,35.0,0.0,0.0,70.0,46.0,100.0,0.0,90.0,0.0,0.0,88.0,89.21651221566975
2020-03-20,63.0,0.0,48.0,0.0,44.0,53.0,0.0,84.0,0.0,35.0,45.0,0.0,34.0,0.0,0.0,79.0,0.0,77.0,0.0,0.0,47.34625105307498
2020-03-21,36.0,58.0,55.0,39.0,51.0,58.0,85.0,94.0,77.0,75.0,100.0,49.0,38.0,100.0,0.0,0.0,94.0,85.0,0.0,48.0,96.2089300758214
2020-03-22,33.0,0.0,0.0,37.0,0.0,0.0,79.0,0.0,0.0,35.0,0.0,0.0,0.0,46.0,0.0,0.0,44.0,81.0,0.0,0.0,29.90732940185341
2020-03-23,0.0,45.0,0.0,30.0,0.0,45.0,0.0,74.0,0.0,0.0,0.0,40.0,0.0,0.0,29.0,0.0,38.0,70.0,0.0,0.0,31.25526537489469
2020-03-24,60.0,51.0,47.0,100.0,41.0,100.0,73.0,82.0,100.0,100.0,43.0,0.0,100.0,42.0,31.0,75.0,42.0,0.0,100.0,0.0,100.0
2020-03-25,31.0,100.0,0.0,65.0,41.0,49.0,72.0,0.0,0.0,34.0,87.0,0.0,33.0,42.0,0.0,0.0,42.0,76.0,33.0,0.0,59.393428812131425
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,48.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,40.0,18.112889637742207
2020-03-28,36.0,0.0,0.0,0.0,0.0,58.0,0.0,91.0,39.0,0.0,49.0,49.0,0.0,47.0,0.0,84.0,0.0,0.0,0.0,0.0,38.163437236731255
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0,31.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.508845829823084
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,45.0,0.0,41.0,49.0,0.0,0.0,0.0,0.0,41.0,42.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.061499578770007
2020-04-02,0.0,0.0,0.0,32.0,0.0,49.0,72.0,81.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,40.0,0.0,33.0,0.0,32.77169334456613
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,29.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,41.0,72.0,0.0,0.0,28.98062342038753
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,51.0,0.0,0.0,0.0,50.0,0.0,0.0,34.0,0.0,0.0,44.0,33.0,0.0,30.0,0.0,41.0,0.0,34.0,0.0,26.70598146588037
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,33.0,55.0,0.0,0.0,0.0,0.0,82.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,36.0,0.0,27.37994945240101
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
