date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,19.0,43.0,12.0,14.0,15.0,24.0,24.0,0.0,18.52760736196319,0.0
2020-01-04,0.0,0.0,0.0,0.0,13.0,0.0,16.0,12.0,0.0,15.0,6.871165644171779,0.0
2020-01-05,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96319018404908,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,13.0,13.0,10.0,15.0,0.0,29.0,15.0,11.0,25.0,0.0,16.073619631901842,0.0
2020-01-10,0.0,0.0,10.0,15.0,0.0,0.0,15.0,11.0,0.0,0.0,6.257668711656441,0.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,10.0,0.0,0.0,0.0,18.0,24.0,0.0,14.0,8.098159509202453,0.0
2020-01-13,11.0,0.0,8.0,0.0,10.0,13.0,13.0,0.0,20.0,35.0,13.496932515337424,0.0
2020-01-14,0.0,0.0,8.0,12.0,0.0,12.0,13.0,10.0,0.0,11.0,8.098159509202453,0.0
2020-01-15,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.1901840490797544,0.0
2020-01-16,0.0,0.0,10.0,16.0,13.0,16.0,16.0,0.0,0.0,14.0,10.429447852760736,0.0
2020-01-17,0.0,0.0,21.0,15.0,13.0,16.0,16.0,12.0,0.0,0.0,11.411042944785278,0.0
2020-01-18,0.0,16.0,23.0,17.0,0.0,17.0,18.0,0.0,14.0,32.0,16.809815950920246,0.0
2020-01-19,0.0,0.0,10.0,32.0,0.0,31.0,0.0,12.0,13.0,30.0,15.705521472392638,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,26.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,8.957055214723926,0.0
2020-01-22,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,5.153374233128834,0.0
2020-01-23,39.0,13.0,18.0,14.0,34.0,28.0,0.0,11.0,36.0,13.0,25.2760736196319,0.0
2020-01-24,0.0,15.0,10.0,16.0,0.0,0.0,17.0,12.0,13.0,0.0,10.184049079754605,0.0
2020-01-25,61.0,64.0,12.0,35.0,44.0,51.0,71.0,55.0,72.0,65.0,65.03067484662577,0.0
2020-01-26,0.0,30.0,11.0,16.0,14.0,0.0,0.0,27.0,0.0,0.0,12.024539877300615,0.0
2020-01-27,0.0,13.0,19.0,0.0,0.0,14.0,0.0,11.0,12.0,14.0,10.184049079754605,0.0
2020-01-28,14.0,15.0,10.0,15.0,13.0,0.0,31.0,0.0,12.0,14.0,15.214723926380367,0.0
2020-01-29,13.0,28.0,18.0,14.0,0.0,0.0,15.0,36.0,0.0,14.0,16.932515337423315,0.0
2020-01-30,27.0,14.0,10.0,15.0,25.0,15.0,48.0,12.0,12.0,28.0,25.2760736196319,0.0
2020-01-31,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,13.0,29.0,10.061349693251532,0.0
2020-02-01,17.0,0.0,0.0,34.0,29.0,18.0,18.0,14.0,14.0,16.0,19.6319018404908,0.0
2020-02-02,16.0,32.0,11.0,18.0,15.0,37.0,18.0,27.0,29.0,66.0,33.00613496932515,0.0
2020-02-03,0.0,24.0,9.0,39.0,0.0,0.0,14.0,10.0,22.0,12.0,15.950920245398772,0.0
2020-02-04,13.0,13.0,10.0,29.0,0.0,0.0,15.0,11.0,12.0,14.0,14.355828220858896,0.0
2020-02-05,40.0,28.0,19.0,44.0,25.0,29.0,31.0,22.0,24.0,13.0,33.74233128834356,0.0
2020-02-06,29.0,15.0,11.0,30.0,13.0,32.0,33.0,49.0,25.0,15.0,30.920245398773005,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,15.0,5.276073619631902,0.0
2020-02-08,0.0,16.0,12.0,34.0,15.0,18.0,0.0,0.0,14.0,0.0,13.374233128834357,0.0
2020-02-09,16.0,15.0,23.0,0.0,41.0,17.0,18.0,0.0,0.0,0.0,15.950920245398772,0.0
2020-02-10,12.0,12.0,18.0,27.0,11.0,14.0,28.0,10.0,11.0,25.0,20.613496932515336,0.0
2020-02-11,41.0,26.0,20.0,42.0,48.0,0.0,31.0,34.0,36.0,13.0,35.70552147239264,0.0
2020-02-12,0.0,27.0,9.0,28.0,12.0,29.0,29.0,12.0,12.0,14.0,21.104294478527606,0.0
2020-02-13,0.0,41.0,0.0,0.0,12.0,15.0,15.0,11.0,12.0,27.0,16.319018404907975,0.0
2020-02-14,0.0,0.0,27.0,43.0,0.0,41.0,29.0,11.0,22.0,39.0,26.012269938650302,0.0
2020-02-15,14.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,13.0,14.0,10.552147239263803,0.0
2020-02-16,0.0,0.0,11.0,0.0,0.0,16.0,0.0,13.0,14.0,0.0,6.625766871165644,0.0
2020-02-17,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,3.558282208588957,0.0
2020-02-18,13.0,26.0,18.0,0.0,12.0,0.0,0.0,22.0,0.0,26.0,14.355828220858896,0.0
2020-02-19,0.0,0.0,17.0,26.0,0.0,14.0,14.0,0.0,0.0,13.0,10.306748466257668,0.0
2020-02-20,0.0,27.0,0.0,28.0,0.0,14.0,15.0,21.0,24.0,0.0,15.828220858895705,0.0
2020-02-21,13.0,0.0,19.0,14.0,12.0,0.0,0.0,11.0,0.0,13.0,10.061349693251532,0.0
2020-02-22,31.0,15.0,23.0,16.0,14.0,35.0,33.0,13.0,27.0,0.0,25.39877300613497,0.0
2020-02-23,14.0,29.0,20.0,0.0,12.0,16.0,30.0,24.0,12.0,29.0,22.822085889570555,0.0
2020-02-24,13.0,26.0,46.0,14.0,11.0,42.0,60.0,33.0,12.0,66.0,39.63190184049079,0.0
2020-02-25,38.0,39.0,27.0,29.0,69.0,0.0,0.0,32.0,34.0,25.0,35.95092024539877,0.0
2020-02-26,26.0,51.0,9.0,41.0,35.0,59.0,57.0,11.0,0.0,75.0,44.66257668711656,0.0
2020-02-27,37.0,26.0,18.0,13.0,34.0,14.0,42.0,11.0,33.0,27.0,31.288343558282207,0.0
2020-02-28,77.0,65.0,35.0,100.0,46.0,71.0,46.0,54.0,34.0,25.0,67.85276073619632,0.0
2020-02-29,15.0,14.0,22.0,16.0,13.0,16.0,33.0,39.0,13.0,32.0,26.13496932515337,0.0
2020-03-01,27.0,13.0,19.0,15.0,12.0,29.0,62.0,22.0,12.0,13.0,27.48466257668712,0.0
2020-03-02,73.0,24.0,35.0,39.0,22.0,55.0,14.0,31.0,33.0,13.0,41.59509202453988,0.0
2020-03-03,13.0,26.0,17.0,26.0,22.0,41.0,29.0,21.0,34.0,38.0,32.760736196319016,0.0
2020-03-04,37.0,88.0,18.0,96.0,34.0,42.0,29.0,32.0,22.0,62.0,56.44171779141104,0.0
2020-03-05,89.0,13.0,37.0,70.0,24.0,57.0,43.0,58.0,58.0,79.0,64.78527607361963,0.0
2020-03-06,41.0,27.0,19.0,29.0,12.0,31.0,16.0,12.0,24.0,0.0,25.88957055214724,0.0
2020-03-07,14.0,0.0,11.0,15.0,0.0,32.0,17.0,23.0,26.0,29.0,20.49079754601227,0.0
2020-03-08,28.0,14.0,20.0,46.0,25.0,47.0,46.0,38.0,38.0,14.0,38.77300613496933,0.0
2020-03-09,36.0,35.0,40.0,51.0,21.0,26.0,53.0,30.0,42.0,35.0,45.2760736196319,0.0
2020-03-10,36.0,63.0,26.0,70.0,33.0,41.0,15.0,32.0,44.0,38.0,48.83435582822085,0.0
2020-03-11,50.0,24.0,17.0,54.0,56.0,56.0,41.0,33.0,44.0,65.0,53.987730061349694,0.0
2020-03-12,38.0,90.0,46.0,81.0,58.0,85.0,57.0,100.0,11.0,65.0,77.42331288343559,0.0
2020-03-13,52.0,65.0,56.0,95.0,12.0,42.0,76.0,64.0,90.0,26.0,70.920245398773,0.0
