date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,0.0,0.0,28.0,0.0,0.0,0.0,0.0,19.0,28.0,0.0,9.85545335085414,0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.971090670170828,0
2020-01-03,58.0,0.0,0.0,0.0,44.0,43.0,35.0,30.0,45.0,0.0,33.50854139290408,0
2020-01-04,33.0,0.0,26.0,27.0,26.0,0.0,20.0,35.0,26.0,0.0,25.361366622864654,0
2020-01-05,32.0,0.0,27.0,26.0,0.0,26.0,0.0,0.0,27.0,0.0,18.134034165571617,0
2020-01-06,0.0,28.0,22.0,22.0,42.0,21.0,17.0,0.0,0.0,26.0,23.390275952693827,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,27.0,22.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,11.826544021024969,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,30.0,24.0,24.0,23.0,23.0,0.0,0.0,0.0,0.0,16.294349540078844,0
2020-01-11,35.0,34.0,0.0,0.0,27.0,27.0,0.0,36.0,56.0,0.0,28.252299605781868,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,0.0,30.0,0.0,24.0,0.0,23.0,0.0,0.0,0.0,28.0,13.797634691195796,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,33.0,33.0,54.0,27.0,0.0,76.0,0.0,17.0,52.0,32.0,42.57555847568989,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,0.0,0.0,47.0,0.0,0.0,45.0,0.0,15.0,23.0,0.0,17.082785808147175,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,0.0,0.0,28.0,0.0,27.0,0.0,0.0,0.0,27.0,33.0,15.111695137976348,0
2020-01-26,0.0,66.0,54.0,55.0,75.0,75.0,41.0,17.0,26.0,32.0,57.95006570302235,0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-28,56.0,0.0,46.0,23.0,22.0,0.0,17.0,0.0,22.0,27.0,27.989487516425758,0
