date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.7321016166281757,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.7321016166281757,0
2020-01-07,4.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,2.6558891454965354,0
2020-01-08,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,5.0,5.0,2.771362586605081,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,2.309468822170901,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,4.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,2.0785219399538106,0
2020-01-14,8.0,4.0,0.0,4.0,0.0,5.0,4.0,0.0,4.0,5.0,3.9260969976905313,0
2020-01-15,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,2.309468822170901,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,9.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,3.5796766743648964,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1547344110854505,0
2020-01-20,4.0,9.0,0.0,0.0,10.0,5.0,4.0,5.0,9.0,11.0,6.581986143187067,0
2020-01-21,0.0,4.0,15.0,0.0,10.0,11.0,0.0,5.0,9.0,11.0,7.505773672055428,0
2020-01-22,9.0,5.0,5.0,10.0,5.0,0.0,5.0,0.0,9.0,5.0,6.120092378752887,0
2020-01-23,9.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.9260969976905313,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.9630484988452657,0
2020-01-26,5.0,16.0,6.0,11.0,12.0,19.0,5.0,18.0,5.0,19.0,13.394919168591224,0
2020-01-27,4.0,13.0,10.0,15.0,14.0,16.0,4.0,20.0,14.0,10.0,13.856812933025406,0
2020-01-28,4.0,4.0,10.0,5.0,0.0,11.0,4.0,10.0,14.0,10.0,8.314087759815243,0
2020-01-29,0.0,5.0,10.0,0.0,5.0,11.0,5.0,5.0,5.0,5.0,5.8891454965357966,0
