date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,21.0,9.0,9.0,9.0,9.0,0.0,0.0,11.0,10.0,0.0,8.505997818974919,0.0
2020-01-02,9.0,8.0,8.0,8.0,0.0,0.0,8.0,19.0,8.0,8.0,8.287895310796074,0.0
2020-01-03,9.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,8.0,3.8167938931297702,0.0
2020-01-04,10.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,4.580152671755725,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,9.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,4.4711014176663015,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,2.6172300981461287,0.0
2020-01-09,9.0,0.0,0.0,8.0,0.0,8.0,0.0,10.0,0.0,8.0,4.689203925845146,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,9.0,9.0,18.0,0.0,17.0,9.0,11.0,19.0,18.0,11.995637949836425,0.0
2020-01-12,10.0,0.0,8.0,0.0,0.0,8.0,9.0,0.0,0.0,8.0,4.689203925845146,0.0
2020-01-13,0.0,21.0,0.0,7.0,14.0,13.0,7.0,9.0,0.0,0.0,7.742639040348964,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,9.0,8.0,8.0,0.0,0.0,8.0,0.0,10.0,17.0,0.0,6.543075245365323,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,8.0,8.0,17.0,9.0,16.0,18.0,0.0,18.0,17.0,12.104689203925846,0.0
2020-01-20,0.0,8.0,7.0,8.0,8.0,14.0,8.0,0.0,8.0,0.0,6.652126499454742,0.0
2020-01-21,9.0,0.0,0.0,8.0,0.0,7.0,8.0,10.0,0.0,0.0,4.580152671755725,0.0
2020-01-22,9.0,8.0,0.0,8.0,32.0,15.0,0.0,0.0,17.0,16.0,11.450381679389313,0.0
2020-01-23,0.0,8.0,0.0,8.0,0.0,8.0,0.0,10.0,17.0,0.0,5.561613958560524,0.0
2020-01-24,0.0,16.0,8.0,0.0,8.0,8.0,9.0,10.0,9.0,0.0,7.4154852780806975,0.0
2020-01-25,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0719738276990185,0.0
2020-01-26,0.0,0.0,0.0,9.0,0.0,8.0,9.0,0.0,9.0,16.0,5.561613958560524,0.0
2020-01-27,17.0,7.0,37.0,23.0,23.0,15.0,8.0,19.0,32.0,15.0,21.37404580152672,0.0
2020-01-28,18.0,15.0,8.0,0.0,16.0,22.0,0.0,19.0,16.0,22.0,14.830970556161395,0.0
2020-01-29,9.0,16.0,23.0,32.0,24.0,8.0,17.0,10.0,17.0,31.0,20.39258451472192,0.0
2020-01-30,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7262813522355507,0.0
2020-01-31,0.0,8.0,8.0,0.0,8.0,8.0,9.0,0.0,9.0,0.0,5.452562704471101,0.0
2020-02-01,10.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,10.0,9.0,9.051254089422027,0.0
2020-02-02,0.0,8.0,0.0,9.0,9.0,8.0,0.0,10.0,9.0,8.0,6.652126499454742,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,17.0,8.0,15.0,15.0,8.0,7.0,8.0,0.0,8.0,7.0,10.14176663031625,0.0
2020-02-05,9.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,4.4711014176663015,0.0
2020-02-06,9.0,8.0,0.0,24.0,8.0,15.0,8.0,30.0,8.0,0.0,11.995637949836425,0.0
2020-02-07,9.0,17.0,8.0,0.0,0.0,8.0,9.0,0.0,0.0,8.0,6.4340239912758985,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,10.0,17.0,17.0,17.0,9.0,8.0,9.0,0.0,18.0,8.0,12.322791712104687,0.0
2020-02-10,8.0,14.0,14.0,15.0,15.0,7.0,23.0,9.0,0.0,21.0,13.740458015267176,0.0
2020-02-11,9.0,8.0,7.0,8.0,0.0,7.0,8.0,9.0,16.0,0.0,7.851690294438387,0.0
2020-02-12,0.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,3.489640130861505,0.0
2020-02-13,27.0,16.0,0.0,16.0,0.0,8.0,0.0,0.0,8.0,16.0,9.923664122137405,0.0
2020-02-14,18.0,24.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,8.0,11.886586695747,0.0
2020-02-15,0.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,2.1810250817884405,0.0
2020-02-16,0.0,8.0,8.0,9.0,9.0,0.0,9.0,10.0,0.0,17.0,7.633587786259541,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,8.0,14.0,0.0,9.0,0.0,0.0,3.380588876772083,0.0
2020-02-19,9.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,5.125408942202835,0.0
2020-02-20,0.0,0.0,8.0,0.0,16.0,8.0,0.0,19.0,0.0,8.0,6.4340239912758985,0.0
2020-02-21,9.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,2.7262813522355507,0.0
2020-02-22,0.0,9.0,0.0,9.0,0.0,0.0,0.0,11.0,10.0,0.0,4.252998909487459,0.0
2020-02-23,18.0,0.0,8.0,16.0,0.0,0.0,8.0,20.0,17.0,16.0,11.232279171210468,0.0
2020-02-24,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.6357688113413305,0.0
2020-02-25,0.0,15.0,0.0,7.0,0.0,7.0,8.0,0.0,8.0,0.0,4.907306434023991,0.0
2020-02-26,8.0,22.0,15.0,0.0,7.0,7.0,8.0,27.0,0.0,7.0,11.014176663031623,0.0
2020-02-27,0.0,15.0,15.0,0.0,15.0,0.0,8.0,19.0,8.0,7.0,9.487459105779717,0.0
2020-02-28,0.0,16.0,16.0,0.0,16.0,0.0,8.0,10.0,9.0,8.0,9.051254089422027,0.0
2020-02-29,10.0,8.0,0.0,9.0,0.0,16.0,0.0,0.0,9.0,8.0,6.543075245365323,0.0
2020-03-01,28.0,25.0,16.0,33.0,33.0,48.0,26.0,30.0,26.0,16.0,30.643402399127588,0.0
2020-03-02,8.0,7.0,22.0,23.0,7.0,7.0,15.0,9.0,0.0,15.0,12.322791712104687,0.0
2020-03-03,0.0,29.0,7.0,15.0,37.0,14.0,23.0,45.0,15.0,7.0,20.937840785169033,0.0
2020-03-04,17.0,15.0,23.0,8.0,8.0,15.0,24.0,19.0,0.0,15.0,15.703380588876774,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,9.0,23.0,23.0,16.0,23.0,15.0,16.0,28.0,16.0,15.0,20.06543075245365,0.0
