date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,53.0,54.0,0.0,0.0,0.0,65.0,27.0,0.0,52.0,0.0,41.833333333333336,0
2020-01-02,22.0,0.0,28.0,0.0,0.0,0.0,23.0,21.0,0.0,0.0,15.666666666666666,0
2020-01-03,0.0,22.0,29.0,0.0,22.0,28.0,23.0,42.0,0.0,0.0,27.66666666666667,0
2020-01-04,0.0,0.0,0.0,30.0,0.0,0.0,25.0,24.0,0.0,28.0,17.833333333333332,0
2020-01-05,23.0,0.0,0.0,28.0,0.0,29.0,23.0,0.0,23.0,0.0,21.0,0
2020-01-06,24.0,49.0,30.0,87.0,23.0,60.0,24.0,23.0,24.0,0.0,57.333333333333336,0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,0.0,43.0,27.0,78.0,20.0,53.0,22.0,41.0,42.0,0.0,54.333333333333336,0
2020-01-09,21.0,22.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,14.333333333333334,0
2020-01-10,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,25.0,8.666666666666666,0
2020-01-11,24.0,0.0,30.0,0.0,0.0,88.0,49.0,0.0,24.0,53.0,44.666666666666664,0
2020-01-12,0.0,24.0,61.0,0.0,23.0,59.0,0.0,0.0,23.0,54.0,40.666666666666664,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,21.0,21.0,27.0,25.0,0.0,0.0,0.0,20.0,0.0,23.0,22.833333333333332,0
2020-01-16,62.0,0.0,26.0,100.0,99.0,26.0,84.0,80.0,0.0,93.0,95.0,0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-18,0.0,24.0,0.0,28.0,0.0,0.0,24.0,22.0,23.0,0.0,20.166666666666668,0
2020-01-19,0.0,23.0,30.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,12.5,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,0.0,21.0,26.0,25.0,0.0,0.0,21.0,0.0,0.0,0.0,15.500000000000002,0
2020-01-22,21.0,21.0,53.0,25.0,20.0,25.0,42.0,0.0,41.0,23.0,45.166666666666664,0
2020-01-23,43.0,43.0,53.0,0.0,40.0,52.0,21.0,39.0,20.0,0.0,51.833333333333336,0
2020-01-24,21.0,21.0,0.0,25.0,20.0,0.0,0.0,0.0,21.0,0.0,18.0,0
2020-01-25,0.0,24.0,0.0,0.0,22.0,29.0,0.0,66.0,46.0,26.0,35.5,0
2020-01-26,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0
2020-01-27,20.0,20.0,25.0,72.0,39.0,25.0,41.0,56.0,20.0,45.0,60.49999999999999,0
