,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-02-08,0.0,22.0,28.0,0.0,0.0,0.0,0.0,51.0,0.0,29.0,39.0,0.0,38.0,47.0,0.0,40.0,19.0,40.0,0.0,28.0,25.165125495376486
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,21.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,36.0,21.0,0.0,0.0,0.0,35.0,17.0,0.0,0.0,0.0,11.558784676354028
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,34.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,7.595772787318362
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,35.0,26.0,25.0,13.540290620871863
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,23.0,31.0,0.0,0.0,23.0,0.0,31.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,23.0,0.0,11.16248348745046
2020-03-16,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,28.0,0.0,21.0,11.294583883751653
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,0.0,52.0,21.0,30.0,0.0,61.0,0.0,77.0,23.0,0.0,0.0,0.0,29.0,36.0,22.0,0.0,15.0,0.0,0.0,44.0,27.080581241743726
2020-03-21,100.0,100.0,100.0,100.0,52.0,70.0,100.0,0.0,79.0,100.0,71.0,100.0,100.0,41.0,52.0,69.0,34.0,69.0,77.0,100.0,100.0
2020-03-22,0.0,19.0,48.0,33.0,100.0,100.0,66.0,43.0,78.0,73.0,100.0,39.0,32.0,80.0,100.0,100.0,100.0,100.0,100.0,98.0,93.06472919418758
2020-03-23,76.0,30.0,56.0,50.0,38.0,52.0,52.0,100.0,100.0,19.0,53.0,30.0,75.0,31.0,39.0,52.0,25.0,0.0,39.0,19.0,61.822985468956404
2020-03-24,0.0,33.0,40.0,27.0,21.0,86.0,28.0,36.0,43.0,41.0,0.0,33.0,82.0,34.0,42.0,28.0,27.0,28.0,62.0,82.0,51.05680317040951
2020-03-25,42.0,17.0,62.0,0.0,21.0,29.0,28.0,73.0,44.0,21.0,29.0,0.0,27.0,35.0,21.0,0.0,28.0,29.0,0.0,21.0,34.80845442536327
2020-03-26,42.0,0.0,0.0,55.0,0.0,29.0,28.0,73.0,0.0,21.0,0.0,17.0,0.0,34.0,42.0,0.0,42.0,0.0,21.0,21.0,28.07133421400264
2020-03-27,40.0,16.0,0.0,0.0,0.0,28.0,0.0,0.0,42.0,20.0,56.0,16.0,27.0,100.0,41.0,55.0,13.0,0.0,61.0,20.0,35.33685601056803
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.0,40.0,27.0,42.0,28.0,0.0,35.0,43.0,20.0,28.0,33.0,0.0,100.0,0.0,83.0,0.0,56.0,0.0,0.0,35.33685601056803
2020-03-31,40.0,32.0,20.0,81.0,21.0,28.0,27.0,70.0,21.0,40.0,0.0,48.0,27.0,67.0,21.0,28.0,27.0,28.0,41.0,0.0,44.055482166446495
2020-04-01,41.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,43.0,0.0,0.0,16.0,27.0,67.0,21.0,28.0,0.0,28.0,0.0,20.0,24.17437252311757
2020-04-02,42.0,33.0,20.0,0.0,21.0,0.0,28.0,36.0,0.0,21.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,17.23910171730515
2020-04-03,0.0,0.0,0.0,57.0,22.0,0.0,0.0,0.0,0.0,44.0,30.0,0.0,0.0,36.0,0.0,30.0,14.0,0.0,0.0,43.0,18.229854689564068
2020-04-04,99.0,0.0,24.0,66.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0,33.0,42.0,51.0,0.0,0.0,34.0,0.0,25.0,28.996036988110962
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,20.0,0.0,0.0,0.0,28.0,36.0,0.0,0.0,29.0,17.0,28.0,0.0,21.0,0.0,14.0,0.0,0.0,0.0,12.74768824306473
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,43.0,17.0,21.0,0.0,22.0,59.0,58.0,37.0,68.0,21.0,60.0,34.0,29.0,35.0,22.0,30.0,14.0,30.0,43.0,22.0,43.92338177014531
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,18.0,22.0,30.0,23.0,31.0,0.0,39.0,24.0,0.0,31.0,0.0,0.0,37.0,0.0,31.0,0.0,31.0,0.0,0.0,20.93791281373844
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,48.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,26.0,0.0,34.0,0.0,0.0,0.0,25.0,0.0,16.0,34.0,25.0,0.0,15.918097754293262
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,30.0,0.0,37.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,14.0,30.0,0.0,0.0,12.153236459709378
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.208718626155878
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,22.0,30.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,11.822985468956405
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,23.0,10.105680317040951
